	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
10	6	3	0.5	1/2	0.25	1/4	1	A-3	56	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
11	6	3	0.5	1/2	0.25	1/4	1	A-2	44	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
12	9	3	0.75	3/4	0.25	1/4	1	G4	67	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
13	9	3	0.75	3/4	0.25	1/4	1	G4	67	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
14	9	3	0.75	3/4	0.25	1/4	1	G3	55	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
15	9	3	0.75	3/4	0.25	1/4	1	G2	43	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
16	12	6	1.0	1	0.5	1/2	1	F4	65	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
17	12	6	1.0	1	0.5	1/2	1	F4	65	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
18	12	6	1.0	1	0.5	1/2	1	F3	53	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
19	12	6	1.0	1	0.5	1/2	1	F2	41	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
20	18	6	1.5	3/2	0.5	1/2	1	E-4	63	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
21	18	6	1.5	3/2	0.5	1/2	1	E-4	63	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
22	18	6	1.5	3/2	0.5	1/2	1	E-3	51	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
23	18	6	1.5	3/2	0.5	1/2	1	E-2	39	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
24	24	6	2.0	2	0.5	1/2	1	D-4	61	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
25	24	6	2.0	2	0.5	1/2	1	D-4	61	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
26	24	6	2.0	2	0.5	1/2	1	D-3	49	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
27	24	6	2.0	2	0.5	1/2	1	D-2	37	True	Cello	1	1.0	2.5	0.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
28	30	6	2.5	5/2	0.5	1/2	1	C4	60	True	Cello	1	1.0	1.5	1.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
29	30	6	2.5	5/2	0.5	1/2	1	C4	60	True	Cello	1	1.0	1.5	1.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
30	30	6	2.5	5/2	0.5	1/2	1	C3	48	True	Cello	1	1.0	1.5	1.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
31	30	6	2.5	5/2	0.5	1/2	1	C2	36	True	Cello	1	1.0	1.5	1.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
32	36	6	3.0	3	0.5	1/2	1	D4	62	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
33	36	6	3.0	3	0.5	1/2	1	D4	62	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
34	36	6	3.0	3	0.5	1/2	1	D3	50	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
35	36	6	3.0	3	0.5	1/2	1	D2	38	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
36	42	6	3.5	7/2	0.5	1/2	1	E4	64	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
37	42	6	3.5	7/2	0.5	1/2	1	E4	64	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
38	42	6	3.5	7/2	0.5	1/2	1	E3	52	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
39	42	6	3.5	7/2	0.5	1/2	1	E2	40	True	Cello	1	1.0	1.5	1.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
40	48	12	4.0	4	1.0	1	2	F4	65	True	Cello	1	2.0	4.0	2.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
41	48	12	4.0	4	1.0	1	2	F4	65	True	Cello	1	2.0	4.0	2.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
42	48	12	4.0	4	1.0	1	2	F3	53	True	Cello	1	2.0	4.0	2.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
43	48	12	4.0	4	1.0	1	2	F2	41	True	Cello	1	2.0	4.0	2.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
44	96	12	8.0	8	1.0	1	3	G3	55	True	Cello	1	3.0	2.0	3.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
45	96	12	8.0	8	1.0	1	3	E3	52	True	Cello	1	3.0	2.0	3.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
46	96	12	8.0	8	1.0	1	3	C3	48	True	Cello	1	3.0	2.0	3.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
47	105	3	8.75	35/4	0.25	1/4	3	C5	72	True	Cello	1	3.0	2.0	3.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
48	108	12	9.0	9	1.0	1	3	C6	84	True	Cello	1	3.0	2.0	3.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
49	117	3	9.75	39/4	0.25	1/4	3	G3	55	True	Cello	1	3.0	2.0	3.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
50	117	3	9.75	39/4	0.25	1/4	3	E3	52	True	Cello	1	3.0	2.0	3.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
51	117	3	9.75	39/4	0.25	1/4	3	C3	48	True	Cello	1	3.0	2.0	3.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
52	120	6	10.0	10	0.5	1/2	3	C6	84	True	Cello	1	3.0	2.0	4.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
53	120	12	10.0	10	1.0	1	3	A-3	56	True	Cello	1	3.0	2.0	4.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
54	120	12	10.0	10	1.0	1	3	F3	53	True	Cello	1	3.0	2.0	4.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
55	120	12	10.0	10	1.0	1	3	C3	48	True	Cello	1	3.0	2.0	4.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
56	129	3	10.75	43/4	0.25	1/4	3	C6	84	True	Cello	1	3.0	2.0	4.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
57	132	12	11.0	11	1.0	1	3	C5	72	True	Cello	1	3.0	2.0	4.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
58	141	3	11.75	47/4	0.25	1/4	3	A-3	56	True	Cello	1	3.0	2.0	4.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
59	141	3	11.75	47/4	0.25	1/4	3	F3	53	True	Cello	1	3.0	2.0	4.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
60	141	3	11.75	47/4	0.25	1/4	3	C3	48	True	Cello	1	3.0	2.0	4.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
61	144	6	12.0	12	0.5	1/2	4	C5	72	True	Cello	1	4.0	1.0	5.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
62	144	6	12.0	12	0.5	1/2	4	G3	55	True	Cello	1	4.0	1.0	5.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
63	144	6	12.0	12	0.5	1/2	4	E3	52	True	Cello	1	4.0	1.0	5.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
64	144	6	12.0	12	0.5	1/2	4	C3	48	True	Cello	1	4.0	1.0	5.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
65	153	3	12.75	51/4	0.25	1/4	4	C5	72	True	Cello	1	4.0	1.0	5.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
66	153	3	12.75	51/4	0.25	1/4	4	E4	64	True	Cello	1	4.0	1.0	5.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
67	153	3	12.75	51/4	0.25	1/4	4	G3	55	True	Cello	1	4.0	1.0	5.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
68	153	3	12.75	51/4	0.25	1/4	4	C3	48	True	Cello	1	4.0	1.0	5.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	f	f	5	None
69	156	6	13.0	13	0.5	1/2	4	C4	60	True	Cello	1	4.0	1.0	6.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
70	156	6	13.0	13	0.5	1/2	4	F4	65	True	Cello	1	4.0	1.0	6.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
71	156	6	13.0	13	0.5	1/2	4	A-3	56	True	Cello	1	4.0	1.0	6.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
72	156	6	13.0	13	0.5	1/2	4	F3	53	True	Cello	1	4.0	1.0	6.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
73	165	3	13.75	55/4	0.25	1/4	4	C4	60	True	Cello	1	4.0	1.0	6.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
74	165	3	13.75	55/4	0.25	1/4	4	F4	65	True	Cello	1	4.0	1.0	6.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
75	165	3	13.75	55/4	0.25	1/4	4	A-3	56	True	Cello	1	4.0	1.0	6.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
76	165	3	13.75	55/4	0.25	1/4	4	F3	53	True	Cello	1	4.0	1.0	6.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
77	168	6	14.0	14	0.5	1/2	4	C5	72	True	Cello	1	4.0	1.0	7.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
78	168	6	14.0	14	0.5	1/2	4	E4	64	True	Cello	1	4.0	1.0	7.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
79	168	6	14.0	14	0.5	1/2	4	G3	55	True	Cello	1	4.0	1.0	7.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
80	168	6	14.0	14	0.5	1/2	4	C3	48	True	Cello	1	4.0	1.0	7.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
81	177	3	14.75	59/4	0.25	1/4	4	C5	72	True	Cello	1	4.0	1.0	7.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
82	177	3	14.75	59/4	0.25	1/4	4	G4	67	True	Cello	1	4.0	1.0	7.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
83	177	3	14.75	59/4	0.25	1/4	4	E4	64	True	Cello	1	4.0	1.0	7.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
84	177	3	14.75	59/4	0.25	1/4	4	C3	48	True	Cello	1	4.0	1.0	7.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
85	180	6	15.0	15	0.5	1/2	4	C6	84	True	Cello	1	4.0	1.0	8.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
86	180	6	15.0	15	0.5	1/2	4	A-4	68	True	Cello	1	4.0	1.0	8.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
87	180	6	15.0	15	0.5	1/2	4	F4	65	True	Cello	1	4.0	1.0	8.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
88	180	6	15.0	15	0.5	1/2	4	F2	41	True	Cello	1	4.0	1.0	8.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
89	189	3	15.75	63/4	0.25	1/4	4	C5	72	True	Cello	1	4.0	1.0	8.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
90	189	3	15.75	63/4	0.25	1/4	4	A-4	68	True	Cello	1	4.0	1.0	8.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
91	189	3	15.75	63/4	0.25	1/4	4	F4	65	True	Cello	1	4.0	1.0	8.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
92	189	3	15.75	63/4	0.25	1/4	4	F2	41	True	Cello	1	4.0	1.0	8.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
93	192	6	16.0	16	0.5	1/2	5	C6	84	True	Cello	1	5.0	4.0	9.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
94	192	6	16.0	16	0.5	1/2	5	G4	67	True	Cello	1	5.0	4.0	9.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
95	192	6	16.0	16	0.5	1/2	5	E4	64	True	Cello	1	5.0	4.0	9.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
96	192	6	16.0	16	0.5	1/2	5	C2	36	True	Cello	1	5.0	4.0	9.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
97	201	3	16.75	67/4	0.25	1/4	5	C5	72	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
98	201	3	16.75	67/4	0.25	1/4	5	C4	60	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
99	201	3	16.75	67/4	0.25	1/4	5	C4	60	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
100	201	3	16.75	67/4	0.25	1/4	5	C3	48	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
101	204	12	17.0	17	1.0	1	5	C4	60	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
102	204	12	17.0	17	1.0	1	5	C4	60	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
103	204	12	17.0	17	1.0	1	5	C3	48	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
104	204	12	17.0	17	1.0	1	5	C3	48	True	Cello	1	5.0	4.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	f	f	5	None
105	240	3	20.0	20	0.25	1/4	6	G-3	54	True	Cello	1	6.0	4.0	10.0	N	True	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
106	243	3	20.25	81/4	0.25	1/4	6	A-3	56	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
107	246	3	20.5	41/2	0.25	1/4	6	B-3	58	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
108	249	3	20.75	83/4	0.25	1/4	6	A-3	56	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
109	252	36	21.0	21	3.0	3	6	D-5	73	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
110	252	36	21.0	21	3.0	3	6	B-4	70	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
111	252	36	21.0	21	3.0	3	6	G-4	66	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
112	252	6	21.0	21	0.5	1/2	6	G-3	54	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
113	258	6	21.5	43/2	0.5	1/2	6	F3	53	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
114	264	6	22.0	22	0.5	1/2	6	E-3	51	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
115	270	6	22.5	45/2	0.5	1/2	6	D-3	49	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
116	276	6	23.0	23	0.5	1/2	6	E-3	51	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
117	282	6	23.5	47/2	0.5	1/2	6	F3	53	True	Cello	1	6.0	4.0	10.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
118	288	24	24.0	24	2.0	2	7	D-5	73	False	Cello	1	7.0	4.0	11.0	N	True	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
119	288	24	24.0	24	2.0	2	7	B-4	70	False	Cello	1	7.0	4.0	11.0	N	True	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
120	288	24	24.0	24	2.0	2	7	D-4	61	True	Cello	1	7.0	4.0	11.0	N	True	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
121	288	48	24.0	24	4.0	4	7	G-3	54	True	Cello	1	7.0	4.0	11.0	N	True	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
122	312	24	26.0	26	2.0	2	7	G-5	78	True	Cello	1	7.0	4.0	11.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
123	312	24	26.0	26	2.0	2	7	G-4	66	True	Cello	1	7.0	4.0	11.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
124	312	24	26.0	26	2.0	2	7	B-3	58	True	Cello	1	7.0	4.0	11.0	N	False	('G-', 'B-', 'D-')	G-	G-	0.0	major triad	(1, 6, 10)	f	f	-2	None
125	336	36	28.0	28	3.0	3	8	B4	71	True	Cello	1	8.0	4.0	12.0	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
126	336	48	28.0	28	4.0	4	8	F4	65	True	Cello	1	8.0	4.0	12.0	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
127	336	48	28.0	28	4.0	4	8	B3	59	True	Cello	1	8.0	4.0	12.0	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
128	336	48	28.0	28	4.0	4	8	A-3	56	True	Cello	1	8.0	4.0	12.0	viio7/V	True	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
129	372	12	31.0	31	1.0	1	8	D-5	73	True	Cello	1	8.0	4.0	12.0	viio7/V	False	('A-', 'B', 'D', 'F')	A-	B	3.0	diminished seventh chord	(2, 5, 8, 11)	f	C	7	5
130	384	24	32.0	32	2.0	2	9	D-5	73	True	Cello	1	9.0	4.0	13.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
131	384	48	32.0	32	4.0	4	9	E4	64	True	Cello	1	9.0	4.0	13.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
132	384	48	32.0	32	4.0	4	9	B-3	58	True	Cello	1	9.0	4.0	13.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
133	384	48	32.0	32	4.0	4	9	G3	55	True	Cello	1	9.0	4.0	13.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
134	408	24	34.0	34	2.0	2	9	C5	72	True	Cello	1	9.0	4.0	13.0	V7	False	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
135	432	36	36.0	36	3.0	3	10	C5	72	True	Cello	1	10.0	4.0	14.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
136	432	48	36.0	36	4.0	4	10	E4	64	True	Cello	1	10.0	4.0	14.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
137	432	48	36.0	36	4.0	4	10	B-4	70	True	Cello	1	10.0	4.0	14.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
138	432	48	36.0	36	4.0	4	10	C3	48	True	Cello	1	10.0	4.0	14.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
139	432	48	36.0	36	4.0	4	10	G3	55	True	Cello	1	10.0	4.0	14.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
