onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
78	18	13.0	13	3.0	3	5	3	4	5	13.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	5	3.0	5	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
78	18	13.0	13	3.0	3	5	3	4	5	13.0	B2	47	False	B	0	0	1.0	1	P2-Staff2	1	5	3.0	5	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
78	18	13.0	13	3.0	3	5	3	4	5	13.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	5	3.0	5	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
96	18	16.0	16	3.0	3	6	3	4	6	16.0	C#3	49	True	C	1	0	1.0	1	P2-Staff2	1	6	3.0	6	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
96	6	16.0	16	1.0	1	6	3	4	6	16.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	6	3.0	6	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
96	18	16.0	16	3.0	3	6	3	4	6	16.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	6	3.0	6	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
96	18	16.0	16	3.0	3	6	3	4	6	16.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	6	3.0	6	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
96	18	16.0	16	3.0	3	6	3	4	6	16.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	6	3.0	6	V7	True	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
102	6	17.0	17	1.0	1	6	3	4	6	17.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	1	6	3.0	6	V7	False	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
108	6	18.0	18	1.0	1	6	3	4	6	18.0	G4	67	True	G	0	1/2	3.0	3	P2-Staff2	1	6	3.0	6	V7	False	('C#', 'E', 'G', 'A')	C#	A	1	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
114	12	19.0	19	2.0	2	7	3	4	7	19.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	2	7	3.0	7	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
114	12	19.0	19	2.0	2	7	3	4	7	19.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	2	7	3.0	7	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
114	18	19.0	19	3.0	3	7	3	4	7	19.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	2	7	3.0	7	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
114	18	19.0	19	3.0	3	7	3	4	7	19.0	D3	50	True	D	0	0	1.0	1	P2-Staff2	1	7	3.0	7	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
114	18	19.0	19	3.0	3	7	3	4	7	19.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	7	3.0	7	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
126	6	21.0	21	1.0	1	7	3	4	7	21.0	F#4	66	True	F	1	1/2	3.0	3	P2-Staff2	2	7	3.0	7	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
126	6	21.0	21	1.0	1	7	3	4	7	21.0	F#4	66	True	F	1	1/2	3.0	3	P2-Staff2	2	7	3.0	7	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
132	18	22.0	22	3.0	3	8	3	4	8	22.0	A3	57	False	A	0	0	1.0	1	P2-Staff2	1	8	3.0	8	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
132	18	22.0	22	3.0	3	8	3	4	8	22.0	D3	50	False	D	0	0	1.0	1	P2-Staff2	1	8	3.0	8	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
132	18	22.0	22	3.0	3	8	3	4	8	22.0	F#4	66	False	F	1	0	1.0	1	P2-Staff2	5	8	3.0	8	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
132	12	22.0	22	2.0	2	8	3	4	8	22.0	D4	62	False	D	0	0	1.0	1	P2-Staff2	5	8	3.0	8	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	5	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	1	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
150	18	25.0	25	3.0	3	9	3	4	9	25.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	9	3.0	9	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	1	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	5	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
168	12	28.0	28	2.0	2	10	3	4	10	28.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	1	10	2.0	10	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	B4	71	True	B	0	1/2	3.0	3	P2-Staff2	5	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	D4	62	True	D	0	1/2	3.0	3	P2-Staff2	1	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	G4	67	True	G	0	1/2	3.0	3	P2-Staff2	1	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	B4	71	True	B	0	1/2	3.0	3	P2-Staff2	1	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	G3	55	True	G	0	1/2	3.0	3	P2-Staff2	1	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
180	6	30.0	30	1.0	1	10	3	4	10	30.0	B3	59	True	B	0	1/2	3.0	3	P2-Staff2	1	10	1.0	11	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	4	None
186	18	31.0	31	3.0	3	11	3	4	11	31.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	5	11	3.0	12	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
186	18	31.0	31	3.0	3	11	3	4	11	31.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	11	3.0	12	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
186	18	31.0	31	3.0	3	11	3	4	11	31.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	1	11	3.0	12	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
186	18	31.0	31	3.0	3	11	3	4	11	31.0	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	11	3.0	12	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
186	18	31.0	31	3.0	3	11	3	4	11	31.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	11	3.0	12	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
204	18	34.0	34	3.0	3	12	3	4	12	34.0	A3	57	False	A	0	0	1.0	1	P2-Staff2	1	12	3.0	13	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
204	18	34.0	34	3.0	3	12	3	4	12	34.0	F#3	54	False	F	1	0	1.0	1	P2-Staff2	1	12	3.0	13	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
204	18	34.0	34	3.0	3	12	3	4	12	34.0	A4	69	False	A	0	0	1.0	1	P2-Staff2	1	12	3.0	13	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
204	18	34.0	34	3.0	3	12	3	4	12	34.0	D4	62	False	D	0	0	1.0	1	P2-Staff2	1	12	3.0	13	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
204	18	34.0	34	3.0	3	12	3	4	12	34.0	A4	69	False	A	0	0	1.0	1	P2-Staff2	5	12	3.0	13	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	1	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	D3	50	True	D	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	B2	47	True	B	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	0	37.0	37	0.0	0	13	3	4	13	37.0	E2	40	True	E	0	0	1.0	1	P2-Staff2	5	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
222	18	37.0	37	3.0	3	13	3	4	13	37.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	13	3.0	14	IV	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	D	D	4	None
240	0	40.0	40	0.0	0	14	3	4	14	40.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	2	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	12	40.0	40	2.0	2	14	3	4	14	40.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	12	40.0	40	2.0	2	14	3	4	14	40.0	B4	71	True	B	0	0	1.0	1	P2-Staff2	1	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	18	40.0	40	3.0	3	14	3	4	14	40.0	C#4	61	True	C	1	0	1.0	1	P2-Staff2	2	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	12	40.0	40	2.0	2	14	3	4	14	40.0	C#3	49	True	C	1	0	1.0	1	P2-Staff2	1	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	12	40.0	40	2.0	2	14	3	4	14	40.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
240	12	40.0	40	2.0	2	14	3	4	14	40.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	14	3.0	15	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
252	6	42.0	42	1.0	1	14	3	4	14	42.0	G3	55	True	G	0	1/2	3.0	3	P2-Staff2	1	14	3.0	15	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
252	6	42.0	42	1.0	1	14	3	4	14	42.0	E3	52	True	E	0	1/2	3.0	3	P2-Staff2	1	14	3.0	15	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
252	6	42.0	42	1.0	1	14	3	4	14	42.0	G4	67	True	G	0	1/2	3.0	3	P2-Staff2	1	14	3.0	15	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
252	6	42.0	42	1.0	1	14	3	4	14	42.0	E4	64	True	E	0	1/2	3.0	3	P2-Staff2	1	14	3.0	15	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	D	D	7	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
258	18	43.0	43	3.0	3	15	3	4	15	43.0	D3	50	True	D	0	0	1.0	1	P2-Staff2	1	15	3.0	16	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	D3	50	False	D	0	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	A2	45	False	A	0	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	D2	38	False	D	0	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	F#3	54	False	F	1	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	D4	62	False	D	0	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	A3	57	False	A	0	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
276	18	46.0	46	3.0	3	16	3	4	16	46.0	F#4	66	False	F	1	0	1.0	1	P2-Staff2	1	16	3.0	17	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
288	6	48.0	48	1.0	1	16	3	4	16	48.0	F#4	66	True	F	1	1/2	3.0	3	P2-Staff2	2	16	3.0	17	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
294	3	49.0	49	0.5	1/2	17	3	4	17	49.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	2	17	3.0	18	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
294	18	49.0	49	3.0	3	17	3	4	17	49.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	1	17	3.0	18	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
294	18	49.0	49	3.0	3	17	3	4	17	49.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	1	17	3.0	18	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
294	12	49.0	49	2.0	2	17	3	4	17	49.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	2	17	3.0	18	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
297	3	49.5	99/2	0.5	1/2	17	3	4	17	49.5	A2	45	True	A	0	1/8	1.5	0	P2-Staff2	2	17	3.0	18	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
300	3	50.0	50	0.5	1/2	17	3	4	17	50.0	D3	50	True	D	0	1/4	2.0	2	P2-Staff2	2	17	3.0	18	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
303	3	50.5	101/2	0.5	1/2	17	3	4	17	50.5	E3	52	True	E	0	3/8	2.5	0	P2-Staff2	2	17	3.0	18	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
306	6	51.0	51	1.0	1	17	3	4	17	51.0	F#4	66	True	F	1	1/2	3.0	3	P2-Staff2	2	17	3.0	18	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None
