onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
72	12	6.0	6	1.0	1	3	3	4	3	6.0	B5	83	True	B	0	0	1.0	1	P2-Staff2	1	3	1.0	5	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None
72	12	6.0	6	1.0	1	3	3	4	3	6.0	B1	35	True	B	0	0	1.0	1	P2-Staff2	6	3	1.0	5	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None
84	18	7.0	7	1.5	3/2	3	3	4	3	7.0	B4	71	True	B	0	1/4	2.0	2	P2-Staff2	1	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
84	18	7.0	7	1.5	3/2	3	3	4	3	7.0	D#5	75	True	D	1	1/4	2.0	2	P2-Staff2	1	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
84	18	7.0	7	1.5	3/2	3	3	4	3	7.0	G#5	80	True	G	1	1/4	2.0	2	P2-Staff2	1	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
84	18	7.0	7	1.5	3/2	3	3	4	3	7.0	D#4	63	True	D	1	1/4	2.0	2	P2-Staff2	1	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
84	18	7.0	7	1.5	3/2	3	3	4	3	7.0	F#4	66	True	F	1	1/4	2.0	2	P2-Staff2	1	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
84	6	7.0	7	0.5	1/2	3	3	4	3	7.0	B1	35	False	B	0	1/4	2.0	2	P2-Staff2	6	3	1.5	6	vi	True	('B', 'D#', 'G#')	B	G#	1	minor triad	(3, 8, 11)	B	B	6	None
102	6	8.5	17/2	0.5	1/2	3	3	4	3	8.5	B4	71	True	B	0	5/8	3.5	0	P2-Staff2	1	3	0.5	7	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	1	None
102	6	8.5	17/2	0.5	1/2	3	3	4	3	8.5	D#5	75	True	D	1	5/8	3.5	0	P2-Staff2	1	3	0.5	7	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	1	None
102	6	8.5	17/2	0.5	1/2	3	3	4	3	8.5	F#5	78	True	F	1	5/8	3.5	0	P2-Staff2	1	3	0.5	7	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	1	None
102	6	8.5	17/2	0.5	1/2	3	3	4	3	8.5	D#4	63	True	D	1	5/8	3.5	0	P2-Staff2	1	3	0.5	7	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	1	None
102	6	8.5	17/2	0.5	1/2	3	3	4	3	8.5	F#4	66	True	F	1	5/8	3.5	0	P2-Staff2	1	3	0.5	7	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	1	None
108	12	9.0	9	1.0	1	4	3	4	4	9.0	A#4	70	True	A	1	0	1.0	1	P2-Staff2	1	4	1.0	8	viio	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	B	B	7	None
108	12	9.0	9	1.0	1	4	3	4	4	9.0	E5	76	True	E	0	0	1.0	1	P2-Staff2	1	4	1.0	8	viio	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	B	B	7	None
108	12	9.0	9	1.0	1	4	3	4	4	9.0	A#5	82	True	A	1	0	1.0	1	P2-Staff2	1	4	1.0	8	viio	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	B	B	7	None
108	12	9.0	9	1.0	1	4	3	4	4	9.0	C#4	61	True	C	1	0	1.0	1	P2-Staff2	1	4	1.0	8	viio	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	B	B	7	None
108	12	9.0	9	1.0	1	4	3	4	4	9.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	4	1.0	8	viio	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	B	B	7	None
120	24	10.0	10	2.0	2	4	3	4	4	10.0	A#4	70	True	A	1	1/4	2.0	2	P2-Staff2	1	4	2.0	9	V9	True	('F#', 'A#', 'C#', 'E', 'G#')	F#	F#	0	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
120	24	10.0	10	2.0	2	4	3	4	4	10.0	E5	76	True	E	0	1/4	2.0	2	P2-Staff2	1	4	2.0	9	V9	True	('F#', 'A#', 'C#', 'E', 'G#')	F#	F#	0	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
120	24	10.0	10	2.0	2	4	3	4	4	10.0	G#5	80	True	G	1	1/4	2.0	2	P2-Staff2	1	4	2.0	9	V9	True	('F#', 'A#', 'C#', 'E', 'G#')	F#	F#	0	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
120	24	10.0	10	2.0	2	4	3	4	4	10.0	C#4	61	True	C	1	1/4	2.0	2	P2-Staff2	1	4	2.0	9	V9	True	('F#', 'A#', 'C#', 'E', 'G#')	F#	F#	0	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
120	24	10.0	10	2.0	2	4	3	4	4	10.0	F#4	66	True	F	1	1/4	2.0	2	P2-Staff2	1	4	2.0	9	V9	True	('F#', 'A#', 'C#', 'E', 'G#')	F#	F#	0	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
144	12	12.0	12	1.0	1	5	3	4	5	12.0	E5	76	True	E	0	0	1.0	1	P2-Staff2	1	5	3.0	10	V7	True	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
144	12	12.0	12	1.0	1	5	3	4	5	12.0	F#5	78	True	F	1	0	1.0	1	P2-Staff2	1	5	3.0	10	V7	True	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
144	24	12.0	12	2.0	2	5	3	4	5	12.0	A#4	70	True	A	1	0	1.0	1	P2-Staff2	6	5	3.0	10	V7	True	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
156	12	13.0	13	1.0	1	5	3	4	5	13.0	E5	76	True	E	0	1/4	2.0	2	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
156	12	13.0	13	1.0	1	5	3	4	5	13.0	F#5	78	True	F	1	1/4	2.0	2	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
156	12	13.0	13	1.0	1	5	3	4	5	13.0	C#6	85	True	C	1	1/4	2.0	2	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
168	12	14.0	14	1.0	1	5	3	4	5	14.0	E5	76	True	E	0	1/2	3.0	3	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
168	12	14.0	14	1.0	1	5	3	4	5	14.0	F#5	78	True	F	1	1/2	3.0	3	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
168	12	14.0	14	1.0	1	5	3	4	5	14.0	C#6	85	True	C	1	1/2	3.0	3	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
168	12	14.0	14	1.0	1	5	3	4	5	14.0	E6	88	True	E	0	1/2	3.0	3	P2-Staff2	1	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
168	6	14.0	14	0.5	1/2	5	3	4	5	14.0	G#4	68	True	G	1	1/2	3.0	3	P2-Staff2	6	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
174	6	14.5	29/2	0.5	1/2	5	3	4	5	14.5	F#4	66	True	F	1	5/8	3.5	0	P2-Staff2	6	5	3.0	10	V7	False	('A#', 'C#', 'E', 'F#', 'G#')	A#	F#	1	dominant-ninth	(1, 4, 6, 8, 10)	B	B	5	None
180	12	15.0	15	1.0	1	6	3	4	6	15.0	E5	76	True	E	0	0	1.0	1	P2-Staff2	1	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
180	12	15.0	15	1.0	1	6	3	4	6	15.0	F#5	78	True	F	1	0	1.0	1	P2-Staff2	1	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
180	12	15.0	15	1.0	1	6	3	4	6	15.0	C6	84	True	C	0	0	1.0	1	P2-Staff2	1	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
180	12	15.0	15	1.0	1	6	3	4	6	15.0	E6	88	True	E	0	0	1.0	1	P2-Staff2	1	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
180	6	15.0	15	0.5	1/2	6	3	4	6	15.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	6	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
180	24	15.0	15	2.0	2	6	3	4	6	15.0	D4	62	True	D	0	0	1.0	1	P2-Staff2	6	6	1.0	11	V9	True	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
186	6	15.5	31/2	0.5	1/2	6	3	4	6	15.5	B4	71	True	B	0	1/8	1.5	0	P2-Staff2	6	6	1.0	11	V9	False	('D', 'F#', 'A', 'C', 'E')	D	D	0	dominant-ninth	(0, 2, 4, 6, 9)	G	G	5	None
192	12	16.0	16	1.0	1	6	3	4	6	16.0	D5	74	True	D	0	1/4	2.0	2	P2-Staff2	1	6	2.0	12	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
192	12	16.0	16	1.0	1	6	3	4	6	16.0	F#5	78	True	F	1	1/4	2.0	2	P2-Staff2	1	6	2.0	12	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
192	12	16.0	16	1.0	1	6	3	4	6	16.0	C6	84	True	C	0	1/4	2.0	2	P2-Staff2	1	6	2.0	12	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
192	12	16.0	16	1.0	1	6	3	4	6	16.0	D6	86	True	D	0	1/4	2.0	2	P2-Staff2	1	6	2.0	12	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
192	12	16.0	16	1.0	1	6	3	4	6	16.0	C#5	73	True	C	1	1/4	2.0	2	P2-Staff2	6	6	2.0	12	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	12	17.0	17	1.0	1	6	3	4	6	17.0	A5	81	True	A	0	1/2	3.0	3	P2-Staff2	1	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	12	17.0	17	1.0	1	6	3	4	6	17.0	C6	84	True	C	0	1/2	3.0	3	P2-Staff2	1	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	12	17.0	17	1.0	1	6	3	4	6	17.0	A6	93	True	A	0	1/2	3.0	3	P2-Staff2	1	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	6	17.0	17	0.5	1/2	6	3	4	6	17.0	C#5	73	False	C	1	1/2	3.0	3	P2-Staff2	6	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	6	17.0	17	0.5	1/2	6	3	4	6	17.0	D4	62	False	D	0	1/2	3.0	3	P2-Staff2	6	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
210	6	17.5	35/2	0.5	1/2	6	3	4	6	17.5	D4	62	True	D	0	5/8	3.5	0	P2-Staff2	6	6	2.0	12	V7	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
216	12	18.0	18	1.0	1	7	3	4	7	18.0	A5	81	True	A	0	0	1.0	1	P2-Staff2	1	7	1.0	13	iio7	True	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
216	12	18.0	18	1.0	1	7	3	4	7	18.0	C6	84	True	C	0	0	1.0	1	P2-Staff2	1	7	1.0	13	iio7	True	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
216	12	18.0	18	1.0	1	7	3	4	7	18.0	A6	93	True	A	0	0	1.0	1	P2-Staff2	1	7	1.0	13	iio7	True	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
216	6	18.0	18	0.5	1/2	7	3	4	7	18.0	D#4	63	True	D	1	0	1.0	1	P2-Staff2	7	7	1.0	13	iio7	True	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
216	36	18.0	18	3.0	3	7	3	4	7	18.0	D#4	63	True	D	1	0	1.0	1	P2-Staff2	7	7	1.0	13	iio7	True	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
222	6	18.5	37/2	0.5	1/2	7	3	4	7	18.5	F#4	66	True	F	1	1/8	1.5	0	P2-Staff2	7	7	1.0	13	iio7	False	('D#', 'F#', 'A', 'C')	D#	D#	0	diminished seventh chord	(0, 3, 6, 9)	c#	c#	2	None
228	12	19.0	19	1.0	1	7	3	4	7	19.0	G#5	80	True	G	1	1/4	2.0	2	P2-Staff2	1	7	1.0	14	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
228	12	19.0	19	1.0	1	7	3	4	7	19.0	B#5	84	True	B	1	1/4	2.0	2	P2-Staff2	1	7	1.0	14	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
228	12	19.0	19	1.0	1	7	3	4	7	19.0	G#6	92	True	G	1	1/4	2.0	2	P2-Staff2	1	7	1.0	14	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
228	6	19.0	19	0.5	1/2	7	3	4	7	19.0	G#4	68	True	G	1	1/4	2.0	2	P2-Staff2	7	7	1.0	14	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
228	24	19.0	19	2.0	2	7	3	4	7	19.0	G#4	68	True	G	1	1/4	2.0	2	P2-Staff2	7	7	1.0	14	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
234	6	19.5	39/2	0.5	1/2	7	3	4	7	19.5	A#4	70	True	A	1	3/8	2.5	0	P2-Staff2	7	7	1.0	14	V	False	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
240	12	20.0	20	1.0	1	7	3	4	7	20.0	F#5	78	True	F	1	1/2	3.0	3	P2-Staff2	1	7	1.0	15	viio	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	c#	c#	#7	None
240	12	20.0	20	1.0	1	7	3	4	7	20.0	B#5	84	True	B	1	1/2	3.0	3	P2-Staff2	1	7	1.0	15	viio	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	c#	c#	#7	None
240	12	20.0	20	1.0	1	7	3	4	7	20.0	F#6	90	True	F	1	1/2	3.0	3	P2-Staff2	1	7	1.0	15	viio	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	c#	c#	#7	None
240	12	20.0	20	1.0	1	7	3	4	7	20.0	B#4	72	True	B	1	1/2	3.0	3	P2-Staff2	7	7	1.0	15	viio	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	c#	c#	#7	None
252	12	21.0	21	1.0	1	8	3	4	8	21.0	A#5	82	True	A	1	0	1.0	1	P2-Staff2	1	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
252	12	21.0	21	1.0	1	8	3	4	8	21.0	D#6	87	True	D	1	0	1.0	1	P2-Staff2	1	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
252	12	21.0	21	1.0	1	8	3	4	8	21.0	A#6	94	True	A	1	0	1.0	1	P2-Staff2	1	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
252	36	21.0	21	3.0	3	8	3	4	8	21.0	B#4	72	True	B	1	0	1.0	1	P2-Staff2	7	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
252	36	21.0	21	3.0	3	8	3	4	8	21.0	D#4	63	False	D	1	0	1.0	1	P2-Staff2	7	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
252	36	21.0	21	3.0	3	8	3	4	8	21.0	G#4	68	False	G	1	0	1.0	1	P2-Staff2	7	8	1.0	16	V	True	('D#', 'G#', 'B#')	D#	G#	2	major triad	(0, 3, 8)	c#	c#	5	None
264	12	22.0	22	1.0	1	8	3	4	8	22.0	D#6	87	True	D	1	1/4	2.0	2	P2-Staff2	1	8	1.0	17	ii	True	('D#', 'F#', 'A#')	D#	D#	0	minor triad	(3, 6, 10)	c#	c#	2	None
264	12	22.0	22	1.0	1	8	3	4	8	22.0	F#6	90	True	F	1	1/4	2.0	2	P2-Staff2	1	8	1.0	17	ii	True	('D#', 'F#', 'A#')	D#	D#	0	minor triad	(3, 6, 10)	c#	c#	2	None
264	12	22.0	22	1.0	1	8	3	4	8	22.0	D#7	99	True	D	1	1/4	2.0	2	P2-Staff2	1	8	1.0	17	ii	True	('D#', 'F#', 'A#')	D#	D#	0	minor triad	(3, 6, 10)	c#	c#	2	None
276	12	23.0	23	1.0	1	8	3	4	8	23.0	D#6	87	True	D	1	1/2	3.0	3	P2-Staff2	1	8	1.0	18	V7	True	('D#', 'F#', 'G#', 'B#')	D#	G#	2	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None
276	12	23.0	23	1.0	1	8	3	4	8	23.0	F#6	90	True	F	1	1/2	3.0	3	P2-Staff2	1	8	1.0	18	V7	True	('D#', 'F#', 'G#', 'B#')	D#	G#	2	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None
276	12	23.0	23	1.0	1	8	3	4	8	23.0	D#7	99	True	D	1	1/2	3.0	3	P2-Staff2	1	8	1.0	18	V7	True	('D#', 'F#', 'G#', 'B#')	D#	G#	2	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None
