onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
18	16	4.5	9/2	4.0	4	2	2	2	3	2.25	F#2	42	True	F	1	0	1.0	1	P2-Staff2	1	2	4.0	2	viio7	True	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
18	16	4.5	9/2	4.0	4	2	2	2	3	2.25	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	2	4.0	2	viio7	True	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
22	2	5.5	11/2	0.5	1/2	2	2	2	3	2.75	C4	60	True	C	0	1/4	1.5	0	P2-Staff2	5	2	4.0	2	viio7	False	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
24	6	6.0	6	1.5	3/2	2	2	2	3	3.0	A3	57	True	A	0	3/8	1.75	0	P2-Staff2	5	2	4.0	2	viio7	False	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
26	6	6.5	13/2	1.5	3/2	2	2	2	3	3.25	F#4	66	True	F	1	1/2	2.0	2	P2-Staff2	5	2	4.0	2	viio7	False	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
30	2	7.5	15/2	0.5	1/2	2	2	2	3	3.75	F#3	54	True	F	1	3/4	2.5	0	P2-Staff2	5	2	4.0	2	viio7	False	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
32	2	8.0	8	0.5	1/2	2	2	2	3	4.0	F#4	66	True	F	1	7/8	2.75	0	P2-Staff2	5	2	4.0	2	viio7	False	('F#', 'A', 'C', 'D#')	F#	D#	1	diminished seventh chord	(0, 3, 6, 9)	e	e	#7	None	viio7	True
34	16	8.5	17/2	4.0	4	3	2	2	4	4.25	G4	67	True	G	0	0	1.0	1	P2-Staff2	5	3	4.0	3	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
34	16	8.5	17/2	4.0	4	3	2	2	4	4.25	G2	43	True	G	0	0	1.0	1	P2-Staff2	1	3	4.0	3	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
34	16	8.5	17/2	4.0	4	3	2	2	4	4.25	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	3	4.0	3	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
40	2	10.0	10	0.5	1/2	3	2	2	4	5.0	E5	76	True	E	0	3/8	1.75	0	P2-Staff2	5	3	4.0	3	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
42	6	10.5	21/2	1.5	3/2	3	2	2	4	5.25	B4	71	True	B	0	1/2	2.0	2	P2-Staff2	5	3	4.0	3	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
48	2	12.0	12	0.5	1/2	3	2	2	4	6.0	G4	67	True	G	0	7/8	2.75	0	P2-Staff2	5	3	4.0	3	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
50	4	12.5	25/2	1.0	1	4	2	2	5	6.25	G4	67	True	G	0	0	1.0	1	P2-Staff2	5	4	2.0	4	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
50	6	12.5	25/2	1.5	3/2	4	2	2	5	6.25	E4	64	True	E	0	0	1.0	1	P2-Staff2	5	4	2.0	4	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
50	8	12.5	25/2	2.0	2	4	2	2	5	6.25	G2	43	False	G	0	0	1.0	1	P2-Staff2	1	4	2.0	4	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
50	8	12.5	25/2	2.0	2	4	2	2	5	6.25	G3	55	False	G	0	0	1.0	1	P2-Staff2	1	4	2.0	4	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
56	2	14.0	14	0.5	1/2	4	2	2	5	7.0	B3	59	True	B	0	3/8	1.75	0	P2-Staff2	5	4	2.0	4	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
58	8	14.5	29/2	2.0	2	4	2	2	5	7.25	C5	72	True	C	0	1/2	2.0	2	P2-Staff2	5	4	2.0	5	iio	True	('C', 'F#', 'A')	C	F#	2	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
58	6	14.5	29/2	1.5	3/2	4	2	2	5	7.25	A3	57	True	A	0	1/2	2.0	2	P2-Staff2	5	4	2.0	5	iio	True	('C', 'F#', 'A')	C	F#	2	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
58	8	14.5	29/2	2.0	2	4	2	2	5	7.25	C3	48	True	C	0	1/2	2.0	2	P2-Staff2	1	4	2.0	5	iio	True	('C', 'F#', 'A')	C	F#	2	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
58	8	14.5	29/2	2.0	2	4	2	2	5	7.25	C4	60	True	C	0	1/2	2.0	2	P2-Staff2	1	4	2.0	5	iio	True	('C', 'F#', 'A')	C	F#	2	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
64	2	16.0	16	0.5	1/2	4	2	2	5	8.0	F#3	54	True	F	1	7/8	2.75	0	P2-Staff2	5	4	2.0	5	iio	False	('C', 'F#', 'A')	C	F#	2	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
66	8	16.5	33/2	2.0	2	5	2	2	6	8.25	B4	71	True	B	0	0	1.0	1	P2-Staff2	5	5	2.0	6	i	True	('B', 'E', 'G')	B	E	2	minor triad	(4, 7, 11)	e	e	1	None	i	True
66	8	16.5	33/2	2.0	2	5	2	2	6	8.25	B2	47	True	B	0	0	1.0	1	P2-Staff2	1	5	2.0	6	i	True	('B', 'E', 'G')	B	E	2	minor triad	(4, 7, 11)	e	e	1	None	i	True
66	8	16.5	33/2	2.0	2	5	2	2	6	8.25	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	5	2.0	6	i	True	('B', 'E', 'G')	B	E	2	minor triad	(4, 7, 11)	e	e	1	None	i	True
72	2	18.0	18	0.5	1/2	5	2	2	6	9.0	G3	55	True	G	0	3/8	1.75	0	P2-Staff2	5	5	2.0	6	i	False	('B', 'E', 'G')	B	E	2	minor triad	(4, 7, 11)	e	e	1	None	i	True
74	8	18.5	37/2	2.0	2	5	2	2	6	9.25	A4	69	True	A	0	1/2	2.0	2	P2-Staff2	5	5	2.0	7	iio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
74	6	18.5	37/2	1.5	3/2	5	2	2	6	9.25	F#3	54	True	F	1	1/2	2.0	2	P2-Staff2	5	5	2.0	7	iio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
74	8	18.5	37/2	2.0	2	5	2	2	6	9.25	A2	45	True	A	0	1/2	2.0	2	P2-Staff2	1	5	2.0	7	iio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
74	8	18.5	37/2	2.0	2	5	2	2	6	9.25	A3	57	True	A	0	1/2	2.0	2	P2-Staff2	1	5	2.0	7	iio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
80	2	20.0	20	0.5	1/2	5	2	2	6	10.0	C4	60	True	C	0	7/8	2.75	0	P2-Staff2	5	5	2.0	7	iio	False	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	e	e	2	None	iio	True
82	8	20.5	41/2	2.0	2	6	2	2	7	10.25	G4	67	True	G	0	0	1.0	1	P2-Staff2	5	6	2.0	8	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
82	6	20.5	41/2	1.5	3/2	6	2	2	7	10.25	B3	59	True	B	0	0	1.0	1	P2-Staff2	5	6	2.0	8	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
82	8	20.5	41/2	2.0	2	6	2	2	7	10.25	G2	43	True	G	0	0	1.0	1	P2-Staff2	1	6	2.0	8	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
82	8	20.5	41/2	2.0	2	6	2	2	7	10.25	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	6	2.0	8	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
88	2	22.0	22	0.5	1/2	6	2	2	7	11.0	E4	64	True	E	0	3/8	1.75	0	P2-Staff2	5	6	2.0	8	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
90	4	22.5	45/2	1.0	1	6	2	2	7	11.25	F#4	66	True	F	1	1/2	2.0	2	P2-Staff2	5	6	2.0	9	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
90	6	22.5	45/2	1.5	3/2	6	2	2	7	11.25	D#4	63	True	D	1	1/2	2.0	2	P2-Staff2	5	6	2.0	9	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
90	8	22.5	45/2	2.0	2	6	2	2	7	11.25	F#2	42	True	F	1	1/2	2.0	2	P2-Staff2	1	6	2.0	9	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
90	8	22.5	45/2	2.0	2	6	2	2	7	11.25	F#3	54	True	F	1	1/2	2.0	2	P2-Staff2	1	6	2.0	9	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
94	4	23.5	47/2	1.0	1	6	2	2	7	11.75	F#4	66	True	F	1	3/4	2.5	0	P2-Staff2	5	6	2.0	9	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
96	2	24.0	24	0.5	1/2	6	2	2	7	12.0	A4	69	True	A	0	7/8	2.75	0	P2-Staff2	5	6	2.0	9	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
98	16	24.5	49/2	4.0	4	7	2	2	8	12.25	E4	64	True	E	0	0	1.0	1	P2-Staff2	5	7	3.5	10	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
98	16	24.5	49/2	4.0	4	7	2	2	8	12.25	E2	40	True	E	0	0	1.0	1	P2-Staff2	1	7	3.5	10	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
98	16	24.5	49/2	4.0	4	7	2	2	8	12.25	E3	52	True	E	0	0	1.0	1	P2-Staff2	1	7	3.5	10	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
104	2	26.0	26	0.5	1/2	7	2	2	8	13.0	G4	67	True	G	0	3/8	1.75	0	P2-Staff2	5	7	3.5	10	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
106	6	26.5	53/2	1.5	3/2	7	2	2	8	13.25	B3	59	True	B	0	1/2	2.0	2	P2-Staff2	5	7	3.5	10	i	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
112	2	28.0	28	0.5	1/2	7	2	2	8	14.0	A3	57	True	A	0	7/8	2.75	0	P2-Staff2	1	7	0.5	11	iiø7	True	('E', 'F#', 'C')	E	F#	3	incomplete half-diminished seventh chord	(0, 4, 6)	e	e	2	None	ii%7	True
112	2	28.0	28	0.5	1/2	7	2	2	8	14.0	F#4	66	True	F	1	7/8	2.75	0	P2-Staff2	1	7	0.5	11	iiø7	True	('E', 'F#', 'C')	E	F#	3	incomplete half-diminished seventh chord	(0, 4, 6)	e	e	2	None	ii%7	True
114	8	28.5	57/2	2.0	2	8	2	2	9	14.25	E4	64	True	E	0	0	1.0	1	P2-Staff2	2	8	1.5	12	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
114	6	28.5	57/2	1.5	3/2	8	2	2	9	14.25	G3	55	True	G	0	0	1.0	1	P2-Staff2	2	8	1.5	12	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
114	6	28.5	57/2	1.5	3/2	8	2	2	9	14.25	E2	40	False	E	0	0	1.0	1	P2-Staff2	1	8	1.5	12	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
114	6	28.5	57/2	1.5	3/2	8	2	2	9	14.25	E3	52	False	E	0	0	1.0	1	P2-Staff2	1	8	1.5	12	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	e	e	1	None	i	True
120	2	30.0	30	0.5	1/2	8	2	2	9	15.0	G#3	56	True	G	1	3/8	1.75	0	P2-Staff2	2	8	0.5	13	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True
120	2	30.0	30	0.5	1/2	8	2	2	9	15.0	D2	38	True	D	0	3/8	1.75	0	P2-Staff2	1	8	0.5	13	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True
120	2	30.0	30	0.5	1/2	8	2	2	9	15.0	D3	50	True	D	0	3/8	1.75	0	P2-Staff2	1	8	0.5	13	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True
122	8	30.5	61/2	2.0	2	8	2	2	9	15.25	E4	64	True	E	0	1/2	2.0	2	P2-Staff2	2	8	1.5	14	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True
122	8	30.5	61/2	2.0	2	8	2	2	9	15.25	E4	64	True	E	0	1/2	2.0	2	P2-Staff2	2	8	1.5	14	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True
122	6	30.5	61/2	1.5	3/2	8	2	2	9	15.25	A3	57	True	A	0	1/2	2.0	2	P2-Staff2	2	8	1.5	14	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True
122	6	30.5	61/2	1.5	3/2	8	2	2	9	15.25	C2	36	True	C	0	1/2	2.0	2	P2-Staff2	1	8	1.5	14	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True
122	6	30.5	61/2	1.5	3/2	8	2	2	9	15.25	C3	48	True	C	0	1/2	2.0	2	P2-Staff2	1	8	1.5	14	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True
128	2	32.0	32	0.5	1/2	8	2	2	9	16.0	B3	59	True	B	0	7/8	2.75	0	P2-Staff2	2	8	0.5	15	V	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	a	a	5	None	V	True
128	2	32.0	32	0.5	1/2	8	2	2	9	16.0	B1	35	True	B	0	7/8	2.75	0	P2-Staff2	1	8	0.5	15	V	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	a	a	5	None	V	True
128	2	32.0	32	0.5	1/2	8	2	2	9	16.0	B2	47	True	B	0	7/8	2.75	0	P2-Staff2	1	8	0.5	15	V	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	a	a	5	None	V	True
130	14	32.5	65/2	3.5	7/2	9	2	2	10	16.25	E4	64	True	E	0	0	1.0	1	P2-Staff2	5	9	4.0	16	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
130	16	32.5	65/2	4.0	4	9	2	2	10	16.25	A1	33	True	A	0	0	1.0	1	P2-Staff2	1	9	4.0	16	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
130	16	32.5	65/2	4.0	4	9	2	2	10	16.25	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	9	4.0	16	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
136	2	34.0	34	0.5	1/2	9	2	2	10	17.0	E4	64	True	E	0	3/8	1.75	0	P2-Staff2	5	9	4.0	16	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
138	6	34.5	69/2	1.5	3/2	9	2	2	10	17.25	C4	60	True	C	0	1/2	2.0	2	P2-Staff2	5	9	4.0	16	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
144	2	36.0	36	0.5	1/2	9	2	2	10	18.0	E4	64	True	E	0	7/8	2.75	0	P2-Staff2	5	9	4.0	16	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
144	2	36.0	36	0.5	1/2	9	2	2	10	18.0	A3	57	True	A	0	7/8	2.75	0	P2-Staff2	5	9	4.0	16	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i	True
146	12	36.5	73/2	3.0	3	10	2	2	11	18.25	F#4	66	True	F	1	0	1.0	1	P2-Staff2	5	10	4.0	17	viio	True	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
146	6	36.5	73/2	1.5	3/2	10	2	2	11	18.25	F#3	54	True	F	1	0	1.0	1	P2-Staff2	5	10	4.0	17	viio	True	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
146	16	36.5	73/2	4.0	4	10	2	2	11	18.25	A1	33	False	A	0	0	1.0	1	P2-Staff2	1	10	4.0	17	viio	True	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
146	16	36.5	73/2	4.0	4	10	2	2	11	18.25	A2	45	False	A	0	0	1.0	1	P2-Staff2	1	10	4.0	17	viio	True	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
152	2	38.0	38	0.5	1/2	10	2	2	11	19.0	D#3	51	True	D	1	3/8	1.75	0	P2-Staff2	5	10	4.0	17	viio	False	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
154	6	38.5	77/2	1.5	3/2	10	2	2	11	19.25	C3	48	True	C	0	1/2	2.0	2	P2-Staff2	5	10	4.0	17	viio	False	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
158	4	39.5	79/2	1.0	1	10	2	2	11	19.75	F#4	66	True	F	1	3/4	2.5	0	P2-Staff2	5	10	4.0	17	viio	False	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
160	2	40.0	40	0.5	1/2	10	2	2	11	20.0	B2	47	True	B	0	7/8	2.75	0	P2-Staff2	5	10	4.0	17	viio	False	('A', 'D#', 'F#')	A	D#	2	diminished triad	(3, 6, 9)	e	e	#7	None	viio	True
162	16	40.5	81/2	4.0	4	11	2	2	12	20.25	G4	67	True	G	0	0	1.0	1	P2-Staff2	5	11	4.0	18	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
162	16	40.5	81/2	4.0	4	11	2	2	12	20.25	G1	31	True	G	0	0	1.0	1	P2-Staff2	1	11	4.0	18	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
162	16	40.5	81/2	4.0	4	11	2	2	12	20.25	G2	43	True	G	0	0	1.0	1	P2-Staff2	1	11	4.0	18	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
168	2	42.0	42	0.5	1/2	11	2	2	12	21.0	B4	71	True	B	0	3/8	1.75	0	P2-Staff2	5	11	4.0	18	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
170	6	42.5	85/2	1.5	3/2	11	2	2	12	21.25	G4	67	True	G	0	1/2	2.0	2	P2-Staff2	5	11	4.0	18	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
176	2	44.0	44	0.5	1/2	11	2	2	12	22.0	E4	64	True	E	0	7/8	2.75	0	P2-Staff2	5	11	4.0	18	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
178	4	44.5	89/2	1.0	1	12	2	2	13	22.25	G4	67	True	G	0	0	1.0	1	P2-Staff2	5	12	2.0	19	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
178	6	44.5	89/2	1.5	3/2	12	2	2	13	22.25	B3	59	True	B	0	0	1.0	1	P2-Staff2	5	12	2.0	19	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
178	8	44.5	89/2	2.0	2	12	2	2	13	22.25	G1	31	False	G	0	0	1.0	1	P2-Staff2	1	12	2.0	19	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
178	8	44.5	89/2	2.0	2	12	2	2	13	22.25	G2	43	False	G	0	0	1.0	1	P2-Staff2	1	12	2.0	19	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
184	2	46.0	46	0.5	1/2	12	2	2	13	23.0	G3	55	True	G	0	3/8	1.75	0	P2-Staff2	5	12	2.0	19	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
186	8	46.5	93/2	2.0	2	12	2	2	13	23.25	C5	72	True	C	0	1/2	2.0	2	P2-Staff2	5	12	2.0	20	iv	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	e	e	4	None	iv	True
186	6	46.5	93/2	1.5	3/2	12	2	2	13	23.25	E3	52	True	E	0	1/2	2.0	2	P2-Staff2	5	12	2.0	20	iv	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	e	e	4	None	iv	True
186	8	46.5	93/2	2.0	2	12	2	2	13	23.25	A1	33	True	A	0	1/2	2.0	2	P2-Staff2	1	12	2.0	20	iv	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	e	e	4	None	iv	True
186	8	46.5	93/2	2.0	2	12	2	2	13	23.25	A2	45	True	A	0	1/2	2.0	2	P2-Staff2	1	12	2.0	20	iv	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	e	e	4	None	iv	True
192	2	48.0	48	0.5	1/2	12	2	2	13	24.0	C4	60	True	C	0	7/8	2.75	0	P2-Staff2	5	12	2.0	20	iv	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	e	e	4	None	iv	True
194	8	48.5	97/2	2.0	2	13	2	2	14	24.25	B4	71	True	B	0	0	1.0	1	P2-Staff2	5	13	2.0	21	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
194	6	48.5	97/2	1.5	3/2	13	2	2	14	24.25	B3	59	True	B	0	0	1.0	1	P2-Staff2	5	13	2.0	21	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
194	8	48.5	97/2	2.0	2	13	2	2	14	24.25	G1	31	True	G	0	0	1.0	1	P2-Staff2	1	13	2.0	21	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
194	8	48.5	97/2	2.0	2	13	2	2	14	24.25	G2	43	True	G	0	0	1.0	1	P2-Staff2	1	13	2.0	21	i	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
200	2	50.0	50	0.5	1/2	13	2	2	14	25.0	E4	64	True	E	0	3/8	1.75	0	P2-Staff2	5	13	2.0	21	i	False	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	e	e	1	None	i	True
