j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
2.5	5/2	0.5	1/2	1	C3	48	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
2.5	5/2	0.5	1/2	1	E3	52	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
2.5	5/2	0.5	1/2	1	C2	36	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
2.5	5/2	0.5	1/2	1	G2	43	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.0	3	0.5	1/2	1	C3	48	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.0	3	0.5	1/2	1	E3	52	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.0	3	0.5	1/2	1	C2	36	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.0	3	0.5	1/2	1	G2	43	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.5	7/2	0.5	1/2	1	C3	48	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.5	7/2	0.5	1/2	1	E3	52	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.5	7/2	0.5	1/2	1	C2	36	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
3.5	7/2	0.5	1/2	1	G2	43	True	P1-Staff2	1	1.0	4.0	0.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.0	4	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.0	4	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.0	4	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.0	4	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.5	9/2	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.5	9/2	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.5	9/2	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
4.5	9/2	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.0	5	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.0	5	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.0	5	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.0	5	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.5	11/2	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.5	11/2	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.5	11/2	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
5.5	11/2	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.0	6	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.0	6	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.0	6	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.0	6	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.5	13/2	0.5	1/2	2	C3	48	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.5	13/2	0.5	1/2	2	E3	52	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.5	13/2	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
6.5	13/2	0.5	1/2	2	G2	43	True	P1-Staff2	1	2.0	3.0	1.0	I	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
7.0	7	0.5	1/2	2	D3	50	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.0	7	0.5	1/2	2	F#3	54	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.0	7	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.0	7	0.5	1/2	2	A2	45	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.5	15/2	0.5	1/2	2	D3	50	True	P1-Staff2	1	2.0	1.0	2.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.5	15/2	0.5	1/2	2	F#3	54	True	P1-Staff2	1	2.0	1.0	2.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.5	15/2	0.5	1/2	2	C2	36	True	P1-Staff2	1	2.0	1.0	2.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.5	15/2	0.5	1/2	2	A2	45	True	P1-Staff2	1	2.0	1.0	2.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.0	8	1.5	3/2	3	D3	50	True	P1-Staff2	1	3.0	4.0	3.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
8.0	8	1.5	3/2	3	G3	55	True	P1-Staff2	1	3.0	4.0	3.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
8.0	8	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
8.0	8	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
8.5	17/2	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
8.5	17/2	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.0	9	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.0	9	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.5	19/2	0.25	1/4	3	B3	59	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.5	19/2	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.5	19/2	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
9.75	39/4	0.25	1/4	3	A3	57	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	0.5	1/2	3	G3	55	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
10.5	21/2	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
10.5	21/2	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
11.5	23/2	0.5	1/2	3	B1	35	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
11.5	23/2	0.5	1/2	3	G2	43	True	P1-Staff2	1	3.0	4.0	3.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.0	0	4	C#6	85	True	P1-Staff2	1	4.0	4.0	4.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	1.0	1	4	D6	86	True	P1-Staff2	1	4.0	4.0	4.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.5	25/2	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
12.5	25/2	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	0.25	1/4	4	D6	86	False	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.25	53/4	0.25	1/4	4	C6	84	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.5	27/2	0.25	1/4	4	B5	83	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.5	27/2	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.5	27/2	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
13.75	55/4	0.25	1/4	4	A5	81	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
14.0	14	1.0	1	4	G5	79	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
14.0	14	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
14.0	14	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
14.5	29/2	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
14.5	29/2	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
15.5	31/2	0.5	1/2	4	B1	35	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
15.5	31/2	0.5	1/2	4	G2	43	True	P1-Staff2	1	4.0	4.0	4.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
16.0	16	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.0	16	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.0	16	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.0	16	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.5	33/2	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.5	33/2	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.5	33/2	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
16.5	33/2	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.0	17	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.0	17	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.0	17	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.0	17	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.5	35/2	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.5	35/2	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.5	35/2	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
17.5	35/2	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.0	18	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.0	18	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.0	18	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.0	18	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.5	37/2	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.5	37/2	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.5	37/2	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18.5	37/2	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.0	19	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.0	19	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.0	19	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.0	19	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.5	39/2	0.5	1/2	5	B-2	46	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.5	39/2	0.5	1/2	5	D3	50	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.5	39/2	0.5	1/2	5	B-1	34	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19.5	39/2	0.5	1/2	5	F2	41	True	P1-Staff2	1	5.0	4.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.0	20	0.5	1/2	6	B-2	46	True	P1-Staff2	1	6.0	3.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.0	20	0.5	1/2	6	D3	50	True	P1-Staff2	1	6.0	3.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.0	20	0.5	1/2	6	B-1	34	True	P1-Staff2	1	6.0	3.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.0	20	0.5	1/2	6	F2	41	True	P1-Staff2	1	6.0	3.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.5	41/2	0.5	1/2	6	B-2	46	True	P1-Staff2	1	6.0	3.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.5	41/2	0.5	1/2	6	D3	50	True	P1-Staff2	1	6.0	3.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.5	41/2	0.5	1/2	6	B-1	34	True	P1-Staff2	1	6.0	3.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20.5	41/2	0.5	1/2	6	F2	41	True	P1-Staff2	1	6.0	3.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
