	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
59	354.0	6.0	14.75	59/4	0.25	1/4	4.0	A-4	68.0	True	spine_0	1	4.0	1.25	4.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
60	360.0	24.0	15.0	15	1.0	1	4.0	C3	48.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
61	360.0	24.0	15.0	15	1.0	1	4.0	G3	55.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
62	360.0	12.0	15.0	15	0.5	1/2	4.0	G4	67.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
63	360.0	24.0	15.0	15	1.0	1	4.0	B-3	58.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
64	372.0	6.0	15.5	31/2	0.25	1/4	4.0	F4	65.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
65	378.0	6.0	15.75	63/4	0.25	1/4	4.0	E4	64.0	True	spine_0	1	4.0	1.25	4.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
66	384.0	48.0	16.0	16	2.0	2	5.0	F4	65.0	True	spine_0	1	5.0	4.0	5.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
67	396.0	12.0	16.5	33/2	0.5	1/2	5.0	A-3	56.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
68	396.0	12.0	16.5	33/2	0.5	1/2	5.0	F3	53.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
69	396.0	12.0	16.5	33/2	0.5	1/2	5.0	F3	53.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
70	408.0	12.0	17.0	17	0.5	1/2	5.0	A-3	56.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
71	408.0	12.0	17.0	17	0.5	1/2	5.0	C4	60.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
72	408.0	12.0	17.0	17	0.5	1/2	5.0	F3	53.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
73	420.0	12.0	17.5	35/2	0.5	1/2	5.0	F3	53.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
74	420.0	12.0	17.5	35/2	0.5	1/2	5.0	A-3	56.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
75	420.0	12.0	17.5	35/2	0.5	1/2	5.0	C4	60.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
76	432.0	24.0	18.0	18	1.0	1	5.0	C4	60.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
77	432.0	24.0	18.0	18	1.0	1	5.0	F3	53.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
78	432.0	6.0	18.0	18	0.25	1/4	5.0	F4	65.0	False	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
79	432.0	24.0	18.0	18	1.0	1	5.0	A-3	56.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
80	438.0	6.0	18.25	73/4	0.25	1/4	5.0	C5	72.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
81	444.0	6.0	18.5	37/2	0.25	1/4	5.0	B-4	70.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
82	450.0	6.0	18.75	75/4	0.25	1/4	5.0	A-4	68.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
83	456.0	6.0	19.0	19	0.25	1/4	5.0	G4	67.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
84	462.0	6.0	19.25	77/4	0.25	1/4	5.0	F4	65.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
85	468.0	6.0	19.5	39/2	0.25	1/4	5.0	E4	64.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
86	474.0	6.0	19.75	79/4	0.25	1/4	5.0	F4	65.0	True	spine_0	1	5.0	4.0	5.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
87	480.0	12.0	20.0	20	0.5	1/2	6.0	F#4	66.0	True	spine_0	1	6.0	4.0	6.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
88	492.0	12.0	20.5	41/2	0.5	1/2	6.0	E3	52.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
89	492.0	12.0	20.5	41/2	0.5	1/2	6.0	B-3	58.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
90	492.0	12.0	20.5	41/2	0.5	1/2	6.0	G4	67.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
91	492.0	12.0	20.5	41/2	0.5	1/2	6.0	D-4	61.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
92	504.0	28.0	21.0	21	1.1667	7/6	6.0	G4	67.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
93	504.0	12.0	21.0	21	0.5	1/2	6.0	D-4	61.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
94	504.0	12.0	21.0	21	0.5	1/2	6.0	B-3	58.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
95	504.0	12.0	21.0	21	0.5	1/2	6.0	E3	52.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
96	516.0	12.0	21.5	43/2	0.5	1/2	6.0	E3	52.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
97	516.0	12.0	21.5	43/2	0.5	1/2	6.0	C4	60.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
98	516.0	12.0	21.5	43/2	0.5	1/2	6.0	B-3	58.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
99	528.0	24.0	22.0	22	1.0	1	6.0	B-3	58.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
100	528.0	24.0	22.0	22	1.0	1	6.0	E3	52.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
101	528.0	24.0	22.0	22	1.0	1	6.0	C4	60.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
102	532.0	2.0	22.1667	133/6	0.0833	1/12	6.0	G4	67.0	False	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
103	534.0	6.0	22.25	89/4	0.25	1/4	6.0	A-4	68.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
104	540.0	6.0	22.5	45/2	0.25	1/4	6.0	B-4	70.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
105	546.0	6.0	22.75	91/4	0.25	1/4	6.0	C5	72.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
106	552.0	12.0	23.0	23	0.5	1/2	6.0	D-5	73.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
107	564.0	6.0	23.5	47/2	0.25	1/4	6.0	C5	72.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
108	570.0	6.0	23.75	95/4	0.25	1/4	6.0	B-4	70.0	True	spine_0	1	6.0	4.0	6.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None
109	576.0	6.0	24.0	24	0.25	1/4	7.0	B-4	70.0	True	spine_0	1	7.0	4.0	7.0	i	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
110	582.0	6.0	24.25	97/4	0.25	1/4	7.0	A-4	68.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
111	588.0	6.0	24.5	49/2	0.25	1/4	7.0	G4	67.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
112	588.0	12.0	24.5	49/2	0.5	1/2	7.0	C4	60.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
113	588.0	12.0	24.5	49/2	0.5	1/2	7.0	A-3	56.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
114	588.0	12.0	24.5	49/2	0.5	1/2	7.0	F3	53.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
115	594.0	6.0	24.75	99/4	0.25	1/4	7.0	A-4	68.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
116	600.0	12.0	25.0	25	0.5	1/2	7.0	A-3	56.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
117	600.0	12.0	25.0	25	0.5	1/2	7.0	F3	53.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
118	600.0	28.0	25.0	25	1.1667	7/6	7.0	A-4	68.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
119	600.0	12.0	25.0	25	0.5	1/2	7.0	C4	60.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
120	612.0	12.0	25.5	51/2	0.5	1/2	7.0	A-3	56.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
121	612.0	12.0	25.5	51/2	0.5	1/2	7.0	F3	53.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
122	612.0	12.0	25.5	51/2	0.5	1/2	7.0	C4	60.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
123	624.0	24.0	26.0	26	1.0	1	7.0	C4	60.0	True	spine_0	1	7.0	4.0	7.0	i	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	f	f	1	None
