onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
40	4	10.0	10	1.0	1	3	4	4	3	10.0	E5	76	True	E	0	1/2	3.0	3	P2-Staff2	1	3	3.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
40	4	10.0	10	1.0	1	3	4	4	3	10.0	G#4	68	True	G	1	1/2	3.0	3	P2-Staff2	1	3	3.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
44	4	11.0	11	1.0	1	3	4	4	3	11.0	D#5	75	True	D	1	3/4	4.0	4	P2-Staff2	1	3	1.0	3	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
44	4	11.0	11	1.0	1	3	4	4	3	11.0	A4	69	True	A	0	3/4	4.0	4	P2-Staff2	1	3	1.0	3	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
44	4	11.0	11	1.0	1	3	4	4	3	11.0	B#4	72	True	B	1	3/4	4.0	4	P2-Staff2	1	3	1.0	3	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
44	4	11.0	11	1.0	1	3	4	4	3	11.0	D#5	75	True	D	1	3/4	4.0	4	P2-Staff2	1	3	1.0	3	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
44	4	11.0	11	1.0	1	3	4	4	3	11.0	F#4	66	True	F	1	3/4	4.0	4	P2-Staff2	1	3	1.0	3	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
48	4	12.0	12	1.0	1	4	4	4	4	12.0	C#5	73	True	C	1	0	1.0	1	P2-Staff2	1	4	1.0	4	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
48	4	12.0	12	1.0	1	4	4	4	4	12.0	G#4	68	True	G	1	0	1.0	1	P2-Staff2	1	4	1.0	4	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
48	4	12.0	12	1.0	1	4	4	4	4	12.0	C#5	73	True	C	1	0	1.0	1	P2-Staff2	1	4	1.0	4	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
48	4	12.0	12	1.0	1	4	4	4	4	12.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	4	1.0	4	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
52	4	13.0	13	1.0	1	4	4	4	4	13.0	B4	71	True	B	0	1/4	2.0	2	P2-Staff2	1	4	1.0	5	viio7/VI	True	('D', 'F', 'G#', 'B')	D	G#	2	diminished seventh chord	(2, 5, 8, 11)	c#	A	7	6	viio7	True
52	4	13.0	13	1.0	1	4	4	4	4	13.0	F4	65	True	F	0	1/4	2.0	2	P2-Staff2	1	4	1.0	5	viio7/VI	True	('D', 'F', 'G#', 'B')	D	G#	2	diminished seventh chord	(2, 5, 8, 11)	c#	A	7	6	viio7	True
52	4	13.0	13	1.0	1	4	4	4	4	13.0	G#4	68	True	G	1	1/4	2.0	2	P2-Staff2	1	4	1.0	5	viio7/VI	True	('D', 'F', 'G#', 'B')	D	G#	2	diminished seventh chord	(2, 5, 8, 11)	c#	A	7	6	viio7	True
52	4	13.0	13	1.0	1	4	4	4	4	13.0	B4	71	True	B	0	1/4	2.0	2	P2-Staff2	1	4	1.0	5	viio7/VI	True	('D', 'F', 'G#', 'B')	D	G#	2	diminished seventh chord	(2, 5, 8, 11)	c#	A	7	6	viio7	True
52	4	13.0	13	1.0	1	4	4	4	4	13.0	D4	62	True	D	0	1/4	2.0	2	P2-Staff2	1	4	1.0	5	viio7/VI	True	('D', 'F', 'G#', 'B')	D	G#	2	diminished seventh chord	(2, 5, 8, 11)	c#	A	7	6	viio7	True
56	4	14.0	14	1.0	1	4	4	4	4	14.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	1	4	1.0	6	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	6	None	VI	True
56	4	14.0	14	1.0	1	4	4	4	4	14.0	E4	64	True	E	0	1/2	3.0	3	P2-Staff2	1	4	1.0	6	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	6	None	VI	True
56	4	14.0	14	1.0	1	4	4	4	4	14.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	1	4	1.0	6	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	6	None	VI	True
56	4	14.0	14	1.0	1	4	4	4	4	14.0	C#4	61	True	C	1	1/2	3.0	3	P2-Staff2	1	4	1.0	6	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	6	None	VI	True
60	4	15.0	15	1.0	1	4	4	4	4	15.0	G#4	68	True	G	1	3/4	4.0	4	P2-Staff2	1	4	1.0	7	viio7/iv	True	('B', 'D', 'E#', 'G#')	B	E#	2	diminished seventh chord	(2, 5, 8, 11)	c#	f#	#7	4	viio7	True
60	4	15.0	15	1.0	1	4	4	4	4	15.0	D4	62	True	D	0	3/4	4.0	4	P2-Staff2	1	4	1.0	7	viio7/iv	True	('B', 'D', 'E#', 'G#')	B	E#	2	diminished seventh chord	(2, 5, 8, 11)	c#	f#	#7	4	viio7	True
60	4	15.0	15	1.0	1	4	4	4	4	15.0	E#4	65	True	E	1	3/4	4.0	4	P2-Staff2	1	4	1.0	7	viio7/iv	True	('B', 'D', 'E#', 'G#')	B	E#	2	diminished seventh chord	(2, 5, 8, 11)	c#	f#	#7	4	viio7	True
60	4	15.0	15	1.0	1	4	4	4	4	15.0	G#4	68	True	G	1	3/4	4.0	4	P2-Staff2	1	4	1.0	7	viio7/iv	True	('B', 'D', 'E#', 'G#')	B	E#	2	diminished seventh chord	(2, 5, 8, 11)	c#	f#	#7	4	viio7	True
60	4	15.0	15	1.0	1	4	4	4	4	15.0	B3	59	True	B	0	3/4	4.0	4	P2-Staff2	1	4	1.0	7	viio7/iv	True	('B', 'D', 'E#', 'G#')	B	E#	2	diminished seventh chord	(2, 5, 8, 11)	c#	f#	#7	4	viio7	True
64	4	16.0	16	1.0	1	5	4	4	5	16.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	1	5	3.0	8	iv	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
64	8	16.0	16	2.0	2	5	4	4	5	16.0	C#4	61	True	C	1	0	1.0	1	P2-Staff2	1	5	3.0	8	iv	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
64	8	16.0	16	2.0	2	5	4	4	5	16.0	F#4	66	True	F	1	0	1.0	1	P2-Staff2	1	5	3.0	8	iv	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
64	8	16.0	16	2.0	2	5	4	4	5	16.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	5	3.0	8	iv	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
68	8	17.0	17	2.0	2	5	4	4	5	17.0	E5	76	True	E	0	1/4	2.0	2	P2-Staff2	1	5	3.0	8	iv	False	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
72	8	18.0	18	2.0	2	5	4	4	5	18.0	C#4	61	True	C	1	1/2	3.0	3	P2-Staff2	1	5	3.0	8	iv	False	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
72	8	18.0	18	2.0	2	5	4	4	5	18.0	F##4	67	True	F	2	1/2	3.0	3	P2-Staff2	1	5	3.0	8	iv	False	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
72	8	18.0	18	2.0	2	5	4	4	5	18.0	A2	45	True	A	0	1/2	3.0	3	P2-Staff2	1	5	3.0	8	iv	False	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
76	2	19.0	19	0.5	1/2	5	4	4	5	19.0	D#5	75	True	D	1	3/4	4.0	4	P2-Staff2	1	5	1.0	9	It	True	('A', 'C#', 'F##')	A	F##	1	Italian augmented sixth chord	(1, 7, 9)	c#	c#	#4	None	It	True
78	2	19.5	39/2	0.5	1/2	5	4	4	5	19.5	C#5	73	True	C	1	7/8	4.5	0	P2-Staff2	1	5	1.0	9	It	False	('A', 'C#', 'F##')	A	F##	1	Italian augmented sixth chord	(1, 7, 9)	c#	c#	#4	None	It	True
80	4	20.0	20	1.0	1	6	4	4	6	20.0	B#4	72	True	B	1	0	1.0	1	P2-Staff2	1	6	4.0	10	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
80	4	20.0	20	1.0	1	6	4	4	6	20.0	D#4	63	True	D	1	0	1.0	1	P2-Staff2	1	6	4.0	10	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
80	4	20.0	20	1.0	1	6	4	4	6	20.0	G#4	68	True	G	1	0	1.0	1	P2-Staff2	1	6	4.0	10	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
80	8	20.0	20	2.0	2	6	4	4	6	20.0	G#2	44	True	G	1	0	1.0	1	P2-Staff2	1	6	4.0	10	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
80	8	20.0	20	2.0	2	6	4	4	6	20.0	G#3	56	True	G	1	0	1.0	1	P2-Staff2	1	6	4.0	10	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
84	4	21.0	21	1.0	1	6	4	4	6	21.0	G#3	56	True	G	1	1/4	2.0	2	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
84	4	21.0	21	1.0	1	6	4	4	6	21.0	B#3	60	True	B	1	1/4	2.0	2	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
88	4	22.0	22	1.0	1	6	4	4	6	22.0	B#3	60	True	B	1	1/2	3.0	3	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
88	4	22.0	22	1.0	1	6	4	4	6	22.0	D#4	63	True	D	1	1/2	3.0	3	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
92	4	23.0	23	1.0	1	6	4	4	6	23.0	G#4	68	True	G	1	3/4	4.0	4	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
92	4	23.0	23	1.0	1	6	4	4	6	23.0	D#4	63	True	D	1	3/4	4.0	4	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
92	4	23.0	23	1.0	1	6	4	4	6	23.0	G#4	68	True	G	1	3/4	4.0	4	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
92	4	23.0	23	1.0	1	6	4	4	6	23.0	B#2	48	True	B	1	3/4	4.0	4	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
92	4	23.0	23	1.0	1	6	4	4	6	23.0	B#3	60	True	B	1	3/4	4.0	4	P2-Staff2	1	6	4.0	10	V	False	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	5	None	V	True
96	4	24.0	24	1.0	1	7	4	4	7	24.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	6	7	1.0	11	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
96	4	24.0	24	1.0	1	7	4	4	7	24.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	6	7	1.0	11	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
96	8	24.0	24	2.0	2	7	4	4	7	24.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	6	7	1.0	11	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
96	4	24.0	24	1.0	1	7	4	4	7	24.0	C#4	61	True	C	1	0	1.0	1	P2-Staff2	6	7	1.0	11	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
96	8	24.0	24	2.0	2	7	4	4	7	24.0	C#3	49	True	C	1	0	1.0	1	P2-Staff2	6	7	1.0	11	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
100	4	25.0	25	1.0	1	7	4	4	7	25.0	A#4	70	True	A	1	1/4	2.0	2	P2-Staff2	6	7	1.0	12	viio7/V	True	('C#', 'E', 'G', 'A#')	C#	A#	1	diminished seventh chord	(1, 4, 7, 10)	E	B	7	5	viio7	True
100	4	25.0	25	1.0	1	7	4	4	7	25.0	A#4	70	True	A	1	1/4	2.0	2	P2-Staff2	6	7	1.0	12	viio7/V	True	('C#', 'E', 'G', 'A#')	C#	A#	1	diminished seventh chord	(1, 4, 7, 10)	E	B	7	5	viio7	True
100	4	25.0	25	1.0	1	7	4	4	7	25.0	G3	55	True	G	0	1/4	2.0	2	P2-Staff2	6	7	1.0	12	viio7/V	True	('C#', 'E', 'G', 'A#')	C#	A#	1	diminished seventh chord	(1, 4, 7, 10)	E	B	7	5	viio7	True
104	6	26.0	26	1.5	3/2	7	4	4	7	26.0	C#5	73	True	C	1	1/2	3.0	3	P2-Staff2	6	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
104	4	26.0	26	1.0	1	7	4	4	7	26.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	1	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
104	4	26.0	26	1.0	1	7	4	4	7	26.0	C#5	73	True	C	1	1/2	3.0	3	P2-Staff2	1	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
104	8	26.0	26	2.0	2	7	4	4	7	26.0	D#4	63	True	D	1	1/2	3.0	3	P2-Staff2	6	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
104	4	26.0	26	1.0	1	7	4	4	7	26.0	F#3	54	True	F	1	1/2	3.0	3	P2-Staff2	6	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
104	8	26.0	26	2.0	2	7	4	4	7	26.0	B2	47	True	B	0	1/2	3.0	3	P2-Staff2	6	7	2.0	13	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
108	4	27.0	27	1.0	1	7	4	4	7	27.0	F#4	66	True	F	1	3/4	4.0	4	P2-Staff2	1	7	2.0	13	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
108	4	27.0	27	1.0	1	7	4	4	7	27.0	A4	69	True	A	0	3/4	4.0	4	P2-Staff2	1	7	2.0	13	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
108	4	27.0	27	1.0	1	7	4	4	7	27.0	B3	59	True	B	0	3/4	4.0	4	P2-Staff2	6	7	2.0	13	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
110	2	27.5	55/2	0.5	1/2	7	4	4	7	27.5	A4	69	True	A	0	7/8	4.5	0	P2-Staff2	6	7	2.0	13	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True
112	4	28.0	28	1.0	1	8	4	4	8	28.0	G#4	68	True	G	1	0	1.0	1	P2-Staff2	6	8	4.0	14	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
112	4	28.0	28	1.0	1	8	4	4	8	28.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	8	4.0	14	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
112	4	28.0	28	1.0	1	8	4	4	8	28.0	G#4	68	True	G	1	0	1.0	1	P2-Staff2	1	8	4.0	14	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
112	4	28.0	28	1.0	1	8	4	4	8	28.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	6	8	4.0	14	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
112	8	28.0	28	2.0	2	8	4	4	8	28.0	E3	52	True	E	0	0	1.0	1	P2-Staff2	6	8	4.0	14	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
116	4	29.0	29	1.0	1	8	4	4	8	29.0	B3	59	True	B	0	1/4	2.0	2	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
116	4	29.0	29	1.0	1	8	4	4	8	29.0	E4	64	True	E	0	1/4	2.0	2	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
116	4	29.0	29	1.0	1	8	4	4	8	29.0	G#3	56	True	G	1	1/4	2.0	2	P2-Staff2	6	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
120	4	30.0	30	1.0	1	8	4	4	8	30.0	E4	64	True	E	0	1/2	3.0	3	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
120	4	30.0	30	1.0	1	8	4	4	8	30.0	G#4	68	True	G	1	1/2	3.0	3	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
120	4	30.0	30	1.0	1	8	4	4	8	30.0	B3	59	True	B	0	1/2	3.0	3	P2-Staff2	6	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
124	4	31.0	31	1.0	1	8	4	4	8	31.0	B4	71	True	B	0	3/4	4.0	4	P2-Staff2	6	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
124	4	31.0	31	1.0	1	8	4	4	8	31.0	E4	64	True	E	0	3/4	4.0	4	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
124	4	31.0	31	1.0	1	8	4	4	8	31.0	B4	71	True	B	0	3/4	4.0	4	P2-Staff2	1	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
124	4	31.0	31	1.0	1	8	4	4	8	31.0	G#3	56	True	G	1	3/4	4.0	4	P2-Staff2	6	8	4.0	14	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True
128	4	32.0	32	1.0	1	9	4	4	9	32.0	B#4	72	True	B	1	0	1.0	1	P2-Staff2	2	9	1.0	15	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
128	4	32.0	32	1.0	1	9	4	4	9	32.0	D#4	63	True	D	1	0	1.0	1	P2-Staff2	1	9	1.0	15	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
128	4	32.0	32	1.0	1	9	4	4	9	32.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	1	9	1.0	15	viio7	True	('F#', 'A', 'B#', 'D#')	F#	B#	2	diminished seventh chord	(0, 3, 6, 9)	c#	c#	#7	None	viio7	True
