	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
23	441.0	9.0	6.125	49/8	0.125	1/8	3.0	C3	48.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
24	448.0	8.0	6.2222	56/9	0.1111	1/9	3.0	E-5	75.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
25	450.0	9.0	6.25	25/4	0.125	1/8	3.0	C2	36.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
26	456.0	8.0	6.3333	19/3	0.1111	1/9	3.0	F#5	78.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
27	459.0	9.0	6.375	51/8	0.125	1/8	3.0	C3	48.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
28	464.0	8.0	6.4444	58/9	0.1111	1/9	3.0	A5	81.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
29	468.0	9.0	6.5	13/2	0.125	1/8	3.0	C2	36.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
30	472.0	8.0	6.5556	59/9	0.1111	1/9	3.0	F#5	78.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
31	477.0	9.0	6.625	53/8	0.125	1/8	3.0	C3	48.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
32	480.0	8.0	6.6667	20/3	0.1111	1/9	3.0	E-5	75.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
33	486.0	9.0	6.75	27/4	0.125	1/8	3.0	C2	36.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
34	488.0	8.0	6.7778	61/9	0.1111	1/9	3.0	C5	72.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
35	495.0	9.0	6.875	55/8	0.125	1/8	3.0	C3	48.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
36	496.0	8.0	6.8889	62/9	0.1111	1/9	3.0	A4	69.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
37	504.0	36.0	7.0	7	0.5	1/2	3.0	C4	60.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
38	504.0	36.0	7.0	7	0.5	1/2	3.0	E-4	63.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
39	504.0	36.0	7.0	7	0.5	1/2	3.0	F#4	66.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
40	504.0	36.0	7.0	7	0.5	1/2	3.0	A4	69.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
41	504.0	36.0	7.0	7	0.5	1/2	3.0	C2	36.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
42	540.0	18.0	7.5	15/2	0.25	1/4	3.0	A3	57.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
43	576.0	36.0	8.0	8	0.5	1/2	3.0	C2	36.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
44	576.0	36.0	8.0	8	0.5	1/2	3.0	A3	57.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
45	576.0	36.0	8.0	8	0.5	1/2	3.0	C3	48.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
46	576.0	36.0	8.0	8	0.5	1/2	3.0	E-3	51.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
47	576.0	36.0	8.0	8	0.5	1/2	3.0	F#3	54.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
48	612.0	18.0	8.5	17/2	0.25	1/4	3.0	A2	45.0	True	P2-Staff2	1	3.0	3.0	2.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
49	648.0	8.0	9.0	9	0.1111	1/9	4.0	A4	69.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
50	648.0	9.0	9.0	9	0.125	1/8	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
51	656.0	8.0	9.1111	82/9	0.1111	1/9	4.0	C5	72.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
52	657.0	9.0	9.125	73/8	0.125	1/8	4.0	C3	48.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
53	664.0	8.0	9.2222	83/9	0.1111	1/9	4.0	E-5	75.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
54	666.0	9.0	9.25	37/4	0.125	1/8	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
55	672.0	8.0	9.3333	28/3	0.1111	1/9	4.0	F#5	78.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
56	675.0	9.0	9.375	75/8	0.125	1/8	4.0	C3	48.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
57	680.0	8.0	9.4444	85/9	0.1111	1/9	4.0	A5	81.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
58	684.0	9.0	9.5	19/2	0.125	1/8	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
59	688.0	8.0	9.5556	86/9	0.1111	1/9	4.0	F#5	78.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
60	693.0	9.0	9.625	77/8	0.125	1/8	4.0	C3	48.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
61	696.0	8.0	9.6667	29/3	0.1111	1/9	4.0	E-5	75.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
62	702.0	9.0	9.75	39/4	0.125	1/8	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
63	704.0	8.0	9.7778	88/9	0.1111	1/9	4.0	C5	72.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
64	711.0	9.0	9.875	79/8	0.125	1/8	4.0	C3	48.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
65	712.0	8.0	9.8889	89/9	0.1111	1/9	4.0	A4	69.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
66	720.0	36.0	10.0	10	0.5	1/2	4.0	C4	60.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
67	720.0	36.0	10.0	10	0.5	1/2	4.0	E-4	63.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
68	720.0	36.0	10.0	10	0.5	1/2	4.0	F#4	66.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
69	720.0	36.0	10.0	10	0.5	1/2	4.0	A4	69.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
70	720.0	36.0	10.0	10	0.5	1/2	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
71	756.0	18.0	10.5	21/2	0.25	1/4	4.0	A3	57.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
72	792.0	36.0	11.0	11	0.5	1/2	4.0	C2	36.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
73	792.0	36.0	11.0	11	0.5	1/2	4.0	A3	57.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
74	792.0	36.0	11.0	11	0.5	1/2	4.0	C3	48.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
75	792.0	36.0	11.0	11	0.5	1/2	4.0	E-3	51.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
76	792.0	36.0	11.0	11	0.5	1/2	4.0	F#3	54.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
77	828.0	18.0	11.5	23/2	0.25	1/4	4.0	A2	45.0	True	P2-Staff2	1	4.0	3.0	3.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
78	864.0	8.0	12.0	12	0.1111	1/9	5.0	A4	69.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
79	864.0	9.0	12.0	12	0.125	1/8	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
80	872.0	8.0	12.1111	109/9	0.1111	1/9	5.0	C5	72.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
81	873.0	9.0	12.125	97/8	0.125	1/8	5.0	C3	48.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
82	880.0	8.0	12.2222	110/9	0.1111	1/9	5.0	E-5	75.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
83	882.0	9.0	12.25	49/4	0.125	1/8	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
84	888.0	8.0	12.3333	37/3	0.1111	1/9	5.0	F#5	78.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
85	891.0	9.0	12.375	99/8	0.125	1/8	5.0	C3	48.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
86	896.0	8.0	12.4444	112/9	0.1111	1/9	5.0	A5	81.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
87	900.0	9.0	12.5	25/2	0.125	1/8	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
88	904.0	8.0	12.5556	113/9	0.1111	1/9	5.0	F#5	78.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
89	909.0	9.0	12.625	101/8	0.125	1/8	5.0	C3	48.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
90	912.0	8.0	12.6667	38/3	0.1111	1/9	5.0	E-5	75.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
91	918.0	9.0	12.75	51/4	0.125	1/8	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
92	920.0	8.0	12.7778	115/9	0.1111	1/9	5.0	C5	72.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
93	927.0	9.0	12.875	103/8	0.125	1/8	5.0	C3	48.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
94	928.0	8.0	12.8889	116/9	0.1111	1/9	5.0	A4	69.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
95	936.0	36.0	13.0	13	0.5	1/2	5.0	C4	60.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
96	936.0	36.0	13.0	13	0.5	1/2	5.0	E-4	63.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
97	936.0	36.0	13.0	13	0.5	1/2	5.0	F#4	66.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
98	936.0	36.0	13.0	13	0.5	1/2	5.0	A4	69.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
99	936.0	36.0	13.0	13	0.5	1/2	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
100	972.0	18.0	13.5	27/2	0.25	1/4	5.0	A3	57.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
101	1008.0	36.0	14.0	14	0.5	1/2	5.0	C2	36.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
102	1008.0	36.0	14.0	14	0.5	1/2	5.0	A3	57.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
103	1008.0	36.0	14.0	14	0.5	1/2	5.0	E-3	51.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
104	1008.0	36.0	14.0	14	0.5	1/2	5.0	C3	48.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
105	1008.0	36.0	14.0	14	0.5	1/2	5.0	F#3	54.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
106	1044.0	18.0	14.5	29/2	0.25	1/4	5.0	A2	45.0	True	P2-Staff2	1	5.0	3.0	4.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
107	1080.0	9.0	15.0	15	0.125	1/8	6.0	C2	36.0	True	P2-Staff2	1	6.0	2.5	5.0	viio7/V	True	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
108	1089.0	9.0	15.125	121/8	0.125	1/8	6.0	C3	48.0	True	P2-Staff2	1	6.0	2.5	5.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
109	1098.0	9.0	15.25	61/4	0.125	1/8	6.0	C2	36.0	True	P2-Staff2	1	6.0	2.5	5.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
110	1107.0	9.0	15.375	123/8	0.125	1/8	6.0	C3	48.0	True	P2-Staff2	1	6.0	2.5	5.0	viio7/V	False	('C', 'E-', 'F#', 'A')	C	F#	2.0	diminished seventh chord	(0, 3, 6, 9)	c	G	7	5
