	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
12	168	12	7.0	7	0.5	1/2	2	A4	69	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
13	168	24	7.0	7	1.0	1	2	C#3	49	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14	168	24	7.0	7	1.0	1	2	A3	57	True	P1-Staff2	1	2.0	1.0	2.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
15	180	12	7.5	15/2	0.5	1/2	2	G4	67	True	P1-Staff2	1	2.0	1.0	2.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
16	192	12	8.0	8	0.5	1/2	3	G4	67	True	P1-Staff2	1	3.0	1.0	3.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
17	192	24	8.0	8	1.0	1	3	D3	50	True	P1-Staff2	1	3.0	1.0	3.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
18	192	24	8.0	8	1.0	1	3	A3	57	True	P1-Staff2	1	3.0	1.0	3.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
19	204	12	8.5	17/2	0.5	1/2	3	F4	65	True	P1-Staff2	1	3.0	1.0	3.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
20	216	12	9.0	9	0.5	1/2	3	F4	65	True	P1-Staff2	1	3.0	1.0	4.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
21	216	24	9.0	9	1.0	1	3	E3	52	True	P1-Staff2	1	3.0	1.0	4.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
22	216	24	9.0	9	1.0	1	3	A3	57	True	P1-Staff2	1	3.0	1.0	4.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
23	228	12	9.5	19/2	0.5	1/2	3	E4	64	True	P1-Staff2	1	3.0	1.0	4.0	V	False	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
24	240	12	10.0	10	0.5	1/2	3	E4	64	True	P1-Staff2	1	3.0	1.0	5.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
25	240	24	10.0	10	1.0	1	3	F3	53	True	P1-Staff2	1	3.0	1.0	5.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
26	240	24	10.0	10	1.0	1	3	A3	57	True	P1-Staff2	1	3.0	1.0	5.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
27	252	12	10.5	21/2	0.5	1/2	3	D4	62	True	P1-Staff2	1	3.0	1.0	5.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
28	264	12	11.0	11	0.5	1/2	3	A4	69	True	P1-Staff2	1	3.0	1.0	6.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
29	264	24	11.0	11	1.0	1	3	C#3	49	True	P1-Staff2	1	3.0	1.0	6.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
30	264	24	11.0	11	1.0	1	3	A3	57	True	P1-Staff2	1	3.0	1.0	6.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
31	276	12	11.5	23/2	0.5	1/2	3	G4	67	True	P1-Staff2	1	3.0	1.0	6.0	V7	False	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
32	288	12	12.0	12	0.5	1/2	4	G4	67	True	P1-Staff2	1	4.0	1.0	7.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
33	288	24	12.0	12	1.0	1	4	D3	50	True	P1-Staff2	1	4.0	1.0	7.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
34	288	24	12.0	12	1.0	1	4	A3	57	True	P1-Staff2	1	4.0	1.0	7.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
35	300	12	12.5	25/2	0.5	1/2	4	F4	65	True	P1-Staff2	1	4.0	1.0	7.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
36	312	12	13.0	13	0.5	1/2	4	F4	65	True	P1-Staff2	1	4.0	1.0	8.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
37	312	24	13.0	13	1.0	1	4	E3	52	True	P1-Staff2	1	4.0	1.0	8.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
38	312	24	13.0	13	1.0	1	4	A3	57	True	P1-Staff2	1	4.0	1.0	8.0	V	True	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
39	324	12	13.5	27/2	0.5	1/2	4	E4	64	True	P1-Staff2	1	4.0	1.0	8.0	V	False	('E', 'A', 'C#')	E	A	2.0	major triad	(1, 4, 9)	d	d	5	None
40	336	12	14.0	14	0.5	1/2	4	E4	64	True	P1-Staff2	1	4.0	1.0	9.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
41	336	24	14.0	14	1.0	1	4	F3	53	True	P1-Staff2	1	4.0	1.0	9.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
42	336	24	14.0	14	1.0	1	4	A3	57	True	P1-Staff2	1	4.0	1.0	9.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
43	348	12	14.5	29/2	0.5	1/2	4	D4	62	True	P1-Staff2	1	4.0	1.0	9.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
44	360	12	15.0	15	0.5	1/2	4	D5	74	True	P1-Staff2	1	4.0	1.0	10.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
45	360	24	15.0	15	1.0	1	4	F#3	54	True	P1-Staff2	1	4.0	1.0	10.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
46	360	24	15.0	15	1.0	1	4	D4	62	True	P1-Staff2	1	4.0	1.0	10.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
47	372	12	15.5	31/2	0.5	1/2	4	C5	72	True	P1-Staff2	1	4.0	1.0	10.0	V7/iv	False	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
48	384	12	16.0	16	0.5	1/2	5	C5	72	True	P1-Staff2	1	5.0	1.0	11.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
49	384	24	16.0	16	1.0	1	5	G3	55	True	P1-Staff2	1	5.0	1.0	11.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
50	384	24	16.0	16	1.0	1	5	D4	62	True	P1-Staff2	1	5.0	1.0	11.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
51	396	12	16.5	33/2	0.5	1/2	5	B-4	70	True	P1-Staff2	1	5.0	1.0	11.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
52	408	12	17.0	17	0.5	1/2	5	B-4	70	True	P1-Staff2	1	5.0	1.0	12.0	i	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	d	d	1	None
53	408	24	17.0	17	1.0	1	5	A3	57	True	P1-Staff2	1	5.0	1.0	12.0	i	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	d	d	1	None
54	408	24	17.0	17	1.0	1	5	D4	62	True	P1-Staff2	1	5.0	1.0	12.0	i	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	d	d	1	None
55	420	12	17.5	35/2	0.5	1/2	5	A4	69	True	P1-Staff2	1	5.0	1.0	12.0	i	False	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	d	d	1	None
56	432	12	18.0	18	0.5	1/2	5	A4	69	True	P1-Staff2	1	5.0	1.0	13.0	iv	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	d	d	4	None
57	432	24	18.0	18	1.0	1	5	B-3	58	True	P1-Staff2	1	5.0	1.0	13.0	iv	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	d	d	4	None
58	432	24	18.0	18	1.0	1	5	D4	62	True	P1-Staff2	1	5.0	1.0	13.0	iv	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	d	d	4	None
59	444	12	18.5	37/2	0.5	1/2	5	G4	67	True	P1-Staff2	1	5.0	1.0	13.0	iv	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	d	d	4	None
60	456	12	19.0	19	0.5	1/2	5	G4	67	True	P1-Staff2	1	5.0	1.0	14.0	It	True	('B-', 'D', 'G#')	B-	G#	1.0	Italian augmented sixth chord	(2, 8, 10)	d	d	#4	None
61	456	24	19.0	19	1.0	1	5	B-3	58	True	P1-Staff2	1	5.0	1.0	14.0	It	True	('B-', 'D', 'G#')	B-	G#	1.0	Italian augmented sixth chord	(2, 8, 10)	d	d	#4	None
62	456	24	19.0	19	1.0	1	5	D4	62	True	P1-Staff2	1	5.0	1.0	14.0	It	True	('B-', 'D', 'G#')	B-	G#	1.0	Italian augmented sixth chord	(2, 8, 10)	d	d	#4	None
63	468	12	19.5	39/2	0.5	1/2	5	G#4	68	True	P1-Staff2	1	5.0	1.0	14.0	It	False	('B-', 'D', 'G#')	B-	G#	1.0	Italian augmented sixth chord	(2, 8, 10)	d	d	#4	None
64	480	24	20.0	20	1.0	1	6	G#4	68	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
65	480	48	20.0	20	2.0	2	6	F4	65	True	P1-Staff2	2	6.0	2.0	15.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
66	480	48	20.0	20	2.0	2	6	A3	57	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
67	480	48	20.0	20	2.0	2	6	D4	62	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
68	504	3	21.0	21	0.125	1/8	6	A4	69	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
69	507	3	21.125	169/8	0.125	1/8	6	G#4	68	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
70	510	3	21.25	85/4	0.125	1/8	6	F#4	66	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
71	513	3	21.375	171/8	0.125	1/8	6	G#4	68	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
72	516	6	21.5	43/2	0.25	1/4	6	B4	71	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
73	522	6	21.75	87/4	0.25	1/4	6	A4	69	True	P1-Staff2	1	6.0	2.0	15.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	d	A	7	5
74	528	48	22.0	22	2.0	2	6	A4	69	True	P1-Staff2	1	6.0	2.0	16.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	d	d	5	None
75	528	48	22.0	22	2.0	2	6	E4	64	True	P1-Staff2	2	6.0	2.0	16.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	d	d	5	None
76	528	48	22.0	22	2.0	2	6	A3	57	True	P1-Staff2	1	6.0	2.0	16.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	d	d	5	None
77	528	48	22.0	22	2.0	2	6	C#4	61	True	P1-Staff2	1	6.0	2.0	16.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	d	d	5	None
78	576	48	24.0	24	2.0	2	7	E3	52	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
79	576	48	24.0	24	2.0	2	7	G3	55	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
80	576	48	24.0	24	2.0	2	7	C4	60	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
81	576	96	24.0	24	4.0	4	7	E2	40	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
82	576	96	24.0	24	4.0	4	7	G2	43	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
83	576	96	24.0	24	4.0	4	7	C3	48	True	P1-Staff2	1	7.0	4.0	17.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
84	624	24	26.0	26	1.0	1	7	E4	64	True	P1-Staff2	2	7.0	4.0	17.0	V/III	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
85	648	24	27.0	27	1.0	1	7	G4	67	True	P1-Staff2	2	7.0	4.0	17.0	V/III	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
86	672	72	28.0	28	3.0	3	8	C5	72	True	P1-Staff2	2	8.0	3.0	18.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
87	672	72	28.0	28	3.0	3	8	E2	40	False	P1-Staff2	1	8.0	3.0	18.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
88	672	72	28.0	28	3.0	3	8	G2	43	False	P1-Staff2	1	8.0	3.0	18.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
89	672	72	28.0	28	3.0	3	8	C3	48	False	P1-Staff2	1	8.0	3.0	18.0	V/III	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	d	F	5	3
90	744	12	31.0	31	0.5	1/2	8	C5	72	True	P1-Staff2	2	8.0	1.0	19.0	V7/III	True	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	d	F	5	3
91	744	24	31.0	31	1.0	1	8	E3	52	True	P1-Staff2	1	8.0	1.0	19.0	V7/III	True	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	d	F	5	3
92	744	24	31.0	31	1.0	1	8	C4	60	True	P1-Staff2	1	8.0	1.0	19.0	V7/III	True	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	d	F	5	3
93	756	12	31.5	63/2	0.5	1/2	8	B-4	70	True	P1-Staff2	2	8.0	1.0	19.0	V7/III	False	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	d	F	5	3
94	768	12	32.0	32	0.5	1/2	9	B-4	70	True	P1-Staff2	2	9.0	3.0	20.0	III	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
95	768	24	32.0	32	1.0	1	9	F3	53	True	P1-Staff2	1	9.0	3.0	20.0	III	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
96	768	24	32.0	32	1.0	1	9	C4	60	True	P1-Staff2	1	9.0	3.0	20.0	III	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
97	780	12	32.5	65/2	0.5	1/2	9	G#4	68	True	P1-Staff2	2	9.0	3.0	20.0	III	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
98	792	12	33.0	33	0.5	1/2	9	G#4	68	True	P1-Staff2	2	9.0	3.0	20.0	III	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
99	804	12	33.5	67/2	0.5	1/2	9	A4	69	True	P1-Staff2	2	9.0	3.0	20.0	III	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
100	816	12	34.0	34	0.5	1/2	9	A4	69	True	P1-Staff2	2	9.0	3.0	20.0	III	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
101	828	12	34.5	69/2	0.5	1/2	9	D5	74	True	P1-Staff2	2	9.0	3.0	20.0	III	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	d	d	3	None
102	840	12	35.0	35	0.5	1/2	9	D5	74	True	P1-Staff2	2	9.0	1.0	21.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
103	840	24	35.0	35	1.0	1	9	F#3	54	True	P1-Staff2	1	9.0	1.0	21.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
104	840	24	35.0	35	1.0	1	9	D4	62	True	P1-Staff2	1	9.0	1.0	21.0	V7/iv	True	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
105	852	12	35.5	71/2	0.5	1/2	9	C5	72	True	P1-Staff2	2	9.0	1.0	21.0	V7/iv	False	('F#', 'A', 'C', 'D')	F#	D	1.0	dominant seventh chord	(0, 2, 6, 9)	d	g	5	4
106	864	12	36.0	36	0.5	1/2	10	C5	72	True	P1-Staff2	2	10.0	3.0	22.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
107	864	24	36.0	36	1.0	1	10	G3	55	True	P1-Staff2	1	10.0	3.0	22.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
108	864	24	36.0	36	1.0	1	10	D4	62	True	P1-Staff2	1	10.0	3.0	22.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
109	876	12	36.5	73/2	0.5	1/2	10	A4	69	True	P1-Staff2	2	10.0	3.0	22.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
110	888	12	37.0	37	0.5	1/2	10	A4	69	True	P1-Staff2	2	10.0	3.0	22.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
111	900	12	37.5	75/2	0.5	1/2	10	B-4	70	True	P1-Staff2	2	10.0	3.0	22.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
112	912	12	38.0	38	0.5	1/2	10	B-4	70	True	P1-Staff2	2	10.0	3.0	22.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
113	924	12	38.5	77/2	0.5	1/2	10	E-5	75	True	P1-Staff2	2	10.0	3.0	22.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	d	d	4	None
114	936	12	39.0	39	0.5	1/2	10	E-5	75	True	P1-Staff2	2	10.0	1.0	23.0	N	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
115	936	24	39.0	39	1.0	1	10	G3	55	True	P1-Staff2	1	10.0	1.0	23.0	N	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
116	936	24	39.0	39	1.0	1	10	B-3	58	True	P1-Staff2	1	10.0	1.0	23.0	N	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
117	936	24	39.0	39	1.0	1	10	E-4	63	True	P1-Staff2	1	10.0	1.0	23.0	N	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
118	948	12	39.5	79/2	0.5	1/2	10	D5	74	True	P1-Staff2	2	10.0	1.0	23.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
119	960	12	40.0	40	0.5	1/2	11	D5	74	True	P1-Staff2	2	11.0	2.0	24.0	N	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
120	972	12	40.5	81/2	0.5	1/2	11	C#5	73	True	P1-Staff2	2	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
121	984	12	41.0	41	0.5	1/2	11	C#5	73	True	P1-Staff2	2	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
122	984	24	41.0	41	1.0	1	11	G3	55	True	P1-Staff2	1	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
123	984	24	41.0	41	1.0	1	11	B-3	58	True	P1-Staff2	1	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
124	984	24	41.0	41	1.0	1	11	C#4	61	True	P1-Staff2	1	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
125	984	24	41.0	41	1.0	1	11	E4	64	True	P1-Staff2	1	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
126	996	12	41.5	83/2	0.5	1/2	11	B-5	82	True	P1-Staff2	2	11.0	2.0	24.0	N	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	d	d	-2	None
127	1008	12	42.0	42	0.5	1/2	11	B-5	82	True	P1-Staff2	2	11.0	2.0	25.0	viio7	True	('G', 'B-', 'C#', 'E')	G	C#	2.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
128	1020	12	42.5	85/2	0.5	1/2	11	E5	76	True	P1-Staff2	2	11.0	2.0	25.0	viio7	False	('G', 'B-', 'C#', 'E')	G	C#	2.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
129	1032	12	43.0	43	0.5	1/2	11	E5	76	True	P1-Staff2	2	11.0	2.0	25.0	viio7	False	('G', 'B-', 'C#', 'E')	G	C#	2.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
130	1032	24	43.0	43	1.0	1	11	G3	55	True	P1-Staff2	1	11.0	2.0	25.0	viio7	False	('G', 'B-', 'C#', 'E')	G	C#	2.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
131	1032	24	43.0	43	1.0	1	11	B-3	58	True	P1-Staff2	1	11.0	2.0	25.0	viio7	False	('G', 'B-', 'C#', 'E')	G	C#	2.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
