j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
3.5	0.5	2	E4	64	True	2.0	0.5	3.0	V7/IV	True	('F#', 'A#', 'C#', 'E')	F#	F#	0.0	dominant seventh chord	(1, 4, 6, 10)	F#	B	5	4
3.5	0.5	2	A#4	70	True	2.0	0.5	3.0	V7/IV	True	('F#', 'A#', 'C#', 'E')	F#	F#	0.0	dominant seventh chord	(1, 4, 6, 10)	F#	B	5	4
4.0	1.0	3	B4	71	True	3.0	1.0	4.0	IV	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.0	1.0	3	D#4	63	True	3.0	1.0	4.0	IV	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.0	1.0	3	F#4	66	True	3.0	1.0	4.0	IV	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.0	2.0	3	F#1	30	True	3.0	1.0	4.0	IV	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.0	2.0	3	F#2	42	True	3.0	1.0	4.0	IV	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.5	0.125	3	C#5	73	True	3.0	1.0	4.0	IV	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.625	0.125	3	B4	71	True	3.0	1.0	4.0	IV	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.75	0.125	3	A#4	70	True	3.0	1.0	4.0	IV	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
4.875	0.125	3	B4	71	True	3.0	1.0	4.0	IV	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	F#	F#	4	None
5.0	0.75	3	D#5	75	True	3.0	1.0	5.0	V	True	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
5.0	1.0	3	E#4	65	True	3.0	1.0	5.0	V	True	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
5.0	1.0	3	G#4	68	True	3.0	1.0	5.0	V	True	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
5.75	0.25	3	C#5	73	True	3.0	1.0	5.0	V	False	('E#', 'G#', 'C#')	E#	C#	1.0	major triad	(1, 5, 8)	F#	F#	5	None
6.0	0.125	4	B4	71	True	4.0	2.0	6.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.0	1.0	4	F#1	30	True	4.0	2.0	6.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.0	1.0	4	F#2	42	True	4.0	2.0	6.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.125	0.125	4	A#4	70	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.25	0.125	4	D#5	75	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.375	0.125	4	C#5	73	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
6.5	0.5	4	C#5	73	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
7.0	0.75	4	A#4	70	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
7.75	0.25	4	B4	71	True	4.0	2.0	6.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
8.0	1.0	5	C#5	73	True	5.0	4.0	7.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
8.0	0.5	5	F#2	42	True	5.0	4.0	7.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
8.5	0.5	5	F#3	54	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
9.0	1.0	5	C#4	61	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
9.0	1.0	5	F#4	66	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
9.0	0.5	5	A#3	58	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
9.5	0.5	5	F#3	54	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
10.0	1.0	5	C#4	61	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
10.0	1.0	5	E#4	65	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
10.0	0.5	5	B3	59	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
10.5	0.5	5	F#3	54	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
11.0	1.0	5	C#4	61	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
11.0	1.0	5	F#4	66	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
11.0	0.5	5	A#3	58	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
11.5	0.5	5	F#3	54	True	5.0	4.0	7.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
12.0	3.0	6	B3	59	True	6.0	4.0	8.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
12.0	3.0	6	C#4	61	True	6.0	4.0	8.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
12.0	3.0	6	E#4	65	True	6.0	4.0	8.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
12.0	3.0	6	B4	71	True	6.0	4.0	8.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
12.0	0.5	6	G#3	56	True	6.0	4.0	8.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
12.5	0.5	6	C#3	49	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
13.0	0.5	6	G#3	56	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
13.5	0.5	6	C#3	49	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
14.0	0.5	6	G#3	56	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
14.5	0.5	6	C#3	49	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
15.0	1.0	6	G#3	56	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
15.0	1.0	6	C#4	61	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
15.0	1.0	6	G#4	68	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
15.0	0.5	6	E#3	53	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
15.5	0.5	6	C#3	49	True	6.0	4.0	8.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
16.0	1.0	7	A#3	58	True	7.0	1.0	9.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
16.0	1.0	7	C#4	61	True	7.0	1.0	9.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
16.0	1.0	7	A#4	70	True	7.0	1.0	9.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
16.0	0.5	7	F#2	42	True	7.0	1.0	9.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
16.0	3.0	7	F#2	42	True	7.0	1.0	9.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
16.5	0.5	7	F#3	54	True	7.0	1.0	9.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
17.0	1.0	7	D#4	63	True	7.0	1.0	10.0	IV	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	F#	F#	4	None
17.0	1.0	7	D#5	75	True	7.0	1.0	10.0	IV	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	F#	F#	4	None
17.0	0.5	7	B2	47	True	7.0	1.0	10.0	IV	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	F#	F#	4	None
17.5	0.5	7	F#3	54	True	7.0	1.0	10.0	IV	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	F#	F#	4	None
18.0	1.0	7	C#4	61	True	7.0	1.0	11.0	I	True	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
18.0	1.0	7	C#5	73	True	7.0	1.0	11.0	I	True	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
18.0	0.5	7	A#2	46	True	7.0	1.0	11.0	I	True	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
18.5	0.5	7	F#3	54	True	7.0	1.0	11.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
19.0	1.0	7	F#4	66	True	7.0	1.0	12.0	vi	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	F#	F#	6	None
19.0	1.0	7	F#5	78	True	7.0	1.0	12.0	vi	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	F#	F#	6	None
19.0	0.5	7	D#3	51	True	7.0	1.0	12.0	vi	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	F#	F#	6	None
19.0	1.0	7	F#2	42	True	7.0	1.0	12.0	vi	True	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	F#	F#	6	None
19.5	0.5	7	F#3	54	True	7.0	1.0	12.0	vi	False	('F#', 'A#', 'D#')	F#	D#	1.0	minor triad	(3, 6, 10)	F#	F#	6	None
20.0	1.0	8	E#4	65	True	8.0	1.0	13.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
20.0	1.0	8	E#5	77	True	8.0	1.0	13.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
20.0	0.5	8	C#3	49	True	8.0	1.0	13.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
20.0	1.0	8	F#2	42	True	8.0	1.0	13.0	V	True	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
20.5	0.5	8	F#3	54	True	8.0	1.0	13.0	V	False	('C#', 'E#', 'G#')	C#	C#	0.0	major triad	(1, 5, 8)	F#	F#	5	None
21.0	1.0	8	D#4	63	True	8.0	3.0	14.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
21.0	1.0	8	D#5	75	True	8.0	3.0	14.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
21.0	0.5	8	B2	47	True	8.0	3.0	14.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
21.0	1.0	8	F#2	42	True	8.0	3.0	14.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
21.5	0.5	8	F#3	54	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
22.0	1.0	8	C#4	61	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
22.0	1.0	8	C#5	73	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
22.0	0.5	8	A#2	46	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
22.0	1.0	8	F#2	42	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
22.5	0.5	8	F#3	54	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
23.0	0.25	8	A#4	70	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
23.25	0.25	8	B4	71	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
23.5	0.25	8	A#4	70	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
23.75	0.25	8	F#4	66	True	8.0	3.0	14.0	I	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
24.0	0.25	9	B4	71	True	9.0	4.0	15.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
24.25	0.25	9	C#5	73	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
24.5	0.25	9	B4	71	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
24.75	0.25	9	G#4	68	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
25.0	1.0	9	E#4	65	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
25.0	0.25	9	C#3	49	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
25.25	0.25	9	E#3	53	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
25.5	0.25	9	G#3	56	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
25.75	0.25	9	B3	59	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
26.0	1.0	9	B2	47	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
27.0	0.25	9	B4	71	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
27.25	0.25	9	C#5	73	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
27.5	0.25	9	B4	71	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
27.75	0.25	9	G#4	68	True	9.0	4.0	15.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
28.0	0.25	10	C#5	73	True	10.0	4.0	16.0	I	True	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
28.25	0.25	10	D#5	75	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
28.5	0.25	10	C#5	73	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
28.75	0.25	10	A#4	70	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
29.0	1.0	10	F#4	66	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
29.0	0.25	10	A#2	46	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
29.25	0.25	10	C#3	49	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
29.5	0.25	10	F#3	54	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
29.75	0.25	10	A#3	58	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
30.0	1.0	10	A#2	46	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.0	0.3333	10	F#5	78	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.0	0.3333	10	F#2	42	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.3333	0.3333	10	E#5	77	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.3333	0.3333	10	G#2	44	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.6667	0.3333	10	D#5	75	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
31.6667	0.3333	10	A#2	46	True	10.0	4.0	16.0	I	False	('A#', 'C#', 'F#')	A#	F#	1.0	major triad	(1, 6, 10)	F#	F#	1	None
32.0	0.3333	11	C#5	73	True	11.0	2.0	17.0	V7	True	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
32.0	2.0	11	B2	47	True	11.0	2.0	17.0	V7	True	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
32.3333	0.3333	11	B4	71	True	11.0	2.0	17.0	V7	False	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
32.6667	0.3333	11	A#4	70	True	11.0	2.0	17.0	V7	False	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
33.0	0.3333	11	G#4	68	True	11.0	2.0	17.0	V7	False	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
33.3333	0.3333	11	F#4	66	True	11.0	2.0	17.0	V7	False	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
33.6667	0.3333	11	E#4	65	True	11.0	2.0	17.0	V7	False	('B', 'C#', 'E#', 'G#')	B	C#	3.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
34.0	0.3333	11	D#4	63	True	11.0	2.0	18.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
34.0	1.0	11	C#3	49	True	11.0	2.0	18.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
34.0	2.0	11	C#3	49	True	11.0	2.0	18.0	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
34.3333	0.3333	11	C#4	61	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
34.6667	0.3333	11	B#3	60	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
35.0	0.3333	11	C#4	61	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
35.0	1.0	11	B3	59	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
35.3333	0.3333	11	D#4	63	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
35.6667	0.3333	11	E#4	65	True	11.0	2.0	18.0	V7	False	('C#', 'E#', 'G#', 'B')	C#	C#	0.0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	5	None
36.0	1.0	12	C#4	61	True	12.0	1.0	19.0	I	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	F#	F#	1	None
