j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
14.5	0.5	5	['C3', 'E4', 'G#4']	['M3', 'A5']	[True, False, False]	5.0	3.0	4.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
15.0	0.5	6	['C3', 'F4', 'A4']	['P4', 'M6']	[True, True, True]	6.0	3.0	5.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
15.5	0.5	6	['C3', 'F4', 'A4']	['P4', 'M6']	[True, False, False]	6.0	3.0	5.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
16.0	0.5	6	['C3', 'F4', 'A4']	['P4', 'M6']	[True, False, False]	6.0	3.0	5.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
16.5	0.5	6	['C3', 'E4', 'G#4']	['M3', 'A5']	[True, True, True]	6.0	3.0	5.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
17.0	0.5	6	['C3', 'F4', 'A4']	['P4', 'M6']	[True, True, True]	6.0	3.0	5.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
17.5	0.5	6	['C3', 'F4', 'A4']	['P4', 'M6']	[True, False, False]	6.0	3.0	5.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
18.0	0.5	7	['C2', 'F4', 'A4']	['P4', 'M6']	[True, True, True]	7.0	3.0	6.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
18.5	0.5	7	['C3', 'F4', 'A4']	['P4', 'M6']	[True, False, False]	7.0	3.0	6.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
19.0	0.5	7	['C3', 'F4', 'A4']	['P4', 'M6']	[True, True, True]	7.0	3.0	6.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
19.5	0.5	7	['C3', 'F4', 'A4']	['P4', 'M6']	[True, False, False]	7.0	3.0	6.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
20.0	0.5	7	['C3', 'F#4', 'A4']	['A4', 'M6']	[True, True, True]	7.0	3.0	6.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
20.5	0.5	7	['C3', 'F#4', 'A4']	['A4', 'M6']	[True, False, False]	7.0	3.0	6.0	I	False	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
21.0	0.5	8	['C3', 'G4', 'B-4']	['P5', 'm7']	[True, True, True]	8.0	3.0	7.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.5	0.5	8	['C3', 'G4', 'B-4']	['P5', 'm7']	[True, False, False]	8.0	3.0	7.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
22.0	0.5	8	['C3', 'G4', 'B-4']	['P5', 'm7']	[True, False, False]	8.0	3.0	7.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
22.5	0.5	8	['C3', 'F#4', 'A4']	['A4', 'M6']	[True, True, True]	8.0	3.0	7.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
23.0	0.5	8	['C3', 'G4', 'B-4']	['P5', 'm7']	[True, True, True]	8.0	3.0	7.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
23.5	0.5	8	['C3', 'G4', 'B-4']	['P5', 'm7']	[True, False, False]	8.0	3.0	7.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.0	0.75	9	['F3', 'F4', 'A4']	['P1', 'M3']	[True, True, True]	9.0	1.0	8.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
24.75	0.25	9	['F3', 'F4', 'C5']	['P1', 'P5']	[False, False, True]	9.0	1.0	8.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
25.0	0.5	9	['A2', 'F3', 'C4', 'F4']	['m6', 'm3', 'm6']	[True, True, True, True]	9.0	1.0	9.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
25.5	0.5	9	['A2', 'F3', 'C4', 'F4']	['m6', 'm3', 'm6']	[True, True, True, True]	9.0	1.0	9.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
26.0	0.5	9	['C3', 'G3', 'E4', 'G4']	['P5', 'M3', 'P5']	[True, True, True, True]	9.0	1.0	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
26.5	0.5	9	['C3', 'G3', 'E4', 'G4']	['P5', 'M3', 'P5']	[True, True, True, True]	9.0	1.0	10.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
27.0	0.75	10	['F3', 'A3', 'F4', 'A4']	['M3', 'P1', 'M3']	[True, True, True, True]	10.0	1.0	11.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
27.75	0.25	10	['F3', 'A3', 'F4', 'C5']	['M3', 'P1', 'P5']	[False, False, False, True]	10.0	1.0	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
28.0	0.5	10	['A2', 'F3', 'C4', 'F4']	['m6', 'm3', 'm6']	[True, True, True, True]	10.0	1.0	12.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
28.5	0.5	10	['A2', 'F3', 'C4', 'F4']	['m6', 'm3', 'm6']	[True, True, True, True]	10.0	1.0	12.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
29.0	0.5	10	['C3', 'G3', 'E4', 'G4']	['P5', 'M3', 'P5']	[True, True, True, True]	10.0	1.0	13.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
29.5	0.5	10	['C3', 'G3', 'E4', 'G4']	['P5', 'M3', 'P5']	[True, True, True, True]	10.0	1.0	13.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
30.0	0.75	11	['F3', 'A3', 'A4']	['M3', 'M3']	[True, True, True]	11.0	1.0	14.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
30.75	0.25	11	['F3', 'A3', 'F5']	['M3', 'P1']	[False, False, True]	11.0	1.0	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
31.0	0.75	11	['B-2', 'G4']	['M6']	[True, True]	11.0	1.0	15.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
31.75	0.25	11	['B-2', 'D5']	['M3']	[False, True]	11.0	1.0	15.0	ii	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
32.0	0.75	11	['C3', 'C5']	['P1']	[True, True]	11.0	1.0	16.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
32.75	0.25	11	['C3', 'E4']	['M3']	[False, True]	11.0	1.0	16.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
33.0	1.0	12	['F2', 'F4']	['P1']	[True, True]	12.0	1.5	17.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
34.0	0.5	12	['F3']	[]	[True]	12.0	1.5	17.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
34.5	0.5	12	['F3', 'F4']	['P1']	[False, True]	12.0	0.5	18.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
35.0	0.5	12	['E4', 'G4']	['m3']	[True, True]	12.0	0.5	19.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	F	F	5	None
35.5	0.5	12	['E-4', 'A4']	['A4']	[True, True]	12.0	0.5	20.0	V7/IV	True	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	F	B-	5	4
36.0	0.5	13	['F3', 'D4', 'B-4', 'C5']	['M6', 'P4', 'P5']	[True, True, True, True]	13.0	2.0	21.0	IV	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
36.5	0.5	13	['F3', 'D4', 'A4']	['M6', 'M3']	[False, False, True]	13.0	2.0	21.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
37.0	0.5	13	['F3', 'D4', 'B-4']	['M6', 'P4']	[False, False, True]	13.0	2.0	21.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
37.5	0.5	13	['F3', 'D4', 'D5']	['M6', 'M6']	[False, False, True]	13.0	2.0	21.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
38.0	0.5	13	['F3', 'E4', 'C5']	['M7', 'P5']	[False, True, True]	13.0	1.0	22.0	V7	True	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
38.5	0.5	13	['F3', 'E4', 'B-4']	['M7', 'P4']	[False, False, True]	13.0	1.0	22.0	V7	False	('E', 'G', 'B-', 'C')	E	C	1.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
39.0	0.5	14	['F3', 'F4', 'G#4']	['P1', 'A2']	[False, True, True]	14.0	3.0	23.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
39.5	0.5	14	['F3', 'F4', 'A4']	['P1', 'M3']	[False, False, True]	14.0	3.0	23.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
40.0	0.5	14	['F3']	[]	[True]	14.0	3.0	23.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
40.5	0.5	14	['F3', 'A4']	['M3']	[True, True]	14.0	3.0	23.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
41.0	0.5	14	['G3', 'B-4']	['m3']	[True, True]	14.0	3.0	23.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
41.5	0.5	14	['A3', 'C5']	['m3']	[True, True]	14.0	3.0	23.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
42.0	0.5	15	['F3', 'B-3', 'D5', 'E5']	['P4', 'M6', 'M7']	[True, True, True, True]	15.0	3.0	24.0	IV	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
42.5	0.5	15	['F3', 'A3', 'C#5']	['M3', 'A5']	[False, True, True]	15.0	3.0	24.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
43.0	0.5	15	['F3', 'B-3', 'D5']	['P4', 'M6']	[False, True, True]	15.0	3.0	24.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
43.5	0.5	15	['F3', 'D4', 'F5']	['M6', 'P1']	[False, True, True]	15.0	3.0	24.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
44.0	0.5	15	['F3', 'C4', 'E5']	['P5', 'M7']	[False, True, True]	15.0	3.0	24.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
44.5	0.5	15	['F3', 'B-3', 'D5']	['P4', 'M6']	[False, True, True]	15.0	3.0	24.0	IV	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	F	F	4	None
45.0	0.75	16	['F3', 'D4', 'F5']	['M6', 'P1']	[False, True, True]	16.0	3.0	25.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
45.75	0.25	16	['F3', 'B-3', 'D5']	['P4', 'M6']	[False, True, True]	16.0	3.0	25.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
46.0	1.0	16	['F3', 'A3', 'C5']	['M3', 'P5']	[True, True, True]	16.0	3.0	25.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
47.0	1.0	16	['F3', 'A3', 'C5']	['M3', 'P5']	[True, True, True]	16.0	3.0	25.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
48.0	0.75	17	['C2', 'C3', 'E4', 'G4', 'C5']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]	17.0	3.0	26.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
48.75	0.25	17	['C2', 'C3', 'E4', 'G4', 'E5']	['P1', 'M3', 'P5', 'M3']	[False, False, False, False, True]	17.0	3.0	26.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
49.0	0.5	17	['E2', 'E3', 'G4']	['P1', 'm3']	[True, True, True]	17.0	3.0	26.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
49.5	0.5	17	['E2', 'E3', 'G4']	['P1', 'm3']	[False, False, True]	17.0	3.0	26.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
50.0	0.5	17	['G2', 'G3']	['P1']	[True, True]	17.0	3.0	26.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
50.5	0.5	17	['G2', 'G3', 'F4', 'B4']	['P1', 'm7', 'M3']	[False, False, True, True]	17.0	3.0	26.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
51.0	0.75	18	['C3', 'C4', 'E4', 'G4', 'C5']	['P1', 'M3', 'P5', 'P1']	[True, True, True, True, True]	18.0	1.0	27.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
51.75	0.25	18	['C3', 'C4', 'E4', 'G4', 'E5']	['P1', 'M3', 'P5', 'M3']	[False, False, False, False, True]	18.0	1.0	27.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
52.0	0.5	18	['E2', 'E3', 'G4']	['P1', 'm3']	[True, True, True]	18.0	1.0	28.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	F	F	5	None
52.5	0.5	18	['E2', 'E3', 'G4']	['P1', 'm3']	[False, False, True]	18.0	1.0	28.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	F	F	5	None
53.0	0.5	18	['G2', 'G3']	['P1']	[True, True]	18.0	1.0	29.0	V7/V	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
53.5	0.5	18	['G2', 'G3', 'F4', 'B4']	['P1', 'm7', 'M3']	[False, False, True, True]	18.0	1.0	29.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
54.0	0.5	19	['C3', 'C4', 'E4', 'C5']	['P1', 'M3', 'P1']	[True, True, True, True]	19.0	1.0	30.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
54.5	0.25	19	['C3', 'C4', 'E4', 'E5']	['P1', 'M3', 'M3']	[False, False, False, True]	19.0	1.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
54.75	0.25	19	['C3', 'C4', 'E4', 'G5']	['P1', 'M3', 'P5']	[False, False, False, True]	19.0	1.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
55.0	0.5	19	['E2', 'E3', 'G4']	['P1', 'm3']	[True, True, True]	19.0	1.0	31.0	V	True	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	F	F	5	None
55.5	0.5	19	['E2', 'E3', 'G4']	['P1', 'm3']	[False, False, True]	19.0	1.0	31.0	V	False	('E', 'G', 'C')	E	C	1.0	major triad	(0, 4, 7)	F	F	5	None
56.0	0.5	19	['G2', 'G3']	['P1']	[True, True]	19.0	1.0	32.0	V7/V	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
56.5	0.5	19	['G2', 'G3', 'F4', 'B4']	['P1', 'm7', 'M3']	[False, False, True, True]	19.0	1.0	32.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
57.0	1.5	20	['C2', 'C3', 'E4', 'C5']	['P1', 'M3', 'P1']	[True, True, True, True]	20.0	3.0	33.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
58.5	0.5	20	['A3', 'C#5']	['M3']	[True, True]	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
59.0	0.5	20	['B-3', 'D5']	['M3']	[True, True]	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
59.5	0.5	20	['A3', 'C5']	['m3']	[True, True]	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
60.0	0.5	21	['G3', 'B-4']	['m3']	[True, True]	21.0	3.0	34.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
60.5	0.5	21	['F3', 'A4']	['M3']	[True, True]	21.0	3.0	34.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
61.0	0.5	21	['E3', 'G4']	['m3']	[True, True]	21.0	3.0	34.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
61.5	0.5	21	['G3', 'B-4']	['m3']	[True, True]	21.0	3.0	34.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
62.0	0.5	21	['F3', 'A4']	['M3']	[True, True]	21.0	3.0	34.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
62.5	0.5	21	['E3', 'G4']	['m3']	[True, True]	21.0	3.0	34.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
63.0	0.5	22	['F3', 'B-3', 'E4']	['P4', 'M7']	[True, True, True]	22.0	3.0	35.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
63.5	0.5	22	['F3', 'A3', 'F4']	['M3', 'P1']	[False, True, True]	22.0	3.0	35.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
64.0	1.0	22	['F2', 'A3', 'F4']	['M3', 'P1']	[True, True, True]	22.0	3.0	35.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
65.0	1.0	22	['F2', 'A3', 'F4']	['M3', 'P1']	[True, True, True]	22.0	3.0	35.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
66.0	0.25	23	['F3', 'C5']	['P5']	[True, True]	23.0	3.0	36.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
66.25	0.25	23	['F3', 'A4']	['M3']	[False, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
66.5	0.25	23	['F3', 'F4']	['P1']	[False, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
66.75	0.25	23	['F3', 'A4']	['M3']	[False, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
67.0	0.25	23	['F2', 'C5']	['P5']	[True, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
67.25	0.25	23	['F2', 'A4']	['M3']	[False, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
67.5	0.25	23	['F2', 'F4']	['P1']	[False, True]	23.0	3.0	36.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
