onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
128	2	32.0	32	0.5	1/2	9	2	2	9	16.0	C5	72	True	C	0	0	1.0	1	Cello	1	9	2.0	13	V7/V	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
130	2	32.5	65/2	0.5	1/2	9	2	2	9	16.25	C5	72	True	C	0	1/8	1.25	0	Cello	1	9	2.0	13	V7/V	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
132	2	33.0	33	0.5	1/2	9	2	2	9	16.5	D5	74	True	D	0	1/4	1.5	0	Cello	1	9	2.0	13	V7/V	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
134	2	33.5	67/2	0.5	1/2	9	2	2	9	16.75	C5	72	True	C	0	3/8	1.75	0	Cello	1	9	2.0	13	V7/V	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
136	2	34.0	34	0.5	1/2	9	2	2	9	17.0	A4	69	True	A	0	1/2	2.0	2	Cello	1	9	2.0	14	V7/V	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
138	2	34.5	69/2	0.5	1/2	9	2	2	9	17.25	A4	69	True	A	0	5/8	2.25	0	Cello	1	9	2.0	14	V7/V	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
140	2	35.0	35	0.5	1/2	9	2	2	9	17.5	B4	71	True	B	0	3/4	2.5	0	Cello	1	9	2.0	14	V7/V	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
142	2	35.5	71/2	0.5	1/2	9	2	2	9	17.75	A4	69	True	A	0	7/8	2.75	0	Cello	1	9	2.0	14	V7/V	False	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
144	2	36.0	36	0.5	1/2	10	2	2	10	18.0	F#4	66	True	F	1	0	1.0	1	Cello	1	10	4.0	15	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
146	2	36.5	73/2	0.5	1/2	10	2	2	10	18.25	F#4	66	True	F	1	1/8	1.25	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
148	2	37.0	37	0.5	1/2	10	2	2	10	18.5	G4	67	True	G	0	1/4	1.5	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
150	2	37.5	75/2	0.5	1/2	10	2	2	10	18.75	F#4	66	True	F	1	3/8	1.75	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
152	2	38.0	38	0.5	1/2	10	2	2	10	19.0	D4	62	True	D	0	1/2	2.0	2	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
154	2	38.5	77/2	0.5	1/2	10	2	2	10	19.25	D4	62	True	D	0	5/8	2.25	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
156	2	39.0	39	0.5	1/2	10	2	2	10	19.5	E4	64	True	E	0	3/4	2.5	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
158	2	39.5	79/2	0.5	1/2	10	2	2	10	19.75	D4	62	True	D	0	7/8	2.75	0	Cello	1	10	4.0	15	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
160	8	40.0	40	2.0	2	11	2	2	11	20.0	D5	74	True	D	0	0	1.0	1	Cello	1	11	4.0	16	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
160	2	40.0	40	0.5	1/2	11	2	2	11	20.0	G4	67	True	G	0	0	1.0	1	Cello	1	11	4.0	16	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
162	2	40.5	81/2	0.5	1/2	11	2	2	11	20.25	D4	62	True	D	0	1/8	1.25	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
164	2	41.0	41	0.5	1/2	11	2	2	11	20.5	E4	64	True	E	0	1/4	1.5	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
166	2	41.5	83/2	0.5	1/2	11	2	2	11	20.75	F#4	66	True	F	1	3/8	1.75	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
168	2	42.0	42	0.5	1/2	11	2	2	11	21.0	D5	74	False	D	0	1/2	2.0	2	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
168	2	42.0	42	0.5	1/2	11	2	2	11	21.0	G4	67	True	G	0	1/2	2.0	2	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
170	2	42.5	85/2	0.5	1/2	11	2	2	11	21.25	F#4	66	True	F	1	5/8	2.25	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
170	2	42.5	85/2	0.5	1/2	11	2	2	11	21.25	D5	74	True	D	0	5/8	2.25	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
172	2	43.0	43	0.5	1/2	11	2	2	11	21.5	E5	76	True	E	0	3/4	2.5	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
172	2	43.0	43	0.5	1/2	11	2	2	11	21.5	G4	67	True	G	0	3/4	2.5	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
174	2	43.5	87/2	0.5	1/2	11	2	2	11	21.75	D5	74	True	D	0	7/8	2.75	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
174	2	43.5	87/2	0.5	1/2	11	2	2	11	21.75	G#4	68	True	G	1	7/8	2.75	0	Cello	1	11	4.0	16	V7	False	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
176	2	44.0	44	0.5	1/2	12	2	2	12	22.0	C5	72	True	C	0	0	1.0	1	Cello	1	12	1.0	17	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
176	2	44.0	44	0.5	1/2	12	2	2	12	22.0	A4	69	True	A	0	0	1.0	1	Cello	1	12	1.0	17	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
178	2	44.5	89/2	0.5	1/2	12	2	2	12	22.25	B4	71	True	B	0	1/8	1.25	0	Cello	1	12	1.0	17	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
178	2	44.5	89/2	0.5	1/2	12	2	2	12	22.25	G4	67	True	G	0	1/8	1.25	0	Cello	1	12	1.0	17	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
180	2	45.0	45	0.5	1/2	12	2	2	12	22.5	F#4	66	True	F	1	1/4	1.5	0	Cello	1	12	1.0	18	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	4	None
180	4	45.0	45	1.0	1	12	2	2	12	22.5	A4	69	True	A	0	1/4	1.5	0	Cello	1	12	1.0	18	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	4	None
182	2	45.5	91/2	0.5	1/2	12	2	2	12	22.75	E4	64	True	E	0	3/8	1.75	0	Cello	1	12	1.0	18	IV	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	4	None
184	2	46.0	46	0.5	1/2	12	2	2	12	23.0	F#4	66	True	F	1	1/2	2.0	2	Cello	1	12	1.0	19	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
186	2	46.5	93/2	0.5	1/2	12	2	2	12	23.25	C5	72	True	C	0	5/8	2.25	0	Cello	1	12	1.0	19	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
186	2	46.5	93/2	0.5	1/2	12	2	2	12	23.25	D4	62	True	D	0	5/8	2.25	0	Cello	1	12	1.0	19	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
188	2	47.0	47	0.5	1/2	12	2	2	12	23.5	D5	74	True	D	0	3/4	2.5	0	Cello	1	12	1.0	20	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	6	None
188	2	47.0	47	0.5	1/2	12	2	2	12	23.5	E4	64	True	E	0	3/4	2.5	0	Cello	1	12	1.0	20	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	6	None
190	2	47.5	95/2	0.5	1/2	12	2	2	12	23.75	C5	72	True	C	0	7/8	2.75	0	Cello	1	12	1.0	20	vi	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	6	None
190	2	47.5	95/2	0.5	1/2	12	2	2	12	23.75	F#4	66	True	F	1	7/8	2.75	0	Cello	1	12	1.0	20	vi	False	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	6	None
192	2	48.0	48	0.5	1/2	13	2	2	13	24.0	B4	71	True	B	0	0	1.0	1	Cello	1	13	4.0	21	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
192	2	48.0	48	0.5	1/2	13	2	2	13	24.0	G4	67	True	G	0	0	1.0	1	Cello	1	13	4.0	21	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
194	2	48.5	97/2	0.5	1/2	13	2	2	13	24.25	A4	69	True	A	0	1/8	1.25	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
194	2	48.5	97/2	0.5	1/2	13	2	2	13	24.25	D4	62	True	D	0	1/8	1.25	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
196	2	49.0	49	0.5	1/2	13	2	2	13	24.5	E4	64	True	E	0	1/4	1.5	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
196	4	49.0	49	1.0	1	13	2	2	13	24.5	G4	67	True	G	0	1/4	1.5	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
198	2	49.5	99/2	0.5	1/2	13	2	2	13	24.75	F#4	66	True	F	1	3/8	1.75	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
200	2	50.0	50	0.5	1/2	13	2	2	13	25.0	G4	67	True	G	0	1/2	2.0	2	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
202	2	50.5	101/2	0.5	1/2	13	2	2	13	25.25	D5	74	True	D	0	5/8	2.25	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
202	2	50.5	101/2	0.5	1/2	13	2	2	13	25.25	F#4	66	True	F	1	5/8	2.25	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	2	51.0	51	0.5	1/2	13	2	2	13	25.5	E5	76	True	E	0	3/4	2.5	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
204	2	51.0	51	0.5	1/2	13	2	2	13	25.5	G4	67	True	G	0	3/4	2.5	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
206	2	51.5	103/2	0.5	1/2	13	2	2	13	25.75	D5	74	True	D	0	7/8	2.75	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
206	2	51.5	103/2	0.5	1/2	13	2	2	13	25.75	G#4	68	True	G	1	7/8	2.75	0	Cello	1	13	4.0	21	V7	False	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
208	2	52.0	52	0.5	1/2	14	2	2	14	26.0	A4	69	True	A	0	0	1.0	1	Cello	1	14	2.0	22	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
208	2	52.0	52	0.5	1/2	14	2	2	14	26.0	C5	72	True	C	0	0	1.0	1	Cello	1	14	2.0	22	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
210	2	52.5	105/2	0.5	1/2	14	2	2	14	26.25	G4	67	True	G	0	1/8	1.25	0	Cello	1	14	2.0	22	I	False	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	1	None
