onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
24	2	6.0	6	0.5	1/2	2	4	4	2	6.0	A3	57	True	A	0	1/2	3.0	3	P2-Staff2	1	2	2.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
24	2	6.0	6	0.5	1/2	2	4	4	2	6.0	C4	60	True	C	0	1/2	3.0	3	P2-Staff2	1	2	2.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
24	2	6.0	6	0.5	1/2	2	4	4	2	6.0	F4	65	True	F	0	1/2	3.0	3	P2-Staff2	1	2	2.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
24	8	6.0	6	2.0	2	2	4	4	2	6.0	F1	29	True	F	0	1/2	3.0	3	P2-Staff2	1	2	2.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
24	8	6.0	6	2.0	2	2	4	4	2	6.0	F2	41	True	F	0	1/2	3.0	3	P2-Staff2	1	2	2.0	2	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
26	2	6.5	13/2	0.5	1/2	2	4	4	2	6.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
26	2	6.5	13/2	0.5	1/2	2	4	4	2	6.5	A3	57	True	A	0	5/8	3.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
26	2	6.5	13/2	0.5	1/2	2	4	4	2	6.5	C4	60	True	C	0	5/8	3.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
26	2	6.5	13/2	0.5	1/2	2	4	4	2	6.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
28	2	7.0	7	0.5	1/2	2	4	4	2	7.0	F4	65	True	F	0	3/4	4.0	4	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
28	2	7.0	7	0.5	1/2	2	4	4	2	7.0	A3	57	True	A	0	3/4	4.0	4	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
28	2	7.0	7	0.5	1/2	2	4	4	2	7.0	C4	60	True	C	0	3/4	4.0	4	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
28	2	7.0	7	0.5	1/2	2	4	4	2	7.0	F4	65	True	F	0	3/4	4.0	4	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
30	2	7.5	15/2	0.5	1/2	2	4	4	2	7.5	F4	65	True	F	0	7/8	4.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
30	2	7.5	15/2	0.5	1/2	2	4	4	2	7.5	A3	57	True	A	0	7/8	4.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
30	2	7.5	15/2	0.5	1/2	2	4	4	2	7.5	C4	60	True	C	0	7/8	4.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
30	2	7.5	15/2	0.5	1/2	2	4	4	2	7.5	F4	65	True	F	0	7/8	4.5	0	P2-Staff2	1	2	2.0	2	IV	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	4	None	IV
32	12	8.0	8	3.0	3	3	4	4	3	8.0	A-4	68	True	A	-1	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
32	2	8.0	8	0.5	1/2	3	4	4	3	8.0	A-3	56	True	A	-1	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
32	2	8.0	8	0.5	1/2	3	4	4	3	8.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
32	2	8.0	8	0.5	1/2	3	4	4	3	8.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
32	8	8.0	8	2.0	2	3	4	4	3	8.0	D1	26	True	D	0	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
32	8	8.0	8	2.0	2	3	4	4	3	8.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	1	3	2.0	3	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
34	2	8.5	17/2	0.5	1/2	3	4	4	3	8.5	A-3	56	True	A	-1	1/8	1.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
34	2	8.5	17/2	0.5	1/2	3	4	4	3	8.5	C4	60	True	C	0	1/8	1.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
34	2	8.5	17/2	0.5	1/2	3	4	4	3	8.5	F4	65	True	F	0	1/8	1.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
36	2	9.0	9	0.5	1/2	3	4	4	3	9.0	A-3	56	True	A	-1	1/4	2.0	2	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
36	2	9.0	9	0.5	1/2	3	4	4	3	9.0	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
36	2	9.0	9	0.5	1/2	3	4	4	3	9.0	F4	65	True	F	0	1/4	2.0	2	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
38	2	9.5	19/2	0.5	1/2	3	4	4	3	9.5	A-3	56	True	A	-1	3/8	2.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
38	2	9.5	19/2	0.5	1/2	3	4	4	3	9.5	C4	60	True	C	0	3/8	2.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
38	2	9.5	19/2	0.5	1/2	3	4	4	3	9.5	F4	65	True	F	0	3/8	2.5	0	P2-Staff2	1	3	2.0	3	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	C	C	2	None	ii%7
40	2	10.0	10	0.5	1/2	3	4	4	3	10.0	G3	55	True	G	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
40	2	10.0	10	0.5	1/2	3	4	4	3	10.0	B3	59	True	B	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
40	2	10.0	10	0.5	1/2	3	4	4	3	10.0	D4	62	True	D	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
40	2	10.0	10	0.5	1/2	3	4	4	3	10.0	F4	65	True	F	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
40	8	10.0	10	2.0	2	3	4	4	3	10.0	G1	31	True	G	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
40	8	10.0	10	2.0	2	3	4	4	3	10.0	G2	43	True	G	0	1/2	3.0	3	P2-Staff2	1	3	2.0	4	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
42	2	10.5	21/2	0.5	1/2	3	4	4	3	10.5	G3	55	True	G	0	5/8	3.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
42	2	10.5	21/2	0.5	1/2	3	4	4	3	10.5	B3	59	True	B	0	5/8	3.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
42	2	10.5	21/2	0.5	1/2	3	4	4	3	10.5	D4	62	True	D	0	5/8	3.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
42	2	10.5	21/2	0.5	1/2	3	4	4	3	10.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
44	2	11.0	11	0.5	1/2	3	4	4	3	11.0	A-4	68	False	A	-1	3/4	4.0	4	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
44	2	11.0	11	0.5	1/2	3	4	4	3	11.0	G3	55	True	G	0	3/4	4.0	4	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
44	2	11.0	11	0.5	1/2	3	4	4	3	11.0	B3	59	True	B	0	3/4	4.0	4	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
44	2	11.0	11	0.5	1/2	3	4	4	3	11.0	D4	62	True	D	0	3/4	4.0	4	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
44	2	11.0	11	0.5	1/2	3	4	4	3	11.0	F4	65	True	F	0	3/4	4.0	4	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
46	2	11.5	23/2	0.5	1/2	3	4	4	3	11.5	G4	67	True	G	0	7/8	4.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
46	2	11.5	23/2	0.5	1/2	3	4	4	3	11.5	G3	55	True	G	0	7/8	4.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
46	2	11.5	23/2	0.5	1/2	3	4	4	3	11.5	B3	59	True	B	0	7/8	4.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
46	2	11.5	23/2	0.5	1/2	3	4	4	3	11.5	D4	62	True	D	0	7/8	4.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
46	2	11.5	23/2	0.5	1/2	3	4	4	3	11.5	F4	65	True	F	0	7/8	4.5	0	P2-Staff2	1	3	2.0	4	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	5	None	V7
48	8	12.0	12	2.0	2	4	4	4	4	12.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
48	2	12.0	12	0.5	1/2	4	4	4	4	12.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
48	2	12.0	12	0.5	1/2	4	4	4	4	12.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
48	2	12.0	12	0.5	1/2	4	4	4	4	12.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
48	8	12.0	12	2.0	2	4	4	4	4	12.0	C2	36	True	C	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
48	8	12.0	12	2.0	2	4	4	4	4	12.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	1	4	2.0	5	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
50	2	12.5	25/2	0.5	1/2	4	4	4	4	12.5	G3	55	True	G	0	1/8	1.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
50	2	12.5	25/2	0.5	1/2	4	4	4	4	12.5	C4	60	True	C	0	1/8	1.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
50	2	12.5	25/2	0.5	1/2	4	4	4	4	12.5	E4	64	True	E	0	1/8	1.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
52	2	13.0	13	0.5	1/2	4	4	4	4	13.0	G3	55	True	G	0	1/4	2.0	2	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
52	2	13.0	13	0.5	1/2	4	4	4	4	13.0	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
52	2	13.0	13	0.5	1/2	4	4	4	4	13.0	E4	64	True	E	0	1/4	2.0	2	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
54	2	13.5	27/2	0.5	1/2	4	4	4	4	13.5	G3	55	True	G	0	3/8	2.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
54	2	13.5	27/2	0.5	1/2	4	4	4	4	13.5	C4	60	True	C	0	3/8	2.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
54	2	13.5	27/2	0.5	1/2	4	4	4	4	13.5	E4	64	True	E	0	3/8	2.5	0	P2-Staff2	1	4	2.0	5	I	False	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	1	None	I
