a_offset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
77.5	39	1.0	74	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
78.5	40	1.5	75	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
80.0	40	0.5	76	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
80.5	41	1.5	77	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
82.0	41	0.5	78	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	6	None
82.5	42	1.5	79	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	6	None
84.0	42	0.5	80	iio7	True	('E-', 'G-', 'A')	E-	A	2	enharmonic equivalent to diminished triad	(3, 6, 9)	g	g	2	None
84.5	43	2.0	81	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	4	None
86.5	44	0.5	82	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
87.0	44	0.5	83	V7	True	('C', 'D', 'F#', 'A')	C	D	3	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
87.5	44	0.25	84	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None
87.75	44	0.25	85	V7	True	('C', 'D', 'F#', 'A')	C	D	3	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
88.0	44	0.25	86	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	1	None
88.25	44	0.25	87	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	#7	None
88.5	45	2.0	88	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
90.5	46	1.0	89	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	4	None
91.5	46	0.5	90	N	True	('E-', 'A-', 'C')	E-	A-	2	major triad	(0, 3, 8)	g	g	-2	None
92.0	46	0.5	91	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	4	None
92.5	47	2.0	92	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
94.5	48	1.0	93	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None
95.5	48	0.5	94	N	True	('D-', 'G-', 'B-')	D-	G-	2	major triad	(1, 6, 10)	f	f	-2	None
96.0	48	0.5	95	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None
96.5	49	2.0	96	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None
98.5	50	1.0	97	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
99.5	50	1.0	98	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None
100.5	51	1.0	99	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
101.5	51	0.5	100	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None
102.0	51	0.5	101	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	4	None
102.5	52	1.5	102	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
104.0	52	0.5	103	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
104.5	53	1.5	104	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
106.0	53	0.5	105	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
106.5	54	1.0	106	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
107.5	54	0.5	107	i54	True	('D', 'G', 'A')	D	G	2	quartal trichord	(2, 7, 9)	g	g	1	None
108.0	54	0.5	108	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
108.5	55	2.0	109	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
110.5	56	2.0	110	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
112.5	57	2.0	111	viio7/V	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	g	D	7	5
114.5	58	2.0	112	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
116.5	59	2.0	113	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
118.5	60	2.0	114	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
120.5	61	2.0	115	iv	True	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
122.5	62	2.0	116	viio7	True	('G', 'B-', 'D-', 'E')	G	E	1	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
124.5	63	2.0	117	vii/v	True	('G#', 'C#', 'E')	G#	C#	2	minor triad	(1, 4, 8)	g	d	#7	5
126.5	64	2.0	118	V7/V	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	g	D	5	5
128.5	65	1.0	119	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
129.5	65	0.5	120	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
130.0	65	0.5	121	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
130.5	66	0.5	122	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
131.0	66	0.5	123	N	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	g	g	-2	None
131.5	66	0.5	124	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
132.0	66	0.5	125	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
132.5	67	2.0	126	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
134.5	68	2.0	127	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
136.5	69	2.0	128	V7/IV	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	g	C	5	4
138.5	70	2.0	129	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
140.5	71	2.0	130	It53	True	('C#', 'E-', 'G')	C#	C#	0	incomplete dominant-seventh chord	(1, 3, 7)	g	g	#4	None
142.5	72	2.0	131	i	True	('D', 'G')	D	G	2	Perfect Fourth	(2, 7)	g	g	1	None
144.5	73	2.0	132	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	A-	5	None
146.5	74	2.0	133	V7/vi	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	A-	f	5	6
148.5	75	1.0	134	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
149.5	75	0.5	135	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
150.0	75	0.5	136	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
150.5	76	0.5	137	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
151.0	76	0.5	138	N	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	g	g	-2	None
151.5	76	0.5	139	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
152.0	76	0.5	140	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
152.5	77	1.0	141	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
153.5	77	1.0	142	V7/IV	True	('F', 'G', 'B', 'D')	F	G	3	dominant seventh chord	(2, 5, 7, 11)	g	C	5	4
154.5	78	1.0	143	IV	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	g	g	4	None
155.5	78	1.0	144	Ger7	True	('E-', 'G', 'B-', 'C#')	E-	C#	1	German augmented sixth chord	(1, 3, 7, 10)	g	g	#4	None
156.5	79	1.0	145	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
157.5	79	1.0	146	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	6	None
158.5	80	1.0	147	iio	True	('C', 'E-', 'A')	C	A	1	diminished triad	(0, 3, 9)	g	g	2	None
159.5	80	1.0	148	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
160.5	81	2.0	149	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
