j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
15.0	1.0	8.0	['A2', 'A3', 'C#4', 'E4']	['P1', 'M3', 'P5']	[True, True, True, True]	8.0	2.0	8.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
16.0	1.0	9.0	['A2', 'G3', 'C#4', 'E4']	['m7', 'M3', 'P5']	[True, True, True, True]	9.0	2.0	9.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
17.0	0.5	9.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, False, False, True]	9.0	2.0	9.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
17.5	0.5	9.0	['A2', 'G3', 'C#4']	['m7', 'M3']	[False, False, False]	9.0	2.0	9.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
18.0	1.0	10.0	['A2', 'F#3', 'D4', 'F#4']	['M6', 'P4', 'M6']	[True, True, True, True]	10.0	2.0	10.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
19.0	0.5	10.0	['A2', 'F#3', 'D4', 'D5']	['M6', 'P4', 'P4']	[False, False, False, True]	10.0	2.0	10.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
19.5	0.5	10.0	['A2', 'F#3', 'D4']	['M6', 'P4']	[False, False, False]	10.0	2.0	10.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
20.0	0.5	11.0	['A2', 'C#3', 'G3', 'E5']	['M3', 'm7', 'P5']	[True, True, True, True]	11.0	2.0	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
20.5	0.5	11.0	['A2', 'C#3', 'G3']	['M3', 'm7']	[False, False, False]	11.0	2.0	11.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
21.0	0.5	11.0	['A2', 'C#3', 'G3', 'A4']	['M3', 'm7', 'P1']	[False, False, False, True]	11.0	2.0	11.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
21.5	0.5	11.0	['A2', 'C#3', 'G3']	['M3', 'm7']	[False, False, False]	11.0	2.0	11.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
22.0	0.5	12.0	['A2', 'D3', 'F#3', 'D5']	['P4', 'M6', 'P4']	[True, True, True, True]	12.0	2.0	12.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
22.5	0.5	12.0	['A2', 'D3', 'F#3']	['P4', 'M6']	[False, False, False]	12.0	2.0	12.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
23.0	0.5	12.0	['A2', 'D3', 'F#3', 'D4']	['P4', 'M6', 'P4']	[False, False, False, True]	12.0	2.0	12.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
23.5	0.5	12.0	['A2', 'D3', 'F#3']	['P4', 'M6']	[False, False, False]	12.0	2.0	12.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
24.0	1.0	13.0	['A2', 'G3', 'C#4', 'E4']	['m7', 'M3', 'P5']	[True, True, True, True]	13.0	2.0	13.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
25.0	0.5	13.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, False, False, True]	13.0	2.0	13.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
25.5	0.5	13.0	['A2', 'G3', 'C#4']	['m7', 'M3']	[False, False, False]	13.0	2.0	13.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
26.0	1.0	14.0	['A2', 'F#3', 'D4', 'F#4']	['M6', 'P4', 'M6']	[True, True, True, True]	14.0	2.0	14.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
27.0	0.5	14.0	['A2', 'F#3', 'D4', 'D5']	['M6', 'P4', 'P4']	[False, False, False, True]	14.0	2.0	14.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
27.5	0.5	14.0	['A2', 'F#3', 'D4']	['M6', 'P4']	[False, False, False]	14.0	2.0	14.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
28.0	1.0	15.0	['A2', 'A3', 'D4', 'E4', 'A4']	['P1', 'P4', 'P5', 'P1']	[True, True, True, True, True]	15.0	2.0	15.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
29.0	0.25	15.0	['A2', 'G3', 'C#4', 'E4', 'G#4']	['m7', 'M3', 'P5', 'M7']	[False, True, True, False, True]	15.0	2.0	15.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
29.25	0.25	15.0	['A2', 'G3', 'C#4', 'E4', 'A4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, False, True]	15.0	2.0	15.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
29.5	0.25	15.0	['A2', 'G3', 'C#4', 'E4', 'B4']	['m7', 'M3', 'P5', 'M2']	[False, False, False, False, True]	15.0	2.0	15.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
29.75	0.25	15.0	['A2', 'G3', 'C#4', 'E4', 'A4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, False, True]	15.0	2.0	15.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
30.0	1.0	16.0	['D3', 'F#3', 'D4']	['M3', 'P1']	[True, True, True]	16.0	2.0	16.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
31.0	1.0	16.0	['D3', 'F#3', 'D4']	['M3', 'P1']	[True, True, True]	16.0	2.0	16.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
32.0	1.0	17.0	['D3', 'F#3', 'A4', 'F#5']	['M3', 'P5', 'M3']	[True, True, True, True]	17.0	1.0	17.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
33.0	0.5	17.0	['D3', 'E3', 'G3', 'G4', 'C#5']	['M2', 'P4', 'P4', 'M7']	[False, True, True, True, True]	17.0	1.0	18.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
33.5	0.5	17.0	['D3', 'E3', 'G3', 'G4', 'E5']	['M2', 'P4', 'P4', 'M2']	[False, False, False, False, True]	17.0	1.0	18.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
34.0	1.0	18.0	['D3', 'F#3', 'A3', 'A4', 'D5']	['M3', 'P5', 'P5', 'P1']	[False, True, True, True, True]	18.0	1.0	19.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
35.0	0.5	18.0	['D3', 'F#3', 'A#3', 'D4', 'A#4']	['M3', 'A5', 'P1', 'A5']	[False, True, True, True, True]	18.0	1.0	20.0	I+7	True	('D', 'F#', 'A#', 'C#')	D	D	0.0	augmented major tetrachord	(1, 2, 6, 10)	D	D	1	None
35.5	0.5	18.0	['D3', 'F#3', 'A#3', 'D4', 'C#5']	['M3', 'A5', 'P1', 'M7']	[False, False, False, False, True]	18.0	1.0	20.0	I+7	False	('D', 'F#', 'A#', 'C#')	D	D	0.0	augmented major tetrachord	(1, 2, 6, 10)	D	D	1	None
36.0	1.0	19.0	['D3', 'G3', 'B3', 'D4', 'B4']	['P4', 'M6', 'P1', 'M6']	[False, True, True, True, True]	19.0	2.0	21.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	D	D	4	None
37.0	0.5	19.0	['D3', 'E#3', 'G#3', 'D4', 'G#4', 'D5']	['A2', 'A4', 'P1', 'A4', 'P1']	[False, True, True, True, True, True]	19.0	2.0	21.0	IV	False	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	D	D	4	None
37.5	0.5	19.0	['D3', 'E#3', 'G#3', 'D4', 'G#4', 'B4']	['A2', 'A4', 'P1', 'A4', 'M6']	[False, False, False, False, False, True]	19.0	2.0	21.0	IV	False	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	D	D	4	None
38.0	0.5	20.0	['D3', 'F#3', 'A3', 'D4', 'B4']	['M3', 'P5', 'P1', 'M6']	[False, True, True, False, False]	20.0	2.0	22.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
38.5	0.5	20.0	['A4']	[]	[True]	20.0	2.0	22.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
39.0	0.5	20.0	['F#4']	[]	[True]	20.0	2.0	22.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
39.5	0.5	20.0	['D4']	[]	[True]	20.0	2.0	22.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
40.0	0.5	21.0	['F#3', 'A3']	['m3']	[True, True]	21.0	1.0	23.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
40.5	0.5	21.0	['C#3', 'F#3', 'A3', 'F#4']	['P4', 'm6', 'P4']	[True, False, False, True]	21.0	1.0	23.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
41.0	0.5	21.0	['D3', 'F#3', 'A3', 'D4']	['M3', 'P5', 'P1']	[True, False, False, True]	21.0	1.0	24.0	IV	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	D	D	4	None
41.5	0.5	21.0	['B2', 'G3']	['m6']	[True, True]	21.0	1.0	24.0	IV	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	D	D	4	None
42.0	0.5	22.0	['A2', 'E3', 'A3', 'C#4', 'G4']	['P5', 'P1', 'M3', 'm7']	[True, True, True, True, True]	22.0	2.0	25.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
42.5	0.5	22.0	['B2', 'E3', 'A3', 'C#4', 'G4']	['P4', 'm7', 'M2', 'm6']	[True, False, False, False, False]	22.0	2.0	25.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
43.0	0.5	22.0	['A2', 'E3', 'E4']	['P5', 'P5']	[True, False, True]	22.0	2.0	25.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
43.5	0.5	22.0	['G2', 'C#3', 'E4', 'A4']	['A4', 'M6', 'M2']	[True, True, False, True]	22.0	2.0	25.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
44.0	0.5	23.0	['F#2', 'D3', 'D4', 'A4']	['m6', 'm6', 'm3']	[True, True, True, False]	23.0	0.5	26.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
44.5	0.5	23.0	['E2', 'G4', 'C#5']	['m3', 'M6']	[True, True, True]	23.0	0.5	27.0	viio	True	('E', 'G', 'C#')	E	C#	1.0	diminished triad	(1, 4, 7)	D	D	7	None
45.0	0.5	23.0	['D2', 'F#4', 'D5']	['M3', 'P1']	[True, True, True]	23.0	0.5	28.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
45.5	0.5	23.0	['F#2', 'D4', 'F#4']	['m6', 'P1']	[True, True, True]	23.0	0.5	29.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
46.0	0.5	24.0	['A2', 'D4', 'F#4']	['P4', 'M6']	[True, False, False]	24.0	2.0	30.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
46.5	0.5	24.0	['A2', 'D4', 'G4']	['P4', 'm7']	[False, False, True]	24.0	2.0	30.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
47.0	0.5	24.0	['A2', 'C#4', 'E4']	['M3', 'P5']	[False, True, True]	24.0	2.0	30.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
47.5	0.5	24.0	['A3']	[]	[True]	24.0	2.0	30.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
48.0	0.5	25.0	['A2', 'G3', 'C#4', 'E4']	['m7', 'M3', 'P5']	[True, True, True, True]	25.0	2.0	31.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
48.5	0.5	25.0	['A2', 'G3', 'C#4', 'B4']	['m7', 'M3', 'M2']	[False, False, False, True]	25.0	2.0	31.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
49.0	0.5	25.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, False, False, True]	25.0	2.0	31.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
49.5	0.5	25.0	['A2', 'C#3', 'G4', 'A4']	['M3', 'm7', 'P1']	[False, True, True, False]	25.0	2.0	31.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
50.0	0.5	26.0	['A2', 'D3', 'F#4', 'A4']	['P4', 'M6', 'P1']	[False, True, True, False]	26.0	2.0	32.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
50.5	0.5	26.0	['A2', 'D3', 'F#4', 'E5']	['P4', 'M6', 'P5']	[False, False, False, True]	26.0	2.0	32.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
51.0	0.5	26.0	['A2', 'D3', 'F#4', 'D5']	['P4', 'M6', 'P4']	[False, False, False, True]	26.0	2.0	32.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
51.5	0.5	26.0	['A2', 'F#3', 'A4', 'D5']	['M6', 'P1', 'P4']	[False, True, True, False]	26.0	2.0	32.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
52.0	0.5	27.0	['A2', 'E3', 'G4', 'D5']	['P5', 'm7', 'P4']	[False, True, True, False]	27.0	2.0	33.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
52.5	0.5	27.0	['C#5']	[]	[True]	27.0	2.0	33.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
53.0	0.5	27.0	['A2', 'G3', 'C#4', 'E4', 'B4']	['m7', 'M3', 'P5', 'M2']	[True, True, True, True, True]	27.0	2.0	33.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
53.5	0.5	27.0	['A2', 'G3', 'C#4', 'E4', 'A4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, False, True]	27.0	2.0	33.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
54.0	0.25	28.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, False, False, True]	28.0	2.0	34.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
54.25	0.25	28.0	['A2', 'F#3', 'D4', 'A4']	['M6', 'P4', 'P1']	[False, True, True, False]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
54.5	0.25	28.0	['A2', 'E3', 'E4']	['P5', 'P5']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
54.75	0.25	28.0	['A2', 'D3', 'F#4']	['P4', 'M6']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
55.0	0.25	28.0	['A2', 'C#3', 'G4']	['M3', 'm7']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
55.25	0.25	28.0	['A2', 'D3', 'F#4']	['P4', 'M6']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
55.5	0.25	28.0	['A2', 'E3', 'E4']	['P5', 'P5']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
55.75	0.25	28.0	['A2', 'F#3', 'D4']	['M6', 'P4']	[False, True, True]	28.0	2.0	34.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
56.0	0.5	29.0	['A2', 'G3', 'C#4', 'E4']	['m7', 'M3', 'P5']	[False, True, True, True]	29.0	2.0	35.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
56.5	0.5	29.0	['A2', 'G3', 'C#4', 'B4']	['m7', 'M3', 'M2']	[False, False, False, True]	29.0	2.0	35.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
57.0	0.5	29.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, False, False, True]	29.0	2.0	35.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
57.5	0.5	29.0	['A2', 'G3', 'C#4', 'A4']	['m7', 'M3', 'P1']	[False, True, True, False]	29.0	2.0	35.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
58.0	0.5	30.0	['A2', 'F#3', 'D4', 'A4']	['M6', 'P4', 'P1']	[False, True, True, False]	30.0	2.0	36.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
58.5	0.5	30.0	['A2', 'F#3', 'D4', 'E5']	['M6', 'P4', 'P5']	[False, False, False, True]	30.0	2.0	36.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
59.0	0.5	30.0	['A2', 'F#3', 'D4', 'D5']	['M6', 'P4', 'P4']	[False, False, False, True]	30.0	2.0	36.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
59.5	0.5	30.0	['A2', 'D3', 'F#4', 'D5']	['P4', 'M6', 'P4']	[False, True, True, False]	30.0	2.0	36.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
60.0	0.5	31.0	['A2', 'E3', 'G4', 'D5']	['P5', 'm7', 'P4']	[False, True, True, False]	31.0	2.0	37.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
60.5	0.5	31.0	['C#5']	[]	[True]	31.0	2.0	37.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
61.0	0.5	31.0	['A2', 'G3', 'C#4', 'E4', 'B4']	['m7', 'M3', 'P5', 'M2']	[True, True, True, True, True]	31.0	2.0	37.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
61.5	0.5	31.0	['A4']	[]	[True]	31.0	2.0	37.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
62.0	0.5	32.0	['D3', 'F#3', 'D4', 'A4']	['M3', 'P1', 'P5']	[True, True, True, True]	32.0	2.0	38.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
62.5	1.5	32.0	['D3', 'F#3', 'D4', 'A4']	['M3', 'P1', 'P5']	[True, True, True, True]	32.0	2.0	38.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
64.0	0.5	33.0	['F#5']	[]	[True]	33.0	1.0	39.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
