onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
24	2	6.0	6	0.5	1/2	3	-3	2	4	3	6.0	E-5	75	True	E	-1	3/8	2.5	0	P2-Staff2	2	3	0.5	4	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
24	2	6.0	6	0.5	1/2	3	-3	2	4	3	6.0	A4	69	True	A	0	3/8	2.5	0	P2-Staff2	2	3	0.5	4	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
24	2	6.0	6	0.5	1/2	3	-3	2	4	3	6.0	F3	53	True	F	0	3/8	2.5	0	P2-Staff2	2	3	0.5	4	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
26	2	6.5	13/2	0.5	1/2	4	-3	2	4	4	6.5	B-1	34	True	B	-1	0	1.0	1	P2-Staff2	2	4	2.0	5	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
28	4	7.0	7	1.0	1	4	-3	2	4	4	7.0	D5	74	True	D	0	1/8	1.5	0	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
28	2	7.0	7	0.5	1/2	4	-3	2	4	4	7.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
28	4	7.0	7	1.0	1	4	-3	2	4	4	7.0	B-2	46	True	B	-1	1/8	1.5	0	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
30	2	7.5	15/2	0.5	1/2	4	-3	2	4	4	7.5	D4	62	True	D	0	1/4	2.0	2	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
32	2	8.0	8	0.5	1/2	4	-3	2	4	4	8.0	B-4	70	True	B	-1	3/8	2.5	0	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
32	2	8.0	8	0.5	1/2	4	-3	2	4	4	8.0	B-2	46	True	B	-1	3/8	2.5	0	P2-Staff2	2	4	2.0	5	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
34	2	8.5	17/2	0.5	1/2	5	-3	2	4	5	8.5	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	5	2.0	6	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
34	2	8.5	17/2	0.5	1/2	5	-3	2	4	5	8.5	E-2	39	True	E	-1	0	1.0	1	P2-Staff2	2	5	2.0	6	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
36	2	9.0	9	0.5	1/2	5	-3	2	4	5	9.0	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
36	4	9.0	9	1.0	1	5	-3	2	4	5	9.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
36	2	9.0	9	0.5	1/2	5	-3	2	4	5	9.0	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	1	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
36	2	9.0	9	0.5	1/2	5	-3	2	4	5	9.0	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	1	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
36	4	9.0	9	1.0	1	5	-3	2	4	5	9.0	G3	55	True	G	0	1/8	1.5	0	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
38	2	9.5	19/2	0.5	1/2	5	-3	2	4	5	9.5	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
38	2	9.5	19/2	0.5	1/2	5	-3	2	4	5	9.5	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
40	2	10.0	10	0.5	1/2	5	-3	2	4	5	10.0	B-4	70	True	B	-1	3/8	2.5	0	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
40	2	10.0	10	0.5	1/2	5	-3	2	4	5	10.0	B-2	46	True	B	-1	3/8	2.5	0	P2-Staff2	2	5	2.0	6	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
42	4	10.5	21/2	1.0	1	6	-3	2	4	6	10.5	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	6	2.0	7	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
42	2	10.5	21/2	0.5	1/2	6	-3	2	4	6	10.5	D2	38	True	D	0	0	1.0	1	P2-Staff2	2	6	2.0	7	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
44	4	11.0	11	1.0	1	6	-3	2	4	6	11.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
44	2	11.0	11	0.5	1/2	6	-3	2	4	6	11.0	F4	65	True	F	0	1/8	1.5	0	P2-Staff2	1	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
44	2	11.0	11	0.5	1/2	6	-3	2	4	6	11.0	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	1	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
44	4	11.0	11	1.0	1	6	-3	2	4	6	11.0	F3	53	True	F	0	1/8	1.5	0	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
46	2	11.5	23/2	0.5	1/2	6	-3	2	4	6	11.5	F4	65	True	F	0	1/4	2.0	2	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
46	2	11.5	23/2	0.5	1/2	6	-3	2	4	6	11.5	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
48	2	12.0	12	0.5	1/2	6	-3	2	4	6	12.0	B-4	70	True	B	-1	3/8	2.5	0	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
48	2	12.0	12	0.5	1/2	6	-3	2	4	6	12.0	B-2	46	True	B	-1	3/8	2.5	0	P2-Staff2	2	6	2.0	7	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None	V7	True
50	2	12.5	25/2	0.5	1/2	7	-3	2	4	7	12.5	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	7	1.5	8	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
50	2	12.5	25/2	0.5	1/2	7	-3	2	4	7	12.5	E-2	39	True	E	-1	0	1.0	1	P2-Staff2	2	7	1.5	8	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
52	1	13.0	13	0.25	1/4	7	-3	2	4	7	13.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
52	4	13.0	13	1.0	1	7	-3	2	4	7	13.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
52	2	13.0	13	0.5	1/2	7	-3	2	4	7	13.0	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	1	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
52	2	13.0	13	0.5	1/2	7	-3	2	4	7	13.0	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	1	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
52	2	13.0	13	0.5	1/2	7	-3	2	4	7	13.0	G3	55	True	G	0	1/8	1.5	0	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
53	1	13.25	53/4	0.25	1/4	7	-3	2	4	7	13.25	B-4	70	True	B	-1	3/16	1.75	0	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
54	2	13.5	27/2	0.5	1/2	7	-3	2	4	7	13.5	E-5	75	True	E	-1	1/4	2.0	2	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
54	2	13.5	27/2	0.5	1/2	7	-3	2	4	7	13.5	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
54	2	13.5	27/2	0.5	1/2	7	-3	2	4	7	13.5	F2	41	True	F	0	1/4	2.0	2	P2-Staff2	2	7	1.5	8	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
56	1	14.0	14	0.25	1/4	7	-3	2	4	7	14.0	E-5	75	True	E	-1	3/8	2.5	0	P2-Staff2	2	7	0.5	9	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
56	2	14.0	14	0.5	1/2	7	-3	2	4	7	14.0	E-5	75	True	E	-1	3/8	2.5	0	P2-Staff2	2	7	0.5	9	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
56	2	14.0	14	0.5	1/2	7	-3	2	4	7	14.0	A4	69	True	A	0	3/8	2.5	0	P2-Staff2	2	7	0.5	9	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
56	2	14.0	14	0.5	1/2	7	-3	2	4	7	14.0	F3	53	True	F	0	3/8	2.5	0	P2-Staff2	2	7	0.5	9	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
57	1	14.25	57/4	0.25	1/4	7	-3	2	4	7	14.25	E-5	75	True	E	-1	7/16	2.75	0	P2-Staff2	2	7	0.5	9	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5	V7	True
58	4	14.5	29/2	1.0	1	8	-3	2	4	8	14.5	D5	74	True	D	0	0	1.0	1	P2-Staff2	2	8	2.0	10	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
58	2	14.5	29/2	0.5	1/2	8	-3	2	4	8	14.5	B-1	34	True	B	-1	0	1.0	1	P2-Staff2	2	8	2.0	10	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
60	4	15.0	15	1.0	1	8	-3	2	4	8	15.0	D5	74	True	D	0	1/8	1.5	0	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
60	2	15.0	15	0.5	1/2	8	-3	2	4	8	15.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
60	4	15.0	15	1.0	1	8	-3	2	4	8	15.0	B-2	46	True	B	-1	1/8	1.5	0	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
62	2	15.5	31/2	0.5	1/2	8	-3	2	4	8	15.5	D4	62	True	D	0	1/4	2.0	2	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
64	2	16.0	16	0.5	1/2	8	-3	2	4	8	16.0	C5	72	True	C	0	3/8	2.5	0	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
64	2	16.0	16	0.5	1/2	8	-3	2	4	8	16.0	B-2	46	True	B	-1	3/8	2.5	0	P2-Staff2	2	8	2.0	10	V	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	E-	5	None	V	True
66	2	16.5	33/2	0.5	1/2	9	-3	2	4	9	16.5	C5	72	True	C	0	0	1.0	1	P2-Staff2	2	9	2.0	11	ii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
66	2	16.5	33/2	0.5	1/2	9	-3	2	4	9	16.5	F2	41	True	F	0	0	1.0	1	P2-Staff2	2	9	2.0	11	ii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
68	2	17.0	17	0.5	1/2	9	-3	2	4	9	17.0	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
68	4	17.0	17	1.0	1	9	-3	2	4	9	17.0	C5	72	True	C	0	1/8	1.5	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
68	2	17.0	17	0.5	1/2	9	-3	2	4	9	17.0	F4	65	True	F	0	1/8	1.5	0	P2-Staff2	1	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
68	2	17.0	17	0.5	1/2	9	-3	2	4	9	17.0	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	1	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
68	4	17.0	17	1.0	1	9	-3	2	4	9	17.0	A-3	56	True	A	-1	1/8	1.5	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
70	2	17.5	35/2	0.5	1/2	9	-3	2	4	9	17.5	A-4	68	True	A	-1	1/4	2.0	2	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
70	2	17.5	35/2	0.5	1/2	9	-3	2	4	9	17.5	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
72	1	18.0	18	0.25	1/4	9	-3	2	4	9	18.0	C5	72	True	C	0	3/8	2.5	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
72	2	18.0	18	0.5	1/2	9	-3	2	4	9	18.0	C3	48	True	C	0	3/8	2.5	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
73	1	18.25	73/4	0.25	1/4	9	-3	2	4	9	18.25	C5	72	True	C	0	7/16	2.75	0	P2-Staff2	2	9	2.0	11	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
74	4	18.5	37/2	1.0	1	10	-3	2	4	10	18.5	C5	72	True	C	0	0	1.0	1	P2-Staff2	2	10	2.0	12	V7/ii	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
74	2	18.5	37/2	0.5	1/2	10	-3	2	4	10	18.5	E2	40	True	E	0	0	1.0	1	P2-Staff2	2	10	2.0	12	V7/ii	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
76	4	19.0	19	1.0	1	10	-3	2	4	10	19.0	C5	72	True	C	0	1/8	1.5	0	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
76	2	19.0	19	0.5	1/2	10	-3	2	4	10	19.0	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	1	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
76	2	19.0	19	0.5	1/2	10	-3	2	4	10	19.0	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	1	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
76	4	19.0	19	1.0	1	10	-3	2	4	10	19.0	G3	55	True	G	0	1/8	1.5	0	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
78	2	19.5	39/2	0.5	1/2	10	-3	2	4	10	19.5	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
78	2	19.5	39/2	0.5	1/2	10	-3	2	4	10	19.5	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
80	2	20.0	20	0.5	1/2	10	-3	2	4	10	20.0	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
80	2	20.0	20	0.5	1/2	10	-3	2	4	10	20.0	C3	48	True	C	0	3/8	2.5	0	P2-Staff2	2	10	2.0	12	V7/ii	False	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	E-	f	5	2	V7	True
82	2	20.5	41/2	0.5	1/2	11	-3	2	4	11	20.5	A-4	68	True	A	-1	0	1.0	1	P2-Staff2	2	11	1.5	13	ii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
82	2	20.5	41/2	0.5	1/2	11	-3	2	4	11	20.5	F2	41	True	F	0	0	1.0	1	P2-Staff2	2	11	1.5	13	ii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
84	1	21.0	21	0.25	1/4	11	-3	2	4	11	21.0	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	2	11	1.5	13	ii	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	E-	2	None	ii	True
