onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
36	4	1.5	3/2	0.1667	1/6	1	-3	2	4	1	1.5	E4	64	True	E	0	3/8	2.5	0	P2-Staff2	1	1	0.5	3	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	c	c	1	None	I	True
40	4	1.6667	5/3	0.1667	1/6	1	-3	2	4	1	1.6669999999999998	G4	67	True	G	0	5/12	2.667	0	P2-Staff2	1	1	0.5	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	c	c	1	None	I	True
44	4	1.8333	11/6	0.1667	1/6	1	-3	2	4	1	1.8330000000000002	C5	72	True	C	0	11/24	2.833	0	P2-Staff2	1	1	0.5	3	I	False	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	c	c	1	None	I	True
48	12	2.0	2	0.5	1/2	2	-3	2	4	2	2.0	B-5	82	True	B	-1	0	1.0	1	P2-Staff2	1	2	0.5	4	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv	True
48	4	2.0	2	0.1667	1/6	2	-3	2	4	2	2.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	2	0.5	4	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv	True
52	4	2.1667	13/6	0.1667	1/6	2	-3	2	4	2	2.167	A-4	68	True	A	-1	1/24	1.167	0	P2-Staff2	1	2	0.5	4	iv	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv	True
56	4	2.3333	7/3	0.1667	1/6	2	-3	2	4	2	2.333	C5	72	True	C	0	1/12	1.333	0	P2-Staff2	1	2	0.5	4	iv	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv	True
60	12	2.5	5/2	0.5	1/2	2	-3	2	4	2	2.5	A-5	80	True	A	-1	1/8	1.5	0	P2-Staff2	1	2	0.5	5	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	c	c	2	None	ii%7	True
60	4	2.5	5/2	0.1667	1/6	2	-3	2	4	2	2.5	D4	62	True	D	0	1/8	1.5	0	P2-Staff2	1	2	0.5	5	iiø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	c	c	2	None	ii%7	True
64	4	2.6667	8/3	0.1667	1/6	2	-3	2	4	2	2.667	F4	65	True	F	0	1/6	1.667	0	P2-Staff2	1	2	0.5	5	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	c	c	2	None	ii%7	True
68	4	2.8333	17/6	0.1667	1/6	2	-3	2	4	2	2.833	C5	72	True	C	0	5/24	1.833	0	P2-Staff2	1	2	0.5	5	iiø7	False	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	c	c	2	None	ii%7	True
72	24	3.0	3	1.0	1	2	-3	2	4	2	3.0	G5	79	True	G	0	1/4	2.0	2	P2-Staff2	1	2	1.0	6	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
72	4	3.0	3	0.1667	1/6	2	-3	2	4	2	3.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	1	2	1.0	6	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
76	4	3.1667	19/6	0.1667	1/6	2	-3	2	4	2	3.167	G4	67	True	G	0	7/24	2.167	0	P2-Staff2	1	2	1.0	6	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
80	4	3.3333	10/3	0.1667	1/6	2	-3	2	4	2	3.333	C5	72	True	C	0	1/3	2.333	0	P2-Staff2	1	2	1.0	6	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
84	4	3.5	7/2	0.1667	1/6	2	-3	2	4	2	3.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	1	2	1.0	6	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
88	4	3.6667	11/3	0.1667	1/6	2	-3	2	4	2	3.667	E-4	63	True	E	-1	5/12	2.667	0	P2-Staff2	1	2	1.0	6	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
92	4	3.8333	23/6	0.1667	1/6	2	-3	2	4	2	3.833	C4	60	True	C	0	11/24	2.833	0	P2-Staff2	1	2	1.0	6	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i	True
96	12	4.0	4	0.5	1/2	3	-3	2	4	3	4.0	F5	77	True	F	0	0	1.0	1	P2-Staff2	1	3	0.5	7	N	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	c	c	-2	None	N	True
96	4	4.0	4	0.1667	1/6	3	-3	2	4	3	4.0	D-4	61	True	D	-1	0	1.0	1	P2-Staff2	1	3	0.5	7	N	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	c	c	-2	None	N	True
100	4	4.1667	25/6	0.1667	1/6	3	-3	2	4	3	4.167	F4	65	True	F	0	1/24	1.167	0	P2-Staff2	1	3	0.5	7	N	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	c	c	-2	None	N	True
104	4	4.3333	13/3	0.1667	1/6	3	-3	2	4	3	4.333	A-4	68	True	A	-1	1/12	1.333	0	P2-Staff2	1	3	0.5	7	N	False	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	c	c	-2	None	N	True
108	12	4.5	9/2	0.5	1/2	3	-3	2	4	3	4.5	A-5	80	True	A	-1	1/8	1.5	0	P2-Staff2	1	3	0.5	8	VI	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	c	c	6	None	VI	True
108	4	4.5	9/2	0.1667	1/6	3	-3	2	4	3	4.5	C4	60	True	C	0	1/8	1.5	0	P2-Staff2	1	3	0.5	8	VI	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	c	c	6	None	VI	True
112	4	4.6667	14/3	0.1667	1/6	3	-3	2	4	3	4.667	E-4	63	True	E	-1	1/6	1.667	0	P2-Staff2	1	3	0.5	8	VI	False	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	c	c	6	None	VI	True
116	4	4.8333	29/6	0.1667	1/6	3	-3	2	4	3	4.833	A-4	68	True	A	-1	5/24	1.833	0	P2-Staff2	1	3	0.5	8	VI	False	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	c	c	6	None	VI	True
120	12	5.0	5	0.5	1/2	3	-3	2	4	3	5.0	G5	79	True	G	0	1/4	2.0	2	P2-Staff2	1	3	0.5	9	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
120	4	5.0	5	0.1667	1/6	3	-3	2	4	3	5.0	B3	59	True	B	0	1/4	2.0	2	P2-Staff2	1	3	0.5	9	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
124	4	5.1667	31/6	0.1667	1/6	3	-3	2	4	3	5.167	D4	62	True	D	0	7/24	2.167	0	P2-Staff2	1	3	0.5	9	V	False	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
128	4	5.3333	16/3	0.1667	1/6	3	-3	2	4	3	5.333	G4	67	True	G	0	1/3	2.333	0	P2-Staff2	1	3	0.5	9	V	False	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
132	12	5.5	11/2	0.5	1/2	3	-3	2	4	3	5.5	F5	77	True	F	0	3/8	2.5	0	P2-Staff2	1	3	0.5	10	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
132	4	5.5	11/2	0.1667	1/6	3	-3	2	4	3	5.5	G3	55	True	G	0	3/8	2.5	0	P2-Staff2	1	3	0.5	10	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
136	4	5.6667	17/3	0.1667	1/6	3	-3	2	4	3	5.667	B3	59	True	B	0	5/12	2.667	0	P2-Staff2	1	3	0.5	10	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
140	4	5.8333	35/6	0.1667	1/6	3	-3	2	4	3	5.833	F4	65	True	F	0	11/24	2.833	0	P2-Staff2	1	3	0.5	10	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
144	12	6.0	6	0.5	1/2	4	-3	2	4	4	6.0	E-5	75	True	E	-1	0	1.0	1	P2-Staff2	1	4	0.5	11	VI	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	c	c	6	None	VI	True
144	4	6.0	6	0.1667	1/6	4	-3	2	4	4	6.0	A-3	56	True	A	-1	0	1.0	1	P2-Staff2	1	4	0.5	11	VI	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	c	c	6	None	VI	True
148	4	6.1667	37/6	0.1667	1/6	4	-3	2	4	4	6.167	C4	60	True	C	0	1/24	1.167	0	P2-Staff2	1	4	0.5	11	VI	False	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	c	c	6	None	VI	True
152	4	6.3333	19/3	0.1667	1/6	4	-3	2	4	4	6.333	E-4	63	True	E	-1	1/12	1.333	0	P2-Staff2	1	4	0.5	11	VI	False	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	c	c	6	None	VI	True
156	12	6.5	13/2	0.5	1/2	4	-3	2	4	4	6.5	D-5	73	True	D	-1	1/8	1.5	0	P2-Staff2	1	4	0.5	12	N	True	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	c	c	-2	None	N	True
156	4	6.5	13/2	0.1667	1/6	4	-3	2	4	4	6.5	F3	53	True	F	0	1/8	1.5	0	P2-Staff2	1	4	0.5	12	N	True	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	c	c	-2	None	N	True
160	4	6.6667	20/3	0.1667	1/6	4	-3	2	4	4	6.667	A-3	56	True	A	-1	1/6	1.667	0	P2-Staff2	1	4	0.5	12	N	False	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	c	c	-2	None	N	True
164	4	6.8333	41/6	0.1667	1/6	4	-3	2	4	4	6.833	D-4	61	True	D	-1	5/24	1.833	0	P2-Staff2	1	4	0.5	12	N	False	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	c	c	-2	None	N	True
168	12	7.0	7	0.5	1/2	4	-3	2	4	4	7.0	C5	72	True	C	0	1/4	2.0	2	P2-Staff2	1	4	0.5	13	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	1	None	i	True
168	4	7.0	7	0.1667	1/6	4	-3	2	4	4	7.0	G3	55	True	G	0	1/4	2.0	2	P2-Staff2	1	4	0.5	13	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	1	None	i	True
172	4	7.1667	43/6	0.1667	1/6	4	-3	2	4	4	7.167	C4	60	True	C	0	7/24	2.167	0	P2-Staff2	1	4	0.5	13	i	False	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	1	None	i	True
176	4	7.3333	22/3	0.1667	1/6	4	-3	2	4	4	7.333	E-4	63	True	E	-1	1/3	2.333	0	P2-Staff2	1	4	0.5	13	i	False	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	1	None	i	True
180	12	7.5	15/2	0.5	1/2	4	-3	2	4	4	7.5	B4	71	True	B	0	3/8	2.5	0	P2-Staff2	1	4	0.5	14	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
180	4	7.5	15/2	0.1667	1/6	4	-3	2	4	4	7.5	G3	55	True	G	0	3/8	2.5	0	P2-Staff2	1	4	0.5	14	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
184	4	7.6667	23/3	0.1667	1/6	4	-3	2	4	4	7.667	D4	62	True	D	0	5/12	2.667	0	P2-Staff2	1	4	0.5	14	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
188	4	7.8333	47/6	0.1667	1/6	4	-3	2	4	4	7.833	F4	65	True	F	0	11/24	2.833	0	P2-Staff2	1	4	0.5	14	V7	False	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None	V7	True
192	24	8.0	8	1.0	1	5	-3	2	4	5	8.0	C5	72	True	C	0	0	1.0	1	P2-Staff2	6	5	2.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
192	4	8.0	8	0.1667	1/6	5	-3	2	4	5	8.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	6	5	2.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
192	12	8.0	8	0.5	1/2	5	-3	2	4	5	8.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	6	5	2.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
196	4	8.1667	49/6	0.1667	1/6	5	-3	2	4	5	8.167	E-4	63	True	E	-1	1/24	1.167	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
200	4	8.3333	25/3	0.1667	1/6	5	-3	2	4	5	8.333	G4	67	True	G	0	1/12	1.333	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
204	4	8.5	17/2	0.1667	1/6	5	-3	2	4	5	8.5	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
204	12	8.5	17/2	0.5	1/2	5	-3	2	4	5	8.5	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
208	4	8.6667	26/3	0.1667	1/6	5	-3	2	4	5	8.667	G4	67	True	G	0	1/6	1.667	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
212	4	8.8333	53/6	0.1667	1/6	5	-3	2	4	5	8.833	C5	72	True	C	0	5/24	1.833	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
216	12	9.0	9	0.5	1/2	5	-3	2	4	5	9.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
220	4	9.1667	55/6	0.1667	1/6	5	-3	2	4	5	9.167	C5	72	True	C	0	7/24	2.167	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
224	4	9.3333	28/3	0.1667	1/6	5	-3	2	4	5	9.333	E-5	75	True	E	-1	1/3	2.333	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
228	12	9.5	19/2	0.5	1/2	5	-3	2	4	5	9.5	C5	72	True	C	0	3/8	2.5	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
232	4	9.6667	29/3	0.1667	1/6	5	-3	2	4	5	9.667	C5	72	True	C	0	5/12	2.667	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
236	4	9.8333	59/6	0.1667	1/6	5	-3	2	4	5	9.833	G5	79	True	G	0	11/24	2.833	0	P2-Staff2	6	5	2.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
240	12	10.0	10	0.5	1/2	6	-3	2	4	6	10.0	C5	72	True	C	0	0	1.0	1	P2-Staff2	6	6	0.5	16	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
240	12	10.0	10	0.5	1/2	6	-3	2	4	6	10.0	C5	72	True	C	0	0	1.0	1	P2-Staff2	6	6	0.5	16	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
244	4	10.1667	61/6	0.1667	1/6	6	-3	2	4	6	10.167	E-5	75	True	E	-1	1/24	1.167	0	P2-Staff2	6	6	0.5	16	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
248	4	10.3333	31/3	0.1667	1/6	6	-3	2	4	6	10.333	G5	79	True	G	0	1/12	1.333	0	P2-Staff2	6	6	0.5	16	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
252	12	10.5	21/2	0.5	1/2	6	-3	2	4	6	10.5	B4	71	True	B	0	1/8	1.5	0	P2-Staff2	6	6	0.5	17	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
252	12	10.5	21/2	0.5	1/2	6	-3	2	4	6	10.5	B4	71	True	B	0	1/8	1.5	0	P2-Staff2	6	6	0.5	17	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
256	4	10.6667	32/3	0.1667	1/6	6	-3	2	4	6	10.667	D5	74	True	D	0	1/6	1.667	0	P2-Staff2	6	6	0.5	17	V	False	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
260	4	10.8333	65/6	0.1667	1/6	6	-3	2	4	6	10.833	G5	79	True	G	0	5/24	1.833	0	P2-Staff2	6	6	0.5	17	V	False	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	c	c	5	None	V	True
264	12	11.0	11	0.5	1/2	6	-3	2	4	6	11.0	C5	72	True	C	0	1/4	2.0	2	P2-Staff2	6	6	1.0	18	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
264	12	11.0	11	0.5	1/2	6	-3	2	4	6	11.0	C5	72	True	C	0	1/4	2.0	2	P2-Staff2	6	6	1.0	18	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
268	4	11.1667	67/6	0.1667	1/6	6	-3	2	4	6	11.167	E-5	75	True	E	-1	7/24	2.167	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
272	4	11.3333	34/3	0.1667	1/6	6	-3	2	4	6	11.333	G5	79	True	G	0	1/3	2.333	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
276	12	11.5	23/2	0.5	1/2	6	-3	2	4	6	11.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
276	12	11.5	23/2	0.5	1/2	6	-3	2	4	6	11.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
280	4	11.6667	35/3	0.1667	1/6	6	-3	2	4	6	11.667	E-5	75	True	E	-1	5/12	2.667	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
284	4	11.8333	71/6	0.1667	1/6	6	-3	2	4	6	11.833	G5	79	True	G	0	11/24	2.833	0	P2-Staff2	6	6	1.0	18	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i	True
288	12	12.0	12	0.5	1/2	7	-3	2	4	7	12.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	6	7	0.5	19	V7/iv	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4	V7	True
288	12	12.0	12	0.5	1/2	7	-3	2	4	7	12.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	6	7	0.5	19	V7/iv	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4	V7	True
292	4	12.1667	73/6	0.1667	1/6	7	-3	2	4	7	12.167	E5	76	True	E	0	1/24	1.167	0	P2-Staff2	1	7	0.5	19	V7/iv	False	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4	V7	True
292	4	12.1667	73/6	0.1667	1/6	7	-3	2	4	7	12.167	G5	79	True	G	0	1/24	1.167	0	P2-Staff2	1	7	0.5	19	V7/iv	False	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4	V7	True
296	4	12.3333	37/3	0.1667	1/6	7	-3	2	4	7	12.333	C6	84	True	C	0	1/12	1.333	0	P2-Staff2	6	7	0.5	19	V7/iv	False	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	f	5	4	V7	True
300	12	12.5	25/2	0.5	1/2	7	-3	2	4	7	12.5	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	6	7	0.5	20	iv	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	c	c	4	None	iv	True
300	12	12.5	25/2	0.5	1/2	7	-3	2	4	7	12.5	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	6	7	0.5	20	iv	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	c	c	4	None	iv	True
304	4	12.6667	38/3	0.1667	1/6	7	-3	2	4	7	12.667	F5	77	True	F	0	1/6	1.667	0	P2-Staff2	1	7	0.5	20	iv	False	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	c	c	4	None	iv	True
304	4	12.6667	38/3	0.1667	1/6	7	-3	2	4	7	12.667	A-5	80	True	A	-1	1/6	1.667	0	P2-Staff2	1	7	0.5	20	iv	False	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	c	c	4	None	iv	True
308	4	12.8333	77/6	0.1667	1/6	7	-3	2	4	7	12.833	C6	84	True	C	0	5/24	1.833	0	P2-Staff2	6	7	0.5	20	iv	False	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	c	c	4	None	iv	True
