	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
80	720	24	15.0	15	0.5	1/2	8	2	4	8	15.0	G#3	56	True	G	1	1/8	1.5	0	Violoncello	1	8.0	1.0	9.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
81	744	0	15.5	31/2	0.0	0	8	2	4	8	15.5	A4	69	True	A	0	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
82	744	0	15.5	31/2	0.0	0	8	2	4	8	15.5	B4	71	True	B	0	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
83	744	0	15.5	31/2	0.0	0	8	2	4	8	15.5	C#5	73	True	C	1	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
84	744	0	15.5	31/2	0.0	0	8	2	4	8	15.5	C#4	61	True	C	1	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
85	744	0	15.5	31/2	0.0	0	8	2	4	8	15.5	D4	62	True	D	0	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
86	744	24	15.5	31/2	0.5	1/2	8	2	4	8	15.5	A4	69	True	A	0	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
87	744	24	15.5	31/2	0.5	1/2	8	2	4	8	15.5	C#4	61	True	C	1	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
88	744	24	15.5	31/2	0.5	1/2	8	2	4	8	15.5	A3	57	True	A	0	1/4	2.0	2	Violoncello	1	8.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
89	768	24	16.0	16	0.5	1/2	8	2	4	8	16.0	A3	57	True	A	0	3/8	2.5	0	Violoncello	1	8.0	1.0	10.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
90	768	24	16.0	16	0.5	1/2	8	2	4	8	16.0	F#3	54	True	F	1	3/8	2.5	0	Violoncello	1	8.0	1.0	10.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
91	792	48	16.5	33/2	1.0	1	9	2	4	9	16.5	D5	74	True	D	0	0	1.0	1	Violoncello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
92	792	96	16.5	33/2	2.0	2	9	2	4	9	16.5	D4	62	True	D	0	0	1.0	1	Violoncello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
93	792	24	16.5	33/2	0.5	1/2	9	2	4	9	16.5	F#3	54	True	F	1	0	1.0	1	Violoncello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
94	792	24	16.5	33/2	0.5	1/2	9	2	4	9	16.5	D3	50	True	D	0	0	1.0	1	Violoncello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
95	816	24	17.0	17	0.5	1/2	9	2	4	9	17.0	G3	55	True	G	0	1/8	1.5	0	Violoncello	1	9.0	1.0	11.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
96	816	24	17.0	17	0.5	1/2	9	2	4	9	17.0	E3	52	True	E	0	1/8	1.5	0	Violoncello	1	9.0	1.0	11.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
97	840	48	17.5	35/2	1.0	1	9	2	4	9	17.5	D5	74	False	D	0	1/4	2.0	2	Violoncello	1	9.0	1.0	12.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
98	840	12	17.5	35/2	0.25	1/4	9	2	4	9	17.5	B3	59	True	B	0	1/4	2.0	2	Violoncello	1	9.0	1.0	12.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
99	840	12	17.5	35/2	0.25	1/4	9	2	4	9	17.5	G3	55	True	G	0	1/4	2.0	2	Violoncello	1	9.0	1.0	12.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
100	852	12	17.75	71/4	0.25	1/4	9	2	4	9	17.75	A3	57	True	A	0	5/16	2.25	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
101	852	12	17.75	71/4	0.25	1/4	9	2	4	9	17.75	F#3	54	True	F	1	5/16	2.25	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
102	864	12	18.0	18	0.25	1/4	9	2	4	9	18.0	G3	55	True	G	0	3/8	2.5	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
103	864	12	18.0	18	0.25	1/4	9	2	4	9	18.0	E3	52	True	E	0	3/8	2.5	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
104	876	12	18.25	73/4	0.25	1/4	9	2	4	9	18.25	A3	57	True	A	0	7/16	2.75	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
105	876	12	18.25	73/4	0.25	1/4	9	2	4	9	18.25	F#3	54	True	F	1	7/16	2.75	0	Violoncello	1	9.0	1.0	12.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
106	888	48	18.5	37/2	1.0	1	10	2	4	10	18.5	D5	74	False	D	0	0	1.0	1	Violoncello	1	10.0	1.5	13.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
107	888	72	18.5	37/2	1.5	3/2	10	2	4	10	18.5	D4	62	False	D	0	0	1.0	1	Violoncello	1	10.0	1.5	13.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
108	888	24	18.5	37/2	0.5	1/2	10	2	4	10	18.5	B3	59	True	B	0	0	1.0	1	Violoncello	1	10.0	1.5	13.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
109	888	24	18.5	37/2	0.5	1/2	10	2	4	10	18.5	G3	55	True	G	0	0	1.0	1	Violoncello	1	10.0	1.5	13.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
110	912	24	19.0	19	0.5	1/2	10	2	4	10	19.0	D4	62	True	D	0	1/8	1.5	0	Violoncello	1	10.0	1.5	13.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
