j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
9.0	9	1.75	7/4	4	B3	59	True	P2-Staff2	1	4.0	3.0	5.0	viio7	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
9.0	9	1.75	7/4	4	D4	62	True	P2-Staff2	1	4.0	3.0	5.0	viio7	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
9.0	9	1.75	7/4	4	F2	41	True	P2-Staff2	1	4.0	3.0	5.0	viio7	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
9.0	9	1.75	7/4	4	F3	53	True	P2-Staff2	1	4.0	3.0	5.0	viio7	True	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
10.75	43/4	0.25	1/4	4	A-3	56	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
10.75	43/4	0.25	1/4	4	B3	59	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
10.75	43/4	0.25	1/4	4	D4	62	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
10.75	43/4	0.25	1/4	4	F2	41	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
10.75	43/4	0.25	1/4	4	F3	53	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
11.0	11	1.0	1	4	A-3	56	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
11.0	11	1.0	1	4	B3	59	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
11.0	11	1.0	1	4	D4	62	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
11.0	11	1.0	1	4	F2	41	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
11.0	11	1.0	1	4	F3	53	True	P2-Staff2	1	4.0	3.0	5.0	viio7	False	('F', 'A-', 'B', 'D')	F	B	2.0	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None
12.0	12	1.75	7/4	5	A3	57	True	P2-Staff2	1	5.0	3.0	6.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
12.0	12	1.75	7/4	5	C4	60	True	P2-Staff2	1	5.0	3.0	6.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
12.0	12	1.75	7/4	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
12.0	12	1.75	7/4	5	F#1	30	True	P2-Staff2	1	5.0	3.0	6.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
12.0	12	1.75	7/4	5	F#2	42	True	P2-Staff2	1	5.0	3.0	6.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
13.75	55/4	0.25	1/4	5	A3	57	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
13.75	55/4	0.25	1/4	5	C4	60	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
13.75	55/4	0.25	1/4	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
13.75	55/4	0.25	1/4	5	F#1	30	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
13.75	55/4	0.25	1/4	5	F#2	42	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
14.0	14	0.5	1/2	5	A3	57	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
14.0	14	0.5	1/2	5	C4	60	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
14.0	14	0.5	1/2	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
14.0	14	0.5	1/2	5	F#1	30	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
14.0	14	0.5	1/2	5	F#2	42	True	P2-Staff2	1	5.0	3.0	6.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
15.0	15	1.75	7/4	6	A3	57	True	P2-Staff2	1	6.0	3.0	7.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
15.0	15	1.75	7/4	6	C4	60	True	P2-Staff2	1	6.0	3.0	7.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
15.0	15	1.75	7/4	6	D4	62	True	P2-Staff2	1	6.0	3.0	7.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
15.0	15	1.75	7/4	6	F#1	30	True	P2-Staff2	1	6.0	3.0	7.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
15.0	15	1.75	7/4	6	F#2	42	True	P2-Staff2	1	6.0	3.0	7.0	V/V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
16.75	67/4	0.25	1/4	6	A3	57	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
16.75	67/4	0.25	1/4	6	C4	60	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
16.75	67/4	0.25	1/4	6	D4	62	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
16.75	67/4	0.25	1/4	6	F#1	30	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
16.75	67/4	0.25	1/4	6	F#2	42	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
17.0	17	0.5	1/2	6	A3	57	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
17.0	17	0.5	1/2	6	C4	60	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
17.0	17	0.5	1/2	6	D4	62	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
17.0	17	0.5	1/2	6	F#1	30	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
17.0	17	0.5	1/2	6	F#2	42	True	P2-Staff2	1	6.0	3.0	7.0	V/V	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	c	G	5	5
18.0	18	1.0	1	7	G3	55	True	P2-Staff2	1	7.0	1.0	8.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
18.0	18	1.0	1	7	C4	60	True	P2-Staff2	1	7.0	1.0	8.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
18.0	18	1.0	1	7	E-4	63	True	P2-Staff2	1	7.0	1.0	8.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
18.0	18	1.0	1	7	G1	31	True	P2-Staff2	1	7.0	1.0	8.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
18.0	18	1.0	1	7	G2	43	True	P2-Staff2	1	7.0	1.0	8.0	i	True	('G', 'C', 'E-')	G	C	2.0	minor triad	(0, 3, 7)	c	c	1	None
19.0	19	1.0	1	7	G3	55	True	P2-Staff2	1	7.0	1.0	9.0	i54	True	('G', 'C', 'D')	G	C	2.0	quartal trichord	(0, 2, 7)	c	c	1	None
19.0	19	1.0	1	7	C4	60	True	P2-Staff2	1	7.0	1.0	9.0	i54	True	('G', 'C', 'D')	G	C	2.0	quartal trichord	(0, 2, 7)	c	c	1	None
19.0	19	1.0	1	7	D4	62	True	P2-Staff2	1	7.0	1.0	9.0	i54	True	('G', 'C', 'D')	G	C	2.0	quartal trichord	(0, 2, 7)	c	c	1	None
19.0	19	1.0	1	7	G1	31	True	P2-Staff2	1	7.0	1.0	9.0	i54	True	('G', 'C', 'D')	G	C	2.0	quartal trichord	(0, 2, 7)	c	c	1	None
19.0	19	1.0	1	7	G2	43	True	P2-Staff2	1	7.0	1.0	9.0	i54	True	('G', 'C', 'D')	G	C	2.0	quartal trichord	(0, 2, 7)	c	c	1	None
20.0	20	1.0	1	7	G3	55	True	P2-Staff2	1	7.0	1.0	10.0	III+	True	('G', 'B', 'E-')	G	E-	1.0	augmented triad	(3, 7, 11)	c	c	3	None
20.0	20	1.0	1	7	B3	59	True	P2-Staff2	1	7.0	1.0	10.0	III+	True	('G', 'B', 'E-')	G	E-	1.0	augmented triad	(3, 7, 11)	c	c	3	None
20.0	20	1.0	1	7	E-4	63	True	P2-Staff2	1	7.0	1.0	10.0	III+	True	('G', 'B', 'E-')	G	E-	1.0	augmented triad	(3, 7, 11)	c	c	3	None
20.0	20	1.0	1	7	G1	31	True	P2-Staff2	1	7.0	1.0	10.0	III+	True	('G', 'B', 'E-')	G	E-	1.0	augmented triad	(3, 7, 11)	c	c	3	None
20.0	20	1.0	1	7	G2	43	True	P2-Staff2	1	7.0	1.0	10.0	III+	True	('G', 'B', 'E-')	G	E-	1.0	augmented triad	(3, 7, 11)	c	c	3	None
21.0	21	1.75	7/4	8	E-3	51	True	P2-Staff2	1	8.0	3.0	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.0	21	1.75	7/4	8	G3	55	True	P2-Staff2	1	8.0	3.0	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.0	21	1.75	7/4	8	C4	60	True	P2-Staff2	1	8.0	3.0	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.0	21	1.75	7/4	8	C2	36	True	P2-Staff2	1	8.0	3.0	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.0	21	1.75	7/4	8	C3	48	True	P2-Staff2	1	8.0	3.0	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
22.75	91/4	0.25	1/4	8	E-3	51	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
22.75	91/4	0.25	1/4	8	G3	55	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
22.75	91/4	0.25	1/4	8	C4	60	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
22.75	91/4	0.25	1/4	8	C2	36	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
22.75	91/4	0.25	1/4	8	C3	48	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	0.5	1/2	8	E-3	51	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	0.5	1/2	8	G3	55	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	0.5	1/2	8	C4	60	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	0.5	1/2	8	C2	36	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	0.5	1/2	8	C3	48	True	P2-Staff2	1	8.0	3.0	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	1.75	7/4	9	E-3	51	True	P2-Staff2	1	9.0	3.0	12.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	1.75	7/4	9	G3	55	True	P2-Staff2	1	9.0	3.0	12.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	1.75	7/4	9	C4	60	True	P2-Staff2	1	9.0	3.0	12.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	1.75	7/4	9	C2	36	True	P2-Staff2	1	9.0	3.0	12.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	1.75	7/4	9	C3	48	True	P2-Staff2	1	9.0	3.0	12.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.75	103/4	0.25	1/4	9	E-3	51	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.75	103/4	0.25	1/4	9	G3	55	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.75	103/4	0.25	1/4	9	C4	60	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.75	103/4	0.25	1/4	9	C2	36	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.75	103/4	0.25	1/4	9	C3	48	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	9	E-3	51	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	9	G3	55	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	9	C4	60	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	9	C2	36	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	9	C3	48	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.5	53/2	0.5	1/2	9	G4	67	True	P2-Staff2	1	9.0	3.0	12.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	0.75	3/4	10	G4	67	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	1.75	7/4	10	E-3	51	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	1.75	7/4	10	G3	55	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	1.75	7/4	10	C4	60	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	1.75	7/4	10	C2	36	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.0	27	1.75	7/4	10	C3	48	True	P2-Staff2	1	10.0	3.0	13.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
27.75	111/4	0.25	1/4	10	G4	67	True	P2-Staff2	1	10.0	3.0	13.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
