	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
10	36	12	1.5	3/2	0.5	1/2	1	4	8	2	3.0	G3	55	True	G	0	1/4	3.0	3	P2-Staff2	1	1.0	0.5	3.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
11	36	12	1.5	3/2	0.5	1/2	1	4	8	2	3.0	B3	59	True	B	0	1/4	3.0	3	P2-Staff2	1	1.0	0.5	3.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
12	36	12	1.5	3/2	0.5	1/2	1	4	8	2	3.0	D2	38	True	D	0	1/4	3.0	3	P2-Staff2	1	1.0	0.5	3.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
13	48	12	2.0	2	0.5	1/2	1	4	8	2	4.0	C#5	73	True	C	1	3/8	4.0	4	P2-Staff2	1	1.0	0.5	4.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14	48	12	2.0	2	0.5	1/2	1	4	8	2	4.0	G3	55	True	G	0	3/8	4.0	4	P2-Staff2	1	1.0	0.5	4.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
15	48	12	2.0	2	0.5	1/2	1	4	8	2	4.0	E4	64	True	E	0	3/8	4.0	4	P2-Staff2	1	1.0	0.5	4.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
16	48	12	2.0	2	0.5	1/2	1	4	8	2	4.0	A2	45	True	A	0	3/8	4.0	4	P2-Staff2	1	1.0	0.5	4.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
17	60	6	2.5	5/2	0.25	1/4	2	4	8	3	5.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	1	2.0	2.0	5.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
18	60	12	2.5	5/2	0.5	1/2	2	4	8	3	5.0	F3	53	True	F	0	0	1.0	1	P2-Staff2	1	2.0	2.0	5.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
19	60	12	2.5	5/2	0.5	1/2	2	4	8	3	5.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	2.0	2.0	5.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
20	60	12	2.5	5/2	0.5	1/2	2	4	8	3	5.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	1	2.0	2.0	5.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
21	66	6	2.75	11/4	0.25	1/4	2	4	8	3	5.5	C#5	73	True	C	1	1/16	1.5	0	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
22	72	6	3.0	3	0.25	1/4	2	4	8	3	6.0	D5	74	True	D	0	1/8	2.0	2	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
23	72	24	3.0	3	1.0	1	2	4	8	3	6.0	F3	53	True	F	0	1/8	2.0	2	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
24	72	24	3.0	3	1.0	1	2	4	8	3	6.0	A3	57	True	A	0	1/8	2.0	2	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
25	72	24	3.0	3	1.0	1	2	4	8	3	6.0	F4	65	True	F	0	1/8	2.0	2	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
26	72	12	3.0	3	0.5	1/2	2	4	8	3	6.0	A2	45	True	A	0	1/8	2.0	2	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
27	78	6	3.25	13/4	0.25	1/4	2	4	8	3	6.5	E5	76	True	E	0	3/16	2.5	0	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
28	84	12	3.5	7/2	0.5	1/2	2	4	8	3	7.0	F5	77	True	F	0	1/4	3.0	3	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
29	84	12	3.5	7/2	0.5	1/2	2	4	8	3	7.0	D2	38	True	D	0	1/4	3.0	3	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
30	96	12	4.0	4	0.5	1/2	2	4	8	3	8.0	F3	53	True	F	0	3/8	4.0	4	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
31	96	12	4.0	4	0.5	1/2	2	4	8	3	8.0	A3	57	True	A	0	3/8	4.0	4	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
32	96	12	4.0	4	0.5	1/2	2	4	8	3	8.0	F4	65	True	F	0	3/8	4.0	4	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
33	96	12	4.0	4	0.5	1/2	2	4	8	3	8.0	A2	45	True	A	0	3/8	4.0	4	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
34	102	6	4.25	17/4	0.25	1/4	2	4	8	3	8.5	F5	77	True	F	0	7/16	4.5	0	P2-Staff2	1	2.0	2.0	5.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
35	108	12	4.5	9/2	0.5	1/2	3	4	8	4	9.0	E5	76	True	E	0	0	1.0	1	P2-Staff2	1	3.0	1.5	6.0	i	True	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
36	108	12	4.5	9/2	0.5	1/2	3	4	8	4	9.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	3.0	1.5	6.0	i	True	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
37	108	12	4.5	9/2	0.5	1/2	3	4	8	4	9.0	E4	64	True	E	0	0	1.0	1	P2-Staff2	1	3.0	1.5	6.0	i	True	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
38	108	12	4.5	9/2	0.5	1/2	3	4	8	4	9.0	B2	47	True	B	0	0	1.0	1	P2-Staff2	1	3.0	1.5	6.0	i	True	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
39	120	12	5.0	5	0.5	1/2	3	4	8	4	10.0	B4	71	True	B	0	1/8	2.0	2	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
40	120	24	5.0	5	1.0	1	3	4	8	4	10.0	B3	59	True	B	0	1/8	2.0	2	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
41	120	24	5.0	5	1.0	1	3	4	8	4	10.0	E4	64	True	E	0	1/8	2.0	2	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
42	120	24	5.0	5	1.0	1	3	4	8	4	10.0	B4	71	True	B	0	1/8	2.0	2	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
43	120	12	5.0	5	0.5	1/2	3	4	8	4	10.0	G3	55	True	G	0	1/8	2.0	2	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
44	132	12	5.5	11/2	0.5	1/2	3	4	8	4	11.0	B4	71	True	B	0	1/4	3.0	3	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
45	132	12	5.5	11/2	0.5	1/2	3	4	8	4	11.0	B2	47	True	B	0	1/4	3.0	3	P2-Staff2	1	3.0	1.5	6.0	i	False	('B', 'E', 'G')	B	E	2.0	minor triad	(4, 7, 11)	e	e	1	None
46	144	12	6.0	6	0.5	1/2	3	4	8	4	12.0	A4	69	True	A	0	3/8	4.0	4	P2-Staff2	1	3.0	0.5	7.0	V	True	('F#', 'B', 'D#')	F#	B	2.0	major triad	(3, 6, 11)	e	e	5	None
47	144	12	6.0	6	0.5	1/2	3	4	8	4	12.0	B3	59	True	B	0	3/8	4.0	4	P2-Staff2	1	3.0	0.5	7.0	V	True	('F#', 'B', 'D#')	F#	B	2.0	major triad	(3, 6, 11)	e	e	5	None
48	144	12	6.0	6	0.5	1/2	3	4	8	4	12.0	D#4	63	True	D	1	3/8	4.0	4	P2-Staff2	1	3.0	0.5	7.0	V	True	('F#', 'B', 'D#')	F#	B	2.0	major triad	(3, 6, 11)	e	e	5	None
49	144	12	6.0	6	0.5	1/2	3	4	8	4	12.0	B4	71	True	B	0	3/8	4.0	4	P2-Staff2	1	3.0	0.5	7.0	V	True	('F#', 'B', 'D#')	F#	B	2.0	major triad	(3, 6, 11)	e	e	5	None
50	144	12	6.0	6	0.5	1/2	3	4	8	4	12.0	F#3	54	True	F	1	3/8	4.0	4	P2-Staff2	1	3.0	0.5	7.0	V	True	('F#', 'B', 'D#')	F#	B	2.0	major triad	(3, 6, 11)	e	e	5	None
51	156	12	6.5	13/2	0.5	1/2	4	4	8	5	13.0	G#4	68	True	G	1	0	1.0	1	P2-Staff2	1	4.0	0.5	8.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
52	156	12	6.5	13/2	0.5	1/2	4	4	8	5	13.0	E3	52	True	E	0	0	1.0	1	P2-Staff2	1	4.0	0.5	8.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
53	168	0	7.0	7	0.0	0	4	4	8	5	14.0	A#4	70	True	A	1	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
54	168	12	7.0	7	0.5	1/2	4	4	8	5	14.0	F#4	66	True	F	1	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
55	168	12	7.0	7	0.5	1/2	4	4	8	5	14.0	A4	69	True	A	0	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
56	168	12	7.0	7	0.5	1/2	4	4	8	5	14.0	B4	71	True	B	0	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
57	168	12	7.0	7	0.5	1/2	4	4	8	5	14.0	B2	47	True	B	0	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
58	168	12	7.0	7	0.5	1/2	4	4	8	5	14.0	B3	59	True	B	0	1/8	2.0	2	P2-Staff2	1	4.0	0.5	9.0	V7	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
59	180	0	7.5	15/2	0.0	0	4	4	8	5	15.0	D#5	75	True	D	1	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
60	180	12	7.5	15/2	0.5	1/2	4	4	8	5	15.0	E4	64	True	E	0	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
61	180	12	7.5	15/2	0.5	1/2	4	4	8	5	15.0	G#4	68	True	G	1	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
62	180	12	7.5	15/2	0.5	1/2	4	4	8	5	15.0	E5	76	True	E	0	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
63	180	12	7.5	15/2	0.5	1/2	4	4	8	5	15.0	E3	52	True	E	0	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
64	180	12	7.5	15/2	0.5	1/2	4	4	8	5	15.0	B3	59	True	B	0	1/4	3.0	3	P2-Staff2	1	4.0	0.5	10.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	e	e	1	None
65	192	12	8.0	8	0.5	1/2	4	4	8	5	16.0	G4	67	True	G	0	3/8	4.0	4	P2-Staff2	1	4.0	0.5	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
66	192	12	8.0	8	0.5	1/2	4	4	8	5	16.0	C#5	73	True	C	1	3/8	4.0	4	P2-Staff2	1	4.0	0.5	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
67	192	12	8.0	8	0.5	1/2	4	4	8	5	16.0	A5	81	True	A	0	3/8	4.0	4	P2-Staff2	1	4.0	0.5	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
68	192	12	8.0	8	0.5	1/2	4	4	8	5	16.0	A3	57	True	A	0	3/8	4.0	4	P2-Staff2	1	4.0	0.5	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
69	192	12	8.0	8	0.5	1/2	4	4	8	5	16.0	E4	64	True	E	0	3/8	4.0	4	P2-Staff2	1	4.0	0.5	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
70	198	6	8.25	33/4	0.25	1/4	4	4	8	5	16.5	A4	69	True	A	0	7/16	4.5	0	P2-Staff2	1	4.0	0.5	11.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
71	204	12	8.5	17/2	0.5	1/2	5	4	8	6	17.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	1	5.0	0.5	12.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
72	204	12	8.5	17/2	0.5	1/2	5	4	8	6	17.0	F3	53	True	F	0	0	1.0	1	P2-Staff2	1	5.0	0.5	12.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
73	204	12	8.5	17/2	0.5	1/2	5	4	8	6	17.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	5.0	0.5	12.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
74	204	12	8.5	17/2	0.5	1/2	5	4	8	6	17.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	1	5.0	0.5	12.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
75	216	12	9.0	9	0.5	1/2	5	4	8	6	18.0	D5	74	True	D	0	1/8	2.0	2	P2-Staff2	1	5.0	0.5	13.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	d	d	1	None
76	216	12	9.0	9	0.5	1/2	5	4	8	6	18.0	F#3	54	True	F	1	1/8	2.0	2	P2-Staff2	1	5.0	0.5	13.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	d	d	1	None
77	216	12	9.0	9	0.5	1/2	5	4	8	6	18.0	D4	62	True	D	0	1/8	2.0	2	P2-Staff2	1	5.0	0.5	13.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	d	d	1	None
78	216	12	9.0	9	0.5	1/2	5	4	8	6	18.0	A2	45	True	A	0	1/8	2.0	2	P2-Staff2	1	5.0	0.5	13.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	d	d	1	None
79	228	12	9.5	19/2	0.5	1/2	5	4	8	6	19.0	B4	71	True	B	0	1/4	3.0	3	P2-Staff2	1	5.0	0.5	14.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
80	228	12	9.5	19/2	0.5	1/2	5	4	8	6	19.0	G3	55	True	G	0	1/4	3.0	3	P2-Staff2	1	5.0	0.5	14.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
81	228	12	9.5	19/2	0.5	1/2	5	4	8	6	19.0	B3	59	True	B	0	1/4	3.0	3	P2-Staff2	1	5.0	0.5	14.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
82	228	12	9.5	19/2	0.5	1/2	5	4	8	6	19.0	D2	38	True	D	0	1/4	3.0	3	P2-Staff2	1	5.0	0.5	14.0	IV	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	d	d	4	None
83	240	12	10.0	10	0.5	1/2	5	4	8	6	20.0	C#5	73	True	C	1	3/8	4.0	4	P2-Staff2	1	5.0	0.5	15.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
84	240	12	10.0	10	0.5	1/2	5	4	8	6	20.0	G3	55	True	G	0	3/8	4.0	4	P2-Staff2	1	5.0	0.5	15.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
85	240	12	10.0	10	0.5	1/2	5	4	8	6	20.0	E4	64	True	E	0	3/8	4.0	4	P2-Staff2	1	5.0	0.5	15.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
86	240	12	10.0	10	0.5	1/2	5	4	8	6	20.0	A2	45	True	A	0	3/8	4.0	4	P2-Staff2	1	5.0	0.5	15.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
87	252	6	10.5	21/2	0.25	1/4	6	4	8	7	21.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	1	6.0	2.0	16.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
88	252	12	10.5	21/2	0.5	1/2	6	4	8	7	21.0	F3	53	True	F	0	0	1.0	1	P2-Staff2	1	6.0	2.0	16.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
89	252	12	10.5	21/2	0.5	1/2	6	4	8	7	21.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	6.0	2.0	16.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
90	252	12	10.5	21/2	0.5	1/2	6	4	8	7	21.0	D2	38	True	D	0	0	1.0	1	P2-Staff2	1	6.0	2.0	16.0	i	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
91	258	6	10.75	43/4	0.25	1/4	6	4	8	7	21.5	C#5	73	True	C	1	1/16	1.5	0	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
92	264	6	11.0	11	0.25	1/4	6	4	8	7	22.0	D5	74	True	D	0	1/8	2.0	2	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
93	264	24	11.0	11	1.0	1	6	4	8	7	22.0	F3	53	True	F	0	1/8	2.0	2	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
94	264	24	11.0	11	1.0	1	6	4	8	7	22.0	A3	57	True	A	0	1/8	2.0	2	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
95	264	24	11.0	11	1.0	1	6	4	8	7	22.0	F4	65	True	F	0	1/8	2.0	2	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
96	264	12	11.0	11	0.5	1/2	6	4	8	7	22.0	A2	45	True	A	0	1/8	2.0	2	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
97	270	6	11.25	45/4	0.25	1/4	6	4	8	7	22.5	E5	76	True	E	0	3/16	2.5	0	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
98	276	12	11.5	23/2	0.5	1/2	6	4	8	7	23.0	F5	77	True	F	0	1/4	3.0	3	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
99	276	12	11.5	23/2	0.5	1/2	6	4	8	7	23.0	D2	38	True	D	0	1/4	3.0	3	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
100	288	12	12.0	12	0.5	1/2	6	4	8	7	24.0	F5	77	True	F	0	3/8	4.0	4	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
101	288	12	12.0	12	0.5	1/2	6	4	8	7	24.0	F3	53	True	F	0	3/8	4.0	4	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
102	288	12	12.0	12	0.5	1/2	6	4	8	7	24.0	A3	57	True	A	0	3/8	4.0	4	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
103	288	12	12.0	12	0.5	1/2	6	4	8	7	24.0	F4	65	True	F	0	3/8	4.0	4	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
104	288	12	12.0	12	0.5	1/2	6	4	8	7	24.0	A2	45	True	A	0	3/8	4.0	4	P2-Staff2	1	6.0	2.0	16.0	i	False	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	d	d	1	None
105	300	18	12.5	25/2	0.75	3/4	7	4	8	8	25.0	F5	77	True	F	0	0	1.0	1	P2-Staff2	1	7.0	0.5	17.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
106	300	12	12.5	25/2	0.5	1/2	7	4	8	8	25.0	A3	57	True	A	0	0	1.0	1	P2-Staff2	1	7.0	0.5	17.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
107	300	12	12.5	25/2	0.5	1/2	7	4	8	8	25.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	7.0	0.5	17.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
