	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
30	50	2	6.25	25/4	0.25	1/4	2	E4	64	True	P2-Staff2	1	2.0	1.5	4.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
31	50	2	6.25	25/4	0.25	1/4	2	E3	52	True	P2-Staff2	1	2.0	1.5	4.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
32	52	2	6.5	13/2	0.25	1/4	2	F4	65	True	P2-Staff2	1	2.0	1.5	4.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
33	52	2	6.5	13/2	0.25	1/4	2	F3	53	True	P2-Staff2	1	2.0	1.5	4.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
34	54	4	6.75	27/4	0.5	1/2	3	G4	67	True	P2-Staff2	1	3.0	3.0	5.0	i7	True	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
35	54	4	6.75	27/4	0.5	1/2	3	G3	55	True	P2-Staff2	1	3.0	3.0	5.0	i7	True	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
36	58	4	7.25	29/4	0.5	1/2	3	E4	64	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
37	58	4	7.25	29/4	0.5	1/2	3	E3	52	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
38	62	4	7.75	31/4	0.5	1/2	3	D4	62	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
39	62	4	7.75	31/4	0.5	1/2	3	D3	50	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
40	66	4	8.25	33/4	0.5	1/2	3	C4	60	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
41	66	4	8.25	33/4	0.5	1/2	3	C3	48	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
42	70	4	8.75	35/4	0.5	1/2	3	B3	59	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
43	70	4	8.75	35/4	0.5	1/2	3	B2	47	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
44	74	4	9.25	37/4	0.5	1/2	3	A3	57	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
45	74	4	9.25	37/4	0.5	1/2	3	A2	45	True	P2-Staff2	1	3.0	3.0	5.0	i7	False	('A', 'C', 'E', 'G')	A	A	0.0	minor seventh chord	(0, 4, 7, 9)	a	a	1	None
46	78	0	9.75	39/4	0.0	0	4	A3	57	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
47	78	0	9.75	39/4	0.0	0	4	B3	59	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
48	78	0	9.75	39/4	0.0	0	4	A2	45	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
49	78	0	9.75	39/4	0.0	0	4	B2	47	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
50	78	12	9.75	39/4	1.5	3/2	4	B3	59	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
51	78	12	9.75	39/4	1.5	3/2	4	B2	47	True	P2-Staff2	1	4.0	1.5	6.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
52	90	0	11.25	45/4	0.0	0	4	A3	57	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
53	90	0	11.25	45/4	0.0	0	4	B3	59	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
54	90	0	11.25	45/4	0.0	0	4	A2	45	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
55	90	0	11.25	45/4	0.0	0	4	B2	47	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
56	90	6	11.25	45/4	0.75	3/4	4	A3	57	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
57	90	6	11.25	45/4	0.75	3/4	4	A2	45	True	P2-Staff2	1	4.0	1.5	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
58	96	2	12.0	12	0.25	1/4	4	B3	59	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
59	96	2	12.0	12	0.25	1/4	4	B2	47	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
60	98	2	12.25	49/4	0.25	1/4	4	A3	57	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
61	98	2	12.25	49/4	0.25	1/4	4	A2	45	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
62	100	2	12.5	25/2	0.25	1/4	4	B3	59	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
63	100	2	12.5	25/2	0.25	1/4	4	B2	47	True	P2-Staff2	1	4.0	1.5	7.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
64	102	0	12.75	51/4	0.0	0	5	A3	57	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
65	102	0	12.75	51/4	0.0	0	5	B3	59	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
66	102	0	12.75	51/4	0.0	0	5	A2	45	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
67	102	0	12.75	51/4	0.0	0	5	B2	47	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
68	102	12	12.75	51/4	1.5	3/2	5	B3	59	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
69	102	12	12.75	51/4	1.5	3/2	5	B2	47	True	P2-Staff2	1	5.0	1.5	8.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
70	114	0	14.25	57/4	0.0	0	5	A3	57	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
71	114	0	14.25	57/4	0.0	0	5	B3	59	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
72	114	0	14.25	57/4	0.0	0	5	A2	45	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
73	114	0	14.25	57/4	0.0	0	5	B2	47	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
74	114	4	14.25	57/4	0.5	1/2	5	A3	57	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
75	114	4	14.25	57/4	0.5	1/2	5	A2	45	True	P2-Staff2	1	5.0	1.0	9.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
76	122	4	15.25	61/4	0.5	1/2	5	E4	64	True	P2-Staff2	1	5.0	0.5	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
77	122	4	15.25	61/4	0.5	1/2	5	E4	64	True	P2-Staff2	1	5.0	0.5	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
78	122	4	15.25	61/4	0.5	1/2	5	E3	52	True	P2-Staff2	1	5.0	0.5	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
79	126	4	15.75	63/4	0.5	1/2	6	C5	72	True	P2-Staff2	1	6.0	1.5	11.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
80	126	4	15.75	63/4	0.5	1/2	6	C5	72	True	P2-Staff2	1	6.0	1.5	11.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
81	126	4	15.75	63/4	0.5	1/2	6	C4	60	True	P2-Staff2	1	6.0	1.5	11.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
82	130	4	16.25	65/4	0.5	1/2	6	B4	71	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
83	130	4	16.25	65/4	0.5	1/2	6	B4	71	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
84	130	4	16.25	65/4	0.5	1/2	6	B3	59	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
85	134	4	16.75	67/4	0.5	1/2	6	A4	69	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
86	134	4	16.75	67/4	0.5	1/2	6	A4	69	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
87	134	4	16.75	67/4	0.5	1/2	6	A3	57	True	P2-Staff2	1	6.0	1.5	11.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
88	138	4	17.25	69/4	0.5	1/2	6	G#4	68	True	P2-Staff2	1	6.0	1.5	12.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
89	138	4	17.25	69/4	0.5	1/2	6	G#4	68	True	P2-Staff2	1	6.0	1.5	12.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
90	138	4	17.25	69/4	0.5	1/2	6	G#3	56	True	P2-Staff2	1	6.0	1.5	12.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
91	142	4	17.75	71/4	0.5	1/2	6	B4	71	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
92	142	4	17.75	71/4	0.5	1/2	6	B4	71	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
93	142	4	17.75	71/4	0.5	1/2	6	B3	59	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
94	146	4	18.25	73/4	0.5	1/2	6	C5	72	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
95	146	4	18.25	73/4	0.5	1/2	6	C5	72	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
96	146	4	18.25	73/4	0.5	1/2	6	C4	60	True	P2-Staff2	1	6.0	1.5	12.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
97	150	0	18.75	75/4	0.0	0	7	B4	71	True	P2-Staff2	1	7.0	1.5	13.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
98	150	0	18.75	75/4	0.0	0	7	B3	59	True	P2-Staff2	1	7.0	1.5	13.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
99	150	4	18.75	75/4	0.5	1/2	7	D5	74	True	P2-Staff2	1	7.0	1.5	13.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
100	150	4	18.75	75/4	0.5	1/2	7	D5	74	True	P2-Staff2	1	7.0	1.5	13.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
101	150	4	18.75	75/4	0.5	1/2	7	D4	62	True	P2-Staff2	1	7.0	1.5	13.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
102	154	4	19.25	77/4	0.5	1/2	7	C5	72	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
103	154	4	19.25	77/4	0.5	1/2	7	C5	72	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
104	154	4	19.25	77/4	0.5	1/2	7	C4	60	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
105	158	4	19.75	79/4	0.5	1/2	7	B4	71	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
106	158	4	19.75	79/4	0.5	1/2	7	B4	71	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
107	158	4	19.75	79/4	0.5	1/2	7	B3	59	True	P2-Staff2	1	7.0	1.5	13.0	viio	False	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	a	a	#7	None
108	162	4	20.25	81/4	0.5	1/2	7	A4	69	True	P2-Staff2	1	7.0	1.5	14.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
109	162	4	20.25	81/4	0.5	1/2	7	A4	69	True	P2-Staff2	1	7.0	1.5	14.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
110	162	4	20.25	81/4	0.5	1/2	7	A3	57	True	P2-Staff2	1	7.0	1.5	14.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
111	166	4	20.75	83/4	0.5	1/2	7	C5	72	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
112	166	4	20.75	83/4	0.5	1/2	7	C5	72	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
113	166	4	20.75	83/4	0.5	1/2	7	C4	60	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
114	170	4	21.25	85/4	0.5	1/2	7	D5	74	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
115	170	4	21.25	85/4	0.5	1/2	7	D5	74	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
116	170	4	21.25	85/4	0.5	1/2	7	D4	62	True	P2-Staff2	1	7.0	1.5	14.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
117	174	4	21.75	87/4	0.5	1/2	8	E5	76	True	P2-Staff2	1	8.0	1.5	15.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
118	174	4	21.75	87/4	0.5	1/2	8	E5	76	True	P2-Staff2	1	8.0	1.5	15.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
119	174	4	21.75	87/4	0.5	1/2	8	E4	64	True	P2-Staff2	1	8.0	1.5	15.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
120	178	4	22.25	89/4	0.5	1/2	8	D5	74	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
121	178	4	22.25	89/4	0.5	1/2	8	D5	74	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
122	178	4	22.25	89/4	0.5	1/2	8	D4	62	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
123	182	4	22.75	91/4	0.5	1/2	8	C5	72	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
124	182	4	22.75	91/4	0.5	1/2	8	C5	72	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
125	182	4	22.75	91/4	0.5	1/2	8	C4	60	True	P2-Staff2	1	8.0	1.5	15.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
126	186	4	23.25	93/4	0.5	1/2	8	F5	77	True	P2-Staff2	1	8.0	1.5	16.0	It	True	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
127	186	4	23.25	93/4	0.5	1/2	8	F5	77	True	P2-Staff2	1	8.0	1.5	16.0	It	True	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
128	186	4	23.25	93/4	0.5	1/2	8	F4	65	True	P2-Staff2	1	8.0	1.5	16.0	It	True	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
129	190	4	23.75	95/4	0.5	1/2	8	E5	76	True	P2-Staff2	1	8.0	1.5	16.0	It	False	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
130	190	4	23.75	95/4	0.5	1/2	8	E5	76	True	P2-Staff2	1	8.0	1.5	16.0	It	False	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
131	190	4	23.75	95/4	0.5	1/2	8	E4	64	True	P2-Staff2	1	8.0	1.5	16.0	It	False	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
132	194	4	24.25	97/4	0.5	1/2	8	D#5	75	True	P2-Staff2	1	8.0	1.5	16.0	It	False	('D#', 'F', 'A')	D#	D#	0.0	incomplete dominant-seventh chord	(3, 5, 9)	a	a	#4	None
