	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
11	216	24	9.0	9	1.0	1	5	F#4	66	True	Cello	1	5.0	1.0	5.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
12	216	12	9.0	9	0.5	1/2	5	D4	62	True	Cello	1	5.0	1.0	5.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
13	216	12	9.0	9	0.5	1/2	5	C4	60	True	Cello	1	5.0	1.0	5.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
14	216	24	9.0	9	1.0	1	5	D3	50	True	Cello	1	5.0	1.0	5.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
15	228	12	9.5	19/2	0.5	1/2	5	C4	60	True	Cello	1	5.0	1.0	5.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
16	228	12	9.5	19/2	0.5	1/2	5	A3	57	True	Cello	1	5.0	1.0	5.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
17	240	24	10.0	10	1.0	1	6	F#4	66	False	Cello	1	6.0	2.0	6.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
18	240	12	10.0	10	0.5	1/2	6	D4	62	True	Cello	1	6.0	2.0	6.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
19	240	12	10.0	10	0.5	1/2	6	C4	60	True	Cello	1	6.0	2.0	6.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
20	240	48	10.0	10	2.0	2	6	D3	50	False	Cello	1	6.0	2.0	6.0	V7/IV	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
21	252	12	10.5	21/2	0.5	1/2	6	C4	60	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
22	252	12	10.5	21/2	0.5	1/2	6	A3	57	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
23	264	12	11.0	11	0.5	1/2	6	E4	64	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
24	264	12	11.0	11	0.5	1/2	6	D4	62	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
25	264	12	11.0	11	0.5	1/2	6	C4	60	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
26	276	12	11.5	23/2	0.5	1/2	6	F#4	66	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
27	276	12	11.5	23/2	0.5	1/2	6	C4	60	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
28	276	12	11.5	23/2	0.5	1/2	6	A3	57	True	Cello	1	6.0	2.0	6.0	V7/IV	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	D	G	5	4
29	288	36	12.0	12	1.5	3/2	7	G4	67	True	Cello	1	7.0	1.5	7.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
30	288	12	12.0	12	0.5	1/2	7	D4	62	True	Cello	1	7.0	1.5	7.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
31	288	12	12.0	12	0.5	1/2	7	B-3	58	True	Cello	1	7.0	1.5	7.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
32	288	48	12.0	12	2.0	2	7	G2	43	True	Cello	1	7.0	1.5	7.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
33	300	12	12.5	25/2	0.5	1/2	7	B-3	58	True	Cello	1	7.0	1.5	7.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
34	300	12	12.5	25/2	0.5	1/2	7	G3	55	True	Cello	1	7.0	1.5	7.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
35	312	12	13.0	13	0.5	1/2	7	D4	62	True	Cello	1	7.0	1.5	7.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
36	312	12	13.0	13	0.5	1/2	7	B-3	58	True	Cello	1	7.0	1.5	7.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
37	324	12	13.5	27/2	0.5	1/2	7	A4	69	True	Cello	1	7.0	0.5	8.0	viio/iv	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	g	#7	4
38	324	12	13.5	27/2	0.5	1/2	7	C4	60	True	Cello	1	7.0	0.5	8.0	viio/iv	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	g	#7	4
39	324	12	13.5	27/2	0.5	1/2	7	A3	57	True	Cello	1	7.0	0.5	8.0	viio/iv	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	g	#7	4
40	336	24	14.0	14	1.0	1	8	B-4	70	True	Cello	1	8.0	1.0	9.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
41	336	12	14.0	14	0.5	1/2	8	B-3	58	True	Cello	1	8.0	1.0	9.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
42	336	12	14.0	14	0.5	1/2	8	G3	55	True	Cello	1	8.0	1.0	9.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
43	336	24	14.0	14	1.0	1	8	G2	43	False	Cello	1	8.0	1.0	9.0	iv	True	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
44	348	12	14.5	29/2	0.5	1/2	8	C#4	61	True	Cello	1	8.0	1.0	9.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
45	348	12	14.5	29/2	0.5	1/2	8	E3	52	True	Cello	1	8.0	1.0	9.0	iv	False	('G', 'B-', 'D')	G	G	0.0	minor triad	(2, 7, 10)	D	D	4	None
46	360	12	15.0	15	0.5	1/2	8	A4	69	True	Cello	1	8.0	1.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
47	360	12	15.0	15	0.5	1/2	8	D4	62	True	Cello	1	8.0	1.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
48	360	12	15.0	15	0.5	1/2	8	F#3	54	True	Cello	1	8.0	1.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
49	360	12	15.0	15	0.5	1/2	8	D2	38	True	Cello	1	8.0	1.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
50	372	12	15.5	31/2	0.5	1/2	8	A4	69	True	Cello	1	8.0	1.0	10.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
51	372	12	15.5	31/2	0.5	1/2	8	F#4	66	True	Cello	1	8.0	1.0	10.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
52	372	12	15.5	31/2	0.5	1/2	8	A3	57	True	Cello	1	8.0	1.0	10.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
53	384	12	16.0	16	0.5	1/2	9	A4	69	True	Cello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
54	384	12	16.0	16	0.5	1/2	9	F#4	66	True	Cello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
55	384	12	16.0	16	0.5	1/2	9	D4	62	True	Cello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
56	384	12	16.0	16	0.5	1/2	9	D3	50	True	Cello	1	9.0	1.0	11.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
57	396	12	16.5	33/2	0.5	1/2	9	D5	74	True	Cello	1	9.0	1.0	11.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
58	396	12	16.5	33/2	0.5	1/2	9	F#4	66	True	Cello	1	9.0	1.0	11.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
59	396	12	16.5	33/2	0.5	1/2	9	A3	57	True	Cello	1	9.0	1.0	11.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
60	408	12	17.0	17	0.5	1/2	9	C#5	73	True	Cello	1	9.0	0.5	12.0	viio	True	('E', 'G', 'C#')	E	C#	1.0	diminished triad	(1, 4, 7)	D	D	7	None
61	408	12	17.0	17	0.5	1/2	9	G4	67	True	Cello	1	9.0	0.5	12.0	viio	True	('E', 'G', 'C#')	E	C#	1.0	diminished triad	(1, 4, 7)	D	D	7	None
62	408	12	17.0	17	0.5	1/2	9	E4	64	True	Cello	1	9.0	0.5	12.0	viio	True	('E', 'G', 'C#')	E	C#	1.0	diminished triad	(1, 4, 7)	D	D	7	None
63	420	12	17.5	35/2	0.5	1/2	9	D5	74	True	Cello	1	9.0	0.5	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
64	420	12	17.5	35/2	0.5	1/2	9	F#4	66	True	Cello	1	9.0	0.5	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
65	420	12	17.5	35/2	0.5	1/2	9	D4	62	True	Cello	1	9.0	0.5	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
66	432	18	18.0	18	0.75	3/4	10	E5	76	True	Cello	1	10.0	1.0	14.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
67	432	12	18.0	18	0.5	1/2	10	E4	64	True	Cello	1	10.0	1.0	14.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
68	432	12	18.0	18	0.5	1/2	10	C#4	61	True	Cello	1	10.0	1.0	14.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
69	432	12	18.0	18	0.5	1/2	10	A2	45	True	Cello	1	10.0	1.0	14.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
70	444	12	18.5	37/2	0.5	1/2	10	G4	67	True	Cello	1	10.0	1.0	14.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
71	444	12	18.5	37/2	0.5	1/2	10	E4	64	True	Cello	1	10.0	1.0	14.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
72	450	6	18.75	75/4	0.25	1/4	10	C#5	73	True	Cello	1	10.0	1.0	14.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
73	456	12	19.0	19	0.5	1/2	10	A4	69	True	Cello	1	10.0	0.5	15.0	#io	True	('D#', 'F#', 'A')	D#	D#	0.0	diminished triad	(3, 6, 9)	D	D	#1	None
74	456	12	19.0	19	0.5	1/2	10	F#4	66	True	Cello	1	10.0	0.5	15.0	#io	True	('D#', 'F#', 'A')	D#	D#	0.0	diminished triad	(3, 6, 9)	D	D	#1	None
75	456	12	19.0	19	0.5	1/2	10	D#4	63	True	Cello	1	10.0	0.5	15.0	#io	True	('D#', 'F#', 'A')	D#	D#	0.0	diminished triad	(3, 6, 9)	D	D	#1	None
76	468	12	19.5	39/2	0.5	1/2	10	A4	69	True	Cello	1	10.0	0.5	16.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
77	468	12	19.5	39/2	0.5	1/2	10	G4	67	True	Cello	1	10.0	0.5	16.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
78	468	12	19.5	39/2	0.5	1/2	10	E4	64	True	Cello	1	10.0	0.5	16.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
79	468	12	19.5	39/2	0.5	1/2	10	C#3	49	True	Cello	1	10.0	0.5	16.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
80	480	24	20.0	20	1.0	1	11	A4	69	True	Cello	1	11.0	1.0	17.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
81	480	24	20.0	20	1.0	1	11	F#4	66	True	Cello	1	11.0	1.0	17.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
82	480	24	20.0	20	1.0	1	11	D4	62	True	Cello	1	11.0	1.0	17.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
83	480	12	20.0	20	0.5	1/2	11	D3	50	True	Cello	1	11.0	1.0	17.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
84	492	12	20.5	41/2	0.5	1/2	11	F#3	54	True	Cello	1	11.0	1.0	17.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
85	504	24	21.0	21	1.0	1	11	B4	71	True	Cello	1	11.0	1.0	18.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
86	504	24	21.0	21	1.0	1	11	F4	65	True	Cello	1	11.0	1.0	18.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
87	504	24	21.0	21	1.0	1	11	D4	62	True	Cello	1	11.0	1.0	18.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
88	504	12	21.0	21	0.5	1/2	11	D3	50	True	Cello	1	11.0	1.0	18.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
89	516	12	21.5	43/2	0.5	1/2	11	G#3	56	True	Cello	1	11.0	1.0	18.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
90	528	24	22.0	22	1.0	1	12	B4	71	False	Cello	1	12.0	1.0	19.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
91	528	24	22.0	22	1.0	1	12	F4	65	False	Cello	1	12.0	1.0	19.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
92	528	24	22.0	22	1.0	1	12	D4	62	False	Cello	1	12.0	1.0	19.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
93	528	12	22.0	22	0.5	1/2	12	A2	45	True	Cello	1	12.0	1.0	19.0	viio7/V	True	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
94	540	12	22.5	45/2	0.5	1/2	12	G#3	56	True	Cello	1	12.0	1.0	19.0	viio7/V	False	('D', 'F', 'G#', 'B')	D	G#	2.0	diminished seventh chord	(2, 5, 8, 11)	D	A	7	5
95	552	12	23.0	23	0.5	1/2	12	A4	69	True	Cello	1	12.0	1.0	20.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
96	552	12	23.0	23	0.5	1/2	12	E4	64	True	Cello	1	12.0	1.0	20.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
97	552	12	23.0	23	0.5	1/2	12	C#4	61	True	Cello	1	12.0	1.0	20.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
98	552	12	23.0	23	0.5	1/2	12	A3	57	True	Cello	1	12.0	1.0	20.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
99	564	12	23.5	47/2	0.5	1/2	12	A3	57	True	Cello	1	12.0	1.0	20.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
100	576	48	24.0	24	2.0	2	13	G4	67	True	Cello	1	13.0	2.0	21.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
101	576	48	24.0	24	2.0	2	13	E4	64	True	Cello	1	13.0	2.0	21.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
102	576	12	24.0	24	0.5	1/2	13	B-3	58	True	Cello	1	13.0	2.0	21.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
103	576	24	24.0	24	1.0	1	13	A2	45	True	Cello	1	13.0	2.0	21.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
104	588	12	24.5	49/2	0.5	1/2	13	A3	57	True	Cello	1	13.0	2.0	21.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
105	600	12	25.0	25	0.5	1/2	13	C#4	61	True	Cello	1	13.0	2.0	21.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
106	612	12	25.5	51/2	0.5	1/2	13	A3	57	True	Cello	1	13.0	2.0	21.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
107	624	36	26.0	26	1.5	3/2	14	F#4	66	True	Cello	1	14.0	1.5	22.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
108	624	36	26.0	26	1.5	3/2	14	D4	62	True	Cello	1	14.0	1.5	22.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
109	624	12	26.0	26	0.5	1/2	14	B-3	58	True	Cello	1	14.0	1.5	22.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
110	624	24	26.0	26	1.0	1	14	A2	45	True	Cello	1	14.0	1.5	22.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
111	636	12	26.5	53/2	0.5	1/2	14	A3	57	True	Cello	1	14.0	1.5	22.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
112	648	12	27.0	27	0.5	1/2	14	D4	62	True	Cello	1	14.0	1.5	22.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
113	660	12	27.5	55/2	0.5	1/2	14	D5	74	True	Cello	1	14.0	0.5	23.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
114	660	12	27.5	55/2	0.5	1/2	14	D4	62	True	Cello	1	14.0	0.5	23.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
115	660	12	27.5	55/2	0.5	1/2	14	A3	57	True	Cello	1	14.0	0.5	23.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
116	660	12	27.5	55/2	0.5	1/2	14	F#3	54	True	Cello	1	14.0	0.5	23.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
117	672	24	28.0	28	1.0	1	15	C#5	73	True	Cello	1	15.0	1.0	24.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
118	672	12	28.0	28	0.5	1/2	15	G3	55	True	Cello	1	15.0	1.0	24.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
119	672	24	28.0	28	1.0	1	15	E3	52	True	Cello	1	15.0	1.0	24.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
120	684	12	28.5	57/2	0.5	1/2	15	G4	67	True	Cello	1	15.0	1.0	24.0	V7	False	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
121	684	12	28.5	57/2	0.5	1/2	15	A3	57	True	Cello	1	15.0	1.0	24.0	V7	False	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
122	696	24	29.0	29	1.0	1	15	D5	74	True	Cello	1	15.0	1.0	25.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
123	696	12	29.0	29	0.5	1/2	15	F#3	54	True	Cello	1	15.0	1.0	25.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
124	696	24	29.0	29	1.0	1	15	D3	50	True	Cello	1	15.0	1.0	25.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
125	708	12	29.5	59/2	0.5	1/2	15	F#4	66	True	Cello	1	15.0	1.0	25.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
126	708	12	29.5	59/2	0.5	1/2	15	A3	57	True	Cello	1	15.0	1.0	25.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
127	720	12	30.0	30	0.5	1/2	16	F#5	78	True	Cello	1	16.0	2.0	26.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
128	720	24	30.0	30	1.0	1	16	E4	64	True	Cello	1	16.0	2.0	26.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
129	720	12	30.0	30	0.5	1/2	16	E3	52	True	Cello	1	16.0	2.0	26.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
130	720	12	30.0	30	0.5	1/2	16	C#3	49	True	Cello	1	16.0	2.0	26.0	V	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
131	732	12	30.5	61/2	0.5	1/2	16	E5	76	True	Cello	1	16.0	2.0	26.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
132	732	12	30.5	61/2	0.5	1/2	16	A3	57	True	Cello	1	16.0	2.0	26.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
133	744	6	31.0	31	0.25	1/4	16	E5	76	False	Cello	1	16.0	2.0	26.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
134	744	12	31.0	31	0.5	1/2	16	A3	57	True	Cello	1	16.0	2.0	26.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
135	750	3	31.25	125/4	0.125	1/8	16	D5	74	True	Cello	1	16.0	2.0	26.0	V	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	D	D	5	None
