j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
15.0	15	0.5	1/2	10	D4	62	True	P2-Staff2	1	10.0	1.5	10.0	V7	False	('B', 'D', 'F', 'G')	B	G	1.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
15.0	15	0.5	1/2	10	F4	65	True	P2-Staff2	1	10.0	1.5	10.0	V7	False	('B', 'D', 'F', 'G')	B	G	1.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
15.0	15	0.5	1/2	10	B1	35	True	P2-Staff2	1	10.0	1.5	10.0	V7	False	('B', 'D', 'F', 'G')	B	G	1.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
15.0	15	0.5	1/2	10	B2	47	True	P2-Staff2	1	10.0	1.5	10.0	V7	False	('B', 'D', 'F', 'G')	B	G	1.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
15.5	31/2	1.0	1	11	D5	74	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
15.5	31/2	1.0	1	11	G3	55	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
15.5	31/2	1.0	1	11	C4	60	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
15.5	31/2	1.0	1	11	E-4	63	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
15.5	31/2	1.0	1	11	C2	36	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
15.5	31/2	1.0	1	11	C3	48	True	P2-Staff2	1	11.0	1.5	11.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
16.5	33/2	0.5	1/2	11	C5	72	True	P2-Staff2	1	11.0	1.5	11.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
17.0	17	1.0	1	12	A-3	56	True	P2-Staff2	1	12.0	1.5	12.0	VI	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
17.0	17	1.0	1	12	C4	60	True	P2-Staff2	1	12.0	1.5	12.0	VI	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
17.0	17	1.0	1	12	E-4	63	True	P2-Staff2	1	12.0	1.5	12.0	VI	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
17.0	17	1.0	1	12	A-1	32	True	P2-Staff2	1	12.0	1.5	12.0	VI	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
17.0	17	1.0	1	12	A-2	44	True	P2-Staff2	1	12.0	1.5	12.0	VI	True	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
18.0	18	0.5	1/2	12	E-4	63	True	P2-Staff2	1	12.0	1.5	12.0	VI	False	('A-', 'C', 'E-')	A-	A-	0.0	major triad	(0, 3, 8)	c	c	6	None
18.5	37/2	0.5	1/2	13	D4	62	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
18.5	37/2	1.0	1	13	A-3	56	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
18.5	37/2	1.0	1	13	C4	60	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
18.5	37/2	1.0	1	13	D4	62	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
18.5	37/2	1.0	1	13	F1	29	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
18.5	37/2	1.0	1	13	F2	41	True	P2-Staff2	1	13.0	1.5	13.0	ii7	True	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
19.0	19	0.5	1/2	13	D4	62	True	P2-Staff2	1	13.0	1.5	13.0	ii7	False	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
19.5	39/2	0.5	1/2	13	D4	62	True	P2-Staff2	1	13.0	1.5	13.0	ii7	False	('F', 'A', 'C', 'D')	F	D	1.0	minor seventh chord	(0, 2, 5, 9)	c	c	2	None
20.0	20	0.5	1/2	14	G4	67	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	B3	59	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	D4	62	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	F3	53	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	G3	55	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	G1	31	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.0	20	1.0	1	14	G2	43	True	P2-Staff2	1	14.0	1.5	14.0	V7	True	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
20.5	41/2	0.5	1/2	14	G4	67	True	P2-Staff2	1	14.0	1.5	14.0	V7	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
21.0	21	0.5	1/2	14	G4	67	True	P2-Staff2	1	14.0	1.5	14.0	V7	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	c	c	5	None
21.5	43/2	1.5	3/2	15	C4	60	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.5	43/2	1.0	1	15	C4	60	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.5	43/2	1.0	1	15	E-3	51	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.5	43/2	1.0	1	15	G3	55	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.5	43/2	1.0	1	15	C2	36	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
21.5	43/2	1.0	1	15	C3	48	True	P2-Staff2	1	15.0	1.5	15.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	1.5	3/2	16	G3	55	True	P2-Staff2	1	16.0	1.5	16.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	1.5	3/2	16	C4	60	True	P2-Staff2	1	16.0	1.5	16.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	1.5	3/2	16	E-4	63	True	P2-Staff2	1	16.0	1.5	16.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
23.0	23	1.5	3/2	16	C3	48	True	P2-Staff2	6	16.0	1.5	16.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.0	24	0.5	1/2	16	E-4	63	True	P2-Staff2	1	16.0	1.5	16.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.5	49/2	1.0	1	17	E-4	63	True	P2-Staff2	1	17.0	1.5	17.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.5	49/2	1.5	3/2	17	G3	55	False	P2-Staff2	1	17.0	1.5	17.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.5	49/2	1.5	3/2	17	C4	60	False	P2-Staff2	1	17.0	1.5	17.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.5	49/2	1.5	3/2	17	E-4	63	False	P2-Staff2	1	17.0	1.5	17.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
24.5	49/2	1.5	3/2	17	C3	48	False	P2-Staff2	6	17.0	1.5	17.0	i	True	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
25.5	51/2	0.5	1/2	17	E-4	63	True	P2-Staff2	1	17.0	1.5	17.0	i	False	('C', 'E-', 'G')	C	C	0.0	minor triad	(0, 3, 7)	c	c	1	None
26.0	26	0.5	1/2	18	F4	65	True	P2-Staff2	1	18.0	1.5	18.0	Fr7	True	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
26.0	26	1.5	3/2	18	A3	57	True	P2-Staff2	1	18.0	1.5	18.0	Fr7	True	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
26.0	26	1.5	3/2	18	E-4	63	False	P2-Staff2	1	18.0	1.5	18.0	Fr7	True	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
26.0	26	1.5	3/2	18	F4	65	True	P2-Staff2	1	18.0	1.5	18.0	Fr7	True	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
26.0	26	1.5	3/2	18	C-3	47	True	P2-Staff2	6	18.0	1.5	18.0	Fr7	True	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
26.5	53/2	0.5	1/2	18	F4	65	True	P2-Staff2	1	18.0	1.5	18.0	Fr7	False	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
27.0	27	0.5	1/2	18	F4	65	True	P2-Staff2	1	18.0	1.5	18.0	Fr7	False	('C-', 'E-', 'F', 'A')	C-	F	2.0	French augmented sixth chord	(3, 5, 9, 11)	E-	E-	2	None
27.5	55/2	1.0	1	19	F4	65	True	P2-Staff2	1	19.0	1.5	19.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
27.5	55/2	1.5	3/2	19	B-3	58	True	P2-Staff2	1	19.0	1.5	19.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
27.5	55/2	1.5	3/2	19	D4	62	True	P2-Staff2	1	19.0	1.5	19.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
27.5	55/2	1.5	3/2	19	F4	65	True	P2-Staff2	1	19.0	1.5	19.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
27.5	55/2	1.5	3/2	19	B-2	46	True	P2-Staff2	6	19.0	1.5	19.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
28.5	57/2	0.5	1/2	19	F4	65	True	P2-Staff2	1	19.0	1.5	19.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
29.0	29	1.5	3/2	20	B-3	58	False	P2-Staff2	1	20.0	1.5	20.0	V+7	True	('B-', 'D', 'F#', 'A-')	B-	B-	0.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
29.0	29	1.5	3/2	20	D4	62	False	P2-Staff2	1	20.0	1.5	20.0	V+7	True	('B-', 'D', 'F#', 'A-')	B-	B-	0.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
