j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
1.0	1	0.3333	1/3	1	B4	71	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.0	1	0.3333	1/3	1	B5	83	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.0	1	0.3333	1/3	1	G3	55	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.0	1	0.3333	1/3	1	D4	62	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.3333	4/3	0.3333	1/3	1	B4	71	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.3333	4/3	0.3333	1/3	1	A5	81	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.3333	4/3	0.3333	1/3	1	G3	55	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.3333	4/3	0.3333	1/3	1	D4	62	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.6667	5/3	0.3333	1/3	1	B4	71	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.6667	5/3	0.3333	1/3	1	G5	79	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.6667	5/3	0.3333	1/3	1	G3	55	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1.6667	5/3	0.3333	1/3	1	D4	62	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.0	2	0.3333	1/3	1	B4	71	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.0	2	0.3333	1/3	1	F#5	78	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.0	2	1.0	1	1	G3	55	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.0	2	1.0	1	1	D4	62	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.3333	7/3	0.3333	1/3	1	G5	79	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2.6667	8/3	0.3333	1/3	1	B5	83	True	P2-Staff2	1	1.0	3.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.0	3	0.3333	1/3	2	G2	43	True	P2-Staff2	1	2.0	3.0	1.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.0	3	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.3333	10/3	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.3333	10/3	0.3333	1/3	2	B5	83	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.3333	10/3	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.3333	10/3	0.3333	1/3	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.6667	11/3	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.6667	11/3	0.3333	1/3	2	A5	81	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.6667	11/3	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3.6667	11/3	0.3333	1/3	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.0	4	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.0	4	0.3333	1/3	2	G5	79	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.0	4	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.0	4	0.3333	1/3	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.3333	13/3	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.3333	13/3	0.3333	1/3	2	F#5	78	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.3333	13/3	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.3333	13/3	0.3333	1/3	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.6667	14/3	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.6667	14/3	0.3333	1/3	2	E5	76	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.6667	14/3	0.3333	1/3	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4.6667	14/3	0.3333	1/3	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.0	5	0.3333	1/3	2	B4	71	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.0	5	0.3333	1/3	2	C#5	73	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.0	5	1.0	1	2	G3	55	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.0	5	1.0	1	2	D4	62	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.3333	16/3	0.3333	1/3	2	D5	74	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5.6667	17/3	0.3333	1/3	2	G5	79	True	P2-Staff2	1	2.0	3.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.0	6	0.3333	1/3	3	G2	43	True	P2-Staff2	1	3.0	2.0	2.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.0	6	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.3333	19/3	0.3333	1/3	3	G4	67	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.3333	19/3	0.3333	1/3	3	F#5	78	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.3333	19/3	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.3333	19/3	0.3333	1/3	3	B3	59	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.3333	19/3	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.6667	20/3	0.3333	1/3	3	G4	67	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.6667	20/3	0.3333	1/3	3	E5	76	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.6667	20/3	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.6667	20/3	0.3333	1/3	3	B3	59	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
6.6667	20/3	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.0	7	0.3333	1/3	3	G4	67	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.0	7	0.3333	1/3	3	D5	74	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.0	7	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.0	7	0.3333	1/3	3	B3	59	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.0	7	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.3333	22/3	0.3333	1/3	3	G4	67	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.3333	22/3	0.3333	1/3	3	C5	72	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.3333	22/3	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.3333	22/3	0.3333	1/3	3	B3	59	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.3333	22/3	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.6667	23/3	0.3333	1/3	3	G4	67	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.6667	23/3	0.3333	1/3	3	B4	71	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.6667	23/3	0.3333	1/3	3	G3	55	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.6667	23/3	0.3333	1/3	3	B3	59	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
7.6667	23/3	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	2.0	2.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
8.0	8	0.3333	1/3	3	F#4	66	True	P2-Staff2	1	3.0	1.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.0	8	0.3333	1/3	3	G#4	68	True	P2-Staff2	1	3.0	1.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.0	8	1.0	1	3	G3	55	True	P2-Staff2	1	3.0	1.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.0	8	1.0	1	3	C4	60	True	P2-Staff2	1	3.0	1.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.0	8	1.0	1	3	D4	62	True	P2-Staff2	1	3.0	1.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.3333	25/3	0.3333	1/3	3	A4	69	True	P2-Staff2	1	3.0	1.0	3.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.6667	26/3	0.3333	1/3	3	E5	76	True	P2-Staff2	1	3.0	1.0	3.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	0.3333	1/3	4	F#4	66	True	P2-Staff2	1	4.0	2.0	4.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	0.3333	1/3	4	G#4	68	True	P2-Staff2	1	4.0	2.0	4.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	2.0	2	4	G3	55	True	P2-Staff2	1	4.0	2.0	4.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	2.0	2	4	C4	60	True	P2-Staff2	1	4.0	2.0	4.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	2.0	2	4	D4	62	True	P2-Staff2	1	4.0	2.0	4.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.3333	28/3	0.3333	1/3	4	A4	69	True	P2-Staff2	1	4.0	2.0	4.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.6667	29/3	0.3333	1/3	4	E5	76	True	P2-Staff2	1	4.0	2.0	4.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
10.0	10	1.0	1	4	D5	74	True	P2-Staff2	1	4.0	2.0	4.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
11.0	11	0.75	3/4	4	D5	74	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.3333	1/3	4	B3	59	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.3333	1/3	4	D4	62	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.3333	1/3	4	G4	67	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	0.3333	1/3	4	B4	71	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	1.0	1	4	G2	43	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.0	11	1.0	1	4	G3	55	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.3333	34/3	0.3333	1/3	4	B3	59	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.3333	34/3	0.3333	1/3	4	D4	62	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.3333	34/3	0.3333	1/3	4	G4	67	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.6667	35/3	0.3333	1/3	4	B3	59	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.6667	35/3	0.3333	1/3	4	D4	62	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.6667	35/3	0.3333	1/3	4	G4	67	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11.75	47/4	0.25	1/4	4	B4	71	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	1.0	1	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	2.0	2	5	B4	71	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	2.0	2	5	F#2	42	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.0	12	2.0	2	5	F#3	54	True	P2-Staff2	1	5.0	3.0	6.0	I7	True	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.3333	37/3	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.3333	37/3	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.3333	37/3	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.6667	38/3	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.6667	38/3	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
12.6667	38/3	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.0	13	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.0	13	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.0	13	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.3333	40/3	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.3333	40/3	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.3333	40/3	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.5	27/2	0.5	1/2	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.6667	41/3	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.6667	41/3	0.3333	1/3	5	D4	62	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
13.6667	41/3	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
14.0	14	0.5	1/2	5	G5	79	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
14.0	14	1.0	1	5	B4	71	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
14.0	14	0.3333	1/3	5	B3	59	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
14.0	14	0.3333	1/3	5	E4	64	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
14.0	14	0.3333	1/3	5	G4	67	True	P2-Staff2	1	5.0	3.0	6.0	I7	False	('F#', 'G', 'B', 'D')	F#	G	3.0	major seventh chord	(2, 6, 7, 11)	G	G	1	None
