onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
19	1	4.75	19/4	0.25	1/4	3	3	8	3	9.5	F5	77	True	F	0	5/16	3.5	0	P2-Staff2	1	3	1.5	3	viio7/v	False	('G#', 'B', 'D', 'F')	G#	G#	0	diminished seventh chord	(2, 5, 8, 11)	d	a	#7	5	viio7
20	1	5.0	5	0.25	1/4	4	3	8	4	10.0	E5	76	True	E	0	0	1.0	1	P2-Staff2	1	4	1.5	4	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
20	2	5.0	5	0.5	1/2	4	3	8	4	10.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	4	1.5	4	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
21	1	5.25	21/4	0.25	1/4	4	3	8	4	10.5	C#5	73	True	C	1	1/16	1.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
22	1	5.5	11/2	0.25	1/4	4	3	8	4	11.0	A4	69	True	A	0	1/8	2.0	2	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
22	1	5.5	11/2	0.25	1/4	4	3	8	4	11.0	A3	57	True	A	0	1/8	2.0	2	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
22	1	5.5	11/2	0.25	1/4	4	3	8	4	11.0	C#4	61	True	C	1	1/8	2.0	2	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
22	1	5.5	11/2	0.25	1/4	4	3	8	4	11.0	E4	64	True	E	0	1/8	2.0	2	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
23	1	5.75	23/4	0.25	1/4	4	3	8	4	11.5	B-4	70	True	B	-1	3/16	2.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
23	1	5.75	23/4	0.25	1/4	4	3	8	4	11.5	A3	57	True	A	0	3/16	2.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
23	1	5.75	23/4	0.25	1/4	4	3	8	4	11.5	C#4	61	True	C	1	3/16	2.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
23	1	5.75	23/4	0.25	1/4	4	3	8	4	11.5	E4	64	True	E	0	3/16	2.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
24	2	6.0	6	0.5	1/2	4	3	8	4	12.0	A4	69	True	A	0	1/4	3.0	3	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
24	1	6.0	6	0.25	1/4	4	3	8	4	12.0	G4	67	True	G	0	1/4	3.0	3	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
24	2	6.0	6	0.5	1/2	4	3	8	4	12.0	A3	57	True	A	0	1/4	3.0	3	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
24	2	6.0	6	0.5	1/2	4	3	8	4	12.0	C#4	61	True	C	1	1/4	3.0	3	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
24	2	6.0	6	0.5	1/2	4	3	8	4	12.0	E4	64	True	E	0	1/4	3.0	3	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
25	1	6.25	25/4	0.25	1/4	4	3	8	4	12.5	A4	69	True	A	0	5/16	3.5	0	P2-Staff2	1	4	1.5	4	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None	V
26	4	6.5	13/2	1.0	1	5	3	8	5	13.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	1	5	1.5	5	V9	True	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
26	1	6.5	13/2	0.25	1/4	5	3	8	5	13.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	1	5	1.5	5	V9	True	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
26	2	6.5	13/2	0.5	1/2	5	3	8	5	13.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	5	1.5	5	V9	True	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
27	1	6.75	27/4	0.25	1/4	5	3	8	5	13.5	A4	69	True	A	0	1/16	1.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
28	1	7.0	7	0.25	1/4	5	3	8	5	14.0	G4	67	True	G	0	1/8	2.0	2	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
28	1	7.0	7	0.25	1/4	5	3	8	5	14.0	G3	55	True	G	0	1/8	2.0	2	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
28	1	7.0	7	0.25	1/4	5	3	8	5	14.0	B-3	58	True	B	-1	1/8	2.0	2	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
28	1	7.0	7	0.25	1/4	5	3	8	5	14.0	C#4	61	True	C	1	1/8	2.0	2	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
28	1	7.0	7	0.25	1/4	5	3	8	5	14.0	E4	64	True	E	0	1/8	2.0	2	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
29	1	7.25	29/4	0.25	1/4	5	3	8	5	14.5	E5	76	True	E	0	3/16	2.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
29	1	7.25	29/4	0.25	1/4	5	3	8	5	14.5	G3	55	True	G	0	3/16	2.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
29	1	7.25	29/4	0.25	1/4	5	3	8	5	14.5	B-3	58	True	B	-1	3/16	2.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
29	1	7.25	29/4	0.25	1/4	5	3	8	5	14.5	C#4	61	True	C	1	3/16	2.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
29	1	7.25	29/4	0.25	1/4	5	3	8	5	14.5	E4	64	True	E	0	3/16	2.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	2	7.5	15/2	0.5	1/2	5	3	8	5	15.0	A4	69	True	A	0	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	1	7.5	15/2	0.25	1/4	5	3	8	5	15.0	D5	74	True	D	0	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	2	7.5	15/2	0.5	1/2	5	3	8	5	15.0	G3	55	True	G	0	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	2	7.5	15/2	0.5	1/2	5	3	8	5	15.0	B-3	58	True	B	-1	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	2	7.5	15/2	0.5	1/2	5	3	8	5	15.0	C#4	61	True	C	1	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
30	2	7.5	15/2	0.5	1/2	5	3	8	5	15.0	E4	64	True	E	0	1/4	3.0	3	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
31	1	7.75	31/4	0.25	1/4	5	3	8	5	15.5	C#5	73	True	C	1	5/16	3.5	0	P2-Staff2	1	5	1.5	5	V9	False	('A', 'C#', 'E', 'G', 'B-')	A	A	0	flat-ninth pentachord	(1, 4, 7, 9, 10)	d	d	5	None	V9
32	3	8.0	8	0.75	3/4	6	3	8	6	16.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	1	6	1.5	6	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
32	1	8.0	8	0.25	1/4	6	3	8	6	16.0	D5	74	True	D	0	0	1.0	1	P2-Staff2	1	6	1.5	6	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
32	2	8.0	8	0.5	1/2	6	3	8	6	16.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	6	1.5	6	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
33	1	8.25	33/4	0.25	1/4	6	3	8	6	16.5	A5	81	True	A	0	1/16	1.5	0	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
34	1	8.5	17/2	0.25	1/4	6	3	8	6	17.0	G5	79	True	G	0	1/8	2.0	2	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
34	1	8.5	17/2	0.25	1/4	6	3	8	6	17.0	A3	57	True	A	0	1/8	2.0	2	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
34	1	8.5	17/2	0.25	1/4	6	3	8	6	17.0	D4	62	True	D	0	1/8	2.0	2	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
34	1	8.5	17/2	0.25	1/4	6	3	8	6	17.0	F4	65	True	F	0	1/8	2.0	2	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
35	1	8.75	35/4	0.25	1/4	6	3	8	6	17.5	D5	74	True	D	0	3/16	2.5	0	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
35	1	8.75	35/4	0.25	1/4	6	3	8	6	17.5	F5	77	True	F	0	3/16	2.5	0	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
35	1	8.75	35/4	0.25	1/4	6	3	8	6	17.5	A3	57	True	A	0	3/16	2.5	0	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
35	1	8.75	35/4	0.25	1/4	6	3	8	6	17.5	D4	62	True	D	0	3/16	2.5	0	P2-Staff2	1	6	1.5	6	i	False	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	1	None	i
