	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
17	52	4	4.3333	13/3	0.3333	1/3	3	D4	62	True	P2-Staff2	1	3.0	1.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
18	52	4	4.3333	13/3	0.3333	1/3	3	B-4	70	True	P2-Staff2	1	3.0	1.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
19	56	4	4.6667	14/3	0.3333	1/3	3	B-3	58	True	P2-Staff2	1	3.0	1.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
20	60	12	5.0	5	1.0	1	3	B-2	46	True	P2-Staff2	1	3.0	1.0	3.0	ii7	True	('B-', 'C', 'E-', 'G')	B-	C	3.0	minor seventh chord	(0, 3, 7, 10)	B-	B-	2	None
21	60	12	5.0	5	1.0	1	3	C3	48	True	P2-Staff2	1	3.0	1.0	3.0	ii7	True	('B-', 'C', 'E-', 'G')	B-	C	3.0	minor seventh chord	(0, 3, 7, 10)	B-	B-	2	None
22	64	4	5.3333	16/3	0.3333	1/3	3	E-4	63	True	P2-Staff2	1	3.0	1.0	3.0	ii7	False	('B-', 'C', 'E-', 'G')	B-	C	3.0	minor seventh chord	(0, 3, 7, 10)	B-	B-	2	None
23	64	4	5.3333	16/3	0.3333	1/3	3	B-4	70	True	P2-Staff2	1	3.0	1.0	3.0	ii7	False	('B-', 'C', 'E-', 'G')	B-	C	3.0	minor seventh chord	(0, 3, 7, 10)	B-	B-	2	None
24	68	4	5.6667	17/3	0.3333	1/3	3	B-3	58	True	P2-Staff2	1	3.0	1.0	3.0	ii7	False	('B-', 'C', 'E-', 'G')	B-	C	3.0	minor seventh chord	(0, 3, 7, 10)	B-	B-	2	None
25	72	12	6.0	6	1.0	1	4	B-2	46	True	P2-Staff2	1	4.0	1.0	4.0	viio7/iii	True	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
26	72	12	6.0	6	1.0	1	4	C#3	49	True	P2-Staff2	1	4.0	1.0	4.0	viio7/iii	True	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
27	76	4	6.3333	19/3	0.3333	1/3	4	E4	64	True	P2-Staff2	1	4.0	1.0	4.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
28	76	4	6.3333	19/3	0.3333	1/3	4	B-4	70	True	P2-Staff2	1	4.0	1.0	4.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
29	80	4	6.6667	20/3	0.3333	1/3	4	B-3	58	True	P2-Staff2	1	4.0	1.0	4.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
30	84	12	7.0	7	1.0	1	4	B-2	46	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
31	84	12	7.0	7	1.0	1	4	D3	50	True	P2-Staff2	1	4.0	1.0	5.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
32	88	4	7.3333	22/3	0.3333	1/3	4	F4	65	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
33	88	4	7.3333	22/3	0.3333	1/3	4	B-4	70	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
34	92	4	7.6667	23/3	0.3333	1/3	4	B-3	58	True	P2-Staff2	1	4.0	1.0	5.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
35	96	12	8.0	8	1.0	1	5	B-2	46	True	P2-Staff2	1	5.0	1.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
36	96	12	8.0	8	1.0	1	5	D3	50	True	P2-Staff2	1	5.0	1.0	6.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
37	100	4	8.3333	25/3	0.3333	1/3	5	F4	65	True	P2-Staff2	1	5.0	1.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
38	100	4	8.3333	25/3	0.3333	1/3	5	B-4	70	True	P2-Staff2	1	5.0	1.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
39	104	4	8.6667	26/3	0.3333	1/3	5	B-3	58	True	P2-Staff2	1	5.0	1.0	6.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
40	108	12	9.0	9	1.0	1	5	B-2	46	True	P2-Staff2	1	5.0	1.0	7.0	V7	True	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
41	108	12	9.0	9	1.0	1	5	E-3	51	True	P2-Staff2	1	5.0	1.0	7.0	V7	True	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
42	112	4	9.3333	28/3	0.3333	1/3	5	F4	65	True	P2-Staff2	1	5.0	1.0	7.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
43	112	4	9.3333	28/3	0.3333	1/3	5	C5	72	True	P2-Staff2	1	5.0	1.0	7.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
44	116	4	9.6667	29/3	0.3333	1/3	5	C4	60	True	P2-Staff2	1	5.0	1.0	7.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
45	120	12	10.0	10	1.0	1	6	B-2	46	True	P2-Staff2	1	6.0	1.0	8.0	viio7/iii	True	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
46	120	12	10.0	10	1.0	1	6	E3	52	True	P2-Staff2	1	6.0	1.0	8.0	viio7/iii	True	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
47	124	4	10.3333	31/3	0.3333	1/3	6	F4	65	True	P2-Staff2	1	6.0	1.0	8.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
48	124	4	10.3333	31/3	0.3333	1/3	6	C#5	73	True	P2-Staff2	1	6.0	1.0	8.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
49	128	4	10.6667	32/3	0.3333	1/3	6	C#4	61	True	P2-Staff2	1	6.0	1.0	8.0	viio7/iii	False	('B-', 'C#', 'E', 'G')	B-	C#	3.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
50	132	12	11.0	11	1.0	1	6	B-2	46	True	P2-Staff2	1	6.0	1.0	9.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
51	132	12	11.0	11	1.0	1	6	F3	53	True	P2-Staff2	1	6.0	1.0	9.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
52	136	4	11.3333	34/3	0.3333	1/3	6	F4	65	True	P2-Staff2	1	6.0	1.0	9.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
53	136	4	11.3333	34/3	0.3333	1/3	6	D5	74	True	P2-Staff2	1	6.0	1.0	9.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
54	140	4	11.6667	35/3	0.3333	1/3	6	D4	62	True	P2-Staff2	1	6.0	1.0	9.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
55	144	12	12.0	12	1.0	1	7	B-2	46	True	P2-Staff2	1	7.0	1.0	10.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
56	144	12	12.0	12	1.0	1	7	F3	53	True	P2-Staff2	1	7.0	1.0	10.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
57	144	12	12.0	12	1.0	1	7	B-3	58	True	P2-Staff2	1	7.0	1.0	10.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
58	148	4	12.3333	37/3	0.3333	1/3	7	B-4	70	True	P2-Staff2	1	7.0	1.0	10.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
59	148	4	12.3333	37/3	0.3333	1/3	7	D5	74	True	P2-Staff2	1	7.0	1.0	10.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
60	152	4	12.6667	38/3	0.3333	1/3	7	D4	62	True	P2-Staff2	1	7.0	1.0	10.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
61	156	12	13.0	13	1.0	1	7	C3	48	True	P2-Staff2	1	7.0	1.0	11.0	V7	True	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
62	156	12	13.0	13	1.0	1	7	F3	53	True	P2-Staff2	1	7.0	1.0	11.0	V7	True	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
63	156	12	13.0	13	1.0	1	7	C4	60	True	P2-Staff2	1	7.0	1.0	11.0	V7	True	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
64	160	4	13.3333	40/3	0.3333	1/3	7	B-4	70	True	P2-Staff2	1	7.0	1.0	11.0	V7	False	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
65	160	4	13.3333	40/3	0.3333	1/3	7	E-5	75	True	P2-Staff2	1	7.0	1.0	11.0	V7	False	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
66	164	4	13.6667	41/3	0.3333	1/3	7	E-4	63	True	P2-Staff2	1	7.0	1.0	11.0	V7	False	('C', 'E-', 'F', 'A')	C	F	2.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
67	168	12	14.0	14	1.0	1	8	C#3	49	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
68	168	12	14.0	14	1.0	1	8	F3	53	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
69	168	12	14.0	14	1.0	1	8	C#4	61	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
70	172	4	14.3333	43/3	0.3333	1/3	8	B-4	70	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
71	172	4	14.3333	43/3	0.3333	1/3	8	E5	76	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
72	176	4	14.6667	44/3	0.3333	1/3	8	E4	64	True	P2-Staff2	1	8.0	1.0	12.0	viio7/iii	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	B-	d	#7	3
73	180	12	15.0	15	1.0	1	8	D3	50	True	P2-Staff2	1	8.0	1.0	13.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
74	180	12	15.0	15	1.0	1	8	F3	53	True	P2-Staff2	1	8.0	1.0	13.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
75	180	12	15.0	15	1.0	1	8	D4	62	True	P2-Staff2	1	8.0	1.0	13.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
76	184	4	15.3333	46/3	0.3333	1/3	8	B-4	70	True	P2-Staff2	1	8.0	1.0	13.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
77	184	4	15.3333	46/3	0.3333	1/3	8	F5	77	True	P2-Staff2	1	8.0	1.0	13.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
78	188	4	15.6667	47/3	0.3333	1/3	8	F4	65	True	P2-Staff2	1	8.0	1.0	13.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
79	192	12	16.0	16	1.0	1	9	F3	53	True	P2-Staff2	1	9.0	2.0	14.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
80	192	12	16.0	16	1.0	1	9	C4	60	True	P2-Staff2	1	9.0	2.0	14.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
81	192	12	16.0	16	1.0	1	9	E-4	63	True	P2-Staff2	1	9.0	2.0	14.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
82	196	4	16.3333	49/3	0.3333	1/3	9	B-4	70	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
83	196	4	16.3333	49/3	0.3333	1/3	9	F5	77	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
84	200	4	16.6667	50/3	0.3333	1/3	9	F4	65	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
85	204	12	17.0	17	1.0	1	9	F3	53	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
86	204	12	17.0	17	1.0	1	9	C4	60	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
87	204	12	17.0	17	1.0	1	9	E-4	63	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
88	208	4	17.3333	52/3	0.3333	1/3	9	A4	69	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
89	208	4	17.3333	52/3	0.3333	1/3	9	F5	77	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
90	212	4	17.6667	53/3	0.3333	1/3	9	F4	65	True	P2-Staff2	1	9.0	2.0	14.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
91	216	12	18.0	18	1.0	1	10	F3	53	True	P2-Staff2	1	10.0	2.0	15.0	I	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
92	216	12	18.0	18	1.0	1	10	D4	62	True	P2-Staff2	1	10.0	2.0	15.0	I	True	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
93	220	4	18.3333	55/3	0.3333	1/3	10	C5	72	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
94	220	4	18.3333	55/3	0.3333	1/3	10	F5	77	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
95	224	4	18.6667	56/3	0.3333	1/3	10	F4	65	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
96	228	12	19.0	19	1.0	1	10	F3	53	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
97	228	12	19.0	19	1.0	1	10	D4	62	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
98	232	4	19.3333	58/3	0.3333	1/3	10	B-4	70	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
99	232	4	19.3333	58/3	0.3333	1/3	10	F5	77	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
100	236	4	19.6667	59/3	0.3333	1/3	10	F4	65	True	P2-Staff2	1	10.0	2.0	15.0	I	False	('F', 'B-', 'D')	F	B-	2.0	major triad	(2, 5, 10)	B-	B-	1	None
101	240	12	20.0	20	1.0	1	11	F3	53	True	P2-Staff2	1	11.0	2.0	16.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
102	240	12	20.0	20	1.0	1	11	C4	60	True	P2-Staff2	1	11.0	2.0	16.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
103	240	12	20.0	20	1.0	1	11	E-4	63	True	P2-Staff2	1	11.0	2.0	16.0	V7	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
104	244	4	20.3333	61/3	0.3333	1/3	11	B-4	70	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
105	244	4	20.3333	61/3	0.3333	1/3	11	F5	77	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
106	248	4	20.6667	62/3	0.3333	1/3	11	F4	65	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
107	252	12	21.0	21	1.0	1	11	F3	53	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
108	252	12	21.0	21	1.0	1	11	C4	60	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
109	252	12	21.0	21	1.0	1	11	E-4	63	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
110	256	4	21.3333	64/3	0.3333	1/3	11	A4	69	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
111	256	4	21.3333	64/3	0.3333	1/3	11	F5	77	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
112	260	4	21.6667	65/3	0.3333	1/3	11	F4	65	True	P2-Staff2	1	11.0	2.0	16.0	V7	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
113	264	12	22.0	22	1.0	1	12	B-3	58	True	P2-Staff2	1	12.0	2.0	17.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
114	264	12	22.0	22	1.0	1	12	D4	62	True	P2-Staff2	1	12.0	2.0	17.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
115	268	4	22.3333	67/3	0.3333	1/3	12	C5	72	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
116	268	4	22.3333	67/3	0.3333	1/3	12	F5	77	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
117	272	4	22.6667	68/3	0.3333	1/3	12	F4	65	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
118	276	12	23.0	23	1.0	1	12	B-3	58	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
119	276	12	23.0	23	1.0	1	12	D4	62	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
120	280	4	23.3333	70/3	0.3333	1/3	12	B-4	70	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
121	280	4	23.3333	70/3	0.3333	1/3	12	F5	77	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
122	284	4	23.6667	71/3	0.3333	1/3	12	F4	65	True	P2-Staff2	1	12.0	2.0	17.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
123	288	12	24.0	24	1.0	1	13	D5	74	True	P2-Staff2	1	13.0	1.0	18.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
