onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
240	12	10.0	10	0.5	1/2	2	3	2	2	5.0	F3	53	True	F	0	1	3.0	3	Cello	1	2	2.0	5	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
252	12	10.5	21/2	0.5	1/2	2	3	2	2	5.25	B-4	70	True	B	-1	9/8	3.25	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
252	12	10.5	21/2	0.5	1/2	2	3	2	2	5.25	A-3	56	True	A	-1	9/8	3.25	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
264	12	11.0	11	0.5	1/2	2	3	2	2	5.5	C4	60	True	C	0	5/4	3.5	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
264	12	11.0	11	0.5	1/2	2	3	2	2	5.5	A-4	68	True	A	-1	5/4	3.5	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
276	12	11.5	23/2	0.5	1/2	2	3	2	2	5.75	G4	67	True	G	0	11/8	3.75	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
276	12	11.5	23/2	0.5	1/2	2	3	2	2	5.75	F4	65	True	F	0	11/8	3.75	0	Cello	1	2	2.0	5	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None
288	24	12.0	12	1.0	1	3	3	2	3	6.0	F4	65	True	F	0	0	1.0	1	Cello	1	3	2.0	6	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None
288	36	12.0	12	1.5	3/2	3	3	2	3	6.0	C4	60	True	C	0	0	1.0	1	Cello	1	3	2.0	6	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None
288	36	12.0	12	1.5	3/2	3	3	2	3	6.0	C3	48	True	C	0	0	1.0	1	Cello	1	3	2.0	6	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None
324	12	13.5	27/2	0.5	1/2	3	3	2	3	6.75	A3	57	True	A	0	3/8	1.75	0	Cello	1	3	2.0	6	i	False	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None
324	12	13.5	27/2	0.5	1/2	3	3	2	3	6.75	A2	45	True	A	0	3/8	1.75	0	Cello	1	3	2.0	6	i	False	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None
336	48	14.0	14	2.0	2	3	3	2	3	7.0	D-4	61	True	D	-1	1/2	2.0	2	Cello	1	3	4.0	7	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None
336	48	14.0	14	2.0	2	3	3	2	3	7.0	D-3	49	True	D	-1	1/2	2.0	2	Cello	1	3	4.0	7	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None
384	48	16.0	16	2.0	2	3	3	2	3	8.0	F5	77	True	F	0	1	3.0	3	Cello	1	3	4.0	7	iv	False	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None
432	48	18.0	18	2.0	2	4	3	2	4	9.0	F4	65	True	F	0	0	1.0	1	Cello	1	4	4.0	8	iv	True	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
432	12	18.0	18	0.5	1/2	4	3	2	4	9.0	F5	77	False	F	0	0	1.0	1	Cello	1	4	4.0	8	iv	True	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
444	12	18.5	37/2	0.5	1/2	4	3	2	4	9.25	E-5	75	True	E	-1	1/8	1.25	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
456	12	19.0	19	0.5	1/2	4	3	2	4	9.5	D-5	73	True	D	-1	1/4	1.5	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
468	12	19.5	39/2	0.5	1/2	4	3	2	4	9.75	C5	72	True	C	0	3/8	1.75	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
480	12	20.0	20	0.5	1/2	4	3	2	4	10.0	B-4	70	True	B	-1	1/2	2.0	2	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
480	12	20.0	20	0.5	1/2	4	3	2	4	10.0	F4	65	False	F	0	1/2	2.0	2	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
480	48	20.0	20	2.0	2	4	3	2	4	10.0	F4	65	True	F	0	1/2	2.0	2	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
492	12	20.5	41/2	0.5	1/2	4	3	2	4	10.25	D-5	73	True	D	-1	5/8	2.25	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
492	12	20.5	41/2	0.5	1/2	4	3	2	4	10.25	E-4	63	True	E	-1	5/8	2.25	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
504	12	21.0	21	0.5	1/2	4	3	2	4	10.5	F5	77	True	F	0	3/4	2.5	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
504	12	21.0	21	0.5	1/2	4	3	2	4	10.5	D-4	61	True	D	-1	3/4	2.5	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
516	12	21.5	43/2	0.5	1/2	4	3	2	4	10.75	A5	81	True	A	0	7/8	2.75	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
516	12	21.5	43/2	0.5	1/2	4	3	2	4	10.75	C4	60	True	C	0	7/8	2.75	0	Cello	1	4	4.0	8	iv	False	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	4	None
528	12	22.0	22	0.5	1/2	4	3	2	4	11.0	B-3	58	True	B	-1	1	3.0	3	Cello	1	4	2.0	9	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
528	12	22.0	22	0.5	1/2	4	3	2	4	11.0	F4	65	False	F	0	1	3.0	3	Cello	1	4	2.0	9	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
528	24	22.0	22	1.0	1	4	3	2	4	11.0	B-5	82	True	B	-1	1	3.0	3	Cello	1	4	2.0	9	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
528	48	22.0	22	2.0	2	4	3	2	4	11.0	A-3	56	True	A	-1	1	3.0	3	Cello	1	4	2.0	9	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
540	12	22.5	45/2	0.5	1/2	4	3	2	4	11.25	F4	65	True	F	0	9/8	3.25	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
540	12	22.5	45/2	0.5	1/2	4	3	2	4	11.25	D4	62	True	D	0	9/8	3.25	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
552	12	23.0	23	0.5	1/2	4	3	2	4	11.5	F4	65	True	F	0	5/4	3.5	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
552	12	23.0	23	0.5	1/2	4	3	2	4	11.5	D4	62	True	D	0	5/4	3.5	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
564	12	23.5	47/2	0.5	1/2	4	3	2	4	11.75	B-4	70	True	B	-1	11/8	3.75	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
564	12	23.5	47/2	0.5	1/2	4	3	2	4	11.75	B-3	58	True	B	-1	11/8	3.75	0	Cello	1	4	2.0	9	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	B-5	82	True	B	-1	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	F4	65	True	F	0	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	D5	74	True	D	0	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	B-3	58	True	B	-1	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	D4	62	True	D	0	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
576	12	24.0	24	0.5	1/2	5	3	2	5	12.0	A-3	56	True	A	-1	0	1.0	1	Cello	1	5	6.0	10	IV7	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	D4	62	True	D	0	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	A-3	56	True	A	-1	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	B-3	58	True	B	-1	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	D5	74	True	D	0	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	F4	65	True	F	0	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
588	12	24.5	49/2	0.5	1/2	5	3	2	5	12.25	B-5	82	True	B	-1	1/8	1.25	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	B-5	82	True	B	-1	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	F4	65	True	F	0	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	D5	74	True	D	0	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	B-3	58	True	B	-1	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	D4	62	True	D	0	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
600	24	25.0	25	1.0	1	5	3	2	5	12.5	A-3	56	True	A	-1	1/4	1.5	0	Cello	1	5	6.0	10	IV7	False	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	f	f	4	None
720	12	30.0	30	0.5	1/2	6	3	2	6	15.0	E6	88	True	E	0	0	1.0	1	Cello	1	6	6.0	11	viio7	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
720	12	30.0	30	0.5	1/2	6	3	2	6	15.0	B-4	70	True	B	-1	0	1.0	1	Cello	1	6	6.0	11	viio7	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
720	12	30.0	30	0.5	1/2	6	3	2	6	15.0	E5	76	True	E	0	0	1.0	1	Cello	1	6	6.0	11	viio7	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
720	12	30.0	30	0.5	1/2	6	3	2	6	15.0	D-4	61	True	D	-1	0	1.0	1	Cello	1	6	6.0	11	viio7	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
720	12	30.0	30	0.5	1/2	6	3	2	6	15.0	G2	43	True	G	0	0	1.0	1	Cello	1	6	6.0	11	viio7	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
732	12	30.5	61/2	0.5	1/2	6	3	2	6	15.25	B-4	70	True	B	-1	1/8	1.25	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
732	12	30.5	61/2	0.5	1/2	6	3	2	6	15.25	G2	43	True	G	0	1/8	1.25	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
732	12	30.5	61/2	0.5	1/2	6	3	2	6	15.25	D-4	61	True	D	-1	1/8	1.25	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
732	12	30.5	61/2	0.5	1/2	6	3	2	6	15.25	E6	88	True	E	0	1/8	1.25	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
732	12	30.5	61/2	0.5	1/2	6	3	2	6	15.25	E5	76	True	E	0	1/8	1.25	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
744	24	31.0	31	1.0	1	6	3	2	6	15.5	E6	88	True	E	0	1/4	1.5	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
744	24	31.0	31	1.0	1	6	3	2	6	15.5	B-4	70	True	B	-1	1/4	1.5	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
744	24	31.0	31	1.0	1	6	3	2	6	15.5	E5	76	True	E	0	1/4	1.5	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
744	24	31.0	31	1.0	1	6	3	2	6	15.5	D-4	61	True	D	-1	1/4	1.5	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
744	24	31.0	31	1.0	1	6	3	2	6	15.5	G2	43	True	G	0	1/4	1.5	0	Cello	1	6	6.0	11	viio7	False	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
864	36	36.0	36	1.5	3/2	7	3	2	7	18.0	D-4	61	True	D	-1	0	1.0	1	Cello	1	7	2.0	12	viio7	True	('D-', 'E', 'G', 'B-')	D-	E	3	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
864	36	36.0	36	1.5	3/2	7	3	2	7	18.0	D-3	49	True	D	-1	0	1.0	1	Cello	1	7	2.0	12	viio7	True	('D-', 'E', 'G', 'B-')	D-	E	3	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
900	12	37.5	75/2	0.5	1/2	7	3	2	7	18.75	B-3	58	True	B	-1	3/8	1.75	0	Cello	1	7	2.0	12	viio7	False	('D-', 'E', 'G', 'B-')	D-	E	3	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
900	12	37.5	75/2	0.5	1/2	7	3	2	7	18.75	B-2	46	True	B	-1	3/8	1.75	0	Cello	1	7	2.0	12	viio7	False	('D-', 'E', 'G', 'B-')	D-	E	3	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
912	12	38.0	38	0.5	1/2	7	3	2	7	19.0	B-5	82	True	B	-1	1/2	2.0	2	Cello	1	7	4.0	13	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
912	96	38.0	38	4.0	4	7	3	2	7	19.0	E3	52	True	E	0	1/2	2.0	2	Cello	1	7	4.0	13	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
912	96	38.0	38	4.0	4	7	3	2	7	19.0	E4	64	True	E	0	1/2	2.0	2	Cello	1	7	4.0	13	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
912	12	38.0	38	0.5	1/2	7	3	2	7	19.0	D-5	73	True	D	-1	1/2	2.0	2	Cello	1	7	4.0	13	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
912	12	38.0	38	0.5	1/2	7	3	2	7	19.0	G6	91	True	G	0	1/2	2.0	2	Cello	1	7	4.0	13	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
924	12	38.5	77/2	0.5	1/2	7	3	2	7	19.25	G6	91	True	G	0	5/8	2.25	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
924	12	38.5	77/2	0.5	1/2	7	3	2	7	19.25	D-5	73	True	D	-1	5/8	2.25	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
924	12	38.5	77/2	0.5	1/2	7	3	2	7	19.25	B-5	82	True	B	-1	5/8	2.25	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
936	24	39.0	39	1.0	1	7	3	2	7	19.5	G6	91	True	G	0	3/4	2.5	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
936	24	39.0	39	1.0	1	7	3	2	7	19.5	D-5	73	True	D	-1	3/4	2.5	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
936	24	39.0	39	1.0	1	7	3	2	7	19.5	B-5	82	True	B	-1	3/4	2.5	0	Cello	1	7	4.0	13	viio7	False	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	#7	None
1008	36	42.0	42	1.5	3/2	8	3	2	8	21.0	E4	64	True	E	0	0	1.0	1	Cello	1	8	2.0	14	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	5	None
1008	36	42.0	42	1.5	3/2	8	3	2	8	21.0	E3	52	True	E	0	0	1.0	1	Cello	1	8	2.0	14	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	5	None
