j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
10.0	2.0	4.0	C3	48.0	True	4.0	1.0	7.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
11.0	1.0	4.0	E4	64.0	True	4.0	2.0	8.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
11.0	1.0	4.0	G4	67.0	True	4.0	2.0	8.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
12.0	1.0	4.0	C5	72.0	True	4.0	2.0	8.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
13.0	0.5	5.0	B4	71.0	True	5.0	3.0	9.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
13.5	0.5	5.0	C5	72.0	True	5.0	3.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
14.0	0.5	5.0	D5	74.0	True	5.0	3.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
14.5	0.5	5.0	C5	72.0	True	5.0	3.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
15.0	0.5	5.0	B-4	70.0	True	5.0	3.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
15.5	0.5	5.0	A4	69.0	True	5.0	3.0	9.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
16.0	0.5	6.0	G4	67.0	True	6.0	2.0	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
16.5	0.5	6.0	F4	65.0	True	6.0	2.0	10.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
17.0	0.5	6.0	E4	64.0	True	6.0	2.0	10.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
17.5	0.5	6.0	D4	62.0	True	6.0	2.0	10.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
18.0	0.5	6.0	C4	60.0	True	6.0	1.0	11.0	V7	True	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.0	1.0	6.0	B-2	46.0	True	6.0	1.0	11.0	V7	True	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.5	0.5	6.0	E4	64.0	True	6.0	1.0	11.0	V7	False	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.0	1.0	7.0	F4	65.0	True	7.0	1.0	12.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
19.0	1.0	7.0	A2	45.0	True	7.0	1.0	12.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.0	0.5	7.0	F4	65.0	True	7.0	2.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
20.0	1.0	7.0	C3	48.0	True	7.0	2.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
20.5	0.5	7.0	A4	69.0	True	7.0	2.0	13.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.0	0.5	7.0	G4	67.0	True	7.0	2.0	13.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.0	1.0	7.0	B-3	58.0	True	7.0	2.0	13.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.0	1.0	7.0	C2	36.0	True	7.0	2.0	13.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.5	0.5	7.0	E4	64.0	True	7.0	2.0	13.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
22.0	1.0	8.0	F2	41.0	True	8.0	2.0	14.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
22.0	1.0	8.0	F4	65.0	True	8.0	2.0	14.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
22.0	1.0	8.0	A3	57.0	True	8.0	2.0	14.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
23.0	1.0	8.0	F3	53.0	True	8.0	2.0	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
24.0	1.0	8.0	C4	60.0	True	8.0	1.0	15.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
25.0	1.0	9.0	F4	65.0	True	9.0	3.0	16.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
25.0	2.0	9.0	A3	57.0	True	9.0	3.0	16.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
25.0	2.0	9.0	F3	53.0	True	9.0	3.0	16.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
26.0	1.0	9.0	C4	60.0	True	9.0	3.0	16.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
27.0	1.0	9.0	F4	65.0	True	9.0	3.0	16.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
28.0	1.0	10.0	G4	67.0	True	10.0	3.0	17.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
28.0	2.0	10.0	C3	48.0	True	10.0	3.0	17.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
28.0	1.0	10.0	E4	64.0	True	10.0	3.0	17.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
29.0	1.0	10.0	C4	60.0	True	10.0	3.0	17.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
30.0	1.0	10.0	G4	67.0	True	10.0	3.0	17.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
31.0	1.0	11.0	A4	69.0	True	11.0	1.0	18.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
31.0	1.0	11.0	F3	53.0	True	11.0	1.0	18.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
32.0	1.0	11.0	F4	65.0	True	11.0	1.0	19.0	vi	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	F	F	6	None
32.0	1.0	11.0	D3	50.0	True	11.0	1.0	19.0	vi	True	('D', 'F', 'A')	D	D	0.0	minor triad	(2, 5, 9)	F	F	6	None
33.0	1.0	11.0	B-2	46.0	True	11.0	1.0	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
33.0	1.0	11.0	G4	67.0	True	11.0	1.0	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
33.0	1.0	11.0	B-4	70.0	True	11.0	1.0	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
34.0	2.0	12.0	C3	48.0	True	12.0	3.0	21.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
34.0	1.0	12.0	A4	69.0	True	12.0	3.0	21.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
34.0	1.0	12.0	F4	65.0	True	12.0	3.0	21.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
35.0	1.0	12.0	E4	64.0	True	12.0	3.0	21.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
35.0	1.0	12.0	G4	67.0	True	12.0	3.0	21.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
36.0	1.0	12.0	C5	72.0	True	12.0	3.0	21.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
37.0	1.0	13.0	F4	65.0	True	13.0	1.0	22.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
37.0	1.0	13.0	C5	72.0	True	13.0	1.0	22.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
37.0	1.0	13.0	A3	57.0	True	13.0	1.0	22.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
38.0	1.0	13.0	G3	55.0	True	13.0	1.0	23.0	viio	True	('G', 'B-', 'E')	G	E	1.0	diminished triad	(4, 7, 10)	F	F	7	None
38.0	1.0	13.0	E4	64.0	True	13.0	1.0	23.0	viio	True	('G', 'B-', 'E')	G	E	1.0	diminished triad	(4, 7, 10)	F	F	7	None
38.0	1.0	13.0	B-4	70.0	True	13.0	1.0	23.0	viio	True	('G', 'B-', 'E')	G	E	1.0	diminished triad	(4, 7, 10)	F	F	7	None
39.0	1.0	13.0	F4	65.0	True	13.0	1.0	24.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
39.0	1.0	13.0	A4	69.0	True	13.0	1.0	24.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
39.0	1.0	13.0	F3	53.0	True	13.0	1.0	24.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
40.0	1.0	14.0	F4	65.0	True	14.0	2.0	25.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
40.0	1.0	14.0	D5	74.0	True	14.0	2.0	25.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
40.0	1.0	14.0	B-3	58.0	True	14.0	2.0	25.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
41.0	1.0	14.0	D4	62.0	True	14.0	2.0	25.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
41.0	1.0	14.0	B-4	70.0	True	14.0	2.0	25.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
42.0	1.0	14.0	B-3	58.0	True	14.0	1.0	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
42.0	1.0	14.0	G4	67.0	True	14.0	1.0	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
42.0	1.0	14.0	B-2	46.0	True	14.0	1.0	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
43.0	1.0	15.0	C3	48.0	True	15.0	3.0	27.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
43.0	1.0	15.0	A3	57.0	True	15.0	3.0	27.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
43.0	1.0	15.0	F4	65.0	True	15.0	3.0	27.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
44.0	1.0	15.0	G4	67.0	True	15.0	3.0	27.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
44.0	1.0	15.0	B-3	58.0	True	15.0	3.0	27.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
45.0	1.0	15.0	E4	64.0	True	15.0	3.0	27.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
45.0	1.0	15.0	G3	55.0	True	15.0	3.0	27.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
45.0	1.0	15.0	C3	48.0	True	15.0	3.0	27.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
46.0	1.0	16.0	F4	65.0	True	16.0	2.0	28.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
46.0	1.0	16.0	A3	57.0	True	16.0	2.0	28.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
46.0	1.0	16.0	F3	53.0	True	16.0	2.0	28.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
47.0	1.0	16.0	F2	41.0	True	16.0	2.0	28.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
48.0	1.0	16.0	E4	64.0	True	16.0	1.0	29.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
48.0	1.0	16.0	G4	67.0	True	16.0	1.0	29.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
49.0	1.0	17.0	E4	64.0	True	17.0	3.0	30.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
49.0	1.0	17.0	C4	60.0	True	17.0	3.0	30.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
49.0	2.0	17.0	C3	48.0	True	17.0	3.0	30.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
50.0	1.0	17.0	G4	67.0	True	17.0	3.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
50.0	1.0	17.0	E4	64.0	True	17.0	3.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
51.0	1.0	17.0	G4	67.0	True	17.0	3.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
51.0	1.0	17.0	E4	64.0	True	17.0	3.0	30.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
52.0	1.0	18.0	C5	72.0	True	18.0	3.0	31.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
52.0	2.0	18.0	E4	64.0	True	18.0	3.0	31.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
52.0	2.0	18.0	C3	48.0	True	18.0	3.0	31.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
53.0	1.0	18.0	G4	67.0	True	18.0	3.0	31.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
54.0	1.0	18.0	G4	67.0	True	18.0	3.0	31.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
54.0	1.0	18.0	E4	64.0	True	18.0	3.0	31.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
55.0	1.0	19.0	E4	64.0	True	19.0	3.0	32.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
55.0	1.0	19.0	C4	60.0	True	19.0	3.0	32.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
55.0	2.0	19.0	C3	48.0	True	19.0	3.0	32.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
56.0	1.0	19.0	G4	67.0	True	19.0	3.0	32.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
56.0	1.0	19.0	E4	64.0	True	19.0	3.0	32.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
57.0	1.0	19.0	G4	67.0	True	19.0	3.0	32.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
57.0	1.0	19.0	E4	64.0	True	19.0	3.0	32.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
58.0	1.0	20.0	C3	48.0	True	20.0	3.0	33.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
58.0	1.0	20.0	C5	72.0	True	20.0	3.0	33.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
58.0	1.0	20.0	E4	64.0	True	20.0	3.0	33.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
59.0	1.0	20.0	C2	36.0	True	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
60.0	1.0	20.0	G5	79.0	True	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
60.0	1.0	20.0	E5	76.0	True	20.0	3.0	33.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
61.0	1.0	21.0	E5	76.0	True	21.0	3.0	34.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
61.0	1.0	21.0	C5	72.0	True	21.0	3.0	34.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
61.0	2.0	21.0	C4	60.0	True	21.0	3.0	34.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
62.0	1.0	21.0	E5	76.0	True	21.0	3.0	34.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
62.0	1.0	21.0	G5	79.0	True	21.0	3.0	34.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
63.0	1.0	21.0	G5	79.0	True	21.0	3.0	34.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
63.0	1.0	21.0	E5	76.0	True	21.0	3.0	34.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
64.0	1.0	22.0	C6	84.0	True	22.0	3.0	35.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
64.0	2.0	22.0	E5	76.0	True	22.0	3.0	35.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
64.0	2.0	22.0	C4	60.0	True	22.0	3.0	35.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
65.0	1.0	22.0	G5	79.0	True	22.0	3.0	35.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
66.0	1.0	22.0	E5	76.0	True	22.0	3.0	35.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
66.0	1.0	22.0	G5	79.0	True	22.0	3.0	35.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
67.0	2.0	23.0	C4	60.0	True	23.0	3.0	36.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
67.0	1.0	23.0	C5	72.0	True	23.0	3.0	36.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
67.0	1.0	23.0	E5	76.0	True	23.0	3.0	36.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
68.0	1.0	23.0	G5	79.0	True	23.0	3.0	36.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
68.0	1.0	23.0	E5	76.0	True	23.0	3.0	36.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
69.0	1.0	23.0	G5	79.0	True	23.0	3.0	36.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
69.0	1.0	23.0	E5	76.0	True	23.0	3.0	36.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
70.0	1.0	24.0	C6	84.0	True	24.0	3.0	37.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
70.0	1.0	24.0	E5	76.0	True	24.0	3.0	37.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
70.0	1.0	24.0	C4	60.0	True	24.0	3.0	37.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
71.0	1.0	24.0	C3	48.0	True	24.0	3.0	37.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
72.0	1.0	24.0	C4	60.0	True	24.0	3.0	37.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
72.0	1.0	24.0	C2	36.0	True	24.0	3.0	37.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
72.0	1.0	24.0	C3	48.0	True	24.0	3.0	37.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
73.0	1.0	25.0	C4	60.0	True	25.0	3.0	38.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
73.0	1.0	25.0	C2	36.0	True	25.0	3.0	38.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
73.0	1.0	25.0	C3	48.0	True	25.0	3.0	38.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
74.0	1.0	25.0	D4	62.0	True	25.0	3.0	38.0	V	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
