	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
10	20	10	1.0	1	0.5	1/2	1	3	4	1	1.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
11	20	10	1.0	1	0.5	1/2	1	3	4	1	1.0	E-3	51	True	E	-1	1/4	2.0	2	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
12	30	10	1.5	3/2	0.5	1/2	1	3	4	1	1.5	B-3	58	True	B	-1	3/8	2.5	0	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
13	30	10	1.5	3/2	0.5	1/2	1	3	4	1	1.5	E-4	63	True	E	-1	3/8	2.5	0	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
14	30	10	1.5	3/2	0.5	1/2	1	3	4	1	1.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
15	30	10	1.5	3/2	0.5	1/2	1	3	4	1	1.5	E-3	51	True	E	-1	3/8	2.5	0	P2-Staff2	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
16	40	10	2.0	2	0.5	1/2	1	3	4	1	2.0	C-4	59	True	C	-1	1/2	3.0	3	P2-Staff2	1	1.0	0.5	1.0	iiø7	True	('E-', 'F', 'A-', 'C-')	E-	F	3.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
17	40	10	2.0	2	0.5	1/2	1	3	4	1	2.0	E-4	63	True	E	-1	1/2	3.0	3	P2-Staff2	1	1.0	0.5	1.0	iiø7	True	('E-', 'F', 'A-', 'C-')	E-	F	3.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
18	40	10	2.0	2	0.5	1/2	1	3	4	1	2.0	A-4	68	True	A	-1	1/2	3.0	3	P2-Staff2	1	1.0	0.5	1.0	iiø7	True	('E-', 'F', 'A-', 'C-')	E-	F	3.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
19	40	10	2.0	2	0.5	1/2	1	3	4	1	2.0	E-3	51	True	E	-1	1/2	3.0	3	P2-Staff2	1	1.0	0.5	1.0	iiø7	True	('E-', 'F', 'A-', 'C-')	E-	F	3.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
20	40	10	2.0	2	0.5	1/2	1	3	4	1	2.0	F3	53	True	F	0	1/2	3.0	3	P2-Staff2	1	1.0	0.5	1.0	iiø7	True	('E-', 'F', 'A-', 'C-')	E-	F	3.0	half-diminished seventh chord	(3, 5, 8, 11)	E-	E-	2	None
21	50	10	2.5	5/2	0.5	1/2	1	3	4	1	2.5	C4	60	True	C	0	5/8	3.5	0	P2-Staff2	1	1.0	0.5	2.0	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
22	50	10	2.5	5/2	0.5	1/2	1	3	4	1	2.5	E-4	63	True	E	-1	5/8	3.5	0	P2-Staff2	1	1.0	0.5	2.0	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
23	50	10	2.5	5/2	0.5	1/2	1	3	4	1	2.5	A4	69	True	A	0	5/8	3.5	0	P2-Staff2	1	1.0	0.5	2.0	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
24	50	10	2.5	5/2	0.5	1/2	1	3	4	1	2.5	E-3	51	True	E	-1	5/8	3.5	0	P2-Staff2	1	1.0	0.5	2.0	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
25	50	10	2.5	5/2	0.5	1/2	1	3	4	1	2.5	G-3	54	True	G	-1	5/8	3.5	0	P2-Staff2	1	1.0	0.5	2.0	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2.0	diminished seventh chord	(0, 3, 6, 9)	E-	B-	7	5
26	60	20	3.0	3	1.0	1	2	3	4	2	3.0	C5	72	True	C	0	0	1.0	1	P2-Staff2	2	2.0	1.0	3.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
27	60	10	3.0	3	0.5	1/2	2	3	4	2	3.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	2.0	1.0	3.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
28	60	10	3.0	3	0.5	1/2	2	3	4	2	3.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	2.0	1.0	3.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
29	60	10	3.0	3	0.5	1/2	2	3	4	2	3.0	D3	50	True	D	0	0	1.0	1	P2-Staff2	1	2.0	1.0	3.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
30	60	10	3.0	3	0.5	1/2	2	3	4	2	3.0	F3	53	True	F	0	0	1.0	1	P2-Staff2	1	2.0	1.0	3.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
31	70	10	3.5	7/2	0.5	1/2	2	3	4	2	3.5	C4	60	True	C	0	1/8	1.5	0	P2-Staff2	1	2.0	1.0	3.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
32	70	10	3.5	7/2	0.5	1/2	2	3	4	2	3.5	F4	65	True	F	0	1/8	1.5	0	P2-Staff2	1	2.0	1.0	3.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
33	70	10	3.5	7/2	0.5	1/2	2	3	4	2	3.5	D3	50	True	D	0	1/8	1.5	0	P2-Staff2	1	2.0	1.0	3.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
34	70	10	3.5	7/2	0.5	1/2	2	3	4	2	3.5	F3	53	True	F	0	1/8	1.5	0	P2-Staff2	1	2.0	1.0	3.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
35	80	30	4.0	4	1.5	3/2	2	3	4	2	4.0	B-4	70	True	B	-1	1/4	2.0	2	P2-Staff2	2	2.0	2.0	4.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
36	80	10	4.0	4	0.5	1/2	2	3	4	2	4.0	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	1	2.0	2.0	4.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
37	80	10	4.0	4	0.5	1/2	2	3	4	2	4.0	F4	65	True	F	0	1/4	2.0	2	P2-Staff2	1	2.0	2.0	4.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
38	80	10	4.0	4	0.5	1/2	2	3	4	2	4.0	D3	50	True	D	0	1/4	2.0	2	P2-Staff2	1	2.0	2.0	4.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
39	80	10	4.0	4	0.5	1/2	2	3	4	2	4.0	F3	53	True	F	0	1/4	2.0	2	P2-Staff2	1	2.0	2.0	4.0	V	True	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
40	90	10	4.5	9/2	0.5	1/2	2	3	4	2	4.5	B-3	58	True	B	-1	3/8	2.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
41	90	10	4.5	9/2	0.5	1/2	2	3	4	2	4.5	F4	65	True	F	0	3/8	2.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
42	90	10	4.5	9/2	0.5	1/2	2	3	4	2	4.5	D3	50	True	D	0	3/8	2.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
43	90	10	4.5	9/2	0.5	1/2	2	3	4	2	4.5	F3	53	True	F	0	3/8	2.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
44	100	10	5.0	5	0.5	1/2	2	3	4	2	5.0	B-3	58	True	B	-1	1/2	3.0	3	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
45	100	10	5.0	5	0.5	1/2	2	3	4	2	5.0	F4	65	True	F	0	1/2	3.0	3	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
46	100	10	5.0	5	0.5	1/2	2	3	4	2	5.0	D3	50	True	D	0	1/2	3.0	3	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
47	100	10	5.0	5	0.5	1/2	2	3	4	2	5.0	F3	53	True	F	0	1/2	3.0	3	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
48	110	10	5.5	11/2	0.5	1/2	2	3	4	2	5.5	B-4	70	True	B	-1	5/8	3.5	0	P2-Staff2	2	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
49	110	10	5.5	11/2	0.5	1/2	2	3	4	2	5.5	B-3	58	True	B	-1	5/8	3.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
50	110	10	5.5	11/2	0.5	1/2	2	3	4	2	5.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
51	110	10	5.5	11/2	0.5	1/2	2	3	4	2	5.5	D3	50	True	D	0	5/8	3.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
52	110	10	5.5	11/2	0.5	1/2	2	3	4	2	5.5	F3	53	True	F	0	5/8	3.5	0	P2-Staff2	1	2.0	2.0	4.0	V	False	('D', 'F', 'B-')	D	B-	1.0	major triad	(2, 5, 10)	E-	E-	5	None
53	120	30	6.0	6	1.5	3/2	3	3	4	3	6.0	E-5	75	True	E	-1	0	1.0	1	P2-Staff2	2	3.0	2.0	5.0	IV	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
54	120	10	6.0	6	0.5	1/2	3	3	4	3	6.0	E-4	63	True	E	-1	0	1.0	1	P2-Staff2	1	3.0	2.0	5.0	IV	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
55	120	10	6.0	6	0.5	1/2	3	3	4	3	6.0	A-4	68	True	A	-1	0	1.0	1	P2-Staff2	1	3.0	2.0	5.0	IV	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
56	120	10	6.0	6	0.5	1/2	3	3	4	3	6.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	1	3.0	2.0	5.0	IV	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
57	120	10	6.0	6	0.5	1/2	3	3	4	3	6.0	A-3	56	True	A	-1	0	1.0	1	P2-Staff2	1	3.0	2.0	5.0	IV	True	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
58	130	10	6.5	13/2	0.5	1/2	3	3	4	3	6.5	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
59	130	10	6.5	13/2	0.5	1/2	3	3	4	3	6.5	A-4	68	True	A	-1	1/8	1.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
60	130	10	6.5	13/2	0.5	1/2	3	3	4	3	6.5	C3	48	True	C	0	1/8	1.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
61	130	10	6.5	13/2	0.5	1/2	3	3	4	3	6.5	A-3	56	True	A	-1	1/8	1.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
62	140	10	7.0	7	0.5	1/2	3	3	4	3	7.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
63	140	10	7.0	7	0.5	1/2	3	3	4	3	7.0	A-4	68	True	A	-1	1/4	2.0	2	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
64	140	10	7.0	7	0.5	1/2	3	3	4	3	7.0	C3	48	True	C	0	1/4	2.0	2	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
65	140	10	7.0	7	0.5	1/2	3	3	4	3	7.0	A-3	56	True	A	-1	1/4	2.0	2	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
66	150	5	7.5	15/2	0.25	1/4	3	3	4	3	7.5	D5	74	True	D	0	3/8	2.5	0	P2-Staff2	2	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
67	150	10	7.5	15/2	0.5	1/2	3	3	4	3	7.5	E-4	63	True	E	-1	3/8	2.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
68	150	10	7.5	15/2	0.5	1/2	3	3	4	3	7.5	A-4	68	True	A	-1	3/8	2.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
69	150	10	7.5	15/2	0.5	1/2	3	3	4	3	7.5	C3	48	True	C	0	3/8	2.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
70	150	10	7.5	15/2	0.5	1/2	3	3	4	3	7.5	A-3	56	True	A	-1	3/8	2.5	0	P2-Staff2	1	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
71	155	5	7.75	31/4	0.25	1/4	3	3	4	3	7.75	C5	72	True	C	0	7/16	2.75	0	P2-Staff2	2	3.0	2.0	5.0	IV	False	('C', 'E-', 'A-')	C	A-	1.0	major triad	(0, 3, 8)	E-	E-	4	None
72	160	10	8.0	8	0.5	1/2	3	3	4	3	8.0	B-4	70	True	B	-1	1/2	3.0	3	P2-Staff2	2	3.0	1.0	6.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
73	160	10	8.0	8	0.5	1/2	3	3	4	3	8.0	F4	65	True	F	0	1/2	3.0	3	P2-Staff2	2	3.0	1.0	6.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
74	160	10	8.0	8	0.5	1/2	3	3	4	3	8.0	D3	50	True	D	0	1/2	3.0	3	P2-Staff2	1	3.0	1.0	6.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
75	160	10	8.0	8	0.5	1/2	3	3	4	3	8.0	B-3	58	True	B	-1	1/2	3.0	3	P2-Staff2	1	3.0	1.0	6.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
76	170	10	8.5	17/2	0.5	1/2	3	3	4	3	8.5	A-4	68	True	A	-1	5/8	3.5	0	P2-Staff2	2	3.0	1.0	6.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
77	170	10	8.5	17/2	0.5	1/2	3	3	4	3	8.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	2	3.0	1.0	6.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
78	170	10	8.5	17/2	0.5	1/2	3	3	4	3	8.5	D3	50	True	D	0	5/8	3.5	0	P2-Staff2	1	3.0	1.0	6.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
79	170	10	8.5	17/2	0.5	1/2	3	3	4	3	8.5	B-3	58	True	B	-1	5/8	3.5	0	P2-Staff2	1	3.0	1.0	6.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
80	180	10	9.0	9	0.5	1/2	4	3	4	4	9.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	2	4.0	1.0	7.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
81	180	20	9.0	9	1.0	1	4	3	4	4	9.0	E-3	51	True	E	-1	0	1.0	1	P2-Staff2	1	4.0	1.0	7.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
82	180	20	9.0	9	1.0	1	4	3	4	4	9.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	4.0	1.0	7.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
83	190	10	9.5	19/2	0.5	1/2	4	3	4	4	9.5	G5	79	True	G	0	1/8	1.5	0	P2-Staff2	2	4.0	1.0	7.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
84	200	4	10.0	10	0.2	1/5	4	3	4	4	10.0	D5	74	True	D	0	1/4	2.0	2	P2-Staff2	2	4.0	1.0	8.0	V7	True	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
85	200	20	10.0	10	1.0	1	4	3	4	4	10.0	A-4	68	True	A	-1	1/4	2.0	2	P2-Staff2	2	4.0	1.0	8.0	V7	True	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
86	200	20	10.0	10	1.0	1	4	3	4	4	10.0	F3	53	True	F	0	1/4	2.0	2	P2-Staff2	1	4.0	1.0	8.0	V7	True	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
87	200	20	10.0	10	1.0	1	4	3	4	4	10.0	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	1	4.0	1.0	8.0	V7	True	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
88	204	4	10.2	51/5	0.2	1/5	4	3	4	4	10.2	E-5	75	True	E	-1	3/10	2.2	0	P2-Staff2	2	4.0	1.0	8.0	V7	False	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
89	208	4	10.4	52/5	0.2	1/5	4	3	4	4	10.4	D5	74	True	D	0	7/20	2.4	0	P2-Staff2	2	4.0	1.0	8.0	V7	False	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
90	212	4	10.6	53/5	0.2	1/5	4	3	4	4	10.6	C#5	73	True	C	1	2/5	2.6	0	P2-Staff2	2	4.0	1.0	8.0	V7	False	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
91	216	4	10.8	54/5	0.2	1/5	4	3	4	4	10.8	D5	74	True	D	0	9/20	2.8	0	P2-Staff2	2	4.0	1.0	8.0	V7	False	('F', 'A-', 'B-', 'D')	F	B-	2.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
92	220	10	11.0	11	0.5	1/2	4	3	4	4	11.0	F5	77	True	F	0	1/2	3.0	3	P2-Staff2	2	4.0	1.0	9.0	V+7	True	('F#', 'A-', 'B-', 'D')	F#	B-	2.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
93	220	20	11.0	11	1.0	1	4	3	4	4	11.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	2	4.0	1.0	9.0	V+7	True	('F#', 'A-', 'B-', 'D')	F#	B-	2.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
94	220	20	11.0	11	1.0	1	4	3	4	4	11.0	F#3	54	True	F	1	1/2	3.0	3	P2-Staff2	1	4.0	1.0	9.0	V+7	True	('F#', 'A-', 'B-', 'D')	F#	B-	2.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
95	220	20	11.0	11	1.0	1	4	3	4	4	11.0	B-3	58	True	B	-1	1/2	3.0	3	P2-Staff2	1	4.0	1.0	9.0	V+7	True	('F#', 'A-', 'B-', 'D')	F#	B-	2.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
96	230	10	11.5	23/2	0.5	1/2	4	3	4	4	11.5	E-5	75	True	E	-1	5/8	3.5	0	P2-Staff2	2	4.0	1.0	9.0	V+7	False	('F#', 'A-', 'B-', 'D')	F#	B-	2.0	augmented seventh chord	(2, 6, 8, 10)	E-	E-	5	None
97	240	10	12.0	12	0.5	1/2	5	3	4	5	12.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	5.0	1.0	10.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
98	240	20	12.0	12	1.0	1	5	3	4	5	12.0	E-4	63	True	E	-1	0	1.0	1	P2-Staff2	2	5.0	1.0	10.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
99	240	20	12.0	12	1.0	1	5	3	4	5	12.0	G3	55	True	G	0	0	1.0	1	P2-Staff2	1	5.0	1.0	10.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
100	240	20	12.0	12	1.0	1	5	3	4	5	12.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	5.0	1.0	10.0	I	True	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
101	250	10	12.5	25/2	0.5	1/2	5	3	4	5	12.5	B4	71	True	B	0	1/8	1.5	0	P2-Staff2	2	5.0	1.0	10.0	I	False	('G', 'B-', 'E-')	G	E-	1.0	major triad	(3, 7, 10)	E-	E-	1	None
