a_offset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
98.0	49	0.5	77	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None
98.5	50	1.0	78	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
99.5	50	1.0	79	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
100.5	51	1.5	80	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
102.0	51	0.5	81	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
102.5	52	1.0	82	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
103.5	52	1.0	83	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
104.5	53	1.5	84	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
106.0	53	0.5	85	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
106.5	54	1.0	86	ii/V	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	A	E	2	5
107.5	54	1.0	87	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
108.5	55	1.5	88	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
110.0	55	0.5	89	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
110.5	56	1.0	90	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
111.5	56	1.0	91	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
112.5	57	1.0	92	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
113.5	57	1.0	93	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
114.5	58	1.0	94	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
115.5	58	1.0	95	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
116.5	59	2.0	96	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
118.5	60	1.5	97	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
120.0	60	0.5	98	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
120.5	61	2.0	99	V7/ii	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	A	b	5	2
122.5	62	1.0	100	ii	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	A	A	2	None
123.5	62	1.0	101	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
124.5	63	1.0	102	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
125.5	63	0.5	103	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None
126.0	63	0.5	104	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
126.5	64	1.5	105	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
128.0	64	0.5	106	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
128.5	65	2.0	107	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
130.5	66	2.0	108	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
132.5	67	2.0	109	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
134.5	68	2.0	110	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
136.5	69	1.0	111	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
137.5	69	1.0	112	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
138.5	70	1.5	113	vi	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	A	A	6	None
140.0	70	0.5	114	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None
140.5	71	2.0	115	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
142.5	72	1.5	116	vi	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	A	A	6	None
144.0	72	0.5	117	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None
144.5	73	2.0	118	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
146.5	74	1.5	119	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
148.0	74	0.5	120	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
148.5	75	2.0	121	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
150.5	76	1.5	122	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
152.0	76	0.5	123	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
152.5	77	0.5	124	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None
153.0	77	0.5	125	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
153.5	77	0.5	126	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
154.0	77	0.5	127	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
154.5	78	1.5	128	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
156.0	78	0.5	129	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
156.5	79	2.0	130	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
158.5	80	1.5	131	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
160.0	80	0.5	132	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
160.5	81	0.5	133	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None
161.0	81	0.5	134	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
161.5	81	0.5	135	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
162.0	81	0.5	136	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
162.5	82	1.5	137	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
164.0	82	0.5	138	V	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	A	A	5	None
164.5	83	2.0	139	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
166.5	84	2.0	140	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
168.5	85	2.0	141	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
170.5	86	1.5	142	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
172.0	86	0.5	143	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None
172.5	87	1.0	144	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	E	4	5
173.5	87	1.0	145	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5
174.5	88	1.0	146	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
175.5	88	1.0	147	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
176.5	89	1.0	148	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	E	4	5
177.5	89	1.0	149	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
178.5	90	1.0	150	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
179.5	90	1.0	151	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
180.5	91	1.0	152	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	E	4	5
181.5	91	1.0	153	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5
182.5	92	1.0	154	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
183.5	92	1.0	155	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
184.5	93	1.0	156	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	E	4	5
185.5	93	1.0	157	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
186.5	94	1.0	158	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
187.5	94	1.0	159	viio/V	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	A	E	7	5
188.5	95	1.0	160	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
189.5	95	1.0	161	V7/V	True	('F#', 'A', 'B', 'D#')	F#	B	2	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
190.5	96	2.0	162	V7/V	True	('F#', 'A', 'B', 'D#')	F#	B	2	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
192.5	97	1.0	163	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
193.5	97	1.0	164	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
194.5	98	2.0	165	V7/ii	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	A	b	5	2
196.5	99	1.0	166	ii	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	A	A	2	None
197.5	99	1.0	167	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
198.5	100	2.0	168	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
200.5	101	2.0	169	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
202.5	102	2.0	170	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
204.5	103	2.0	171	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
206.5	104	2.0	172	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
208.5	105	2.0	173	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
210.5	106	1.0	174	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
211.5	106	0.5	175	ii	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	A	A	2	None
212.0	106	0.5	176	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
212.5	107	0.5	177	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
213.0	107	0.5	178	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	4	None
213.5	107	0.5	179	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
214.0	107	0.5	180	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None
214.5	108	0.5	181	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None
215.0	108	0.5	182	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	4	None
215.5	108	1.0	183	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
216.5	109	0.5	184	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
217.0	109	0.5	185	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	4	None
217.5	109	0.5	186	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
218.0	109	0.5	187	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	4	None
218.5	110	2.0	188	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
220.5	111	1.5	189	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
222.0	111	0.5	190	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
222.5	112	2.0	191	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
224.5	113	2.0	192	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
226.5	114	1.0	193	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
227.5	114	0.5	194	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None
228.0	114	0.5	195	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
228.5	115	1.5	196	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
230.0	115	0.5	197	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
230.5	116	2.0	198	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
232.5	117	2.0	199	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
234.5	118	1.0	200	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
235.5	118	0.5	201	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None
236.0	118	0.5	202	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None
236.5	119	1.5	203	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
238.0	119	0.5	204	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
238.5	120	1.0	205	V/V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	A	E	5	5
239.5	120	1.0	206	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
240.5	121	2.0	207	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
242.5	122	1.0	208	V/V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	A	E	5	5
243.5	122	1.0	209	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
244.5	123	1.5	210	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None
246.0	123	0.5	211	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None
246.5	124	1.0	212	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
247.5	124	1.0	213	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
248.5	125	1.5	214	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
250.0	125	0.5	215	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
250.5	126	1.0	216	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
251.5	126	1.0	217	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
252.5	127	1.5	218	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
254.0	127	0.5	219	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
254.5	128	1.0	220	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
255.5	128	1.0	221	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
256.5	129	1.5	222	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	E	1	5
258.0	129	0.5	223	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	E	1	5
258.5	130	1.0	224	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	E	2	5
