	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
91	1008.0	24.0	42.0	42	1.0	1	14.0	C4	60.0	True	P1-Staff2	1	14.0	1.0	22.0	IV/V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	G	4	5
92	1008.0	24.0	42.0	42	1.0	1	14.0	G4	67.0	True	P1-Staff2	1	14.0	1.0	22.0	IV/V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	G	4	5
93	1008.0	24.0	42.0	42	1.0	1	14.0	E5	76.0	True	P1-Staff2	1	14.0	1.0	22.0	IV/V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	G	4	5
94	1008.0	24.0	42.0	42	1.0	1	14.0	C3	48.0	True	P1-Staff2	1	14.0	1.0	22.0	IV/V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	G	4	5
95	1032.0	48.0	43.0	43	2.0	2	15.0	D4	62.0	True	P1-Staff2	1	15.0	2.0	23.0	Cad/V	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	C	G	1	5
96	1032.0	48.0	43.0	43	2.0	2	15.0	D3	50.0	True	P1-Staff2	1	15.0	2.0	23.0	Cad/V	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	C	G	1	5
97	1032.0	48.0	43.0	43	2.0	2	15.0	G4	67.0	True	P1-Staff2	1	15.0	2.0	23.0	Cad/V	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	C	G	1	5
98	1032.0	48.0	43.0	43	2.0	2	15.0	B4	71.0	True	P1-Staff2	1	15.0	2.0	23.0	Cad/V	True	('D', 'G', 'B')	D	G	2.0	major triad	(2, 7, 11)	C	G	1	5
99	1080.0	24.0	45.0	45	1.0	1	15.0	F#4	66.0	True	P1-Staff2	1	15.0	1.0	24.0	V7/V	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
100	1080.0	24.0	45.0	45	1.0	1	15.0	A4	69.0	True	P1-Staff2	1	15.0	1.0	24.0	V7/V	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
101	1080.0	24.0	45.0	45	1.0	1	15.0	D3	50.0	True	P1-Staff2	1	15.0	1.0	24.0	V7/V	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
102	1080.0	24.0	45.0	45	1.0	1	15.0	C4	60.0	True	P1-Staff2	1	15.0	1.0	24.0	V7/V	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	C	G	5	5
103	1104.0	72.0	46.0	46	3.0	3	16.0	G3	55.0	True	P1-Staff2	1	16.0	3.0	25.0	I/V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	G	1	5
104	1104.0	72.0	46.0	46	3.0	3	16.0	G4	67.0	True	P1-Staff2	6	16.0	3.0	25.0	I/V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	G	1	5
105	1104.0	72.0	46.0	46	3.0	3	16.0	B3	59.0	True	P1-Staff2	1	16.0	3.0	25.0	I/V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	G	1	5
106	1176.0	24.0	49.0	49	1.0	1	17.0	D5	74.0	True	P1-Staff2	1	17.0	2.0	26.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
107	1176.0	24.0	49.0	49	1.0	1	17.0	B4	71.0	True	P1-Staff2	1	17.0	2.0	26.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
108	1176.0	48.0	49.0	49	2.0	2	17.0	G3	55.0	True	P1-Staff2	6	17.0	2.0	26.0	V	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
109	1200.0	24.0	50.0	50	1.0	1	17.0	E5	76.0	True	P1-Staff2	1	17.0	2.0	26.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
110	1200.0	24.0	50.0	50	1.0	1	17.0	C5	72.0	True	P1-Staff2	1	17.0	2.0	26.0	V	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	C	C	5	None
111	1224.0	24.0	51.0	51	1.0	1	17.0	F5	77.0	True	P1-Staff2	1	17.0	1.0	27.0	V7/IV	True	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	C	F	5	4
112	1224.0	24.0	51.0	51	1.0	1	17.0	F3	53.0	True	P1-Staff2	6	17.0	1.0	27.0	V7/IV	True	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	C	F	5	4
113	1224.0	24.0	51.0	51	1.0	1	17.0	D5	74.0	True	P1-Staff2	1	17.0	1.0	27.0	V7/IV	True	('B-', 'C', 'E', 'G')	B-	C	3.0	dominant seventh chord	(0, 4, 7, 10)	C	F	5	4
114	1248.0	48.0	52.0	52	2.0	2	18.0	E5	76.0	True	P1-Staff2	1	18.0	2.0	28.0	iii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	C	C	3	None
115	1248.0	48.0	52.0	52	2.0	2	18.0	G5	79.0	True	P1-Staff2	1	18.0	2.0	28.0	iii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	C	C	3	None
116	1248.0	24.0	52.0	52	1.0	1	18.0	E3	52.0	True	P1-Staff2	6	18.0	2.0	28.0	iii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	C	C	3	None
117	1272.0	24.0	53.0	53	1.0	1	18.0	F3	53.0	True	P1-Staff2	6	18.0	2.0	28.0	iii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	C	C	3	None
118	1296.0	24.0	54.0	54	1.0	1	18.0	E5	76.0	True	P1-Staff2	1	18.0	1.0	29.0	iii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	C	C	3	None
119	1296.0	24.0	54.0	54	1.0	1	18.0	G5	79.0	True	P1-Staff2	1	18.0	1.0	29.0	iii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	C	C	3	None
120	1296.0	24.0	54.0	54	1.0	1	18.0	G3	55.0	True	P1-Staff2	6	18.0	1.0	29.0	iii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	C	C	3	None
121	1320.0	24.0	55.0	55	1.0	1	19.0	E5	76.0	True	P1-Staff2	1	19.0	2.0	30.0	ii	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	C	C	2	None
122	1320.0	24.0	55.0	55	1.0	1	19.0	G5	79.0	True	P1-Staff2	1	19.0	2.0	30.0	ii	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	C	C	2	None
123	1320.0	72.0	55.0	55	3.0	3	19.0	A3	57.0	True	P1-Staff2	6	19.0	2.0	30.0	ii	True	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	C	C	2	None
124	1344.0	24.0	56.0	56	1.0	1	19.0	D5	74.0	True	P1-Staff2	1	19.0	2.0	30.0	ii	False	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	C	C	2	None
125	1344.0	24.0	56.0	56	1.0	1	19.0	F5	77.0	True	P1-Staff2	1	19.0	2.0	30.0	ii	False	('A', 'D', 'F')	A	D	2.0	minor triad	(2, 5, 9)	C	C	2	None
126	1368.0	24.0	57.0	57	1.0	1	19.0	E5	76.0	True	P1-Staff2	1	19.0	1.0	31.0	V/ii	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	C	d	5	2
127	1368.0	24.0	57.0	57	1.0	1	19.0	C#5	73.0	True	P1-Staff2	1	19.0	1.0	31.0	V/ii	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	C	d	5	2
