	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
49	264.0	24.0	11.0	11	1.0	1	6.0	2	4	6	11.0	A4	69.0	True	A	0.0	1/4	2.0	2.0	P1-Staff2	1	6.0	1.0	7.0	I	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	A	A	1	None
50	264.0	12.0	11.0	11	0.5	1/2	6.0	2	4	6	11.0	C#3	49.0	True	C	1.0	1/4	2.0	2.0	P1-Staff2	1	6.0	1.0	7.0	I	True	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	A	A	1	None
51	276.0	12.0	11.5	23/2	0.5	1/2	6.0	2	4	6	11.5	E3	52.0	True	E	0.0	3/8	2.5	0.0	P1-Staff2	1	6.0	1.0	7.0	I	False	('C#', 'E', 'A')	C#	A	1.0	major triad	(1, 4, 9)	A	A	1	None
52	288.0	24.0	12.0	12	1.0	1	7.0	2	4	7	12.0	E5	76.0	True	E	0.0	0	1.0	1.0	P1-Staff2	5	7.0	1.0	8.0	Cad/V	True	('B', 'E', 'G#')	B	E	2.0	major triad	(4, 8, 11)	A	E	1	5
53	288.0	24.0	12.0	12	1.0	1	7.0	2	4	7	12.0	G#4	68.0	True	G	1.0	0	1.0	1.0	P1-Staff2	5	7.0	1.0	8.0	Cad/V	True	('B', 'E', 'G#')	B	E	2.0	major triad	(4, 8, 11)	A	E	1	5
54	288.0	12.0	12.0	12	0.5	1/2	7.0	2	4	7	12.0	B2	47.0	True	B	0.0	0	1.0	1.0	P1-Staff2	5	7.0	1.0	8.0	Cad/V	True	('B', 'E', 'G#')	B	E	2.0	major triad	(4, 8, 11)	A	E	1	5
55	300.0	12.0	12.5	25/2	0.5	1/2	7.0	2	4	7	12.5	B3	59.0	True	B	0.0	1/8	1.5	0.0	P1-Staff2	5	7.0	1.0	8.0	Cad/V	False	('B', 'E', 'G#')	B	E	2.0	major triad	(4, 8, 11)	A	E	1	5
56	312.0	12.0	13.0	13	0.5	1/2	7.0	2	4	7	13.0	B2	47.0	True	B	0.0	1/4	2.0	2.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
57	312.0	6.0	13.0	13	0.25	1/4	7.0	2	4	7	13.0	D#5	75.0	True	D	1.0	1/4	2.0	2.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
58	312.0	24.0	13.0	13	1.0	1	7.0	2	4	7	13.0	A4	69.0	True	A	0.0	1/4	2.0	2.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
59	318.0	6.0	13.25	53/4	0.25	1/4	7.0	2	4	7	13.25	E5	76.0	True	E	0.0	5/16	2.25	0.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	False	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
60	324.0	6.0	13.5	27/2	0.25	1/4	7.0	2	4	7	13.5	F#5	78.0	True	F	1.0	3/8	2.5	0.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	False	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
61	324.0	12.0	13.5	27/2	0.5	1/2	7.0	2	4	7	13.5	B3	59.0	True	B	0.0	3/8	2.5	0.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	False	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
62	330.0	6.0	13.75	55/4	0.25	1/4	7.0	2	4	7	13.75	D#5	75.0	True	D	1.0	7/16	2.75	0.0	P1-Staff2	5	7.0	1.0	9.0	V7/V	False	('B', 'D#', 'F#', 'A')	B	B	0.0	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5
63	336.0	12.0	14.0	14	0.5	1/2	8.0	2	4	8	14.0	E3	52.0	True	E	0.0	0	1.0	1.0	P1-Staff2	6	8.0	2.0	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
64	336.0	24.0	14.0	14	1.0	1	8.0	2	4	8	14.0	E5	76.0	True	E	0.0	0	1.0	1.0	P1-Staff2	6	8.0	2.0	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
65	336.0	24.0	14.0	14	1.0	1	8.0	2	4	8	14.0	G#4	68.0	True	G	1.0	0	1.0	1.0	P1-Staff2	6	8.0	2.0	10.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
66	348.0	12.0	14.5	29/2	0.5	1/2	8.0	2	4	8	14.5	E4	64.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	6	8.0	2.0	10.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
67	360.0	12.0	15.0	15	0.5	1/2	8.0	2	4	8	15.0	E3	52.0	True	E	0.0	1/4	2.0	2.0	P1-Staff2	6	8.0	2.0	10.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
68	384.0	24.0	16.0	16	1.0	1	9.0	2	4	9	16.0	E4	64.0	True	E	0.0	0	1.0	1.0	P1-Staff2	1	9.0	2.0	11.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
69	384.0	24.0	16.0	16	1.0	1	9.0	2	4	9	16.0	E5	76.0	True	E	0.0	0	1.0	1.0	P1-Staff2	1	9.0	2.0	11.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
70	384.0	12.0	16.0	16	0.5	1/2	9.0	2	4	9	16.0	A3	57.0	True	A	0.0	0	1.0	1.0	P1-Staff2	1	9.0	2.0	11.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
71	384.0	12.0	16.0	16	0.5	1/2	9.0	2	4	9	16.0	C#4	61.0	True	C	1.0	0	1.0	1.0	P1-Staff2	1	9.0	2.0	11.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
72	396.0	12.0	16.5	33/2	0.5	1/2	9.0	2	4	9	16.5	E3	52.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	6	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
73	408.0	24.0	17.0	17	1.0	1	9.0	2	4	9	17.0	E4	64.0	True	E	0.0	1/4	2.0	2.0	P1-Staff2	1	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
74	408.0	24.0	17.0	17	1.0	1	9.0	2	4	9	17.0	E5	76.0	True	E	0.0	1/4	2.0	2.0	P1-Staff2	1	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
75	408.0	12.0	17.0	17	0.5	1/2	9.0	2	4	9	17.0	A3	57.0	True	A	0.0	1/4	2.0	2.0	P1-Staff2	1	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
76	408.0	12.0	17.0	17	0.5	1/2	9.0	2	4	9	17.0	C#4	61.0	True	C	1.0	1/4	2.0	2.0	P1-Staff2	1	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
77	420.0	12.0	17.5	35/2	0.5	1/2	9.0	2	4	9	17.5	E3	52.0	True	E	0.0	3/8	2.5	0.0	P1-Staff2	6	9.0	2.0	11.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
78	432.0	12.0	18.0	18	0.5	1/2	10.0	2	4	10	18.0	E4	64.0	True	E	0.0	0	1.0	1.0	P1-Staff2	1	10.0	2.0	12.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
79	432.0	12.0	18.0	18	0.5	1/2	10.0	2	4	10	18.0	D5	74.0	True	D	0.0	0	1.0	1.0	P1-Staff2	1	10.0	2.0	12.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
80	432.0	12.0	18.0	18	0.5	1/2	10.0	2	4	10	18.0	B3	59.0	True	B	0.0	0	1.0	1.0	P1-Staff2	1	10.0	2.0	12.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
81	432.0	12.0	18.0	18	0.5	1/2	10.0	2	4	10	18.0	D4	62.0	True	D	0.0	0	1.0	1.0	P1-Staff2	1	10.0	2.0	12.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
82	444.0	12.0	18.5	37/2	0.5	1/2	10.0	2	4	10	18.5	B4	71.0	True	B	0.0	1/8	1.5	0.0	P1-Staff2	6	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
83	444.0	12.0	18.5	37/2	0.5	1/2	10.0	2	4	10	18.5	E3	52.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	6	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
84	456.0	24.0	19.0	19	1.0	1	10.0	2	4	10	19.0	G#4	68.0	True	G	1.0	1/4	2.0	2.0	P1-Staff2	6	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
85	456.0	12.0	19.0	19	0.5	1/2	10.0	2	4	10	19.0	B3	59.0	True	B	0.0	1/4	2.0	2.0	P1-Staff2	1	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
86	456.0	12.0	19.0	19	0.5	1/2	10.0	2	4	10	19.0	D4	62.0	True	D	0.0	1/4	2.0	2.0	P1-Staff2	1	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
87	468.0	12.0	19.5	39/2	0.5	1/2	10.0	2	4	10	19.5	E3	52.0	True	E	0.0	3/8	2.5	0.0	P1-Staff2	6	10.0	2.0	12.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	A	A	5	None
88	480.0	12.0	20.0	20	0.5	1/2	11.0	2	4	11	20.0	A3	57.0	True	A	0.0	0	1.0	1.0	P1-Staff2	1	11.0	2.0	13.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
89	480.0	12.0	20.0	20	0.5	1/2	11.0	2	4	11	20.0	C#4	61.0	True	C	1.0	0	1.0	1.0	P1-Staff2	1	11.0	2.0	13.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
90	480.0	12.0	20.0	20	0.5	1/2	11.0	2	4	11	20.0	E4	64.0	True	E	0.0	0	1.0	1.0	P1-Staff2	1	11.0	2.0	13.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
91	480.0	12.0	20.0	20	0.5	1/2	11.0	2	4	11	20.0	E5	76.0	True	E	0.0	0	1.0	1.0	P1-Staff2	1	11.0	2.0	13.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
92	492.0	12.0	20.5	41/2	0.5	1/2	11.0	2	4	11	20.5	E4	64.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	1	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
93	492.0	12.0	20.5	41/2	0.5	1/2	11.0	2	4	11	20.5	E5	76.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	1	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
94	492.0	12.0	20.5	41/2	0.5	1/2	11.0	2	4	11	20.5	E3	52.0	True	E	0.0	1/8	1.5	0.0	P1-Staff2	6	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
95	504.0	12.0	21.0	21	0.5	1/2	11.0	2	4	11	21.0	E4	64.0	True	E	0.0	1/4	2.0	2.0	P1-Staff2	1	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
96	504.0	12.0	21.0	21	0.5	1/2	11.0	2	4	11	21.0	E5	76.0	True	E	0.0	1/4	2.0	2.0	P1-Staff2	1	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
97	504.0	12.0	21.0	21	0.5	1/2	11.0	2	4	11	21.0	A3	57.0	True	A	0.0	1/4	2.0	2.0	P1-Staff2	1	11.0	2.0	13.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
