onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
16	2	4.0	4	0.5	1/2	2	3	4	2	4.0	D2	38	True	D	0	0	1.0	1	Violoncello.	1	2	1.0	5	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
18	2	4.5	9/2	0.5	1/2	2	3	4	2	4.5	E-2	39	True	E	-1	1/8	1.5	0	Violoncello.	1	2	1.0	5	I	False	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	B-	1	None	I
20	2	5.0	5	0.5	1/2	2	3	4	2	5.0	F3	53	True	F	0	1/4	2.0	2	Violoncello.	1	2	1.0	6	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
20	2	5.0	5	0.5	1/2	2	3	4	2	5.0	F2	41	True	F	0	1/4	2.0	2	Violoncello.	1	2	1.0	6	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
20	2	5.0	5	0.5	1/2	2	3	4	2	5.0	C4	60	True	C	0	1/4	2.0	2	Violoncello.	1	2	1.0	6	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
20	2	5.0	5	0.5	1/2	2	3	4	2	5.0	A3	57	True	A	0	1/4	2.0	2	Violoncello.	1	2	1.0	6	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
24	4	6.0	6	1.0	1	2	3	4	2	6.0	B-4	70	True	B	-1	1/2	3.0	3	Violoncello.	1	2	1.0	7	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	4	6.0	6	1.0	1	2	3	4	2	6.0	D4	62	True	D	0	1/2	3.0	3	Violoncello.	1	2	1.0	7	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	4	6.0	6	1.0	1	2	3	4	2	6.0	F3	53	True	F	0	1/2	3.0	3	Violoncello.	1	2	1.0	7	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	2	6.0	6	0.5	1/2	2	3	4	2	6.0	F3	53	True	F	0	1/2	3.0	3	Violoncello.	1	2	1.0	7	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
26	2	6.5	13/2	0.5	1/2	2	3	4	2	6.5	B-2	46	True	B	-1	5/8	3.5	0	Violoncello.	1	2	1.0	7	I	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	A4	69	True	A	0	0	1.0	1	Violoncello.	1	3	1.5	8	V7	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	E-4	63	True	E	-1	0	1.0	1	Violoncello.	1	3	1.5	8	V7	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	F3	53	True	F	0	0	1.0	1	Violoncello.	1	3	1.5	8	V7	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	C3	48	True	C	0	0	1.0	1	Violoncello.	1	3	1.5	8	V7	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	D3	50	True	D	0	3/8	2.5	0	Violoncello.	1	3	0.5	9	viio7/ii	True	('D', 'F', 'A-', 'B')	D	B	1	diminished seventh chord	(2, 5, 8, 11)	B-	c	#7	2	viio7
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	F3	53	True	F	0	3/8	2.5	0	Violoncello.	1	3	0.5	9	viio7/ii	True	('D', 'F', 'A-', 'B')	D	B	1	diminished seventh chord	(2, 5, 8, 11)	B-	c	#7	2	viio7
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	B3	59	True	B	0	3/8	2.5	0	Violoncello.	1	3	0.5	9	viio7/ii	True	('D', 'F', 'A-', 'B')	D	B	1	diminished seventh chord	(2, 5, 8, 11)	B-	c	#7	2	viio7
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	A-4	68	True	A	-1	3/8	2.5	0	Violoncello.	1	3	0.5	9	viio7/ii	True	('D', 'F', 'A-', 'B')	D	B	1	diminished seventh chord	(2, 5, 8, 11)	B-	c	#7	2	viio7
36	2	9.0	9	0.5	1/2	3	3	4	3	9.0	G4	67	True	G	0	1/2	3.0	3	Violoncello.	1	3	0.5	10	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	B-	2	None	ii
36	2	9.0	9	0.5	1/2	3	3	4	3	9.0	C4	60	True	C	0	1/2	3.0	3	Violoncello.	1	3	0.5	10	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	B-	2	None	ii
36	2	9.0	9	0.5	1/2	3	3	4	3	9.0	G3	55	True	G	0	1/2	3.0	3	Violoncello.	1	3	0.5	10	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	B-	2	None	ii
36	2	9.0	9	0.5	1/2	3	3	4	3	9.0	E-3	51	True	E	-1	1/2	3.0	3	Violoncello.	1	3	0.5	10	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	B-	2	None	ii
38	2	9.5	19/2	0.5	1/2	3	3	4	3	9.5	F3	53	True	F	0	5/8	3.5	0	Violoncello.	1	3	0.5	11	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
38	2	9.5	19/2	0.5	1/2	3	3	4	3	9.5	E-4	63	True	E	-1	5/8	3.5	0	Violoncello.	1	3	0.5	11	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
38	2	9.5	19/2	0.5	1/2	3	3	4	3	9.5	F3	53	True	F	0	5/8	3.5	0	Violoncello.	1	3	0.5	11	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
38	2	9.5	19/2	0.5	1/2	3	3	4	3	9.5	A4	69	True	A	0	5/8	3.5	0	Violoncello.	1	3	0.5	11	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
38	2	9.5	19/2	0.5	1/2	3	3	4	3	9.5	C4	60	True	C	0	5/8	3.5	0	Violoncello.	1	3	0.5	11	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	A4	69	True	A	0	0	1.0	1	Violoncello.	1	4	1.0	12	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	C4	60	True	C	0	0	1.0	1	Violoncello.	1	4	1.0	12	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	E-4	63	True	E	-1	0	1.0	1	Violoncello.	1	4	1.0	12	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	F3	53	True	F	0	0	1.0	1	Violoncello.	1	4	1.0	12	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	F3	53	True	F	0	0	1.0	1	Violoncello.	1	4	1.0	12	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
44	2	11.0	11	0.5	1/2	4	3	4	4	11.0	F3	53	False	F	0	1/4	2.0	2	Violoncello.	1	4	1.5	13	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
44	2	11.0	11	0.5	1/2	4	3	4	4	11.0	D4	62	True	D	0	1/4	2.0	2	Violoncello.	1	4	1.5	13	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
44	2	11.0	11	0.5	1/2	4	3	4	4	11.0	B-2	46	True	B	-1	1/4	2.0	2	Violoncello.	1	4	1.5	13	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
44	2	11.0	11	0.5	1/2	4	3	4	4	11.0	B-4	70	True	B	-1	1/4	2.0	2	Violoncello.	1	4	1.5	13	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
44	2	11.0	11	0.5	1/2	4	3	4	4	11.0	B-3	58	True	B	-1	1/4	2.0	2	Violoncello.	1	4	1.5	13	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
50	2	12.5	25/2	0.5	1/2	4	3	4	4	12.5	C5	72	True	C	0	5/8	3.5	0	Violoncello.	1	4	0.5	14	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
50	2	12.5	25/2	0.5	1/2	4	3	4	4	12.5	C4	60	True	C	0	5/8	3.5	0	Violoncello.	1	4	0.5	14	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
50	2	12.5	25/2	0.5	1/2	4	3	4	4	12.5	F3	53	True	F	0	5/8	3.5	0	Violoncello.	1	4	0.5	14	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
50	2	12.5	25/2	0.5	1/2	4	3	4	4	12.5	A2	45	True	A	0	5/8	3.5	0	Violoncello.	1	4	0.5	14	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
52	4	13.0	13	1.0	1	5	3	4	5	13.0	C5	72	True	C	0	0	1.0	1	Violoncello.	1	5	1.0	15	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
52	4	13.0	13	1.0	1	5	3	4	5	13.0	C4	60	True	C	0	0	1.0	1	Violoncello.	1	5	1.0	15	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
52	4	13.0	13	1.0	1	5	3	4	5	13.0	F3	53	True	F	0	0	1.0	1	Violoncello.	1	5	1.0	15	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
52	4	13.0	13	1.0	1	5	3	4	5	13.0	A2	45	True	A	0	0	1.0	1	Violoncello.	1	5	1.0	15	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	B-	5	None	V
56	2	14.0	14	0.5	1/2	5	3	4	5	14.0	G2	43	True	G	0	1/4	2.0	2	Violoncello.	1	5	1.5	16	vi7	True	('G', 'B-', 'D', 'F')	G	G	0	minor seventh chord	(2, 5, 7, 10)	B-	B-	6	None	vi7
56	2	14.0	14	0.5	1/2	5	3	4	5	14.0	F3	53	False	F	0	1/4	2.0	2	Violoncello.	1	5	1.5	16	vi7	True	('G', 'B-', 'D', 'F')	G	G	0	minor seventh chord	(2, 5, 7, 10)	B-	B-	6	None	vi7
56	2	14.0	14	0.5	1/2	5	3	4	5	14.0	D5	74	True	D	0	1/4	2.0	2	Violoncello.	1	5	1.5	16	vi7	True	('G', 'B-', 'D', 'F')	G	G	0	minor seventh chord	(2, 5, 7, 10)	B-	B-	6	None	vi7
56	2	14.0	14	0.5	1/2	5	3	4	5	14.0	B-3	58	True	B	-1	1/4	2.0	2	Violoncello.	1	5	1.5	16	vi7	True	('G', 'B-', 'D', 'F')	G	G	0	minor seventh chord	(2, 5, 7, 10)	B-	B-	6	None	vi7
62	2	15.5	31/2	0.5	1/2	5	3	4	5	15.5	E5	76	True	E	0	5/8	3.5	0	Violoncello.	1	5	0.5	17	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
62	2	15.5	31/2	0.5	1/2	5	3	4	5	15.5	B-3	58	True	B	-1	5/8	3.5	0	Violoncello.	1	5	0.5	17	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
62	2	15.5	31/2	0.5	1/2	5	3	4	5	15.5	C3	48	True	C	0	5/8	3.5	0	Violoncello.	1	5	0.5	17	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
62	2	15.5	31/2	0.5	1/2	5	3	4	5	15.5	G3	55	True	G	0	5/8	3.5	0	Violoncello.	1	5	0.5	17	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
62	2	15.5	31/2	0.5	1/2	5	3	4	5	15.5	G2	43	True	G	0	5/8	3.5	0	Violoncello.	1	5	0.5	17	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
64	4	16.0	16	1.0	1	6	3	4	6	16.0	G2	43	True	G	0	0	1.0	1	Violoncello.	1	6	1.0	18	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
64	4	16.0	16	1.0	1	6	3	4	6	16.0	G3	55	True	G	0	0	1.0	1	Violoncello.	1	6	1.0	18	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
64	8	16.0	16	2.0	2	6	3	4	6	16.0	E5	76	True	E	0	0	1.0	1	Violoncello.	1	6	1.0	18	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
64	4	16.0	16	1.0	1	6	3	4	6	16.0	B-3	58	True	B	-1	0	1.0	1	Violoncello.	1	6	1.0	18	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
64	4	16.0	16	1.0	1	6	3	4	6	16.0	C3	48	True	C	0	0	1.0	1	Violoncello.	1	6	1.0	18	V7/V	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
68	4	17.0	17	1.0	1	6	3	4	6	17.0	B-4	70	True	B	-1	1/4	2.0	2	Violoncello.	1	6	1.5	19	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
68	4	17.0	17	1.0	1	6	3	4	6	17.0	G4	67	True	G	0	1/4	2.0	2	Violoncello.	1	6	1.5	19	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
68	4	17.0	17	1.0	1	6	3	4	6	17.0	C2	36	True	C	0	1/4	2.0	2	Violoncello.	1	6	1.5	19	V7/V	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
72	2	18.0	18	0.5	1/2	6	3	4	6	18.0	E5	76	False	E	0	1/2	3.0	3	Violoncello.	1	6	1.5	19	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
72	3	18.0	18	0.75	3/4	6	3	4	6	18.0	B-4	70	False	B	-1	1/2	3.0	3	Violoncello.	1	6	1.5	19	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
72	2	18.0	18	0.5	1/2	6	3	4	6	18.0	G4	67	False	G	0	1/2	3.0	3	Violoncello.	1	6	1.5	19	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
72	2	18.0	18	0.5	1/2	6	3	4	6	18.0	C3	48	True	C	0	1/2	3.0	3	Violoncello.	1	6	1.5	19	V7/V	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	B-	F	5	5	V7
74	1	18.5	37/2	0.25	1/4	6	3	4	6	18.5	G5	79	True	G	0	5/8	3.5	0	Violoncello.	1	6	0.5	20	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
74	1	18.5	37/2	0.25	1/4	6	3	4	6	18.5	E4	64	True	E	0	5/8	3.5	0	Violoncello.	1	6	0.5	20	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
74	2	18.5	37/2	0.5	1/2	6	3	4	6	18.5	F2	41	True	F	0	5/8	3.5	0	Violoncello.	1	6	0.5	20	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
75	1	18.75	75/4	0.25	1/4	6	3	4	6	18.75	F5	77	True	F	0	11/16	3.75	0	Violoncello.	1	6	0.5	20	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
75	1	18.75	75/4	0.25	1/4	6	3	4	6	18.75	A4	69	True	A	0	11/16	3.75	0	Violoncello.	1	6	0.5	20	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
75	1	18.75	75/4	0.25	1/4	6	3	4	6	18.75	F4	65	True	F	0	11/16	3.75	0	Violoncello.	1	6	0.5	20	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
76	4	19.0	19	1.0	1	7	3	4	7	19.0	F4	65	True	F	0	0	1.0	1	Violoncello.	1	7	3.0	21	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
76	2	19.0	19	0.5	1/2	7	3	4	7	19.0	F2	41	True	F	0	0	1.0	1	Violoncello.	1	7	3.0	21	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
76	4	19.0	19	1.0	1	7	3	4	7	19.0	F5	77	True	F	0	0	1.0	1	Violoncello.	1	7	3.0	21	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
76	4	19.0	19	1.0	1	7	3	4	7	19.0	A4	69	True	A	0	0	1.0	1	Violoncello.	1	7	3.0	21	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
78	2	19.5	39/2	0.5	1/2	7	3	4	7	19.5	F4	65	True	F	0	1/8	1.5	0	Violoncello.	1	7	3.0	21	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
80	2	20.0	20	0.5	1/2	7	3	4	7	20.0	F4	65	True	F	0	1/4	2.0	2	Violoncello.	1	7	3.0	21	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
82	2	20.5	41/2	0.5	1/2	7	3	4	7	20.5	F4	65	True	F	0	3/8	2.5	0	Violoncello.	1	7	3.0	21	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
84	2	21.0	21	0.5	1/2	7	3	4	7	21.0	F4	65	True	F	0	1/2	3.0	3	Violoncello.	1	7	3.0	21	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
86	2	21.5	43/2	0.5	1/2	7	3	4	7	21.5	F#4	66	True	F	1	5/8	3.5	0	Violoncello.	1	7	3.0	21	V	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	B-	5	None	V
88	2	22.0	22	0.5	1/2	8	3	4	8	22.0	G4	67	True	G	0	0	1.0	1	Violoncello.	1	8	1.0	22	V7/ii	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	B-	c	5	2	V7
90	1	22.5	45/2	0.25	1/4	8	3	4	8	22.5	D4	62	True	D	0	1/8	1.5	0	Violoncello.	1	8	1.0	22	V7/ii	False	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	B-	c	5	2	V7
90	2	22.5	45/2	0.5	1/2	8	3	4	8	22.5	B3	59	True	B	0	1/8	1.5	0	Violoncello.	1	8	1.0	22	V7/ii	False	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	B-	c	5	2	V7
