onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
9	1	4.5	9/2	0.5	1/2	1	4	6	4	1	1.5	B4	71	True	B	0	9/8	2.5	0	P1-Staff2	6	1	5.0	0	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
10	2	5.0	5	1.0	1	1	4	6	4	1	1.6669999999999998	A4	69	True	A	0	5/4	2.667	0	P1-Staff2	6	1	1.0	1	iv	True	('C#', 'F#', 'A')	C#	F#	2	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
10	2	5.0	5	1.0	1	1	4	6	4	1	1.6669999999999998	F#4	66	True	F	1	5/4	2.667	0	P1-Staff2	6	1	1.0	1	iv	True	('C#', 'F#', 'A')	C#	F#	2	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
12	6	6.0	6	3.0	3	2	4	6	4	2	2.0	G#4	68	True	G	1	0	1.0	1	P1-Staff2	6	2	5.0	2	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
12	6	6.0	6	3.0	3	2	4	6	4	2	2.0	E4	64	True	E	0	0	1.0	1	P1-Staff2	6	2	5.0	2	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
12	1	6.0	6	0.5	1/2	2	4	6	4	2	2.0	G#3	56	True	G	1	0	1.0	1	P1-Staff2	6	2	5.0	2	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
12	12	6.0	6	6.0	6	2	4	6	4	2	2.0	C#3	49	False	C	1	0	1.0	1	P1-Staff2	6	2	5.0	2	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
13	1	6.5	13/2	0.5	1/2	2	4	6	4	2	2.167	F#3	54	True	F	1	1/8	1.167	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
14	1	7.0	7	0.5	1/2	2	4	6	4	2	2.333	E3	52	True	E	0	1/4	1.333	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
15	1	7.5	15/2	0.5	1/2	2	4	6	4	2	2.5	D#3	51	True	D	1	3/8	1.5	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
16	1	8.0	8	0.5	1/2	2	4	6	4	2	2.667	E3	52	True	E	0	1/2	1.667	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
17	1	8.5	17/2	0.5	1/2	2	4	6	4	2	2.833	C#3	49	True	C	1	5/8	1.833	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
18	4	9.0	9	2.0	2	2	4	6	4	2	3.0	G#4	68	False	G	1	3/4	2.0	2	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
18	4	9.0	9	2.0	2	2	4	6	4	2	3.0	E4	64	False	E	0	3/4	2.0	2	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
18	3	9.0	9	1.5	3/2	2	4	6	4	2	3.0	C#4	61	True	C	1	3/4	2.0	2	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
21	1	10.5	21/2	0.5	1/2	2	4	6	4	2	3.5	B3	59	True	B	0	9/8	2.5	0	P1-Staff2	6	2	5.0	2	i	False	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
22	2	11.0	11	1.0	1	2	4	6	4	2	3.667	F#4	66	True	F	1	5/4	2.667	0	P1-Staff2	6	2	1.0	3	iv	True	('C#', 'F#', 'A')	C#	F#	2	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
22	2	11.0	11	1.0	1	2	4	6	4	2	3.667	F#4	66	True	F	1	5/4	2.667	0	P1-Staff2	6	2	1.0	3	iv	True	('C#', 'F#', 'A')	C#	F#	2	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
22	2	11.0	11	1.0	1	2	4	6	4	2	3.667	A3	57	True	A	0	5/4	2.667	0	P1-Staff2	6	2	1.0	3	iv	True	('C#', 'F#', 'A')	C#	F#	2	minor triad	(1, 6, 9)	c#	c#	4	None	iv	True
24	1	12.0	12	0.5	1/2	3	4	6	4	3	4.0	D#5	75	True	D	1	0	1.0	1	P1-Staff2	6	3	5.0	4	V7	True	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
24	6	12.0	12	3.0	3	3	4	6	4	3	4.0	F#4	66	False	F	1	0	1.0	1	P1-Staff2	6	3	5.0	4	V7	True	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
24	6	12.0	12	3.0	3	3	4	6	4	3	4.0	G#3	56	True	G	1	0	1.0	1	P1-Staff2	6	3	5.0	4	V7	True	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
24	6	12.0	12	3.0	3	3	4	6	4	3	4.0	B#2	48	True	B	1	0	1.0	1	P1-Staff2	6	3	5.0	4	V7	True	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
25	1	12.5	25/2	0.5	1/2	3	4	6	4	3	4.167	C#5	73	True	C	1	1/8	1.167	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
26	1	13.0	13	0.5	1/2	3	4	6	4	3	4.333	B#4	72	True	B	1	1/4	1.333	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
27	1	13.5	27/2	0.5	1/2	3	4	6	4	3	4.5	A#4	70	True	A	1	3/8	1.5	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
28	1	14.0	14	0.5	1/2	3	4	6	4	3	4.667	B#4	72	True	B	1	1/2	1.667	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
29	1	14.5	29/2	0.5	1/2	3	4	6	4	3	4.833	G#4	68	True	G	1	5/8	1.833	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
30	3	15.0	15	1.5	3/2	3	4	6	4	3	5.0	G#5	80	True	G	1	3/4	2.0	2	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
30	4	15.0	15	2.0	2	3	4	6	4	3	5.0	G#4	68	True	G	1	3/4	2.0	2	P1-Staff2	1	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
30	4	15.0	15	2.0	2	3	4	6	4	3	5.0	D#5	75	True	D	1	3/4	2.0	2	P1-Staff2	1	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
30	4	15.0	15	2.0	2	3	4	6	4	3	5.0	G#3	56	False	G	1	3/4	2.0	2	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
30	4	15.0	15	2.0	2	3	4	6	4	3	5.0	B#2	48	False	B	1	3/4	2.0	2	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
33	1	16.5	33/2	0.5	1/2	3	4	6	4	3	5.5	F#5	78	True	F	1	9/8	2.5	0	P1-Staff2	6	3	5.0	4	V7	False	('B#', 'D#', 'F#', 'G#')	B#	G#	1	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
34	2	17.0	17	1.0	1	3	4	6	4	3	5.667	E5	76	True	E	0	5/4	2.667	0	P1-Staff2	6	3	1.0	5	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
34	2	17.0	17	1.0	1	3	4	6	4	3	5.667	G#4	68	True	G	1	5/4	2.667	0	P1-Staff2	1	3	1.0	5	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
34	2	17.0	17	1.0	1	3	4	6	4	3	5.667	C#5	73	True	C	1	5/4	2.667	0	P1-Staff2	1	3	1.0	5	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
34	2	17.0	17	1.0	1	3	4	6	4	3	5.667	C#4	61	True	C	1	5/4	2.667	0	P1-Staff2	6	3	1.0	5	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
34	2	17.0	17	1.0	1	3	4	6	4	3	5.667	C#3	49	True	C	1	5/4	2.667	0	P1-Staff2	6	3	1.0	5	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	1	None	i	True
36	6	18.0	18	3.0	3	4	4	6	4	4	6.0	D#5	75	True	D	1	0	1.0	1	P1-Staff2	6	4	6.0	6	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
36	6	18.0	18	3.0	3	4	4	6	4	4	6.0	G#4	68	True	G	1	0	1.0	1	P1-Staff2	1	4	6.0	6	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
36	6	18.0	18	3.0	3	4	4	6	4	4	6.0	B#4	72	True	B	1	0	1.0	1	P1-Staff2	1	4	6.0	6	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
36	1	18.0	18	0.5	1/2	4	4	6	4	4	6.0	D#4	63	True	D	1	0	1.0	1	P1-Staff2	6	4	6.0	6	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
36	12	18.0	18	6.0	6	4	4	6	4	4	6.0	G#3	56	True	G	1	0	1.0	1	P1-Staff2	6	4	6.0	6	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
37	1	18.5	37/2	0.5	1/2	4	4	6	4	4	6.167	C#4	61	True	C	1	1/8	1.167	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
38	1	19.0	19	0.5	1/2	4	4	6	4	4	6.333	B#3	60	True	B	1	1/4	1.333	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
39	1	19.5	39/2	0.5	1/2	4	4	6	4	4	6.5	A#3	58	True	A	1	3/8	1.5	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
40	1	20.0	20	0.5	1/2	4	4	6	4	4	6.667	B#3	60	True	B	1	1/2	1.667	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
41	1	20.5	41/2	0.5	1/2	4	4	6	4	4	6.833	G#3	56	True	G	1	5/8	1.833	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
42	4	21.0	21	2.0	2	4	4	6	4	4	7.0	D#5	75	False	D	1	3/4	2.0	2	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
42	4	21.0	21	2.0	2	4	4	6	4	4	7.0	G#4	68	False	G	1	3/4	2.0	2	P1-Staff2	1	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
42	4	21.0	21	2.0	2	4	4	6	4	4	7.0	B#4	72	False	B	1	3/4	2.0	2	P1-Staff2	1	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
42	3	21.0	21	1.5	3/2	4	4	6	4	4	7.0	F#4	66	True	F	1	3/4	2.0	2	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
45	1	22.5	45/2	0.5	1/2	4	4	6	4	4	7.5	E4	64	True	E	0	9/8	2.5	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
46	2	23.0	23	1.0	1	4	4	6	4	4	7.667	G#5	80	True	G	1	5/4	2.667	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
46	2	23.0	23	1.0	1	4	4	6	4	4	7.667	G#4	68	True	G	1	5/4	2.667	0	P1-Staff2	1	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
46	2	23.0	23	1.0	1	4	4	6	4	4	7.667	B#4	72	True	B	1	5/4	2.667	0	P1-Staff2	1	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
46	2	23.0	23	1.0	1	4	4	6	4	4	7.667	D#4	63	True	D	1	5/4	2.667	0	P1-Staff2	6	4	6.0	6	V7	False	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	5	None	V7	True
48	1	24.0	24	0.5	1/2	5	4	6	4	5	8.0	C#5	73	True	C	1	0	1.0	1	P1-Staff2	6	5	3.0	7	bVI7	True	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
48	2	24.0	24	1.0	1	5	4	6	4	5	8.0	A4	69	True	A	0	0	1.0	1	P1-Staff2	6	5	3.0	7	bVI7	True	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
48	6	24.0	24	3.0	3	5	4	6	4	5	8.0	E4	64	True	E	0	0	1.0	1	P1-Staff2	6	5	3.0	7	bVI7	True	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
48	6	24.0	24	3.0	3	5	4	6	4	5	8.0	G#3	56	False	G	1	0	1.0	1	P1-Staff2	6	5	3.0	7	bVI7	True	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
49	1	24.5	49/2	0.5	1/2	5	4	6	4	5	8.167	B#4	72	True	B	1	1/8	1.167	0	P1-Staff2	6	5	3.0	7	bVI7	False	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
50	1	25.0	25	0.5	1/2	5	4	6	4	5	8.333	C#5	73	True	C	1	1/4	1.333	0	P1-Staff2	6	5	3.0	7	bVI7	False	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
51	1	25.5	51/2	0.5	1/2	5	4	6	4	5	8.5	E5	76	True	E	0	3/8	1.5	0	P1-Staff2	6	5	3.0	7	bVI7	False	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
52	2	26.0	26	1.0	1	5	4	6	4	5	8.667	A5	81	True	A	0	1/2	1.667	0	P1-Staff2	6	5	3.0	7	bVI7	False	('G#', 'A', 'C#', 'E')	G#	A	3	major seventh chord	(1, 4, 8, 9)	c#	c#	6	None	bVI7	True
54	1	27.0	27	0.5	1/2	5	4	6	4	5	9.0	A5	81	False	A	0	3/4	2.0	2	P1-Staff2	6	5	3.0	8	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
54	6	27.0	27	3.0	3	5	4	6	4	5	9.0	A4	69	True	A	0	3/4	2.0	2	P1-Staff2	6	5	3.0	8	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
54	6	27.0	27	3.0	3	5	4	6	4	5	9.0	D#4	63	True	D	1	3/4	2.0	2	P1-Staff2	6	5	3.0	8	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
54	6	27.0	27	3.0	3	5	4	6	4	5	9.0	F#3	54	True	F	1	3/4	2.0	2	P1-Staff2	6	5	3.0	8	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
55	1	27.5	55/2	0.5	1/2	5	4	6	4	5	9.167	G#5	80	True	G	1	7/8	2.167	0	P1-Staff2	6	5	3.0	8	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
56	1	28.0	28	0.5	1/2	5	4	6	4	5	9.333	F#5	78	True	F	1	1	2.333	0	P1-Staff2	6	5	3.0	8	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
57	1	28.5	57/2	0.5	1/2	5	4	6	4	5	9.5	E5	76	True	E	0	9/8	2.5	0	P1-Staff2	6	5	3.0	8	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
58	1	29.0	29	0.5	1/2	5	4	6	4	5	9.667	D#5	75	True	D	1	5/4	2.667	0	P1-Staff2	6	5	3.0	8	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
59	1	29.5	59/2	0.5	1/2	5	4	6	4	5	9.833	C#5	73	True	C	1	11/8	2.833	0	P1-Staff2	6	5	3.0	8	viio	False	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	7	None	viio	True
60	1	30.0	30	0.5	1/2	6	4	6	4	6	10.0	B4	71	True	B	0	0	1.0	1	P1-Staff2	6	6	3.0	9	iii7	True	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
60	2	30.0	30	1.0	1	6	4	6	4	6	10.0	G#4	68	True	G	1	0	1.0	1	P1-Staff2	6	6	3.0	9	iii7	True	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
60	6	30.0	30	3.0	3	6	4	6	4	6	10.0	D#4	63	False	D	1	0	1.0	1	P1-Staff2	6	6	3.0	9	iii7	True	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
60	6	30.0	30	3.0	3	6	4	6	4	6	10.0	F#3	54	False	F	1	0	1.0	1	P1-Staff2	6	6	3.0	9	iii7	True	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
61	1	30.5	61/2	0.5	1/2	6	4	6	4	6	10.167	A4	69	True	A	0	1/8	1.167	0	P1-Staff2	6	6	3.0	9	iii7	False	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
62	1	31.0	31	0.5	1/2	6	4	6	4	6	10.333	B4	71	True	B	0	1/4	1.333	0	P1-Staff2	6	6	3.0	9	iii7	False	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
63	1	31.5	63/2	0.5	1/2	6	4	6	4	6	10.5	D#5	75	True	D	1	3/8	1.5	0	P1-Staff2	6	6	3.0	9	iii7	False	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
64	2	32.0	32	1.0	1	6	4	6	4	6	10.667	G#5	80	True	G	1	1/2	1.667	0	P1-Staff2	6	6	3.0	9	iii7	False	('F#', 'G#', 'B', 'D#')	F#	G#	3	minor seventh chord	(3, 6, 8, 11)	E	E	3	None	iii7	True
66	1	33.0	33	0.5	1/2	6	4	6	4	6	11.0	G#5	80	False	G	1	3/4	2.0	2	P1-Staff2	6	6	3.0	10	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
66	6	33.0	33	3.0	3	6	4	6	4	6	11.0	G#4	68	True	G	1	3/4	2.0	2	P1-Staff2	6	6	3.0	10	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
66	6	33.0	33	3.0	3	6	4	6	4	6	11.0	C#4	61	True	C	1	3/4	2.0	2	P1-Staff2	6	6	3.0	10	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
66	6	33.0	33	3.0	3	6	4	6	4	6	11.0	E3	52	True	E	0	3/4	2.0	2	P1-Staff2	6	6	3.0	10	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
67	1	33.5	67/2	0.5	1/2	6	4	6	4	6	11.167	F#5	78	True	F	1	7/8	2.167	0	P1-Staff2	6	6	3.0	10	vi	False	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
68	1	34.0	34	0.5	1/2	6	4	6	4	6	11.333	E5	76	True	E	0	1	2.333	0	P1-Staff2	6	6	3.0	10	vi	False	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
69	1	34.5	69/2	0.5	1/2	6	4	6	4	6	11.5	D#5	75	True	D	1	9/8	2.5	0	P1-Staff2	6	6	3.0	10	vi	False	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
70	1	35.0	35	0.5	1/2	6	4	6	4	6	11.667	C#5	73	True	C	1	5/4	2.667	0	P1-Staff2	6	6	3.0	10	vi	False	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	6	None	vi	True
