	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
10	126.0	6.0	10.5	21/2	0.5	1/2	3.0	D5	74.0	True	Violoncello	1	3.0	4.0	2.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
11	132.0	6.0	11.0	11	0.5	1/2	3.0	F#5	78.0	True	Violoncello	1	3.0	4.0	2.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
12	138.0	6.0	11.5	23/2	0.5	1/2	3.0	D5	74.0	True	Violoncello	1	3.0	4.0	2.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
13	144.0	48.0	12.0	12	4.0	4	4.0	C#5	73.0	True	Violoncello	1	4.0	4.0	3.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
14	144.0	48.0	12.0	12	4.0	4	4.0	G4	67.0	True	Violoncello	1	4.0	4.0	3.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
15	144.0	48.0	12.0	12	4.0	4	4.0	A3	57.0	False	Violoncello	1	4.0	4.0	3.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
16	144.0	48.0	12.0	12	4.0	4	4.0	E3	52.0	True	Violoncello	1	4.0	4.0	3.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
17	192.0	6.0	16.0	16	0.5	1/2	5.0	E5	76.0	True	Violoncello	1	5.0	4.0	4.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
18	192.0	48.0	16.0	16	4.0	4	5.0	A4	69.0	True	Violoncello	1	5.0	4.0	4.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
19	192.0	48.0	16.0	16	4.0	4	5.0	A3	57.0	False	Violoncello	1	5.0	4.0	4.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
20	192.0	48.0	16.0	16	4.0	4	5.0	F#3	54.0	True	Violoncello	1	5.0	4.0	4.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
21	198.0	6.0	16.5	33/2	0.5	1/2	5.0	D5	74.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
22	204.0	6.0	17.0	17	0.5	1/2	5.0	C#5	73.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
23	210.0	6.0	17.5	35/2	0.5	1/2	5.0	D5	74.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
24	216.0	6.0	18.0	18	0.5	1/2	5.0	E5	76.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
25	222.0	6.0	18.5	37/2	0.5	1/2	5.0	D5	74.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
26	228.0	6.0	19.0	19	0.5	1/2	5.0	F#5	78.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
27	234.0	6.0	19.5	39/2	0.5	1/2	5.0	D5	74.0	True	Violoncello	1	5.0	4.0	4.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
28	240.0	48.0	20.0	20	4.0	4	6.0	B4	71.0	True	Violoncello	1	6.0	4.0	5.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
29	240.0	48.0	20.0	20	4.0	4	6.0	G4	67.0	True	Violoncello	1	6.0	4.0	5.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
30	240.0	48.0	20.0	20	4.0	4	6.0	D4	62.0	True	Violoncello	1	6.0	4.0	5.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
31	240.0	48.0	20.0	20	4.0	4	6.0	G3	55.0	True	Violoncello	1	6.0	4.0	5.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None
32	288.0	48.0	24.0	24	4.0	4	7.0	A4	69.0	True	Violoncello	1	7.0	4.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
33	288.0	48.0	24.0	24	4.0	4	7.0	F#4	66.0	True	Violoncello	1	7.0	4.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
34	288.0	48.0	24.0	24	4.0	4	7.0	D4	62.0	False	Violoncello	1	7.0	4.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
35	288.0	48.0	24.0	24	4.0	4	7.0	A3	57.0	True	Violoncello	1	7.0	4.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
36	336.0	48.0	28.0	28	4.0	4	8.0	A2	45.0	True	Violoncello	1	8.0	2.0	7.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
37	336.0	48.0	28.0	28	4.0	4	8.0	C#4	61.0	True	Violoncello	1	8.0	2.0	7.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
38	336.0	12.0	28.0	28	1.0	1	8.0	A4	69.0	False	Violoncello	1	8.0	2.0	7.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
39	336.0	48.0	28.0	28	4.0	4	8.0	E4	64.0	True	Violoncello	1	8.0	2.0	7.0	V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
40	348.0	6.0	29.0	29	0.5	1/2	8.0	B4	71.0	True	Violoncello	1	8.0	2.0	7.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
41	354.0	6.0	29.5	59/2	0.5	1/2	8.0	A4	69.0	True	Violoncello	1	8.0	2.0	7.0	V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	D	D	5	None
42	360.0	6.0	30.0	30	0.5	1/2	8.0	A4	69.0	True	Violoncello	1	8.0	2.0	8.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
43	366.0	6.0	30.5	61/2	0.5	1/2	8.0	G4	67.0	True	Violoncello	1	8.0	2.0	8.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
44	372.0	6.0	31.0	31	0.5	1/2	8.0	F#4	66.0	True	Violoncello	1	8.0	2.0	8.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
45	378.0	6.0	31.5	63/2	0.5	1/2	8.0	G4	67.0	True	Violoncello	1	8.0	2.0	8.0	V7	False	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
46	384.0	48.0	32.0	32	4.0	4	9.0	E#4	65.0	True	Violoncello	1	9.0	4.0	9.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
47	384.0	48.0	32.0	32	4.0	4	9.0	A3	57.0	True	Violoncello	1	9.0	4.0	9.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
48	384.0	48.0	32.0	32	4.0	4	9.0	C#4	61.0	True	Violoncello	1	9.0	4.0	9.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
49	384.0	48.0	32.0	32	4.0	4	9.0	D3	50.0	True	Violoncello	1	9.0	4.0	9.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
50	432.0	12.0	36.0	36	1.0	1	10.0	D3	50.0	False	Violoncello	1	10.0	4.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
51	432.0	12.0	36.0	36	1.0	1	10.0	D4	62.0	True	Violoncello	1	10.0	4.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
52	432.0	12.0	36.0	36	1.0	1	10.0	F#4	66.0	True	Violoncello	1	10.0	4.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
53	432.0	12.0	36.0	36	1.0	1	10.0	A3	57.0	False	Violoncello	1	10.0	4.0	10.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
54	480.0	48.0	40.0	40	4.0	4	11.0	A3	57.0	True	Violoncello	1	11.0	4.0	11.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
55	528.0	48.0	44.0	44	4.0	4	12.0	G4	67.0	True	Violoncello	1	12.0	4.0	12.0	V7	True	('A', 'C#', 'E', 'G')	A	A	0.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
56	576.0	48.0	48.0	48	4.0	4	13.0	A4	69.0	True	Violoncello	1	13.0	4.0	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
57	576.0	6.0	48.0	48	0.5	1/2	13.0	G4	67.0	False	Violoncello	1	13.0	4.0	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
58	576.0	48.0	48.0	48	4.0	4	13.0	D3	50.0	True	Violoncello	1	13.0	4.0	13.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
59	582.0	6.0	48.5	97/2	0.5	1/2	13.0	F#4	66.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
60	588.0	6.0	49.0	49	0.5	1/2	13.0	E4	64.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
61	594.0	6.0	49.5	99/2	0.5	1/2	13.0	D4	62.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
62	600.0	6.0	50.0	50	0.5	1/2	13.0	C#4	61.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
63	606.0	6.0	50.5	101/2	0.5	1/2	13.0	D4	62.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
64	612.0	6.0	51.0	51	0.5	1/2	13.0	F#4	66.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
65	618.0	6.0	51.5	103/2	0.5	1/2	13.0	D4	62.0	True	Violoncello	1	13.0	4.0	13.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
66	624.0	48.0	52.0	52	4.0	4	14.0	G5	79.0	True	Violoncello	1	14.0	4.0	14.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
67	624.0	48.0	52.0	52	4.0	4	14.0	C#4	61.0	True	Violoncello	1	14.0	4.0	14.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
68	624.0	48.0	52.0	52	4.0	4	14.0	E3	52.0	True	Violoncello	1	14.0	4.0	14.0	V7	True	('E', 'G', 'A', 'C#')	E	A	2.0	dominant seventh chord	(1, 4, 7, 9)	D	D	5	None
69	672.0	48.0	56.0	56	4.0	4	15.0	A5	81.0	True	Violoncello	1	15.0	2.0	15.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
70	672.0	6.0	56.0	56	0.5	1/2	15.0	G5	79.0	False	Violoncello	1	15.0	2.0	15.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
71	672.0	48.0	56.0	56	4.0	4	15.0	D4	62.0	True	Violoncello	1	15.0	2.0	15.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
72	672.0	48.0	56.0	56	4.0	4	15.0	F#3	54.0	True	Violoncello	1	15.0	2.0	15.0	I	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
73	678.0	6.0	56.5	113/2	0.5	1/2	15.0	F#5	78.0	True	Violoncello	1	15.0	2.0	15.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
74	684.0	6.0	57.0	57	0.5	1/2	15.0	E5	76.0	True	Violoncello	1	15.0	2.0	15.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
75	690.0	6.0	57.5	115/2	0.5	1/2	15.0	D5	74.0	True	Violoncello	1	15.0	2.0	15.0	I	False	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	D	D	1	None
76	696.0	6.0	58.0	58	0.5	1/2	15.0	C#5	73.0	True	Violoncello	1	15.0	2.0	16.0	I	True	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
77	702.0	6.0	58.5	117/2	0.5	1/2	15.0	D5	74.0	True	Violoncello	1	15.0	2.0	16.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
78	708.0	6.0	59.0	59	0.5	1/2	15.0	F#5	78.0	True	Violoncello	1	15.0	2.0	16.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
79	714.0	6.0	59.5	119/2	0.5	1/2	15.0	D5	74.0	True	Violoncello	1	15.0	2.0	16.0	I	False	('D', 'F#', 'A')	D	D	0.0	major triad	(2, 6, 9)	D	D	1	None
80	720.0	48.0	60.0	60	4.0	4	16.0	C6	84.0	True	Violoncello	1	16.0	4.0	17.0	viio7/ii	True	('F#', 'A', 'C', 'D#')	F#	D#	1.0	diminished seventh chord	(0, 3, 6, 9)	D	e	#7	2
81	720.0	48.0	60.0	60	4.0	4	16.0	D#4	63.0	True	Violoncello	1	16.0	4.0	17.0	viio7/ii	True	('F#', 'A', 'C', 'D#')	F#	D#	1.0	diminished seventh chord	(0, 3, 6, 9)	D	e	#7	2
82	720.0	48.0	60.0	60	4.0	4	16.0	C5	72.0	True	Violoncello	1	16.0	4.0	17.0	viio7/ii	True	('F#', 'A', 'C', 'D#')	F#	D#	1.0	diminished seventh chord	(0, 3, 6, 9)	D	e	#7	2
83	720.0	48.0	60.0	60	4.0	4	16.0	A4	69.0	True	Violoncello	1	16.0	4.0	17.0	viio7/ii	True	('F#', 'A', 'C', 'D#')	F#	D#	1.0	diminished seventh chord	(0, 3, 6, 9)	D	e	#7	2
84	720.0	48.0	60.0	60	4.0	4	16.0	F#3	54.0	False	Violoncello	1	16.0	4.0	17.0	viio7/ii	True	('F#', 'A', 'C', 'D#')	F#	D#	1.0	diminished seventh chord	(0, 3, 6, 9)	D	e	#7	2
85	768.0	12.0	64.0	64	1.0	1	17.0	G3	55.0	True	Violoncello	1	17.0	4.0	18.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
86	768.0	12.0	64.0	64	1.0	1	17.0	B4	71.0	True	Violoncello	1	17.0	4.0	18.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
87	768.0	12.0	64.0	64	1.0	1	17.0	G4	67.0	True	Violoncello	1	17.0	4.0	18.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
88	768.0	6.0	64.0	64	0.5	1/2	17.0	C6	84.0	False	Violoncello	1	17.0	4.0	18.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
89	768.0	12.0	64.0	64	1.0	1	17.0	E4	64.0	True	Violoncello	1	17.0	4.0	18.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
90	774.0	6.0	64.5	129/2	0.5	1/2	17.0	B5	83.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
91	780.0	6.0	65.0	65	0.5	1/2	17.0	A#5	82.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
92	786.0	6.0	65.5	131/2	0.5	1/2	17.0	B5	83.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
93	792.0	6.0	66.0	66	0.5	1/2	17.0	E6	88.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
94	798.0	6.0	66.5	133/2	0.5	1/2	17.0	B5	83.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
95	804.0	6.0	67.0	67	0.5	1/2	17.0	A5	81.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
96	810.0	6.0	67.5	135/2	0.5	1/2	17.0	G5	79.0	True	Violoncello	1	17.0	4.0	18.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
97	816.0	6.0	68.0	68	0.5	1/2	18.0	F#5	78.0	True	Violoncello	1	18.0	4.0	19.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
98	822.0	6.0	68.5	137/2	0.5	1/2	18.0	G5	79.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
99	828.0	6.0	69.0	69	0.5	1/2	18.0	B5	83.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
100	834.0	6.0	69.5	139/2	0.5	1/2	18.0	G5	79.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
101	840.0	6.0	70.0	70	0.5	1/2	18.0	F#5	78.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
102	846.0	6.0	70.5	141/2	0.5	1/2	18.0	E5	76.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
103	852.0	6.0	71.0	71	0.5	1/2	18.0	D#5	75.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
104	858.0	6.0	71.5	143/2	0.5	1/2	18.0	E5	76.0	True	Violoncello	1	18.0	4.0	19.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
105	864.0	6.0	72.0	72	0.5	1/2	19.0	G5	79.0	True	Violoncello	1	19.0	4.0	20.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
106	870.0	6.0	72.5	145/2	0.5	1/2	19.0	E5	76.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
107	876.0	6.0	73.0	73	0.5	1/2	19.0	C5	72.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
108	882.0	6.0	73.5	147/2	0.5	1/2	19.0	B4	71.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
109	888.0	6.0	74.0	74	0.5	1/2	19.0	A#4	70.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
110	894.0	6.0	74.5	149/2	0.5	1/2	19.0	B4	71.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
111	900.0	6.0	75.0	75	0.5	1/2	19.0	E5	76.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
112	906.0	6.0	75.5	151/2	0.5	1/2	19.0	B4	71.0	True	Violoncello	1	19.0	4.0	20.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
113	912.0	6.0	76.0	76	0.5	1/2	20.0	A4	69.0	True	Violoncello	1	20.0	4.0	21.0	ii	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
114	918.0	6.0	76.5	153/2	0.5	1/2	20.0	G4	67.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
115	924.0	6.0	77.0	77	0.5	1/2	20.0	F#4	66.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
116	930.0	6.0	77.5	155/2	0.5	1/2	20.0	E4	64.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
117	936.0	6.0	78.0	78	0.5	1/2	20.0	D#4	63.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
118	942.0	6.0	78.5	157/2	0.5	1/2	20.0	E4	64.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
119	948.0	6.0	79.0	79	0.5	1/2	20.0	F#4	66.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
120	948.0	12.0	79.0	79	1.0	1	20.0	E4	64.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
121	948.0	12.0	79.0	79	1.0	1	20.0	B3	59.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
122	948.0	12.0	79.0	79	1.0	1	20.0	G3	55.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
123	954.0	6.0	79.5	159/2	0.5	1/2	20.0	E4	64.0	True	Violoncello	1	20.0	4.0	21.0	ii	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	D	D	2	None
124	960.0	6.0	80.0	80	0.5	1/2	21.0	G4	67.0	True	Violoncello	1	21.0	4.0	22.0	viio/IV	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	G	7	4
125	960.0	12.0	80.0	80	1.0	1	21.0	E4	64.0	False	Violoncello	1	21.0	4.0	22.0	viio/IV	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	G	7	4
126	960.0	12.0	80.0	80	1.0	1	21.0	C4	60.0	True	Violoncello	1	21.0	4.0	22.0	viio/IV	True	('A', 'C', 'F#')	A	F#	1.0	diminished triad	(0, 6, 9)	D	G	7	4
