onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
16	4	8.0	8	2.0	2	3	4	4	3	8.0	B-4	70	True	B	-1	0	1.0	1	Continuo	1	3	4.0	2	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
20	2	10.0	10	1.0	1	3	4	4	3	10.0	D5	74	True	D	0	1/2	3.0	3	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
20	2	10.0	10	1.0	1	3	4	4	3	10.0	B-4	70	True	B	-1	1/2	3.0	3	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
20	2	10.0	10	1.0	1	3	4	4	3	10.0	G3	55	True	G	0	1/2	3.0	3	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
20	2	10.0	10	1.0	1	3	4	4	3	10.0	G3	55	True	G	0	1/2	3.0	3	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
22	2	11.0	11	1.0	1	3	4	4	3	11.0	G3	55	True	G	0	3/4	4.0	4	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
22	2	11.0	11	1.0	1	3	4	4	3	11.0	D5	74	True	D	0	3/4	4.0	4	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
22	2	11.0	11	1.0	1	3	4	4	3	11.0	B-4	70	True	B	-1	3/4	4.0	4	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
22	2	11.0	11	1.0	1	3	4	4	3	11.0	G3	55	True	G	0	3/4	4.0	4	Continuo	1	3	4.0	2	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24	6	12.0	12	3.0	3	4	4	4	4	12.0	D5	74	True	D	0	0	1.0	1	Continuo	1	4	3.0	3	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24	6	12.0	12	3.0	3	4	4	4	4	12.0	B-4	70	True	B	-1	0	1.0	1	Continuo	1	4	3.0	3	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24	4	12.0	12	2.0	2	4	4	4	4	12.0	G3	55	False	G	0	0	1.0	1	Continuo	1	4	3.0	3	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24	6	12.0	12	3.0	3	4	4	4	4	12.0	G3	55	True	G	0	0	1.0	1	Continuo	1	4	3.0	3	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24	6	12.0	12	3.0	3	4	4	4	4	12.0	G3	55	True	G	0	0	1.0	1	Continuo	1	4	3.0	3	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
28	4	14.0	14	2.0	2	4	4	4	4	14.0	D3	50	True	D	0	1/2	3.0	3	Continuo	1	4	3.0	3	i	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
30	2	15.0	15	1.0	1	4	4	4	4	15.0	G3	55	True	G	0	3/4	4.0	4	Continuo	1	4	1.0	4	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	1	None
30	2	15.0	15	1.0	1	4	4	4	4	15.0	G3	55	True	G	0	3/4	4.0	4	Continuo	1	4	1.0	4	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	1	None
30	2	15.0	15	1.0	1	4	4	4	4	15.0	B4	71	True	B	0	3/4	4.0	4	Continuo	1	4	1.0	4	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	1	None
30	2	15.0	15	1.0	1	4	4	4	4	15.0	G4	67	True	G	0	3/4	4.0	4	Continuo	1	4	1.0	4	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	1	None
32	2	16.0	16	1.0	1	5	4	4	5	16.0	C5	72	True	C	0	0	1.0	1	Continuo	1	5	1.0	5	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	7	None
32	2	16.0	16	1.0	1	5	4	4	5	16.0	A4	69	True	A	0	0	1.0	1	Continuo	1	5	1.0	5	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	7	None
32	2	16.0	16	1.0	1	5	4	4	5	16.0	F3	53	True	F	0	0	1.0	1	Continuo	1	5	1.0	5	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	7	None
32	2	16.0	16	1.0	1	5	4	4	5	16.0	F3	53	True	F	0	0	1.0	1	Continuo	1	5	1.0	5	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	7	None
32	2	16.0	16	1.0	1	5	4	4	5	16.0	F3	53	True	F	0	0	1.0	1	Continuo	1	5	1.0	5	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	7	None
34	2	17.0	17	1.0	1	5	4	4	5	17.0	D3	50	True	D	0	1/4	2.0	2	Continuo	1	5	1.0	6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	3	None
34	2	17.0	17	1.0	1	5	4	4	5	17.0	D3	50	True	D	0	1/4	2.0	2	Continuo	1	5	1.0	6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	3	None
34	2	17.0	17	1.0	1	5	4	4	5	17.0	F3	53	True	F	0	1/4	2.0	2	Continuo	1	5	1.0	6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	3	None
34	2	17.0	17	1.0	1	5	4	4	5	17.0	D5	74	True	D	0	1/4	2.0	2	Continuo	1	5	1.0	6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	3	None
34	2	17.0	17	1.0	1	5	4	4	5	17.0	B-4	70	True	B	-1	1/4	2.0	2	Continuo	1	5	1.0	6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	3	None
36	4	18.0	18	2.0	2	5	4	4	5	18.0	E5	76	True	E	0	1/2	3.0	3	Continuo	1	5	2.0	7	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
36	4	18.0	18	2.0	2	5	4	4	5	18.0	C5	72	True	C	0	1/2	3.0	3	Continuo	1	5	2.0	7	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
36	4	18.0	18	2.0	2	5	4	4	5	18.0	G3	55	True	G	0	1/2	3.0	3	Continuo	1	5	2.0	7	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
36	4	18.0	18	2.0	2	5	4	4	5	18.0	C3	48	True	C	0	1/2	3.0	3	Continuo	1	5	2.0	7	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
36	4	18.0	18	2.0	2	5	4	4	5	18.0	C3	48	True	C	0	1/2	3.0	3	Continuo	1	5	2.0	7	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
40	8	20.0	20	4.0	4	6	4	4	6	20.0	B-2	46	True	B	-1	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
40	8	20.0	20	4.0	4	6	4	4	6	20.0	B-2	46	True	B	-1	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
40	6	20.0	20	3.0	3	6	4	4	6	20.0	D4	62	True	D	0	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
40	8	20.0	20	4.0	4	6	4	4	6	20.0	D5	74	True	D	0	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
40	8	20.0	20	4.0	4	6	4	4	6	20.0	F5	77	True	F	0	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
40	8	20.0	20	4.0	4	6	4	4	6	20.0	B-3	58	True	B	-1	0	1.0	1	Continuo	1	6	4.0	8	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
46	2	23.0	23	1.0	1	6	4	4	6	23.0	D4	62	True	D	0	3/4	4.0	4	Continuo	1	6	4.0	8	III	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	3	None
48	6	24.0	24	3.0	3	7	4	4	7	24.0	F5	77	True	F	0	0	1.0	1	Continuo	1	7	4.0	9	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
48	6	24.0	24	3.0	3	7	4	4	7	24.0	D5	74	True	D	0	0	1.0	1	Continuo	1	7	4.0	9	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
48	6	24.0	24	3.0	3	7	4	4	7	24.0	A3	57	True	A	0	0	1.0	1	Continuo	1	7	4.0	9	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
48	4	24.0	24	2.0	2	7	4	4	7	24.0	D4	62	True	D	0	0	1.0	1	Continuo	1	7	4.0	9	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
48	4	24.0	24	2.0	2	7	4	4	7	24.0	D4	62	True	D	0	0	1.0	1	Continuo	1	7	4.0	9	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
52	2	26.0	26	1.0	1	7	4	4	7	26.0	D4	62	True	D	0	1/2	3.0	3	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
52	2	26.0	26	1.0	1	7	4	4	7	26.0	D4	62	True	D	0	1/2	3.0	3	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
54	2	27.0	27	1.0	1	7	4	4	7	27.0	F5	77	True	F	0	3/4	4.0	4	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
54	2	27.0	27	1.0	1	7	4	4	7	27.0	D5	74	True	D	0	3/4	4.0	4	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
54	2	27.0	27	1.0	1	7	4	4	7	27.0	A3	57	True	A	0	3/4	4.0	4	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
54	2	27.0	27	1.0	1	7	4	4	7	27.0	D4	62	True	D	0	3/4	4.0	4	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
54	2	27.0	27	1.0	1	7	4	4	7	27.0	D4	62	True	D	0	3/4	4.0	4	Continuo	1	7	4.0	9	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
56	8	28.0	28	4.0	4	8	4	4	8	28.0	D4	62	True	D	0	0	1.0	1	Continuo	1	8	4.0	10	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
56	4	28.0	28	2.0	2	8	4	4	8	28.0	A3	57	True	A	0	0	1.0	1	Continuo	1	8	4.0	10	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
56	8	28.0	28	4.0	4	8	4	4	8	28.0	D4	62	True	D	0	0	1.0	1	Continuo	1	8	4.0	10	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
56	4	28.0	28	2.0	2	8	4	4	8	28.0	D5	74	True	D	0	0	1.0	1	Continuo	1	8	4.0	10	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
56	4	28.0	28	2.0	2	8	4	4	8	28.0	F5	77	True	F	0	0	1.0	1	Continuo	1	8	4.0	10	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
60	2	30.0	30	1.0	1	8	4	4	8	30.0	F5	77	True	F	0	1/2	3.0	3	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
60	2	30.0	30	1.0	1	8	4	4	8	30.0	D5	74	True	D	0	1/2	3.0	3	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
60	2	30.0	30	1.0	1	8	4	4	8	30.0	A3	57	True	A	0	1/2	3.0	3	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
62	2	31.0	31	1.0	1	8	4	4	8	31.0	F5	77	True	F	0	3/4	4.0	4	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
62	2	31.0	31	1.0	1	8	4	4	8	31.0	D5	74	True	D	0	3/4	4.0	4	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
62	2	31.0	31	1.0	1	8	4	4	8	31.0	A3	57	True	A	0	3/4	4.0	4	Continuo	1	8	4.0	10	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
64	6	32.0	32	3.0	3	9	4	4	9	32.0	F5	77	True	F	0	0	1.0	1	Continuo	1	9	4.0	11	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
64	4	32.0	32	2.0	2	9	4	4	9	32.0	D5	74	True	D	0	0	1.0	1	Continuo	1	9	4.0	11	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
64	6	32.0	32	3.0	3	9	4	4	9	32.0	A3	57	True	A	0	0	1.0	1	Continuo	1	9	4.0	11	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
64	4	32.0	32	2.0	2	9	4	4	9	32.0	D4	62	False	D	0	0	1.0	1	Continuo	1	9	4.0	11	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
64	4	32.0	32	2.0	2	9	4	4	9	32.0	D4	62	False	D	0	0	1.0	1	Continuo	1	9	4.0	11	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
68	4	34.0	34	2.0	2	9	4	4	9	34.0	A4	69	True	A	0	1/2	3.0	3	Continuo	1	9	4.0	11	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
68	4	34.0	34	2.0	2	9	4	4	9	34.0	D4	62	True	D	0	1/2	3.0	3	Continuo	1	9	4.0	11	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
68	4	34.0	34	2.0	2	9	4	4	9	34.0	D4	62	True	D	0	1/2	3.0	3	Continuo	1	9	4.0	11	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
70	2	35.0	35	1.0	1	9	4	4	9	35.0	F3	53	True	F	0	3/4	4.0	4	Continuo	1	9	4.0	11	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
70	2	35.0	35	1.0	1	9	4	4	9	35.0	D5	74	True	D	0	3/4	4.0	4	Continuo	1	9	4.0	11	v	False	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	5	None
72	2	36.0	36	1.0	1	10	4	4	10	36.0	E5	76	True	E	0	0	1.0	1	Continuo	1	10	1.0	12	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
72	2	36.0	36	1.0	1	10	4	4	10	36.0	C5	72	True	C	0	0	1.0	1	Continuo	1	10	1.0	12	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
72	2	36.0	36	1.0	1	10	4	4	10	36.0	G3	55	True	G	0	0	1.0	1	Continuo	1	10	1.0	12	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
72	2	36.0	36	1.0	1	10	4	4	10	36.0	C4	60	True	C	0	0	1.0	1	Continuo	1	10	1.0	12	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
72	2	36.0	36	1.0	1	10	4	4	10	36.0	C4	60	True	C	0	0	1.0	1	Continuo	1	10	1.0	12	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	4	None
74	2	37.0	37	1.0	1	10	4	4	10	37.0	A3	57	True	A	0	1/4	2.0	2	Continuo	1	10	1.0	13	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	7	None
74	2	37.0	37	1.0	1	10	4	4	10	37.0	F5	77	True	F	0	1/4	2.0	2	Continuo	1	10	1.0	13	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	7	None
74	2	37.0	37	1.0	1	10	4	4	10	37.0	C5	72	True	C	0	1/4	2.0	2	Continuo	1	10	1.0	13	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	7	None
74	2	37.0	37	1.0	1	10	4	4	10	37.0	A3	57	True	A	0	1/4	2.0	2	Continuo	1	10	1.0	13	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	7	None
74	2	37.0	37	1.0	1	10	4	4	10	37.0	A3	57	True	A	0	1/4	2.0	2	Continuo	1	10	1.0	13	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	7	None
76	4	38.0	38	2.0	2	10	4	4	10	38.0	G5	79	True	G	0	1/2	3.0	3	Continuo	1	10	2.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
76	4	38.0	38	2.0	2	10	4	4	10	38.0	D5	74	True	D	0	1/2	3.0	3	Continuo	1	10	2.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
76	4	38.0	38	2.0	2	10	4	4	10	38.0	B-3	58	True	B	-1	1/2	3.0	3	Continuo	1	10	2.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
76	4	38.0	38	2.0	2	10	4	4	10	38.0	G3	55	True	G	0	1/2	3.0	3	Continuo	1	10	2.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
76	4	38.0	38	2.0	2	10	4	4	10	38.0	G3	55	True	G	0	1/2	3.0	3	Continuo	1	10	2.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
80	8	40.0	40	4.0	4	11	4	4	11	40.0	F3	53	True	F	0	0	1.0	1	Continuo	1	11	4.0	15	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
80	8	40.0	40	4.0	4	11	4	4	11	40.0	F3	53	True	F	0	0	1.0	1	Continuo	1	11	4.0	15	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
80	4	40.0	40	2.0	2	11	4	4	11	40.0	F5	77	True	F	0	0	1.0	1	Continuo	1	11	4.0	15	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
80	8	40.0	40	4.0	4	11	4	4	11	40.0	A5	81	True	A	0	0	1.0	1	Continuo	1	11	4.0	15	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
80	8	40.0	40	4.0	4	11	4	4	11	40.0	C4	60	True	C	0	0	1.0	1	Continuo	1	11	4.0	15	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
84	4	42.0	42	2.0	2	11	4	4	11	42.0	A5	81	True	A	0	1/2	3.0	3	Continuo	1	11	4.0	15	III	False	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	3	None
88	2	44.0	44	1.0	1	12	4	4	12	44.0	A5	81	True	A	0	0	1.0	1	Continuo	1	12	4.0	16	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
88	6	44.0	44	3.0	3	12	4	4	12	44.0	E3	52	True	E	0	0	1.0	1	Continuo	1	12	4.0	16	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
88	6	44.0	44	3.0	3	12	4	4	12	44.0	A3	57	True	A	0	0	1.0	1	Continuo	1	12	4.0	16	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
88	6	44.0	44	3.0	3	12	4	4	12	44.0	A3	57	True	A	0	0	1.0	1	Continuo	1	12	4.0	16	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
90	1	45.0	45	0.5	1/2	12	4	4	12	45.0	C#5	73	True	C	1	1/4	2.0	2	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
91	1	45.5	91/2	0.5	1/2	12	4	4	12	45.5	C#5	73	True	C	1	3/8	2.5	0	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
92	4	46.0	46	2.0	2	12	4	4	12	46.0	A5	81	True	A	0	1/2	3.0	3	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
92	2	46.0	46	1.0	1	12	4	4	12	46.0	C#5	73	True	C	1	1/2	3.0	3	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
94	2	47.0	47	1.0	1	12	4	4	12	47.0	D5	74	True	D	0	3/4	4.0	4	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
94	2	47.0	47	1.0	1	12	4	4	12	47.0	E3	52	True	E	0	3/4	4.0	4	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
94	2	47.0	47	1.0	1	12	4	4	12	47.0	A3	57	True	A	0	3/4	4.0	4	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
94	2	47.0	47	1.0	1	12	4	4	12	47.0	A3	57	True	A	0	3/4	4.0	4	Continuo	1	12	4.0	16	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	5	None
