j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
16.0	16	0.5	1/2	5.0	F3	53.0	True	P1-Staff2	5	5.0	1.5	8.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
16.0	16	0.5	1/2	5.0	E-4	63.0	True	P1-Staff2	2	5.0	1.5	8.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
16.0	16	0.5	1/2	5.0	A4	69.0	True	P1-Staff2	1	5.0	1.5	8.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
16.5	33/2	0.5	1/2	6.0	B-4	70.0	True	P1-Staff2	1	6.0	3.0	9.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
16.5	33/2	0.5	1/2	6.0	D4	62.0	True	P1-Staff2	2	6.0	3.0	9.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
16.5	33/2	0.5	1/2	6.0	B-2	46.0	True	P1-Staff2	5	6.0	3.0	9.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
17.0	17	0.5	1/2	6.0	D5	74.0	True	P1-Staff2	1	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
17.0	17	0.5	1/2	6.0	F3	53.0	True	P1-Staff2	5	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
17.5	35/2	0.5	1/2	6.0	F5	77.0	True	P1-Staff2	1	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
17.5	35/2	0.5	1/2	6.0	D3	50.0	True	P1-Staff2	5	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
18.0	18	1.0	1	6.0	F4	65.0	True	P1-Staff2	1	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
18.0	18	1.0	1	6.0	D4	62.0	True	P1-Staff2	2	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
18.0	18	0.5	1/2	6.0	B-2	46.0	True	P1-Staff2	5	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
18.5	37/2	0.5	1/2	6.0	D3	50.0	True	P1-Staff2	5	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
19.0	19	0.5	1/2	6.0	F4	65.0	True	P1-Staff2	1	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
19.0	19	0.5	1/2	6.0	D4	62.0	True	P1-Staff2	2	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
19.0	19	0.5	1/2	6.0	F3	53.0	True	P1-Staff2	5	6.0	3.0	9.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
19.5	39/2	1.0	1	7.0	G4	67.0	True	P1-Staff2	1	7.0	1.5	10.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
19.5	39/2	1.0	1	7.0	E-4	63.0	True	P1-Staff2	2	7.0	1.5	10.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
19.5	39/2	0.5	1/2	7.0	B-2	46.0	True	P1-Staff2	5	7.0	1.5	10.0	I	True	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
20.0	20	0.5	1/2	7.0	E-3	51.0	True	P1-Staff2	5	7.0	1.5	10.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
20.5	41/2	0.5	1/2	7.0	G4	67.0	True	P1-Staff2	1	7.0	1.5	10.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
20.5	41/2	0.5	1/2	7.0	E-4	63.0	True	P1-Staff2	2	7.0	1.5	10.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
20.5	41/2	0.5	1/2	7.0	G3	55.0	True	P1-Staff2	5	7.0	1.5	10.0	I	False	('B-', 'E-', 'G')	B-	E-	2.0	major triad	(3, 7, 10)	E-	E-	1	None
21.0	21	0.5	1/2	7.0	B-2	46.0	True	P1-Staff2	5	7.0	1.5	11.0	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
21.0	21	1.0	1	7.0	E-4	63.0	False	P1-Staff2	2	7.0	1.5	11.0	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
21.0	21	0.5	1/2	7.0	A4	69.0	True	P1-Staff2	1	7.0	1.5	11.0	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
21.0	21	0.0	0	7.0	B-4	70.0	True	P1-Staff2	1	7.0	1.5	11.0	V7/V	True	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
21.5	43/2	0.5	1/2	7.0	G4	67.0	True	P1-Staff2	1	7.0	1.5	11.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
21.5	43/2	0.5	1/2	7.0	C3	48.0	True	P1-Staff2	5	7.0	1.5	11.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
22.0	22	0.5	1/2	7.0	A4	69.0	True	P1-Staff2	1	7.0	1.5	11.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
22.0	22	0.5	1/2	7.0	E-4	63.0	True	P1-Staff2	2	7.0	1.5	11.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
22.0	22	0.5	1/2	7.0	F3	53.0	True	P1-Staff2	5	7.0	1.5	11.0	V7/V	False	('F', 'A', 'C', 'E-')	F	F	0.0	dominant seventh chord	(0, 3, 5, 9)	E-	B-	5	5
22.5	45/2	0.5	1/2	8.0	B-4	70.0	True	P1-Staff2	1	8.0	1.5	12.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
22.5	45/2	0.5	1/2	8.0	D4	62.0	True	P1-Staff2	2	8.0	1.5	12.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
22.5	45/2	1.5	3/2	8.0	B-1	34.0	True	P1-Staff2	1	8.0	1.5	12.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
22.5	45/2	1.5	3/2	8.0	B-2	46.0	True	P1-Staff2	1	8.0	1.5	12.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
23.0	23	0.5	1/2	8.0	A4	69.0	True	P1-Staff2	1	8.0	1.5	12.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
23.5	47/2	0.5	1/2	8.0	A-4	68.0	True	P1-Staff2	1	8.0	1.5	12.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
24.0	24	1.0	1	8.0	G4	67.0	True	P1-Staff2	1	8.0	1.5	13.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
24.0	24	1.0	1	8.0	B-4	70.0	True	P1-Staff2	1	8.0	1.5	13.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
24.0	24	0.5	1/2	8.0	E-3	51.0	True	P1-Staff2	5	8.0	1.5	13.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
24.5	49/2	0.5	1/2	8.0	G3	55.0	True	P1-Staff2	5	8.0	1.5	13.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
25.0	25	0.5	1/2	8.0	E-4	63.0	True	P1-Staff2	1	8.0	1.5	13.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
25.0	25	0.5	1/2	8.0	G4	67.0	True	P1-Staff2	1	8.0	1.5	13.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
25.0	25	0.5	1/2	8.0	B-3	58.0	True	P1-Staff2	5	8.0	1.5	13.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
25.5	51/2	1.5	3/2	9.0	F4	65.0	True	P1-Staff2	1	9.0	1.5	14.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
25.5	51/2	1.5	3/2	9.0	A-4	68.0	True	P1-Staff2	1	9.0	1.5	14.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
25.5	51/2	0.5	1/2	9.0	D3	50.0	True	P1-Staff2	5	9.0	1.5	14.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
26.0	26	0.5	1/2	9.0	F3	53.0	True	P1-Staff2	5	9.0	1.5	14.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
26.5	53/2	0.5	1/2	9.0	B-3	58.0	True	P1-Staff2	5	9.0	1.5	14.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
27.0	27	0.5	1/2	9.0	D4	62.0	True	P1-Staff2	1	9.0	1.5	15.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
27.0	27	0.5	1/2	9.0	F4	65.0	True	P1-Staff2	1	9.0	1.5	15.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
