	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
17	108.0	12.0	4.5	9/2	0.5	1/2	3.0	E4	64.0	True	P1-Staff3	1	3.0	1.0	3.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
18	120.0	12.0	5.0	5	0.5	1/2	3.0	A4	69.0	True	P1-Staff3	1	3.0	1.0	3.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
19	120.0	12.0	5.0	5	0.5	1/2	3.0	C#4	61.0	True	P1-Staff3	1	3.0	1.0	3.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
20	132.0	12.0	5.5	11/2	0.5	1/2	3.0	B3	59.0	True	P1-Staff3	1	3.0	0.5	4.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
21	132.0	12.0	5.5	11/2	0.5	1/2	3.0	G#4	68.0	True	P1-Staff3	1	3.0	0.5	4.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
22	132.0	12.0	5.5	11/2	0.5	1/2	3.0	D5	74.0	True	P1-Staff3	1	3.0	0.5	4.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
23	144.0	12.0	6.0	6	0.5	1/2	3.0	A4	69.0	True	P1-Staff3	1	3.0	0.5	5.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
24	144.0	12.0	6.0	6	0.5	1/2	3.0	C#5	73.0	True	P1-Staff3	1	3.0	0.5	5.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
25	144.0	12.0	6.0	6	0.5	1/2	3.0	A3	57.0	True	P1-Staff3	1	3.0	0.5	5.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
26	156.0	12.0	6.5	13/2	0.5	1/2	4.0	A4	69.0	True	P1-Staff3	1	4.0	1.5	6.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
27	156.0	12.0	6.5	13/2	0.5	1/2	4.0	C#5	73.0	True	P1-Staff3	1	4.0	1.5	6.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
28	156.0	12.0	6.5	13/2	0.5	1/2	4.0	E3	52.0	True	P1-Staff3	1	4.0	1.5	6.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
29	168.0	12.0	7.0	7	0.5	1/2	4.0	B4	71.0	True	P1-Staff3	1	4.0	1.5	6.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
30	168.0	12.0	7.0	7	0.5	1/2	4.0	G#4	68.0	True	P1-Staff3	1	4.0	1.5	6.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
31	180.0	12.0	7.5	15/2	0.5	1/2	4.0	E3	52.0	True	P1-Staff3	1	4.0	1.5	6.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
32	192.0	12.0	8.0	8	0.5	1/2	4.0	E4	64.0	True	P1-Staff3	1	4.0	0.5	7.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
33	204.0	12.0	8.5	17/2	0.5	1/2	5.0	A4	69.0	True	P1-Staff3	1	5.0	2.0	8.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
34	204.0	12.0	8.5	17/2	0.5	1/2	5.0	A3	57.0	True	P1-Staff3	1	5.0	2.0	8.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
35	204.0	12.0	8.5	17/2	0.5	1/2	5.0	C#4	61.0	True	P1-Staff3	1	5.0	2.0	8.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
36	216.0	12.0	9.0	9	0.5	1/2	5.0	B4	71.0	True	P1-Staff3	1	5.0	2.0	8.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
37	228.0	12.0	9.5	19/2	0.5	1/2	5.0	C#5	73.0	True	P1-Staff3	1	5.0	2.0	8.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
38	228.0	12.0	9.5	19/2	0.5	1/2	5.0	A3	57.0	True	P1-Staff3	1	5.0	2.0	8.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
39	228.0	12.0	9.5	19/2	0.5	1/2	5.0	C#4	61.0	True	P1-Staff3	1	5.0	2.0	8.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
40	240.0	12.0	10.0	10	0.5	1/2	5.0	D5	74.0	True	P1-Staff3	1	5.0	2.0	8.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
41	252.0	12.0	10.5	21/2	0.5	1/2	6.0	B3	59.0	True	P1-Staff3	1	6.0	2.0	9.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
42	252.0	18.0	10.5	21/2	0.75	3/4	6.0	E5	76.0	True	P1-Staff3	1	6.0	2.0	9.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
43	252.0	12.0	10.5	21/2	0.5	1/2	6.0	G#3	56.0	True	P1-Staff3	1	6.0	2.0	9.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
44	270.0	6.0	11.25	45/4	0.25	1/4	6.0	F#5	78.0	True	P1-Staff3	1	6.0	2.0	9.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
45	276.0	12.0	11.5	23/2	0.5	1/2	6.0	E5	76.0	True	P1-Staff3	1	6.0	2.0	9.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
46	276.0	12.0	11.5	23/2	0.5	1/2	6.0	G#3	56.0	True	P1-Staff3	1	6.0	2.0	9.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
47	276.0	12.0	11.5	23/2	0.5	1/2	6.0	E4	64.0	True	P1-Staff3	1	6.0	2.0	9.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
48	288.0	12.0	12.0	12	0.5	1/2	6.0	D5	74.0	True	P1-Staff3	1	6.0	2.0	9.0	V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
49	300.0	12.0	12.5	25/2	0.5	1/2	7.0	C#5	73.0	True	P1-Staff3	1	7.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
50	300.0	12.0	12.5	25/2	0.5	1/2	7.0	A3	57.0	True	P1-Staff3	1	7.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
51	300.0	12.0	12.5	25/2	0.5	1/2	7.0	E4	64.0	True	P1-Staff3	1	7.0	1.0	10.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
52	312.0	12.0	13.0	13	0.5	1/2	7.0	C#4	61.0	True	P1-Staff3	1	7.0	1.0	10.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
53	312.0	12.0	13.0	13	0.5	1/2	7.0	A4	69.0	True	P1-Staff3	1	7.0	1.0	10.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
54	324.0	12.0	13.5	27/2	0.5	1/2	7.0	G#4	68.0	True	P1-Staff3	1	7.0	0.5	11.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
55	324.0	12.0	13.5	27/2	0.5	1/2	7.0	D5	74.0	True	P1-Staff3	1	7.0	0.5	11.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
56	324.0	12.0	13.5	27/2	0.5	1/2	7.0	B3	59.0	True	P1-Staff3	1	7.0	0.5	11.0	viio	True	('B', 'D', 'G#')	B	G#	1.0	diminished triad	(2, 8, 11)	A	A	7	None
57	336.0	12.0	14.0	14	0.5	1/2	7.0	A4	69.0	True	P1-Staff3	1	7.0	0.5	12.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
58	336.0	12.0	14.0	14	0.5	1/2	7.0	C#5	73.0	True	P1-Staff3	1	7.0	0.5	12.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
59	336.0	12.0	14.0	14	0.5	1/2	7.0	A3	57.0	True	P1-Staff3	1	7.0	0.5	12.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
60	348.0	12.0	14.5	29/2	0.5	1/2	8.0	A4	69.0	True	P1-Staff3	1	8.0	1.5	13.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
61	348.0	12.0	14.5	29/2	0.5	1/2	8.0	C#5	73.0	True	P1-Staff3	1	8.0	1.5	13.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
62	348.0	12.0	14.5	29/2	0.5	1/2	8.0	E3	52.0	True	P1-Staff3	1	8.0	1.5	13.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
63	360.0	12.0	15.0	15	0.5	1/2	8.0	B4	71.0	True	P1-Staff3	1	8.0	1.5	13.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
64	360.0	12.0	15.0	15	0.5	1/2	8.0	G#4	68.0	True	P1-Staff3	1	8.0	1.5	13.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
65	372.0	12.0	15.5	31/2	0.5	1/2	8.0	E3	52.0	True	P1-Staff3	1	8.0	1.5	13.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
66	384.0	12.0	16.0	16	0.5	1/2	8.0	B4	71.0	True	P1-Staff3	1	8.0	0.5	14.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
67	396.0	12.0	16.5	33/2	0.5	1/2	9.0	B4	71.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
68	396.0	12.0	16.5	33/2	0.5	1/2	9.0	D#3	51.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
69	396.0	12.0	16.5	33/2	0.5	1/2	9.0	B3	59.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
70	408.0	12.0	17.0	17	0.5	1/2	9.0	C#5	73.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
71	420.0	12.0	17.5	35/2	0.5	1/2	9.0	D#3	51.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
72	420.0	12.0	17.5	35/2	0.5	1/2	9.0	B3	59.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
73	420.0	12.0	17.5	35/2	0.5	1/2	9.0	B4	71.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
74	432.0	12.0	18.0	18	0.5	1/2	9.0	A4	69.0	True	P1-Staff3	1	9.0	2.0	15.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
75	444.0	18.0	18.5	37/2	0.75	3/4	10.0	G#4	68.0	True	P1-Staff3	1	10.0	2.0	16.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
76	444.0	12.0	18.5	37/2	0.5	1/2	10.0	E3	52.0	True	P1-Staff3	1	10.0	2.0	16.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
77	444.0	12.0	18.5	37/2	0.5	1/2	10.0	B3	59.0	True	P1-Staff3	1	10.0	2.0	16.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
78	462.0	6.0	19.25	77/4	0.25	1/4	10.0	A4	69.0	True	P1-Staff3	1	10.0	2.0	16.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
79	468.0	12.0	19.5	39/2	0.5	1/2	10.0	E3	52.0	True	P1-Staff3	1	10.0	2.0	16.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
80	468.0	12.0	19.5	39/2	0.5	1/2	10.0	B4	71.0	True	P1-Staff3	1	10.0	2.0	16.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
81	468.0	12.0	19.5	39/2	0.5	1/2	10.0	B3	59.0	True	P1-Staff3	1	10.0	2.0	16.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
82	480.0	12.0	20.0	20	0.5	1/2	10.0	B4	71.0	True	P1-Staff3	1	10.0	2.0	16.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
83	492.0	12.0	20.5	41/2	0.5	1/2	11.0	B3	59.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
84	492.0	12.0	20.5	41/2	0.5	1/2	11.0	B4	71.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
85	492.0	12.0	20.5	41/2	0.5	1/2	11.0	D#3	51.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	True	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
86	504.0	12.0	21.0	21	0.5	1/2	11.0	C#5	73.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
87	516.0	12.0	21.5	43/2	0.5	1/2	11.0	B4	71.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
88	516.0	12.0	21.5	43/2	0.5	1/2	11.0	D#3	51.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
89	516.0	12.0	21.5	43/2	0.5	1/2	11.0	B3	59.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
90	528.0	12.0	22.0	22	0.5	1/2	11.0	A4	69.0	True	P1-Staff3	1	11.0	2.0	17.0	V/V	False	('D#', 'F#', 'B')	D#	B	1.0	major triad	(3, 6, 11)	A	E	5	5
91	540.0	12.0	22.5	45/2	0.5	1/2	12.0	E3	52.0	True	P1-Staff3	1	12.0	1.5	18.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
92	540.0	12.0	22.5	45/2	0.5	1/2	12.0	B3	59.0	True	P1-Staff3	1	12.0	1.5	18.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
93	540.0	18.0	22.5	45/2	0.75	3/4	12.0	G#4	68.0	True	P1-Staff3	1	12.0	1.5	18.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
94	558.0	6.0	23.25	93/4	0.25	1/4	12.0	A4	69.0	True	P1-Staff3	1	12.0	1.5	18.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
95	564.0	12.0	23.5	47/2	0.5	1/2	12.0	B4	71.0	True	P1-Staff3	1	12.0	1.5	18.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	A	A	5	None
96	576.0	12.0	24.0	24	0.5	1/2	12.0	B4	71.0	True	P1-Staff3	1	12.0	0.5	19.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
97	576.0	12.0	24.0	24	0.5	1/2	12.0	G#3	56.0	True	P1-Staff3	1	12.0	0.5	19.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
98	576.0	12.0	24.0	24	0.5	1/2	12.0	E4	64.0	True	P1-Staff3	1	12.0	0.5	19.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None
99	588.0	12.0	24.5	49/2	0.5	1/2	13.0	E4	64.0	True	P1-Staff3	1	13.0	1.0	20.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
100	588.0	12.0	24.5	49/2	0.5	1/2	13.0	C#5	73.0	True	P1-Staff3	1	13.0	1.0	20.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
101	588.0	12.0	24.5	49/2	0.5	1/2	13.0	A3	57.0	True	P1-Staff3	1	13.0	1.0	20.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
102	600.0	12.0	25.0	25	0.5	1/2	13.0	E5	76.0	True	P1-Staff3	1	13.0	1.0	20.0	IV/V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
103	612.0	12.0	25.5	51/2	0.5	1/2	13.0	B3	59.0	True	P1-Staff3	1	13.0	1.0	21.0	V/V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
104	612.0	12.0	25.5	51/2	0.5	1/2	13.0	D#5	75.0	True	P1-Staff3	1	13.0	1.0	21.0	V/V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
105	624.0	12.0	26.0	26	0.5	1/2	13.0	F#5	78.0	True	P1-Staff3	1	13.0	1.0	21.0	V/V	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
106	636.0	12.0	26.5	53/2	0.5	1/2	14.0	E5	76.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
107	636.0	24.0	26.5	53/2	1.0	1	14.0	G#3	56.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
108	636.0	24.0	26.5	53/2	1.0	1	14.0	B3	59.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
109	648.0	12.0	27.0	27	0.5	1/2	14.0	G#5	80.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
110	660.0	12.0	27.5	55/2	0.5	1/2	14.0	E5	76.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
111	672.0	12.0	28.0	28	0.5	1/2	14.0	G#3	56.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
112	672.0	12.0	28.0	28	0.5	1/2	14.0	B4	71.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
113	672.0	12.0	28.0	28	0.5	1/2	14.0	E4	64.0	True	P1-Staff3	1	14.0	2.0	22.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
114	684.0	12.0	28.5	57/2	0.5	1/2	15.0	E4	64.0	True	P1-Staff3	1	15.0	1.0	23.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
115	684.0	12.0	28.5	57/2	0.5	1/2	15.0	C#5	73.0	True	P1-Staff3	1	15.0	1.0	23.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
116	684.0	12.0	28.5	57/2	0.5	1/2	15.0	A3	57.0	True	P1-Staff3	1	15.0	1.0	23.0	IV/V	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
117	696.0	12.0	29.0	29	0.5	1/2	15.0	E5	76.0	True	P1-Staff3	1	15.0	1.0	23.0	IV/V	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	E	4	5
118	708.0	12.0	29.5	59/2	0.5	1/2	15.0	D#5	75.0	True	P1-Staff3	1	15.0	1.0	24.0	V/V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
119	708.0	12.0	29.5	59/2	0.5	1/2	15.0	B3	59.0	True	P1-Staff3	1	15.0	1.0	24.0	V/V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
120	720.0	12.0	30.0	30	0.5	1/2	15.0	F#5	78.0	True	P1-Staff3	1	15.0	1.0	24.0	V/V	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	A	E	5	5
121	732.0	24.0	30.5	61/2	1.0	1	16.0	G#3	56.0	True	P1-Staff3	1	16.0	2.0	25.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
122	732.0	24.0	30.5	61/2	1.0	1	16.0	B3	59.0	True	P1-Staff3	1	16.0	2.0	25.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
123	732.0	12.0	30.5	61/2	0.5	1/2	16.0	E5	76.0	True	P1-Staff3	1	16.0	2.0	25.0	I/V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
124	744.0	12.0	31.0	31	0.5	1/2	16.0	G#5	80.0	True	P1-Staff3	1	16.0	2.0	25.0	I/V	False	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	E	1	5
