j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
9.5	0.5	7.0	C5	72.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
9.5	0.5	7.0	E4	64.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
9.5	0.5	7.0	G4	67.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
9.5	0.5	7.0	G3	55.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.0	0.5	7.0	F4	65.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.0	0.5	7.0	D4	62.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.0	0.5	7.0	G4	67.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.0	0.5	7.0	B4	71.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.0	0.5	7.0	G2	43.0	True	7.0	1.1667	9.0	V7/V	False	('G', 'B', 'D', 'F')	G	G	0.0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.5	1.5	8.0	G4	67.0	True	8.0	1.5	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
10.5	1.5	8.0	C5	72.0	True	8.0	1.5	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
10.5	1.5	8.0	C3	48.0	True	8.0	1.5	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
10.5	1.5	8.0	E4	64.0	True	8.0	1.5	10.0	V	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	F	F	5	None
12.0	0.5	9.0	C5	72.0	True	9.0	1.5	11.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
12.5	0.5	9.0	F4	65.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
12.5	0.5	9.0	A3	57.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
12.5	0.5	9.0	C5	72.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
13.0	0.5	9.0	F4	65.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
13.0	0.5	9.0	F5	77.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
13.0	0.5	9.0	F3	53.0	True	9.0	1.5	11.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
13.5	0.25	10.0	D5	74.0	True	10.0	0.3333	12.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
13.5	1.0	10.0	B-3	58.0	True	10.0	0.3333	12.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
13.5	1.0	10.0	F4	65.0	True	10.0	0.3333	12.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
13.75	0.25	10.0	E5	76.0	True	10.0	0.3333	12.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
13.8333						10.0	1.1667	13.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
14.0	0.25	10.0	F5	77.0	True	10.0	1.1667	13.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
14.25	0.25	10.0	D5	74.0	True	10.0	1.1667	13.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
14.5	0.5	10.0	F4	65.0	True	10.0	1.1667	13.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
14.5	0.5	10.0	C5	72.0	True	10.0	1.1667	13.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
14.5	0.5	10.0	A3	57.0	True	10.0	1.1667	13.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
15.0	0.5	11.0	C5	72.0	True	11.0	1.5	14.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
15.5	0.5	11.0	F4	65.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
15.5	0.5	11.0	C5	72.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
15.5	0.5	11.0	A3	57.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
16.0	0.5	11.0	F5	77.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
16.0	0.5	11.0	F3	53.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
16.0	0.5	11.0	F4	65.0	True	11.0	1.5	14.0	I	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
16.5	0.25	12.0	D5	74.0	True	12.0	0.3333	15.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
16.5	1.0	12.0	B-3	58.0	True	12.0	0.3333	15.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
16.5	1.0	12.0	F4	65.0	True	12.0	0.3333	15.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
16.75	0.25	12.0	E5	76.0	True	12.0	0.3333	15.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
16.8333						12.0	1.1667	16.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
17.0	0.25	12.0	F5	77.0	True	12.0	1.1667	16.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
17.25	0.25	12.0	D5	74.0	True	12.0	1.1667	16.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
17.5	0.5	12.0	A3	57.0	True	12.0	1.1667	16.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
17.5	0.5	12.0	F4	65.0	True	12.0	1.1667	16.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
17.5	0.5	12.0	C5	72.0	True	12.0	1.1667	16.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
18.0	0.5	13.0	G5	79.0	True	13.0	1.5	17.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.0	0.5	13.0	B-3	58.0	True	13.0	1.5	17.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.5	0.5	13.0	E5	76.0	True	13.0	1.5	17.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.5	0.5	13.0	G3	55.0	True	13.0	1.5	17.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.0	0.5	13.0	E3	52.0	True	13.0	1.5	17.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.5	0.5	14.0	B-4	70.0	True	14.0	1.5	18.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.5	0.5	14.0	G4	67.0	True	14.0	1.5	18.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.5	0.5	14.0	C3	48.0	True	14.0	1.5	18.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
20.0	0.5	14.0	E4	64.0	True	14.0	1.5	18.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
20.0	0.5	14.0	G4	67.0	True	14.0	1.5	18.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.0	0.5	15.0	F5	77.0	True	15.0	1.5	19.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
21.0	0.5	15.0	A3	57.0	True	15.0	1.5	19.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
21.5	0.5	15.0	F4	65.0	True	15.0	1.5	19.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
22.0	0.5	15.0	A4	69.0	True	15.0	1.5	19.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
22.5	0.5	16.0	F4	65.0	True	16.0	1.5	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
22.5	0.5	16.0	G4	67.0	True	16.0	1.5	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
22.5	0.5	16.0	B-3	58.0	True	16.0	1.5	20.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
23.0	0.5	16.0	F4	65.0	True	16.0	1.5	20.0	ii	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
23.0	0.5	16.0	G4	67.0	True	16.0	1.5	20.0	ii	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
24.0	0.5	17.0	C4	60.0	True	17.0	1.5	21.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.0	0.5	17.0	A4	69.0	True	17.0	1.5	21.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.0	0.5	17.0	C5	72.0	True	17.0	1.5	21.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.5	0.25	17.0	A4	69.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.5	0.5	17.0	C4	60.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.5	0.25	17.0	F4	65.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.75	0.25	17.0	A4	69.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.75	0.25	17.0	C5	72.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.0	0.25	17.0	B-4	70.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.0	0.5	17.0	C3	48.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.0	0.25	17.0	G4	67.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.25	0.25	17.0	G4	67.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.25	0.25	17.0	E4	64.0	True	17.0	1.5	21.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.5	0.5	18.0	F3	53.0	True	18.0	1.5	22.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
25.5	0.5	18.0	F4	65.0	True	18.0	1.5	22.0	I	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	F	F	1	None
27.0	0.5	19.0	C4	60.0	True	19.0	1.5	23.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
27.0	0.5	19.0	G5	79.0	True	19.0	1.5	23.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
27.0	0.5	19.0	B-4	70.0	True	19.0	1.5	23.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
27.5	0.5	19.0	C4	60.0	True	19.0	1.5	23.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
27.5	0.5	19.0	G4	67.0	True	19.0	1.5	23.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
27.5	0.5	19.0	E5	76.0	True	19.0	1.5	23.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
28.0	0.5	19.0	C4	60.0	True	19.0	1.5	23.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
28.5	0.5	20.0	G4	67.0	True	20.0	1.5	24.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
28.5	0.5	20.0	C3	48.0	True	20.0	1.5	24.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
28.5	0.5	20.0	B-4	70.0	True	20.0	1.5	24.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
29.0	0.5	20.0	E4	64.0	True	20.0	1.5	24.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
29.0	0.5	20.0	G4	67.0	True	20.0	1.5	24.0	V7	False	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
30.0	0.5	21.0	F5	77.0	True	21.0	1.5	25.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
30.0	0.5	21.0	A3	57.0	True	21.0	1.5	25.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
30.5	0.5	21.0	F4	65.0	True	21.0	1.5	25.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
31.0	0.5	21.0	A4	69.0	True	21.0	1.5	25.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
31.5	0.5	22.0	F4	65.0	True	22.0	1.5	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
31.5	0.5	22.0	G4	67.0	True	22.0	1.5	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
31.5	0.5	22.0	B-3	58.0	True	22.0	1.5	26.0	ii	True	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
32.0	0.5	22.0	G4	67.0	True	22.0	1.5	26.0	ii	False	('B-', 'D', 'G')	B-	G	1.0	minor triad	(2, 7, 10)	F	F	2	None
