j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
4.0	0.5	1	G#4	68	True	1.0	0.5	4.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
4.0	0.5	1	D4	62	True	1.0	0.5	4.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
4.0	0.5	1	B3	59	True	1.0	0.5	4.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
4.5	0.5	1	A4	69	True	1.0	0.5	5.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
4.5	0.5	1	C4	60	True	1.0	0.5	5.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
4.5	0.5	1	A3	57	True	1.0	0.5	5.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
5.0	0.5	2	E5	76	True	2.0	0.5	6.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
5.0	1.0	2	B4	71	True	2.0	0.5	6.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
5.0	1.0	2	B3	59	True	2.0	0.5	6.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
5.0	1.0	2	G#3	56	True	2.0	0.5	6.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
5.5	0.5	2	D5	74	True	2.0	0.5	7.0	V7	True	('G#', 'B', 'D', 'E')	G#	E	1.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
6.0	1.0	2	C5	72	True	2.0	1.0	8.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
6.0	0.5	2	E4	64	True	2.0	1.0	8.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
6.0	0.5	2	C4	60	True	2.0	1.0	8.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
6.0	1.0	2	A3	57	True	2.0	1.0	8.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
6.5	0.5	2	F#4	66	True	2.0	1.0	8.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
6.5	0.5	2	D4	62	True	2.0	1.0	8.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
7.0	1.0	2	B4	71	True	2.0	1.0	9.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
7.0	1.0	2	G#4	68	True	2.0	1.0	9.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
7.0	1.0	2	E4	64	True	2.0	1.0	9.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
7.0	1.0	2	E3	52	True	2.0	1.0	9.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
8.0	1.0	2	D5	74	True	2.0	1.0	10.0	viio7	True	('B', 'D', 'F', 'G#')	B	G#	1.0	diminished seventh chord	(2, 5, 8, 11)	a	a	#7	None
8.0	1.0	2	G#4	68	True	2.0	1.0	10.0	viio7	True	('B', 'D', 'F', 'G#')	B	G#	1.0	diminished seventh chord	(2, 5, 8, 11)	a	a	#7	None
8.0	1.0	2	F4	65	True	2.0	1.0	10.0	viio7	True	('B', 'D', 'F', 'G#')	B	G#	1.0	diminished seventh chord	(2, 5, 8, 11)	a	a	#7	None
8.0	1.0	2	B2	47	True	2.0	1.0	10.0	viio7	True	('B', 'D', 'F', 'G#')	B	G#	1.0	diminished seventh chord	(2, 5, 8, 11)	a	a	#7	None
9.0	1.0	3	C5	72	True	3.0	1.0	11.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
9.0	1.0	3	A4	69	True	3.0	1.0	11.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
9.0	1.0	3	E4	64	True	3.0	1.0	11.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
9.0	0.5	3	C3	48	True	3.0	1.0	11.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
9.5	0.5	3	D3	50	True	3.0	1.0	11.0	i	False	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
10.0	1.0	3	B4	71	True	3.0	0.5	12.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
10.0	1.0	3	G#4	68	True	3.0	0.5	12.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
10.0	0.5	3	E4	64	True	3.0	0.5	12.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
10.0	1.0	3	E3	52	True	3.0	0.5	12.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
10.5	0.5	3	D4	62	True	3.0	0.5	13.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
11.0	1.0	3	A4	69	True	3.0	1.0	14.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
11.0	0.5	3	A4	69	True	3.0	1.0	14.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
11.0	1.0	3	C4	60	True	3.0	1.0	14.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
11.0	1.0	3	F3	53	True	3.0	1.0	14.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
11.5	0.5	3	G4	67	True	3.0	1.0	14.0	VI	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
12.0	0.5	3	B4	71	True	3.0	1.0	15.0	iio	True	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.0	1.0	3	F4	65	True	3.0	1.0	15.0	iio	True	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.0	1.0	3	D4	62	True	3.0	1.0	15.0	iio	True	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.0	0.5	3	E3	52	True	3.0	1.0	15.0	iio	True	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.5	0.25	3	C5	72	True	3.0	1.0	15.0	iio	False	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.5	0.5	3	D3	50	True	3.0	1.0	15.0	iio	False	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
12.75	0.25	3	D5	74	True	3.0	1.0	15.0	iio	False	('D', 'F', 'B')	D	B	1.0	diminished triad	(2, 5, 11)	a	a	2	None
13.0	1.0	4	C5	72	True	4.0	1.0	16.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
13.0	2.0	4	E4	64	True	4.0	1.0	16.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
13.0	0.5	4	G#3	56	True	4.0	1.0	16.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
13.0	2.0	4	E3	52	True	4.0	1.0	16.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
13.5	1.0	4	A3	57	True	4.0	1.0	16.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
14.0	1.0	4	B4	71	True	4.0	1.0	17.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
14.5	0.5	4	G#3	56	True	4.0	1.0	17.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
15.0	1.0	4	A4	69	True	4.0	1.0	18.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
15.0	1.0	4	E4	64	True	4.0	1.0	18.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
15.0	1.0	4	C4	60	True	4.0	1.0	18.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
15.0	1.0	4	A2	45	True	4.0	1.0	18.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
16.0	1.0	4	A4	69	True	4.0	1.0	19.0	V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	G	G	5	None
16.0	1.0	4	D4	62	True	4.0	1.0	19.0	V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	G	G	5	None
16.0	1.0	4	A3	57	True	4.0	1.0	19.0	V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	G	G	5	None
16.0	1.0	4	F#3	54	True	4.0	1.0	19.0	V	True	('F#', 'A', 'D')	F#	D	1.0	major triad	(2, 6, 9)	G	G	5	None
17.0	0.5	5	B4	71	True	5.0	0.5	20.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
17.0	0.5	5	D4	62	True	5.0	0.5	20.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
17.0	0.5	5	G3	55	True	5.0	0.5	20.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
17.0	0.5	5	G3	55	True	5.0	0.5	20.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
17.5	0.5	5	A4	69	True	5.0	0.5	21.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
17.5	0.5	5	D#4	63	True	5.0	0.5	21.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
17.5	0.5	5	A3	57	True	5.0	0.5	21.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
17.5	0.5	5	F#3	54	True	5.0	0.5	21.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
18.0	1.0	5	G4	67	True	5.0	1.0	22.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
18.0	1.0	5	E4	64	True	5.0	1.0	22.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
18.0	1.0	5	B3	59	True	5.0	1.0	22.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
18.0	1.0	5	E3	52	True	5.0	1.0	22.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
19.0	1.0	5	F#4	66	True	5.0	0.5	23.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
19.0	1.0	5	D#4	63	True	5.0	0.5	23.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
19.0	1.0	5	B3	59	True	5.0	0.5	23.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
19.0	0.5	5	B3	59	True	5.0	0.5	23.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
19.5	0.5	5	A3	57	True	5.0	0.5	24.0	V7	True	('A', 'B', 'D#', 'F#')	A	B	3.0	dominant seventh chord	(3, 6, 9, 11)	e	e	5	None
20.0	0.5	5	E4	64	True	5.0	0.5	25.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
20.0	0.5	5	E4	64	True	5.0	0.5	25.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
20.0	0.5	5	B3	59	True	5.0	0.5	25.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
20.0	0.5	5	G3	55	True	5.0	0.5	25.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
20.5	0.5	5	F#4	66	True	5.0	0.5	26.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
20.5	0.5	5	D#4	63	True	5.0	0.5	26.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
20.5	0.5	5	A3	57	True	5.0	0.5	26.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
20.5	0.5	5	F#3	54	True	5.0	0.5	26.0	viio	True	('F#', 'A', 'D#')	F#	D#	1.0	diminished triad	(3, 6, 9)	e	e	#7	None
21.0	1.0	6	G4	67	True	6.0	1.0	27.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
21.0	0.5	6	E4	64	True	6.0	1.0	27.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
21.0	1.0	6	B3	59	True	6.0	1.0	27.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
21.0	0.5	6	E3	52	True	6.0	1.0	27.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
21.5	0.5	6	G4	67	True	6.0	1.0	27.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
21.5	0.5	6	D3	50	True	6.0	1.0	27.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
22.0	1.0	6	A4	69	True	6.0	1.0	28.0	iv	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	e	e	4	None
22.0	0.5	6	F#4	66	True	6.0	1.0	28.0	iv	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	e	e	4	None
22.0	1.0	6	C4	60	True	6.0	1.0	28.0	iv	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	e	e	4	None
22.0	1.0	6	C3	48	True	6.0	1.0	28.0	iv	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	e	e	4	None
22.5	0.5	6	E4	64	True	6.0	1.0	28.0	iv	False	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	e	e	4	None
23.0	1.0	6	B4	71	True	6.0	1.0	29.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
23.0	1.0	6	D#4	63	True	6.0	1.0	29.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
23.0	1.0	6	F#3	54	True	6.0	1.0	29.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
23.0	1.0	6	B2	47	True	6.0	1.0	29.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
24.0	1.0	6	G4	67	True	6.0	1.0	30.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
24.0	0.5	6	E4	64	True	6.0	1.0	30.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
24.0	1.0	6	B3	59	True	6.0	1.0	30.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
24.0	1.0	6	E3	52	True	6.0	1.0	30.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
24.5	0.5	6	D4	62	True	6.0	1.0	30.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
25.0	0.5	7	A4	69	True	7.0	1.0	31.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
25.0	0.5	7	C4	60	True	7.0	1.0	31.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
25.0	1.0	7	A3	57	True	7.0	1.0	31.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
25.0	1.0	7	F3	53	True	7.0	1.0	31.0	VI	True	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
25.5	0.5	7	B4	71	True	7.0	1.0	31.0	VI	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
25.5	0.5	7	D4	62	True	7.0	1.0	31.0	VI	False	('F', 'A', 'C')	F	F	0.0	major triad	(0, 5, 9)	a	a	6	None
26.0	1.0	7	C5	72	True	7.0	1.0	32.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
26.0	1.0	7	E4	64	True	7.0	1.0	32.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
26.0	1.0	7	A4	69	True	7.0	1.0	32.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
26.0	0.5	7	C3	48	True	7.0	1.0	32.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
26.5	0.5	7	D3	50	True	7.0	1.0	32.0	i	False	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
27.0	1.0	7	B4	71	True	7.0	1.0	33.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
27.0	1.0	7	E4	64	True	7.0	1.0	33.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
27.0	1.0	7	G#4	68	True	7.0	1.0	33.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
27.0	1.0	7	E3	52	True	7.0	1.0	33.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
28.0	0.5	7	C5	72	True	7.0	1.0	34.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.0	1.0	7	A4	69	True	7.0	1.0	34.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.0	0.5	7	E4	64	True	7.0	1.0	34.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.0	0.5	7	A2	45	True	7.0	1.0	34.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.5	0.5	7	B4	71	True	7.0	1.0	34.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.5	0.5	7	D4	62	True	7.0	1.0	34.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
28.5	0.5	7	B2	47	True	7.0	1.0	34.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
29.0	1.0	8	A4	69	True	8.0	1.0	35.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
29.0	1.0	8	E4	64	True	8.0	1.0	35.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
29.0	1.0	8	C4	60	True	8.0	1.0	35.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
29.0	0.5	8	C3	48	True	8.0	1.0	35.0	i	True	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
29.5	0.5	8	D3	50	True	8.0	1.0	35.0	i	False	('C', 'E', 'A')	C	A	1.0	minor triad	(0, 4, 9)	a	a	1	None
30.0	1.0	8	G#4	68	True	8.0	1.0	36.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
30.0	1.0	8	E4	64	True	8.0	1.0	36.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
30.0	1.0	8	B3	59	True	8.0	1.0	36.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
30.0	1.0	8	E3	52	True	8.0	1.0	36.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
31.0	1.0	8	A4	69	True	8.0	1.0	37.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
31.0	1.0	8	E4	64	True	8.0	1.0	37.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
31.0	1.0	8	C4	60	True	8.0	1.0	37.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
31.0	1.0	8	A2	45	True	8.0	1.0	37.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
32.0	1.0	8	A4	69	True	8.0	1.0	38.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
32.0	1.0	8	E4	64	True	8.0	1.0	38.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
32.0	1.0	8	C4	60	True	8.0	1.0	38.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
32.0	1.0	8	A3	57	True	8.0	1.0	38.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
33.0	1.0	9	E5	76	True	9.0	1.0	39.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
33.0	1.0	9	E4	64	True	9.0	1.0	39.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
33.0	1.0	9	B3	59	True	9.0	1.0	39.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
33.0	1.0	9	G#3	56	True	9.0	1.0	39.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	a	a	5	None
34.0	1.0	9	C5	72	True	9.0	1.0	40.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
34.0	1.0	9	E4	64	True	9.0	1.0	40.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
34.0	1.0	9	A3	57	True	9.0	1.0	40.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
34.0	0.5	9	A3	57	True	9.0	1.0	40.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
34.5	0.5	9	G3	55	True	9.0	1.0	40.0	i	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
35.0	1.0	9	D5	74	True	9.0	1.0	41.0	iv	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	a	a	4	None
35.0	1.0	9	F4	65	True	9.0	1.0	41.0	iv	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	a	a	4	None
35.0	1.0	9	A3	57	True	9.0	1.0	41.0	iv	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	a	a	4	None
35.0	0.5	9	F3	53	True	9.0	1.0	41.0	iv	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	a	a	4	None
