j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	s_note	s_midi	s_isOnset	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
7.0	7	1.5	3/2	3.0	A4	69.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.0	7	1.5	3/2	3.0	C4	60.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7.0	7	1.5	3/2	3.0	D4	62.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	True	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.5	17/2	0.5	1/2	3.0	B3	59.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.5	17/2	0.5	1/2	3.0	D4	62.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8.5	17/2	0.5	1/2	3.0	G4	67.0	True	P1-Staff2	2	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	1.0	1	3.0	F#4	66.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	1.0	1	3.0	A4	69.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	1.0	1	3.0	A3	57.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9.0	9	1.0	1	3.0	C4	60.0	True	P1-Staff2	1	3.0	3.0	3.0	V7	False	('C', 'D', 'F#', 'A')	C	D	3.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
10.0	10	1.0	1	4.0	G4	67.0	True	P1-Staff2	1	4.0	3.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	1.0	1	4.0	B4	71.0	True	P1-Staff2	1	4.0	3.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	1.0	1	4.0	G3	55.0	True	P1-Staff2	1	4.0	3.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
10.0	10	1.0	1	4.0	B3	59.0	True	P1-Staff2	1	4.0	3.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	G3	55.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	G2	43.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	B4	71.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	G4	67.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	D4	62.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12.0	12	0.5	1/2	4.0	B3	59.0	True	P1-Staff2	1	4.0	3.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	1.5	3/2	5.0	B4	71.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	2.0	2	5.0	B3	59.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	2.0	2	5.0	D4	62.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	2.0	2	5.0	G4	67.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	2.0	2	5.0	G2	43.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13.0	13	2.0	2	5.0	G3	55.0	True	P1-Staff2	1	5.0	3.0	5.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
14.5	29/2	0.5	1/2	5.0	A4	69.0	True	P1-Staff2	1	5.0	3.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	5.0	B3	59.0	True	P1-Staff2	1	5.0	3.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	5.0	G4	67.0	True	P1-Staff2	1	5.0	3.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	5.0	G1	31.0	True	P1-Staff2	1	5.0	3.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
15.0	15	0.5	1/2	5.0	G2	43.0	True	P1-Staff2	1	5.0	3.0	5.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
16.0	16	0.5	1/2	6.0	C#4	61.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
16.0	16	0.5	1/2	6.0	A#4	70.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
16.0	16	0.5	1/2	6.0	C#5	73.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
16.0	16	0.5	1/2	6.0	F#1	30.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
16.0	16	0.5	1/2	6.0	F#2	42.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	True	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
18.0	18	1.0	1	6.0	F#4	66.0	True	P1-Staff2	5	6.0	3.0	6.0	V/iii	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
18.0	18	1.0	1	6.0	C#5	73.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
18.0	18	1.0	1	6.0	A#4	70.0	True	P1-Staff2	1	6.0	3.0	6.0	V/iii	False	('F#', 'A#', 'C#')	F#	F#	0.0	major triad	(1, 6, 10)	G	b	5	3
19.0	19	1.5	3/2	7.0	A#4	70.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	True	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
19.0	19	1.5	3/2	7.0	C#5	73.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	True	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
19.0	19	1.5	3/2	7.0	E4	64.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	True	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
19.0	19	1.5	3/2	7.0	F#4	66.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	True	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
20.5	41/2	0.5	1/2	7.0	B4	71.0	True	P1-Staff2	2	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
20.5	41/2	0.5	1/2	7.0	D4	62.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
20.5	41/2	0.5	1/2	7.0	F#4	66.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
21.0	21	1.0	1	7.0	E4	64.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
21.0	21	1.0	1	7.0	C#4	61.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
21.0	21	1.0	1	7.0	A#4	70.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
21.0	21	1.0	1	7.0	C#5	73.0	True	P1-Staff2	1	7.0	3.0	7.0	V7	False	('E', 'F#', 'A#', 'C#')	E	F#	3.0	dominant seventh chord	(1, 4, 6, 10)	b	b	5	None
22.0	22	1.0	1	8.0	B4	71.0	True	P1-Staff2	1	8.0	3.0	8.0	i	True	('B', 'D', 'F#')	B	B	0.0	minor triad	(2, 6, 11)	b	b	1	None
22.0	22	1.0	1	8.0	D5	74.0	True	P1-Staff2	1	8.0	3.0	8.0	i	True	('B', 'D', 'F#')	B	B	0.0	minor triad	(2, 6, 11)	b	b	1	None
22.0	22	1.0	1	8.0	B3	59.0	True	P1-Staff2	1	8.0	3.0	8.0	i	True	('B', 'D', 'F#')	B	B	0.0	minor triad	(2, 6, 11)	b	b	1	None
22.0	22	1.0	1	8.0	D4	62.0	True	P1-Staff2	1	8.0	3.0	8.0	i	True	('B', 'D', 'F#')	B	B	0.0	minor triad	(2, 6, 11)	b	b	1	None
24.0	24	1.0	1	8.0	D5	74.0	True	P1-Staff2	2	8.0	3.0	8.0	i	False	('B', 'D', 'F#')	B	B	0.0	minor triad	(2, 6, 11)	b	b	1	None
25.0	25	3.0	3	9.0	G4	67.0	True	P1-Staff2	1	9.0	3.0	9.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
25.0	25	1.0	1	9.0	D5	74.0	False	P1-Staff2	2	9.0	3.0	9.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
25.0	25	3.0	3	9.0	B3	59.0	True	P1-Staff2	1	9.0	3.0	9.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
25.0	25	2.0	2	9.0	D4	62.0	True	P1-Staff2	6	9.0	3.0	9.0	I	True	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
26.0	26	1.0	1	9.0	G5	79.0	True	P1-Staff2	2	9.0	3.0	9.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
27.0	27	1.0	1	9.0	E4	64.0	True	P1-Staff2	6	9.0	3.0	9.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
27.0	27	1.0	1	9.0	E5	76.0	True	P1-Staff2	2	9.0	3.0	9.0	I	False	('B', 'D', 'G')	B	G	1.0	major triad	(2, 7, 11)	G	G	1	None
28.0	28	1.0	1	10.0	D5	74.0	True	P1-Staff2	2	10.0	3.0	10.0	ii	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
28.0	28	2.0	2	10.0	G4	67.0	False	P1-Staff2	5	10.0	3.0	10.0	ii	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
28.0	28	2.0	2	10.0	A3	57.0	True	P1-Staff2	1	10.0	3.0	10.0	ii	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
28.0	28	2.0	2	10.0	E4	64.0	False	P1-Staff2	1	10.0	3.0	10.0	ii	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
29.0	29	1.0	1	10.0	C5	72.0	True	P1-Staff2	2	10.0	3.0	10.0	ii	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
30.0	30	1.0	1	10.0	C5	72.0	True	P1-Staff2	2	10.0	3.0	10.0	ii	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
30.0	30	1.0	1	10.0	F#4	66.0	True	P1-Staff2	5	10.0	3.0	10.0	ii	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
30.0	30	1.0	1	10.0	E-4	63.0	True	P1-Staff2	6	10.0	3.0	10.0	ii	False	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	G	G	2	None
31.0	31	2.0	2	11.0	D4	62.0	True	P1-Staff2	6	11.0	3.0	11.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
31.0	31	2.0	2	11.0	F#4	66.0	False	P1-Staff2	5	11.0	3.0	11.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
31.0	31	1.0	1	11.0	C5	72.0	False	P1-Staff2	1	11.0	3.0	11.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
32.0	32	1.0	1	11.0	A5	81.0	True	P1-Staff2	1	11.0	3.0	11.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
33.0	33	1.0	1	11.0	C5	72.0	True	P1-Staff2	1	11.0	3.0	11.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
33.0	33	1.0	1	11.0	F#4	66.0	True	P1-Staff2	5	11.0	3.0	11.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
34.0	34	1.0	1	12.0	C5	72.0	False	P1-Staff2	6	12.0	3.0	12.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
34.0	34	2.0	2	12.0	G4	67.0	True	P1-Staff2	6	12.0	3.0	12.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
35.0	35	1.0	1	12.0	B4	71.0	True	P1-Staff2	6	12.0	3.0	12.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
36.0	36	1.0	1	12.0	B4	71.0	True	P1-Staff2	6	12.0	3.0	12.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
36.0	36	1.0	1	12.0	G3	55.0	True	P1-Staff2	6	12.0	3.0	12.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
37.0	37	2.0	2	13.0	E3	52.0	True	P1-Staff2	6	13.0	3.0	13.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
37.0	37	1.0	1	13.0	B4	71.0	False	P1-Staff2	6	13.0	3.0	13.0	i	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
38.0	38	1.0	1	13.0	G4	67.0	True	P1-Staff2	6	13.0	3.0	13.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
39.0	39	1.0	1	13.0	G4	67.0	True	P1-Staff2	6	13.0	3.0	13.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
39.0	39	1.0	1	13.0	E4	64.0	True	P1-Staff2	6	13.0	3.0	13.0	i	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	e	e	1	None
40.0	40	1.0	1	14.0	G4	67.0	False	P1-Staff2	6	14.0	3.0	14.0	VI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
40.0	40	2.0	2	14.0	C4	60.0	True	P1-Staff2	6	14.0	3.0	14.0	VI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
41.0	41	1.0	1	14.0	E4	64.0	True	P1-Staff2	6	14.0	3.0	14.0	VI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
42.0	42	1.0	1	14.0	E4	64.0	True	P1-Staff2	6	14.0	3.0	14.0	VI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
42.0	42	1.0	1	14.0	C3	48.0	True	P1-Staff2	6	14.0	3.0	14.0	VI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
43.0	43	3.0	3	15.0	C2	36.0	True	P1-Staff2	1	15.0	3.0	15.0	VI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
43.0	43	3.0	3	15.0	C3	48.0	False	P1-Staff2	1	15.0	3.0	15.0	VI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
43.0	43	1.0	1	15.0	E4	64.0	False	P1-Staff2	6	15.0	3.0	15.0	VI	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
44.0	44	1.0	1	15.0	G3	55.0	True	P1-Staff2	1	15.0	3.0	15.0	VI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
45.0	45	1.0	1	15.0	E3	52.0	True	P1-Staff2	1	15.0	3.0	15.0	VI	False	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	e	e	6	None
46.0	46	2.0	2	16.0	D#3	51.0	True	P1-Staff2	1	16.0	3.0	16.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
46.0	46	2.0	2	16.0	B3	59.0	True	P1-Staff2	1	16.0	3.0	16.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
46.0	46	2.0	2	16.0	B1	35.0	True	P1-Staff2	1	16.0	3.0	16.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
46.0	46	2.0	2	16.0	B2	47.0	True	P1-Staff2	1	16.0	3.0	16.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
48.0	48	1.0	1	16.0	E5	76.0	True	P1-Staff2	1	16.0	3.0	16.0	V	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
48.0	48	1.0	1	16.0	E6	88.0	True	P1-Staff2	1	16.0	3.0	16.0	V	False	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	e	e	5	None
49.0	49	3.0	3	17.0	B3	59.0	True	P1-Staff2	1	17.0	3.0	17.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
49.0	49	3.0	3	17.0	E3	52.0	True	P1-Staff2	1	17.0	3.0	17.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
49.0	49	3.0	3	17.0	G2	43.0	True	P1-Staff2	1	17.0	3.0	17.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
49.0	49	1.5	3/2	17.0	E6	88.0	False	P1-Staff2	1	17.0	3.0	17.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
49.0	49	1.5	3/2	17.0	E5	76.0	False	P1-Staff2	1	17.0	3.0	17.0	i	True	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
50.5	101/2	0.5	1/2	17.0	D#5	75.0	True	P1-Staff2	1	17.0	3.0	17.0	i	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
50.5	101/2	0.5	1/2	17.0	D#6	87.0	True	P1-Staff2	1	17.0	3.0	17.0	i	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
51.0	51	1.0	1	17.0	E5	76.0	True	P1-Staff2	1	17.0	3.0	17.0	i	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
51.0	51	1.0	1	17.0	E6	88.0	True	P1-Staff2	1	17.0	3.0	17.0	i	False	('G', 'B', 'E')	G	E	1.0	minor triad	(4, 7, 11)	e	e	1	None
52.0	52	2.0	2	18.0	A2	45.0	True	P1-Staff2	6	18.0	2.0	18.0	iiø7	True	('A', 'C', 'E', 'F#')	A	F#	1.0	half-diminished seventh chord	(0, 4, 6, 9)	e	e	2	None
