onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
84	12	3.5	7/2	0.5	1/2	2	2	4	3	3.5	G#3	56	True	G	1	1/4	2.0	2	P1-Staff3	1	2	2.0	2	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
84	12	3.5	7/2	0.5	1/2	2	2	4	3	3.5	E4	64	True	E	0	1/4	2.0	2	P1-Staff3	1	2	2.0	2	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
96	12	4.0	4	0.5	1/2	2	2	4	3	4.0	D5	74	True	D	0	3/8	2.5	0	P1-Staff3	1	2	2.0	2	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
108	12	4.5	9/2	0.5	1/2	3	2	4	4	4.5	C#5	73	True	C	1	0	1.0	1	P1-Staff3	1	3	0.5	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
108	12	4.5	9/2	0.5	1/2	3	2	4	4	4.5	A3	57	True	A	0	0	1.0	1	P1-Staff3	1	3	0.5	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
108	12	4.5	9/2	0.5	1/2	3	2	4	4	4.5	E4	64	True	E	0	0	1.0	1	P1-Staff3	1	3	0.5	3	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
120	12	5.0	5	0.5	1/2	3	2	4	4	5.0	A4	69	True	A	0	1/8	1.5	0	P1-Staff3	1	3	0.5	4	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
120	12	5.0	5	0.5	1/2	3	2	4	4	5.0	C#4	61	True	C	1	1/8	1.5	0	P1-Staff3	1	3	0.5	4	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
132	12	5.5	11/2	0.5	1/2	3	2	4	4	5.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	3	0.5	5	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
132	12	5.5	11/2	0.5	1/2	3	2	4	4	5.5	G#4	68	True	G	1	1/4	2.0	2	P1-Staff3	1	3	0.5	5	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
132	12	5.5	11/2	0.5	1/2	3	2	4	4	5.5	D5	74	True	D	0	1/4	2.0	2	P1-Staff3	1	3	0.5	5	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
144	12	6.0	6	0.5	1/2	3	2	4	4	6.0	A4	69	True	A	0	3/8	2.5	0	P1-Staff3	1	3	0.5	6	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
144	12	6.0	6	0.5	1/2	3	2	4	4	6.0	C#5	73	True	C	1	3/8	2.5	0	P1-Staff3	1	3	0.5	6	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
144	12	6.0	6	0.5	1/2	3	2	4	4	6.0	A3	57	True	A	0	3/8	2.5	0	P1-Staff3	1	3	0.5	6	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
156	12	6.5	13/2	0.5	1/2	4	2	4	5	6.5	A4	69	True	A	0	0	1.0	1	P1-Staff3	1	4	1.0	7	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
156	12	6.5	13/2	0.5	1/2	4	2	4	5	6.5	C#5	73	True	C	1	0	1.0	1	P1-Staff3	1	4	1.0	7	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
156	12	6.5	13/2	0.5	1/2	4	2	4	5	6.5	E3	52	True	E	0	0	1.0	1	P1-Staff3	1	4	1.0	7	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
168	12	7.0	7	0.5	1/2	4	2	4	5	7.0	B4	71	True	B	0	1/8	1.5	0	P1-Staff3	1	4	1.0	7	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
168	12	7.0	7	0.5	1/2	4	2	4	5	7.0	G#4	68	True	G	1	1/8	1.5	0	P1-Staff3	1	4	1.0	7	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
180	12	7.5	15/2	0.5	1/2	4	2	4	5	7.5	E3	52	True	E	0	1/4	2.0	2	P1-Staff3	1	4	1.0	8	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
192	12	8.0	8	0.5	1/2	4	2	4	5	8.0	E4	64	True	E	0	3/8	2.5	0	P1-Staff3	1	4	1.0	8	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
204	12	8.5	17/2	0.5	1/2	5	2	4	6	8.5	A4	69	True	A	0	0	1.0	1	P1-Staff3	1	5	2.0	9	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
204	12	8.5	17/2	0.5	1/2	5	2	4	6	8.5	A3	57	True	A	0	0	1.0	1	P1-Staff3	1	5	2.0	9	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
204	12	8.5	17/2	0.5	1/2	5	2	4	6	8.5	C#4	61	True	C	1	0	1.0	1	P1-Staff3	1	5	2.0	9	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
216	12	9.0	9	0.5	1/2	5	2	4	6	9.0	B4	71	True	B	0	1/8	1.5	0	P1-Staff3	1	5	2.0	9	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	6	9.5	C#5	73	True	C	1	1/4	2.0	2	P1-Staff3	1	5	2.0	9	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	6	9.5	A3	57	True	A	0	1/4	2.0	2	P1-Staff3	1	5	2.0	9	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	6	9.5	C#4	61	True	C	1	1/4	2.0	2	P1-Staff3	1	5	2.0	9	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
240	12	10.0	10	0.5	1/2	5	2	4	6	10.0	D5	74	True	D	0	3/8	2.5	0	P1-Staff3	1	5	2.0	9	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
252	12	10.5	21/2	0.5	1/2	6	2	4	7	10.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	6	2.0	10	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
252	18	10.5	21/2	0.75	3/4	6	2	4	7	10.5	E5	76	True	E	0	0	1.0	1	P1-Staff3	1	6	2.0	10	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
252	12	10.5	21/2	0.5	1/2	6	2	4	7	10.5	G#3	56	True	G	1	0	1.0	1	P1-Staff3	1	6	2.0	10	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
270	6	11.25	45/4	0.25	1/4	6	2	4	7	11.25	F#5	78	True	F	1	3/16	1.75	0	P1-Staff3	1	6	2.0	10	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
276	12	11.5	23/2	0.5	1/2	6	2	4	7	11.5	E5	76	True	E	0	1/4	2.0	2	P1-Staff3	1	6	2.0	10	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
276	12	11.5	23/2	0.5	1/2	6	2	4	7	11.5	G#3	56	True	G	1	1/4	2.0	2	P1-Staff3	1	6	2.0	10	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
276	12	11.5	23/2	0.5	1/2	6	2	4	7	11.5	E4	64	True	E	0	1/4	2.0	2	P1-Staff3	1	6	2.0	10	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
288	12	12.0	12	0.5	1/2	6	2	4	7	12.0	D5	74	True	D	0	3/8	2.5	0	P1-Staff3	1	6	2.0	10	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
300	12	12.5	25/2	0.5	1/2	7	2	4	8	12.5	C#5	73	True	C	1	0	1.0	1	P1-Staff3	1	7	0.5	11	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
300	12	12.5	25/2	0.5	1/2	7	2	4	8	12.5	A3	57	True	A	0	0	1.0	1	P1-Staff3	1	7	0.5	11	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
300	12	12.5	25/2	0.5	1/2	7	2	4	8	12.5	E4	64	True	E	0	0	1.0	1	P1-Staff3	1	7	0.5	11	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
312	12	13.0	13	0.5	1/2	7	2	4	8	13.0	C#4	61	True	C	1	1/8	1.5	0	P1-Staff3	1	7	0.5	12	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
312	12	13.0	13	0.5	1/2	7	2	4	8	13.0	A4	69	True	A	0	1/8	1.5	0	P1-Staff3	1	7	0.5	12	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	1	None	I	True
324	12	13.5	27/2	0.5	1/2	7	2	4	8	13.5	G#4	68	True	G	1	1/4	2.0	2	P1-Staff3	1	7	0.5	13	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
324	12	13.5	27/2	0.5	1/2	7	2	4	8	13.5	D5	74	True	D	0	1/4	2.0	2	P1-Staff3	1	7	0.5	13	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
324	12	13.5	27/2	0.5	1/2	7	2	4	8	13.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	7	0.5	13	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	7	None	viio	True
336	12	14.0	14	0.5	1/2	7	2	4	8	14.0	A4	69	True	A	0	3/8	2.5	0	P1-Staff3	1	7	0.5	14	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
336	12	14.0	14	0.5	1/2	7	2	4	8	14.0	C#5	73	True	C	1	3/8	2.5	0	P1-Staff3	1	7	0.5	14	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
336	12	14.0	14	0.5	1/2	7	2	4	8	14.0	A3	57	True	A	0	3/8	2.5	0	P1-Staff3	1	7	0.5	14	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
348	12	14.5	29/2	0.5	1/2	8	2	4	9	14.5	A4	69	True	A	0	0	1.0	1	P1-Staff3	1	8	1.0	15	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
348	12	14.5	29/2	0.5	1/2	8	2	4	9	14.5	C#5	73	True	C	1	0	1.0	1	P1-Staff3	1	8	1.0	15	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
348	12	14.5	29/2	0.5	1/2	8	2	4	9	14.5	E3	52	True	E	0	0	1.0	1	P1-Staff3	1	8	1.0	15	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
360	12	15.0	15	0.5	1/2	8	2	4	9	15.0	B4	71	True	B	0	1/8	1.5	0	P1-Staff3	1	8	1.0	15	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
360	12	15.0	15	0.5	1/2	8	2	4	9	15.0	G#4	68	True	G	1	1/8	1.5	0	P1-Staff3	1	8	1.0	15	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
372	12	15.5	31/2	0.5	1/2	8	2	4	9	15.5	E3	52	True	E	0	1/4	2.0	2	P1-Staff3	1	8	1.0	16	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True
384	12	16.0	16	0.5	1/2	8	2	4	9	16.0	B4	71	True	B	0	3/8	2.5	0	P1-Staff3	1	8	1.0	16	V/V	False	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True
396	12	16.5	33/2	0.5	1/2	9	2	4	10	16.5	B4	71	True	B	0	0	1.0	1	P1-Staff3	1	9	2.0	17	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
396	12	16.5	33/2	0.5	1/2	9	2	4	10	16.5	D#3	51	True	D	1	0	1.0	1	P1-Staff3	1	9	2.0	17	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
396	12	16.5	33/2	0.5	1/2	9	2	4	10	16.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	9	2.0	17	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
408	12	17.0	17	0.5	1/2	9	2	4	10	17.0	C#5	73	True	C	1	1/8	1.5	0	P1-Staff3	1	9	2.0	17	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
420	12	17.5	35/2	0.5	1/2	9	2	4	10	17.5	D#3	51	True	D	1	1/4	2.0	2	P1-Staff3	1	9	2.0	17	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
420	12	17.5	35/2	0.5	1/2	9	2	4	10	17.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	9	2.0	17	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
420	12	17.5	35/2	0.5	1/2	9	2	4	10	17.5	B4	71	True	B	0	1/4	2.0	2	P1-Staff3	1	9	2.0	17	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
432	12	18.0	18	0.5	1/2	9	2	4	10	18.0	A4	69	True	A	0	3/8	2.5	0	P1-Staff3	1	9	2.0	17	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
444	18	18.5	37/2	0.75	3/4	10	2	4	11	18.5	G#4	68	True	G	1	0	1.0	1	P1-Staff3	1	10	2.0	18	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
444	12	18.5	37/2	0.5	1/2	10	2	4	11	18.5	E3	52	True	E	0	0	1.0	1	P1-Staff3	1	10	2.0	18	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
444	12	18.5	37/2	0.5	1/2	10	2	4	11	18.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	10	2.0	18	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
462	6	19.25	77/4	0.25	1/4	10	2	4	11	19.25	A4	69	True	A	0	3/16	1.75	0	P1-Staff3	1	10	2.0	18	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
468	12	19.5	39/2	0.5	1/2	10	2	4	11	19.5	E3	52	True	E	0	1/4	2.0	2	P1-Staff3	1	10	2.0	18	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
468	12	19.5	39/2	0.5	1/2	10	2	4	11	19.5	B4	71	True	B	0	1/4	2.0	2	P1-Staff3	1	10	2.0	18	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
468	12	19.5	39/2	0.5	1/2	10	2	4	11	19.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	10	2.0	18	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
480	12	20.0	20	0.5	1/2	10	2	4	11	20.0	B4	71	True	B	0	3/8	2.5	0	P1-Staff3	1	10	2.0	18	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
492	12	20.5	41/2	0.5	1/2	11	2	4	12	20.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	11	2.0	19	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
492	12	20.5	41/2	0.5	1/2	11	2	4	12	20.5	B4	71	True	B	0	0	1.0	1	P1-Staff3	1	11	2.0	19	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
492	12	20.5	41/2	0.5	1/2	11	2	4	12	20.5	D#3	51	True	D	1	0	1.0	1	P1-Staff3	1	11	2.0	19	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
504	12	21.0	21	0.5	1/2	11	2	4	12	21.0	C#5	73	True	C	1	1/8	1.5	0	P1-Staff3	1	11	2.0	19	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
516	12	21.5	43/2	0.5	1/2	11	2	4	12	21.5	B4	71	True	B	0	1/4	2.0	2	P1-Staff3	1	11	2.0	19	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
516	12	21.5	43/2	0.5	1/2	11	2	4	12	21.5	D#3	51	True	D	1	1/4	2.0	2	P1-Staff3	1	11	2.0	19	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
516	12	21.5	43/2	0.5	1/2	11	2	4	12	21.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	11	2.0	19	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
528	12	22.0	22	0.5	1/2	11	2	4	12	22.0	A4	69	True	A	0	3/8	2.5	0	P1-Staff3	1	11	2.0	19	V7/V	False	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	E	5	5	V7	True
540	12	22.5	45/2	0.5	1/2	12	2	4	13	22.5	E3	52	True	E	0	0	1.0	1	P1-Staff3	1	12	1.5	20	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
540	12	22.5	45/2	0.5	1/2	12	2	4	13	22.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	12	1.5	20	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
540	18	22.5	45/2	0.75	3/4	12	2	4	13	22.5	G#4	68	True	G	1	0	1.0	1	P1-Staff3	1	12	1.5	20	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
558	6	23.25	93/4	0.25	1/4	12	2	4	13	23.25	A4	69	True	A	0	3/16	1.75	0	P1-Staff3	1	12	1.5	20	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
564	12	23.5	47/2	0.5	1/2	12	2	4	13	23.5	B4	71	True	B	0	1/4	2.0	2	P1-Staff3	1	12	1.5	20	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	5	None	V	True
576	12	24.0	24	0.5	1/2	12	2	4	13	24.0	B4	71	True	B	0	3/8	2.5	0	P1-Staff3	1	12	0.5	21	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
576	12	24.0	24	0.5	1/2	12	2	4	13	24.0	G#3	56	True	G	1	3/8	2.5	0	P1-Staff3	1	12	0.5	21	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
576	12	24.0	24	0.5	1/2	12	2	4	13	24.0	E4	64	True	E	0	3/8	2.5	0	P1-Staff3	1	12	0.5	21	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
588	12	24.5	49/2	0.5	1/2	13	2	4	14	24.5	E4	64	True	E	0	0	1.0	1	P1-Staff3	1	13	1.0	22	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
588	12	24.5	49/2	0.5	1/2	13	2	4	14	24.5	C#5	73	True	C	1	0	1.0	1	P1-Staff3	1	13	1.0	22	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
588	12	24.5	49/2	0.5	1/2	13	2	4	14	24.5	A3	57	True	A	0	0	1.0	1	P1-Staff3	1	13	1.0	22	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
600	12	25.0	25	0.5	1/2	13	2	4	14	25.0	E5	76	True	E	0	1/8	1.5	0	P1-Staff3	1	13	1.0	22	I	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	1	None	I	True
612	12	25.5	51/2	0.5	1/2	13	2	4	14	25.5	B3	59	True	B	0	1/4	2.0	2	P1-Staff3	1	13	1.0	23	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True
612	12	25.5	51/2	0.5	1/2	13	2	4	14	25.5	D#5	75	True	D	1	1/4	2.0	2	P1-Staff3	1	13	1.0	23	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True
624	12	26.0	26	0.5	1/2	13	2	4	14	26.0	F#5	78	True	F	1	3/8	2.5	0	P1-Staff3	1	13	1.0	23	V/V	False	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	E	5	5	V	True
636	12	26.5	53/2	0.5	1/2	14	2	4	15	26.5	E5	76	True	E	0	0	1.0	1	P1-Staff3	1	14	1.5	24	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
636	24	26.5	53/2	1.0	1	14	2	4	15	26.5	G#3	56	True	G	1	0	1.0	1	P1-Staff3	1	14	1.5	24	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
636	24	26.5	53/2	1.0	1	14	2	4	15	26.5	B3	59	True	B	0	0	1.0	1	P1-Staff3	1	14	1.5	24	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
648	12	27.0	27	0.5	1/2	14	2	4	15	27.0	G#5	80	True	G	1	1/8	1.5	0	P1-Staff3	1	14	1.5	24	V	False	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	5	None	V	True
