onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
16	4	4.0	4	1.0	1	2	3	4	2	4.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	1	2	1.5	4	IV	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	B-	B-	4	None	IV
16	4	4.0	4	1.0	1	2	3	4	2	4.0	E-2	39	True	E	-1	1/4	2.0	2	P2-Staff2	1	2	1.5	4	IV	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	B-	B-	4	None	IV
16	4	4.0	4	1.0	1	2	3	4	2	4.0	E-3	51	True	E	-1	1/4	2.0	2	P2-Staff2	1	2	1.5	4	IV	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	B-	B-	4	None	IV
22	2	5.5	11/2	0.5	1/2	2	3	4	2	5.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	2	0.5	5	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
22	2	5.5	11/2	0.5	1/2	2	3	4	2	5.5	A3	57	True	A	0	5/8	3.5	0	P2-Staff2	1	2	0.5	5	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
22	2	5.5	11/2	0.5	1/2	2	3	4	2	5.5	F4	65	True	F	0	5/8	3.5	0	P2-Staff2	1	2	0.5	5	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
22	2	5.5	11/2	0.5	1/2	2	3	4	2	5.5	F2	41	True	F	0	5/8	3.5	0	P2-Staff2	1	2	0.5	5	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
22	2	5.5	11/2	0.5	1/2	2	3	4	2	5.5	E-3	51	True	E	-1	5/8	3.5	0	P2-Staff2	1	2	0.5	5	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
24	2	6.0	6	0.5	1/2	3	3	4	3	6.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	6	3	1.0	6	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	2	6.0	6	0.5	1/2	3	3	4	3	6.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	3	1.0	6	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	2	6.0	6	0.5	1/2	3	3	4	3	6.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	3	1.0	6	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	2	6.0	6	0.5	1/2	3	3	4	3	6.0	B-2	46	True	B	-1	0	1.0	1	P2-Staff2	1	3	1.0	6	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
24	2	6.0	6	0.5	1/2	3	3	4	3	6.0	D3	50	True	D	0	0	1.0	1	P2-Staff2	1	3	1.0	6	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
26	2	6.5	13/2	0.5	1/2	3	3	4	3	6.5	F4	65	True	F	0	1/8	1.5	0	P2-Staff2	6	3	1.0	6	I	False	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	B-	1	None	I
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	B-4	70	True	B	-1	1/4	2.0	2	P2-Staff2	6	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
28	8	7.0	7	2.0	2	3	3	4	3	7.0	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	1	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
28	8	7.0	7	2.0	2	3	3	4	3	7.0	D4	62	True	D	0	1/4	2.0	2	P2-Staff2	1	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
28	6	7.0	7	1.5	3/2	3	3	4	3	7.0	D3	50	True	D	0	1/4	2.0	2	P2-Staff2	6	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
28	8	7.0	7	2.0	2	3	3	4	3	7.0	G2	43	True	G	0	1/4	2.0	2	P2-Staff2	1	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
28	8	7.0	7	2.0	2	3	3	4	3	7.0	D3	50	True	D	0	1/4	2.0	2	P2-Staff2	1	3	2.0	7	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
32	2	8.0	8	0.5	1/2	3	3	4	3	8.0	B-4	70	True	B	-1	1/2	3.0	3	P2-Staff2	6	3	2.0	7	vi	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	6	3	2.0	7	vi	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	6	3	2.0	7	vi	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
34	2	8.5	17/2	0.5	1/2	3	3	4	3	8.5	G3	55	True	G	0	5/8	3.5	0	P2-Staff2	6	3	2.0	7	vi	False	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	B-	6	None	vi
36	3	9.0	9	0.75	3/4	4	3	4	4	9.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	6	4	1.0	8	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
36	3	9.0	9	0.75	3/4	4	3	4	4	9.0	B3	59	True	B	0	0	1.0	1	P2-Staff2	1	4	1.0	8	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
36	3	9.0	9	0.75	3/4	4	3	4	4	9.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	4	1.0	8	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
36	3	9.0	9	0.75	3/4	4	3	4	4	9.0	A-3	56	True	A	-1	0	1.0	1	P2-Staff2	6	4	1.0	8	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
36	6	9.0	9	1.5	3/2	4	3	4	4	9.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	6	4	1.0	8	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
39	1	9.75	39/4	0.25	1/4	4	3	4	4	9.75	E-4	63	True	E	-1	3/16	1.75	0	P2-Staff2	6	4	1.0	8	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
39	1	9.75	39/4	0.25	1/4	4	3	4	4	9.75	C4	60	True	C	0	3/16	1.75	0	P2-Staff2	1	4	1.0	8	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
39	1	9.75	39/4	0.25	1/4	4	3	4	4	9.75	E-4	63	True	E	-1	3/16	1.75	0	P2-Staff2	1	4	1.0	8	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
39	1	9.75	39/4	0.25	1/4	4	3	4	4	9.75	G3	55	True	G	0	3/16	1.75	0	P2-Staff2	6	4	1.0	8	viio7	False	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	#7	None	viio7
40	4	10.0	10	1.0	1	4	3	4	4	10.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	6	4	0.5	9	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
40	2	10.0	10	0.5	1/2	4	3	4	4	10.0	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	1	4	0.5	9	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
40	2	10.0	10	0.5	1/2	4	3	4	4	10.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	1	4	0.5	9	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
40	2	10.0	10	0.5	1/2	4	3	4	4	10.0	G3	55	True	G	0	1/4	2.0	2	P2-Staff2	6	4	0.5	9	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
42	4	10.5	21/2	1.0	1	4	3	4	4	10.5	C4	60	True	C	0	3/8	2.5	0	P2-Staff2	1	4	1.0	10	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
42	4	10.5	21/2	1.0	1	4	3	4	4	10.5	A-4	68	True	A	-1	3/8	2.5	0	P2-Staff2	1	4	1.0	10	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
42	4	10.5	21/2	1.0	1	4	3	4	4	10.5	F2	41	True	F	0	3/8	2.5	0	P2-Staff2	1	4	1.0	10	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
42	4	10.5	21/2	1.0	1	4	3	4	4	10.5	F3	53	True	F	0	3/8	2.5	0	P2-Staff2	1	4	1.0	10	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
46	2	11.5	23/2	0.5	1/2	4	3	4	4	11.5	B3	59	True	B	0	5/8	3.5	0	P2-Staff2	1	4	0.5	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
46	2	11.5	23/2	0.5	1/2	4	3	4	4	11.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	1	4	0.5	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
46	2	11.5	23/2	0.5	1/2	4	3	4	4	11.5	G2	43	True	G	0	5/8	3.5	0	P2-Staff2	1	4	0.5	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
46	2	11.5	23/2	0.5	1/2	4	3	4	4	11.5	F3	53	True	F	0	5/8	3.5	0	P2-Staff2	1	4	0.5	11	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
48	2	12.0	12	0.5	1/2	5	3	4	5	12.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	6	5	1.0	12	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
48	4	12.0	12	1.0	1	5	3	4	5	12.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	5	1.0	12	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
48	4	12.0	12	1.0	1	5	3	4	5	12.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	5	1.0	12	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
48	4	12.0	12	1.0	1	5	3	4	5	12.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	1	5	1.0	12	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
48	4	12.0	12	1.0	1	5	3	4	5	12.0	E-3	51	True	E	-1	0	1.0	1	P2-Staff2	1	5	1.0	12	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
50	2	12.5	25/2	0.5	1/2	5	3	4	5	12.5	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	6	5	1.0	12	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
52	6	13.0	13	1.5	3/2	5	3	4	5	13.0	A-4	68	True	A	-1	1/4	2.0	2	P2-Staff2	6	5	1.5	13	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
52	4	13.0	13	1.0	1	5	3	4	5	13.0	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	1	5	1.5	13	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
52	4	13.0	13	1.0	1	5	3	4	5	13.0	A-4	68	True	A	-1	1/4	2.0	2	P2-Staff2	1	5	1.5	13	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
52	4	13.0	13	1.0	1	5	3	4	5	13.0	F2	41	True	F	0	1/4	2.0	2	P2-Staff2	1	5	1.5	13	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
52	4	13.0	13	1.0	1	5	3	4	5	13.0	F3	53	True	F	0	1/4	2.0	2	P2-Staff2	1	5	1.5	13	iv	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	c	c	4	None	iv
58	2	14.5	29/2	0.5	1/2	5	3	4	5	14.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	6	5	0.5	14	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
58	2	14.5	29/2	0.5	1/2	5	3	4	5	14.5	B3	59	True	B	0	5/8	3.5	0	P2-Staff2	1	5	0.5	14	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
58	2	14.5	29/2	0.5	1/2	5	3	4	5	14.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	1	5	0.5	14	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
58	2	14.5	29/2	0.5	1/2	5	3	4	5	14.5	G2	43	True	G	0	5/8	3.5	0	P2-Staff2	1	5	0.5	14	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
58	2	14.5	29/2	0.5	1/2	5	3	4	5	14.5	F3	53	True	F	0	5/8	3.5	0	P2-Staff2	1	5	0.5	14	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	5	None	V
60	2	15.0	15	0.5	1/2	6	3	4	6	15.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	6	6	1.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
60	4	15.0	15	1.0	1	6	3	4	6	15.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	6	1.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
60	4	15.0	15	1.0	1	6	3	4	6	15.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	6	1.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
60	4	15.0	15	1.0	1	6	3	4	6	15.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	1	6	1.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
60	4	15.0	15	1.0	1	6	3	4	6	15.0	E-3	51	True	E	-1	0	1.0	1	P2-Staff2	1	6	1.0	15	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
62	2	15.5	31/2	0.5	1/2	6	3	4	6	15.5	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	6	6	1.0	15	i	False	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	1	None	i
64	6	16.0	16	1.5	3/2	6	3	4	6	16.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	6	6	1.5	16	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
64	8	16.0	16	2.0	2	6	3	4	6	16.0	C4	60	True	C	0	1/4	2.0	2	P2-Staff2	6	6	1.5	16	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
64	8	16.0	16	2.0	2	6	3	4	6	16.0	C5	72	True	C	0	1/4	2.0	2	P2-Staff2	6	6	1.5	16	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
64	6	16.0	16	1.5	3/2	6	3	4	6	16.0	G3	55	True	G	0	1/4	2.0	2	P2-Staff2	6	6	1.5	16	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
64	8	16.0	16	2.0	2	6	3	4	6	16.0	E-3	51	True	E	-1	1/4	2.0	2	P2-Staff2	6	6	1.5	16	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
68	2	17.0	17	0.5	1/2	6	3	4	6	17.0	C5	72	True	C	0	1/2	3.0	3	P2-Staff2	6	6	1.5	16	i	False	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	1	None	i
70	2	17.5	35/2	0.5	1/2	6	3	4	6	17.5	B-4	70	True	B	-1	5/8	3.5	0	P2-Staff2	6	6	0.5	17	iio	True	('E-', 'G-', 'C')	E-	C	1	diminished triad	(0, 3, 6)	B-	B-	2	None	iio
70	2	17.5	35/2	0.5	1/2	6	3	4	6	17.5	G-4	66	True	G	-1	5/8	3.5	0	P2-Staff2	6	6	0.5	17	iio	True	('E-', 'G-', 'C')	E-	C	1	diminished triad	(0, 3, 6)	B-	B-	2	None	iio
70	2	17.5	35/2	0.5	1/2	6	3	4	6	17.5	G-3	54	True	G	-1	5/8	3.5	0	P2-Staff2	6	6	0.5	17	iio	True	('E-', 'G-', 'C')	E-	C	1	diminished triad	(0, 3, 6)	B-	B-	2	None	iio
72	3	18.0	18	0.75	3/4	7	3	4	7	18.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
72	4	18.0	18	1.0	1	7	3	4	7	18.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	2	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
72	8	18.0	18	2.0	2	7	3	4	7	18.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
72	8	18.0	18	2.0	2	7	3	4	7	18.0	F4	65	True	F	0	0	1.0	1	P2-Staff2	1	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
72	8	18.0	18	2.0	2	7	3	4	7	18.0	E-3	51	True	E	-1	0	1.0	1	P2-Staff2	1	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
72	8	18.0	18	2.0	2	7	3	4	7	18.0	F3	53	True	F	0	0	1.0	1	P2-Staff2	1	7	2.5	18	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
75	1	18.75	75/4	0.25	1/4	7	3	4	7	18.75	A4	69	True	A	0	3/16	1.75	0	P2-Staff2	2	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
76	4	19.0	19	1.0	1	7	3	4	7	19.0	A4	69	True	A	0	1/4	2.0	2	P2-Staff2	2	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
76	4	19.0	19	1.0	1	7	3	4	7	19.0	A4	69	True	A	0	1/4	2.0	2	P2-Staff2	2	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
80	2	20.0	20	0.5	1/2	7	3	4	7	20.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	2	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
80	2	20.0	20	0.5	1/2	7	3	4	7	20.0	C4	60	True	C	0	1/2	3.0	3	P2-Staff2	1	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
80	2	20.0	20	0.5	1/2	7	3	4	7	20.0	F4	65	True	F	0	1/2	3.0	3	P2-Staff2	1	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
80	2	20.0	20	0.5	1/2	7	3	4	7	20.0	A4	69	True	A	0	1/2	3.0	3	P2-Staff2	1	7	2.5	18	V7	False	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None	V7
