onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
48	12	2.0	2	0.5	1/2	2	2	4	2	2.0	F#4	66	True	F	1	0	1.0	1	P1-Staff2	1	2	2.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
48	12	2.0	2	0.5	1/2	2	2	4	2	2.0	A4	69	True	A	0	0	1.0	1	P1-Staff2	1	2	2.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
48	12	2.0	2	0.5	1/2	2	2	4	2	2.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	2	2.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
48	12	2.0	2	0.5	1/2	2	2	4	2	2.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	2	2.0	1	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
60	12	2.5	5/2	0.5	1/2	2	2	4	2	2.5	D4	62	True	D	0	1/8	1.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
60	12	2.5	5/2	0.5	1/2	2	2	4	2	2.5	F#4	66	True	F	1	1/8	1.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
60	12	2.5	5/2	0.5	1/2	2	2	4	2	2.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
72	12	3.0	3	0.5	1/2	2	2	4	2	3.0	D4	62	True	D	0	1/4	2.0	2	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
72	12	3.0	3	0.5	1/2	2	2	4	2	3.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
72	12	3.0	3	0.5	1/2	2	2	4	2	3.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
84	12	3.5	7/2	0.5	1/2	2	2	4	2	3.5	D3	50	True	D	0	3/8	2.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
84	12	3.5	7/2	0.5	1/2	2	2	4	2	3.5	D5	74	True	D	0	3/8	2.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
84	12	3.5	7/2	0.5	1/2	2	2	4	2	3.5	F#5	78	True	F	1	3/8	2.5	0	P1-Staff2	1	2	2.0	1	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
96	6	4.0	4	0.25	1/4	3	2	4	3	4.0	C#5	73	True	C	1	0	1.0	1	P1-Staff2	1	3	2.0	2	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
96	6	4.0	4	0.25	1/4	3	2	4	3	4.0	E5	76	True	E	0	0	1.0	1	P1-Staff2	1	3	2.0	2	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
96	12	4.0	4	0.5	1/2	3	2	4	3	4.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	3	2.0	2	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
96	12	4.0	4	0.5	1/2	3	2	4	3	4.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	3	2.0	2	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
102	6	4.25	17/4	0.25	1/4	3	2	4	3	4.25	B4	71	True	B	0	1/16	1.25	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
102	6	4.25	17/4	0.25	1/4	3	2	4	3	4.25	D5	74	True	D	0	1/16	1.25	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
108	12	4.5	9/2	0.5	1/2	3	2	4	3	4.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
108	6	4.5	9/2	0.25	1/4	3	2	4	3	4.5	A4	69	True	A	0	1/8	1.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
108	6	4.5	9/2	0.25	1/4	3	2	4	3	4.5	C#5	73	True	C	1	1/8	1.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
114	6	4.75	19/4	0.25	1/4	3	2	4	3	4.75	B4	71	True	B	0	3/16	1.75	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
114	6	4.75	19/4	0.25	1/4	3	2	4	3	4.75	G4	67	True	G	0	3/16	1.75	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
120	12	5.0	5	0.5	1/2	3	2	4	3	5.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
120	12	5.0	5	0.5	1/2	3	2	4	3	5.0	A4	69	True	A	0	1/4	2.0	2	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
120	12	5.0	5	0.5	1/2	3	2	4	3	5.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
132	12	5.5	11/2	0.5	1/2	3	2	4	3	5.5	D3	50	True	D	0	3/8	2.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
132	12	5.5	11/2	0.5	1/2	3	2	4	3	5.5	E4	64	True	E	0	3/8	2.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
132	12	5.5	11/2	0.5	1/2	3	2	4	3	5.5	G4	67	True	G	0	3/8	2.5	0	P1-Staff2	1	3	2.0	2	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
144	12	6.0	6	0.5	1/2	4	2	4	4	6.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	4	2.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
144	12	6.0	6	0.5	1/2	4	2	4	4	6.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	4	2.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
144	12	6.0	6	0.5	1/2	4	2	4	4	6.0	D4	62	True	D	0	0	1.0	1	P1-Staff2	1	4	2.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
144	12	6.0	6	0.5	1/2	4	2	4	4	6.0	F#4	66	True	F	1	0	1.0	1	P1-Staff2	1	4	2.0	3	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
156	12	6.5	13/2	0.5	1/2	4	2	4	4	6.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
156	12	6.5	13/2	0.5	1/2	4	2	4	4	6.5	E4	64	True	E	0	1/8	1.5	0	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
156	12	6.5	13/2	0.5	1/2	4	2	4	4	6.5	G4	67	True	G	0	1/8	1.5	0	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
168	24	7.0	7	1.0	1	4	2	4	4	7.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
168	24	7.0	7	1.0	1	4	2	4	4	7.0	A4	69	True	A	0	1/4	2.0	2	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
168	12	7.0	7	0.5	1/2	4	2	4	4	7.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
180	12	7.5	15/2	0.5	1/2	4	2	4	4	7.5	D3	50	True	D	0	3/8	2.5	0	P1-Staff2	1	4	2.0	3	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
192	12	8.0	8	0.5	1/2	5	2	4	5	8.0	F#4	66	True	F	1	0	1.0	1	P1-Staff2	1	5	2.0	4	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
192	12	8.0	8	0.5	1/2	5	2	4	5	8.0	A4	69	True	A	0	0	1.0	1	P1-Staff2	1	5	2.0	4	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
192	12	8.0	8	0.5	1/2	5	2	4	5	8.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	5	2.0	4	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
192	12	8.0	8	0.5	1/2	5	2	4	5	8.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	5	2.0	4	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
204	12	8.5	17/2	0.5	1/2	5	2	4	5	8.5	F#4	66	True	F	1	1/8	1.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
204	12	8.5	17/2	0.5	1/2	5	2	4	5	8.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
204	12	8.5	17/2	0.5	1/2	5	2	4	5	8.5	D4	62	True	D	0	1/8	1.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
216	12	9.0	9	0.5	1/2	5	2	4	5	9.0	D4	62	True	D	0	1/4	2.0	2	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
216	12	9.0	9	0.5	1/2	5	2	4	5	9.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
216	12	9.0	9	0.5	1/2	5	2	4	5	9.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	5	9.5	D4	62	True	D	0	3/8	2.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	5	9.5	F#4	66	True	F	1	3/8	2.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
228	12	9.5	19/2	0.5	1/2	5	2	4	5	9.5	D3	50	True	D	0	3/8	2.5	0	P1-Staff2	1	5	2.0	4	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
240	12	10.0	10	0.5	1/2	6	2	4	6	10.0	F#4	66	True	F	1	0	1.0	1	P1-Staff2	1	6	2.0	5	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
240	12	10.0	10	0.5	1/2	6	2	4	6	10.0	A4	69	True	A	0	0	1.0	1	P1-Staff2	1	6	2.0	5	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
240	12	10.0	10	0.5	1/2	6	2	4	6	10.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	6	2.0	5	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
240	12	10.0	10	0.5	1/2	6	2	4	6	10.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	6	2.0	5	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
252	12	10.5	21/2	0.5	1/2	6	2	4	6	10.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
252	12	10.5	21/2	0.5	1/2	6	2	4	6	10.5	F#4	66	True	F	1	1/8	1.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
252	12	10.5	21/2	0.5	1/2	6	2	4	6	10.5	D4	62	True	D	0	1/8	1.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
264	12	11.0	11	0.5	1/2	6	2	4	6	11.0	D4	62	True	D	0	1/4	2.0	2	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
264	12	11.0	11	0.5	1/2	6	2	4	6	11.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
264	12	11.0	11	0.5	1/2	6	2	4	6	11.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
276	12	11.5	23/2	0.5	1/2	6	2	4	6	11.5	D5	74	True	D	0	3/8	2.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
276	12	11.5	23/2	0.5	1/2	6	2	4	6	11.5	F#5	78	True	F	1	3/8	2.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
276	12	11.5	23/2	0.5	1/2	6	2	4	6	11.5	D3	50	True	D	0	3/8	2.5	0	P1-Staff2	1	6	2.0	5	I	False	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	1	None	I	True
288	12	12.0	12	0.5	1/2	7	2	4	7	12.0	D2	38	True	D	0	0	1.0	1	P1-Staff2	1	7	1.5	6	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
288	12	12.0	12	0.5	1/2	7	2	4	7	12.0	D3	50	True	D	0	0	1.0	1	P1-Staff2	1	7	1.5	6	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
288	6	12.0	12	0.25	1/4	7	2	4	7	12.0	C#5	73	True	C	1	0	1.0	1	P1-Staff2	1	7	1.5	6	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
288	6	12.0	12	0.25	1/4	7	2	4	7	12.0	E5	76	True	E	0	0	1.0	1	P1-Staff2	1	7	1.5	6	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
294	6	12.25	49/4	0.25	1/4	7	2	4	7	12.25	B4	71	True	B	0	1/16	1.25	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
294	6	12.25	49/4	0.25	1/4	7	2	4	7	12.25	D5	74	True	D	0	1/16	1.25	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
300	6	12.5	25/2	0.25	1/4	7	2	4	7	12.5	A4	69	True	A	0	1/8	1.5	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
300	6	12.5	25/2	0.25	1/4	7	2	4	7	12.5	C#5	73	True	C	1	1/8	1.5	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
300	12	12.5	25/2	0.5	1/2	7	2	4	7	12.5	D3	50	True	D	0	1/8	1.5	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
306	6	12.75	51/4	0.25	1/4	7	2	4	7	12.75	G4	67	True	G	0	3/16	1.75	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
306	6	12.75	51/4	0.25	1/4	7	2	4	7	12.75	B4	71	True	B	0	3/16	1.75	0	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
312	12	13.0	13	0.5	1/2	7	2	4	7	13.0	A4	69	True	A	0	1/4	2.0	2	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
312	12	13.0	13	0.5	1/2	7	2	4	7	13.0	F#4	66	True	F	1	1/4	2.0	2	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
312	12	13.0	13	0.5	1/2	7	2	4	7	13.0	D3	50	True	D	0	1/4	2.0	2	P1-Staff2	1	7	1.5	6	V	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	5	None	V	True
324	12	13.5	27/2	0.5	1/2	7	2	4	7	13.5	F#3	54	True	F	1	3/8	2.5	0	P1-Staff2	1	7	0.5	7	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	D	b	5	6	V7	True
324	12	13.5	27/2	0.5	1/2	7	2	4	7	13.5	F#2	42	True	F	1	3/8	2.5	0	P1-Staff2	1	7	0.5	7	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	D	b	5	6	V7	True
324	12	13.5	27/2	0.5	1/2	7	2	4	7	13.5	C#4	61	True	C	1	3/8	2.5	0	P1-Staff2	1	7	0.5	7	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	D	b	5	6	V7	True
324	12	13.5	27/2	0.5	1/2	7	2	4	7	13.5	E4	64	True	E	0	3/8	2.5	0	P1-Staff2	1	7	0.5	7	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	D	b	5	6	V7	True
324	12	13.5	27/2	0.5	1/2	7	2	4	7	13.5	A#4	70	True	A	1	3/8	2.5	0	P1-Staff2	1	7	0.5	7	V7/vi	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	D	b	5	6	V7	True
336	24	14.0	14	1.0	1	8	2	4	8	14.0	B3	59	True	B	0	0	1.0	1	P1-Staff2	1	8	2.0	8	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
336	24	14.0	14	1.0	1	8	2	4	8	14.0	D4	62	True	D	0	0	1.0	1	P1-Staff2	1	8	2.0	8	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
336	24	14.0	14	1.0	1	8	2	4	8	14.0	B4	71	True	B	0	0	1.0	1	P1-Staff2	1	8	2.0	8	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
336	24	14.0	14	1.0	1	8	2	4	8	14.0	B1	35	True	B	0	0	1.0	1	P1-Staff2	1	8	2.0	8	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
336	24	14.0	14	1.0	1	8	2	4	8	14.0	B2	47	True	B	0	0	1.0	1	P1-Staff2	1	8	2.0	8	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
360	24	15.0	15	1.0	1	8	2	4	8	15.0	C#3	49	True	C	1	1/4	2.0	2	P1-Staff2	1	8	2.0	8	vi	False	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
360	24	15.0	15	1.0	1	8	2	4	8	15.0	A4	69	True	A	0	1/4	2.0	2	P1-Staff2	1	8	2.0	8	vi	False	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
360	24	15.0	15	1.0	1	8	2	4	8	15.0	C#2	37	True	C	1	1/4	2.0	2	P1-Staff2	1	8	2.0	8	vi	False	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
360	24	15.0	15	1.0	1	8	2	4	8	15.0	A3	57	True	A	0	1/4	2.0	2	P1-Staff2	1	8	2.0	8	vi	False	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
360	24	15.0	15	1.0	1	8	2	4	8	15.0	E4	64	True	E	0	1/4	2.0	2	P1-Staff2	1	8	2.0	8	vi	False	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
384	12	16.0	16	0.5	1/2	9	2	4	9	16.0	F#4	66	True	F	1	0	1.0	1	P1-Staff2	1	9	2.0	9	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
384	12	16.0	16	0.5	1/2	9	2	4	9	16.0	D5	74	True	D	0	0	1.0	1	P1-Staff2	1	9	2.0	9	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
384	12	16.0	16	0.5	1/2	9	2	4	9	16.0	B1	35	True	B	0	0	1.0	1	P1-Staff2	1	9	2.0	9	vi	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	D	D	6	None	vi	True
