onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beats	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
162	2	40.5	81/2	0.5	1/2	14	3	4	14	40.5	B4	71	True	B	0	3/8	2.5	0	P2-Staff2	6	14	2.0	21	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None	V
164	4	41.0	41	1.0	1	14	3	4	14	41.0	E4	64	True	E	0	1/2	3.0	3	P2-Staff2	6	14	2.0	21	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None	V
168	1	42.0	42	0.25	1/4	15	3	4	15	42.0	A4	69	True	A	0	0	1.0	1	P2-Staff2	6	15	2.0	22	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
168	12	42.0	42	3.0	3	15	3	4	15	42.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	15	2.0	22	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
168	12	42.0	42	3.0	3	15	3	4	15	42.0	E3	52	True	E	0	0	1.0	1	P2-Staff2	1	15	2.0	22	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
169	1	42.25	169/4	0.25	1/4	15	3	4	15	42.25	C5	72	True	C	0	1/16	1.25	0	P2-Staff2	6	15	2.0	22	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
170	1	42.5	85/2	0.25	1/4	15	3	4	15	42.5	B4	71	True	B	0	1/8	1.5	0	P2-Staff2	6	15	2.0	22	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
171	1	42.75	171/4	0.25	1/4	15	3	4	15	42.75	D5	74	True	D	0	3/16	1.75	0	P2-Staff2	6	15	2.0	22	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
172	2	43.0	43	0.5	1/2	15	3	4	15	43.0	C5	72	True	C	0	1/4	2.0	2	P2-Staff2	6	15	2.0	22	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
174	2	43.5	87/2	0.5	1/2	15	3	4	15	43.5	A4	69	True	A	0	3/8	2.5	0	P2-Staff2	6	15	2.0	22	i	False	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None	i
176	2	44.0	44	0.5	1/2	15	3	4	15	44.0	B4	71	True	B	0	1/2	3.0	3	P2-Staff2	6	15	1.0	23	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None	V
178	2	44.5	89/2	0.5	1/2	15	3	4	15	44.5	G#4	68	True	G	1	5/8	3.5	0	P2-Staff2	6	15	1.0	23	V	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None	V
