j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
4.0	1.0	2.0	D4	62.0	True	2.0	2.0	2.0	i	True	('D',)	D	D	0.0	note	(2,)	d	d	1	None
4.0	1.0	2.0	D5	74.0	True	2.0	2.0	2.0	i	True	('D',)	D	D	0.0	note	(2,)	d	d	1	None
4.0	1.0	2.0	D3	50.0	True	2.0	2.0	2.0	i	True	('D',)	D	D	0.0	note	(2,)	d	d	1	None
4.0	1.0	2.0	D4	62.0	True	2.0	2.0	2.0	i	True	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.0	0.875	2.0	D4	62.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.0	0.875	2.0	D5	74.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.0	0.875	2.0	D3	50.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.0	0.875	2.0	D4	62.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.875	0.125	2.0	D4	62.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.875	0.125	2.0	D5	74.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.875	0.125	2.0	D3	50.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
5.875	0.125	2.0	D4	62.0	True	2.0	2.0	2.0	i	False	('D',)	D	D	0.0	note	(2,)	d	d	1	None
6.0	2.0	2.0	A3	57.0	True	2.0	2.0	3.0	V	True	('A',)	A	A	0.0	note	(9,)	d	d	5	None
6.0	2.0	2.0	A2	45.0	True	2.0	2.0	3.0	V	True	('A',)	A	A	0.0	note	(9,)	d	d	5	None
6.0	2.0	2.0	A3	57.0	True	2.0	2.0	3.0	V	True	('A',)	A	A	0.0	note	(9,)	d	d	5	None
6.0	2.0	2.0	A4	69.0	True	2.0	2.0	3.0	V	True	('A',)	A	A	0.0	note	(9,)	d	d	5	None
8.0	1.0	3.0	F3	53.0	True	3.0	2.0	4.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
8.0	1.0	3.0	A3	57.0	True	3.0	2.0	4.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
8.0	1.0	3.0	D4	62.0	True	3.0	2.0	4.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.0	0.875	3.0	F3	53.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.0	0.875	3.0	A3	57.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.0	0.875	3.0	D4	62.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.875	0.125	3.0	G3	55.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.875	0.125	3.0	A3	57.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
9.875	0.125	3.0	E4	64.0	True	3.0	2.0	4.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
10.0	2.0	3.0	A3	57.0	True	3.0	2.0	5.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
10.0	2.0	3.0	G3	55.0	True	3.0	2.0	5.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
10.0	2.0	3.0	E4	64.0	True	3.0	2.0	5.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
10.5	0.375	3.0	D5	74.0	True	3.0	2.0	5.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
10.875	0.125	3.0	C#5	73.0	True	3.0	2.0	5.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
11.0	0.5	3.0	C#5	73.0	True	3.0	2.0	5.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
11.5	0.5	3.0	C#5	73.0	True	3.0	2.0	5.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
12.0	1.0	4.0	F3	53.0	True	4.0	2.0	6.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
12.0	1.0	4.0	A3	57.0	True	4.0	2.0	6.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
12.0	1.0	4.0	D4	62.0	True	4.0	2.0	6.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.0	0.875	4.0	F3	53.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.0	0.875	4.0	A3	57.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.0	0.875	4.0	D4	62.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.875	0.125	4.0	A3	57.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.875	0.125	4.0	E4	64.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
13.875	0.125	4.0	G3	55.0	True	4.0	2.0	6.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
14.0	2.0	4.0	E4	64.0	True	4.0	2.0	7.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14.0	2.0	4.0	A3	57.0	True	4.0	2.0	7.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14.0	2.0	4.0	G3	55.0	True	4.0	2.0	7.0	V7	True	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14.5	0.375	4.0	D5	74.0	True	4.0	2.0	7.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
14.875	0.125	4.0	C#5	73.0	True	4.0	2.0	7.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
15.0	0.5	4.0	C#5	73.0	True	4.0	2.0	7.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
15.5	0.5	4.0	C#5	73.0	True	4.0	2.0	7.0	V7	False	('G', 'A', 'C#', 'E')	G	A	3.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
16.0	1.0	5.0	F3	53.0	True	5.0	2.0	8.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
16.0	1.0	5.0	A3	57.0	True	5.0	2.0	8.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
16.0	1.0	5.0	D4	62.0	True	5.0	2.0	8.0	i	True	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.0	0.875	5.0	F3	53.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.0	0.875	5.0	A3	57.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.0	0.875	5.0	D4	62.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.875	0.125	5.0	G3	55.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.875	0.125	5.0	B-3	58.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
17.875	0.125	5.0	E4	64.0	True	5.0	2.0	8.0	i	False	('F', 'A', 'D')	F	D	1.0	minor triad	(2, 5, 9)	d	d	1	None
18.0	2.0	5.0	E4	64.0	True	5.0	2.0	9.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.0	2.0	5.0	G3	55.0	True	5.0	2.0	9.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.0	2.0	5.0	B-3	58.0	True	5.0	2.0	9.0	V7	True	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.5	0.375	5.0	D5	74.0	True	5.0	2.0	9.0	V7	False	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
18.875	0.125	5.0	C5	72.0	True	5.0	2.0	9.0	V7	False	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.0	0.5	5.0	C5	72.0	True	5.0	2.0	9.0	V7	False	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.5	0.5	5.0	C5	72.0	True	5.0	2.0	9.0	V7	False	('G', 'B-', 'C', 'E')	G	C	2.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
20.0	1.5	6.0	C5	72.0	True	6.0	1.0	10.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.0	0.5	6.0	E4	64.0	True	6.0	1.0	10.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.0	0.5	6.0	G4	67.0	True	6.0	1.0	10.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.0	1.5	6.0	A2	45.0	True	6.0	1.0	10.0	I	True	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.5	0.375	6.0	B-4	70.0	True	6.0	1.0	10.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.5	0.375	6.0	E4	64.0	True	6.0	1.0	10.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.5	0.375	6.0	G4	67.0	True	6.0	1.0	10.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.875	0.125	6.0	A4	69.0	True	6.0	1.0	10.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
20.875	0.125	6.0	F4	65.0	True	6.0	1.0	10.0	I	False	('A', 'C', 'F')	A	F	1.0	major triad	(0, 5, 9)	F	F	1	None
21.0	0.5	6.0	F4	65.0	True	6.0	1.0	11.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.0	0.5	6.0	A4	69.0	True	6.0	1.0	11.0	IV	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.5	0.375	6.0	B-4	70.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.5	0.375	6.0	D4	62.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.5	0.375	6.0	G4	67.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.5	0.375	6.0	B-2	46.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.875	0.125	6.0	A4	69.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.875	0.125	6.0	C4	60.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.875	0.125	6.0	F4	65.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
21.875	0.125	6.0	C3	48.0	True	6.0	1.0	11.0	IV	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	F	F	4	None
22.0	0.5	6.0	F4	65.0	True	6.0	1.0	12.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
22.0	0.5	6.0	C3	48.0	True	6.0	1.0	12.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
22.0	0.5	6.0	A4	69.0	True	6.0	1.0	12.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
22.0	0.5	6.0	C4	60.0	True	6.0	1.0	12.0	I	True	('C', 'F', 'A')	C	F	2.0	major triad	(0, 5, 9)	F	F	1	None
23.0	0.5	6.0	G4	67.0	True	6.0	1.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
23.0	0.5	6.0	E4	64.0	True	6.0	1.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
23.0	0.5	6.0	C3	48.0	True	6.0	1.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
23.0	0.5	6.0	B-3	58.0	True	6.0	1.0	13.0	V7	True	('C', 'E', 'G', 'B-')	C	C	0.0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
24.0	1.0	7.0	F4	65.0	True	7.0	2.0	14.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
24.0	1.0	7.0	F5	77.0	True	7.0	2.0	14.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
24.0	1.0	7.0	F3	53.0	True	7.0	2.0	14.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
24.0	1.0	7.0	F4	65.0	True	7.0	2.0	14.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.0	0.875	7.0	F4	65.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.0	0.875	7.0	F5	77.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.0	0.875	7.0	F3	53.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.0	0.875	7.0	F4	65.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.875	0.125	7.0	F4	65.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.875	0.125	7.0	F3	53.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.875	0.125	7.0	F5	77.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
25.875	0.125	7.0	F4	65.0	True	7.0	2.0	14.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
26.0	2.0	7.0	C5	72.0	True	7.0	2.0	15.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
26.0	2.0	7.0	C6	84.0	True	7.0	2.0	15.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
26.0	2.0	7.0	C4	60.0	True	7.0	2.0	15.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
26.0	2.0	7.0	C5	72.0	True	7.0	2.0	15.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
28.0	1.0	8.0	F4	65.0	True	8.0	2.0	16.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
28.0	1.0	8.0	F5	77.0	True	8.0	2.0	16.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
28.0	1.0	8.0	F3	53.0	True	8.0	2.0	16.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
28.0	1.0	8.0	F4	65.0	True	8.0	2.0	16.0	I	True	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.0	0.875	8.0	F4	65.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.0	0.875	8.0	F5	77.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.0	0.875	8.0	F3	53.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.0	0.875	8.0	F4	65.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.875	0.125	8.0	F4	65.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.875	0.125	8.0	F3	53.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.875	0.125	8.0	F4	65.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
29.875	0.125	8.0	F5	77.0	True	8.0	2.0	16.0	I	False	('F',)	F	F	0.0	note	(5,)	F	F	1	None
30.0	2.0	8.0	C4	60.0	True	8.0	2.0	17.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
30.0	2.0	8.0	C5	72.0	True	8.0	2.0	17.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
30.0	2.0	8.0	C3	48.0	True	8.0	2.0	17.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
30.0	2.0	8.0	C4	60.0	True	8.0	2.0	17.0	V	True	('C',)	C	C	0.0	note	(0,)	F	F	5	None
32.0	1.0	9.0	E-4	63.0	True	9.0	2.0	18.0	iio	True	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
32.0	1.0	9.0	A3	57.0	True	9.0	2.0	18.0	iio	True	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
32.0	1.0	9.0	C4	60.0	True	9.0	2.0	18.0	iio	True	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
33.0	1.0	9.0	A3	57.0	True	9.0	2.0	18.0	iio	False	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
33.0	0.875	9.0	E-4	63.0	True	9.0	2.0	18.0	iio	False	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
33.0	1.0	9.0	C4	60.0	True	9.0	2.0	18.0	iio	False	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
33.875	0.125	9.0	D4	62.0	True	9.0	2.0	18.0	iio	False	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	g	g	2	None
34.0	2.0	9.0	D4	62.0	True	9.0	2.0	19.0	V7	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
34.0	2.0	9.0	A3	57.0	True	9.0	2.0	19.0	V7	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
34.0	2.0	9.0	C4	60.0	True	9.0	2.0	19.0	V7	True	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
34.5	0.375	9.0	G5	79.0	True	9.0	2.0	19.0	V7	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
34.875	0.125	9.0	F#5	78.0	True	9.0	2.0	19.0	V7	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
35.0	0.5	9.0	F#5	78.0	True	9.0	2.0	19.0	V7	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
35.5	0.5	9.0	F#5	78.0	True	9.0	2.0	19.0	V7	False	('A', 'C', 'D', 'F#')	A	D	2.0	dominant seventh chord	(0, 2, 6, 9)	g	g	5	None
36.0	1.0	10.0	F4	65.0	True	10.0	2.0	20.0	iio	True	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
36.0	1.0	10.0	B3	59.0	True	10.0	2.0	20.0	iio	True	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
36.0	1.0	10.0	D4	62.0	True	10.0	2.0	20.0	iio	True	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
37.0	0.875	10.0	F4	65.0	True	10.0	2.0	20.0	iio	False	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
37.0	1.0	10.0	B3	59.0	True	10.0	2.0	20.0	iio	False	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
37.0	1.0	10.0	D4	62.0	True	10.0	2.0	20.0	iio	False	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
37.875	0.125	10.0	E4	64.0	True	10.0	2.0	20.0	iio	False	('B', 'D', 'F')	B	B	0.0	diminished triad	(2, 5, 11)	a	a	2	None
38.0	2.0	10.0	E4	64.0	True	10.0	2.0	21.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
38.0	2.0	10.0	B3	59.0	True	10.0	2.0	21.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
38.0	2.0	10.0	D4	62.0	True	10.0	2.0	21.0	V7	True	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
38.5	0.375	10.0	A5	81.0	True	10.0	2.0	21.0	V7	False	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
38.875	0.125	10.0	G#5	80.0	True	10.0	2.0	21.0	V7	False	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
39.0	0.5	10.0	G#5	80.0	True	10.0	2.0	21.0	V7	False	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
39.5	0.5	10.0	G#5	80.0	True	10.0	2.0	21.0	V7	False	('B', 'D', 'E', 'G#')	B	E	2.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
40.0	1.0	11.0	G4	67.0	True	11.0	1.0	22.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
40.0	1.0	11.0	C#4	61.0	True	11.0	1.0	22.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
40.0	1.0	11.0	E4	64.0	True	11.0	1.0	22.0	viio7	True	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
40.5	0.375	11.0	B-5	82.0	True	11.0	1.0	22.0	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
40.875	0.125	11.0	A5	81.0	True	11.0	1.0	22.0	viio7	False	('C#', 'E', 'G', 'B-')	C#	C#	0.0	diminished seventh chord	(1, 4, 7, 10)	d	d	#7	None
41.0	1.0	11.0	C#4	61.0	True	11.0	1.0	23.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
41.0	1.0	11.0	E4	64.0	True	11.0	1.0	23.0	V7	True	('C#', 'E', 'G', 'A')	C#	A	1.0	dominant seventh chord	(1, 4, 7, 9)	d	d	5	None
