	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
24	24	4	6.0	6	1.0	1	2	4	4	2	6.0	B-1	34	True	B	-1	1/4	2.0	2	P1-Staff2	1	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
25	24	4	6.0	6	1.0	1	2	4	4	2	6.0	B-2	46	True	B	-1	1/4	2.0	2	P1-Staff2	1	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
26	32	4	8.0	8	1.0	1	2	4	4	2	8.0	D4	62	True	D	0	3/4	4.0	4	P1-Staff2	5	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
27	32	1	8.0	8	0.25	1/4	2	4	4	2	8.0	B-3	58	True	B	-1	3/4	4.0	4	P1-Staff2	5	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
28	33	1	8.25	33/4	0.25	1/4	2	4	4	2	8.25	A3	57	True	A	0	13/16	4.25	0	P1-Staff2	5	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
29	34	1	8.5	17/2	0.25	1/4	2	4	4	2	8.5	B-3	58	True	B	-1	7/8	4.5	0	P1-Staff2	5	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
30	35	1	8.75	35/4	0.25	1/4	2	4	4	2	8.75	F3	53	True	F	0	15/16	4.75	0	P1-Staff2	5	2.0	4.0	2.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
31	36	4	9.0	9	1.0	1	3	4	4	3	9.0	F4	65	True	F	0	0	1.0	1	P1-Staff2	2	3.0	4.0	3.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
32	36	1	9.0	9	0.25	1/4	3	4	4	3	9.0	D4	62	True	D	0	0	1.0	1	P1-Staff2	2	3.0	4.0	3.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
33	37	1	9.25	37/4	0.25	1/4	3	4	4	3	9.25	C#4	61	True	C	1	1/16	1.25	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
34	38	1	9.5	19/2	0.25	1/4	3	4	4	3	9.5	D4	62	True	D	0	1/8	1.5	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
35	39	1	9.75	39/4	0.25	1/4	3	4	4	3	9.75	B-3	58	True	B	-1	3/16	1.75	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
36	40	4	10.0	10	1.0	1	3	4	4	3	10.0	B-4	70	True	B	-1	1/4	2.0	2	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
37	40	1	10.0	10	0.25	1/4	3	4	4	3	10.0	F4	65	True	F	0	1/4	2.0	2	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
38	41	1	10.25	41/4	0.25	1/4	3	4	4	3	10.25	E4	64	True	E	0	5/16	2.25	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
39	42	1	10.5	21/2	0.25	1/4	3	4	4	3	10.5	F4	65	True	F	0	3/8	2.5	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
40	43	1	10.75	43/4	0.25	1/4	3	4	4	3	10.75	D4	62	True	D	0	7/16	2.75	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
41	44	4	11.0	11	1.0	1	3	4	4	3	11.0	D5	74	True	D	0	1/2	3.0	3	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
42	44	1	11.0	11	0.25	1/4	3	4	4	3	11.0	B-4	70	True	B	-1	1/2	3.0	3	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
43	45	1	11.25	45/4	0.25	1/4	3	4	4	3	11.25	A4	69	True	A	0	9/16	3.25	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
44	46	1	11.5	23/2	0.25	1/4	3	4	4	3	11.5	B-4	70	True	B	-1	5/8	3.5	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
45	47	1	11.75	47/4	0.25	1/4	3	4	4	3	11.75	F4	65	True	F	0	11/16	3.75	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
46	48	4	12.0	12	1.0	1	3	4	4	3	12.0	F5	77	True	F	0	3/4	4.0	4	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
47	48	1	12.0	12	0.25	1/4	3	4	4	3	12.0	D5	74	True	D	0	3/4	4.0	4	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
48	49	1	12.25	49/4	0.25	1/4	3	4	4	3	12.25	C#5	73	True	C	1	13/16	4.25	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
49	50	1	12.5	25/2	0.25	1/4	3	4	4	3	12.5	D5	74	True	D	0	7/8	4.5	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
50	51	1	12.75	51/4	0.25	1/4	3	4	4	3	12.75	B-4	70	True	B	-1	15/16	4.75	0	P1-Staff2	2	3.0	4.0	3.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
51	52	12	13.0	13	3.0	3	4	4	4	4	13.0	B-5	82	True	B	-1	0	1.0	1	P1-Staff2	2	4.0	4.0	4.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
52	52	1	13.0	13	0.25	1/4	4	4	4	4	13.0	B-2	46	True	B	-1	0	1.0	1	P1-Staff2	2	4.0	4.0	4.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
53	53	1	13.25	53/4	0.25	1/4	4	4	4	4	13.25	D3	50	True	D	0	1/16	1.25	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
54	54	1	13.5	27/2	0.25	1/4	4	4	4	4	13.5	F3	53	True	F	0	1/8	1.5	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
55	55	1	13.75	55/4	0.25	1/4	4	4	4	4	13.75	B-3	58	True	B	-1	3/16	1.75	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
56	56	1	14.0	14	0.25	1/4	4	4	4	4	14.0	B-2	46	True	B	-1	1/4	2.0	2	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
57	57	1	14.25	57/4	0.25	1/4	4	4	4	4	14.25	D3	50	True	D	0	5/16	2.25	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
58	58	1	14.5	29/2	0.25	1/4	4	4	4	4	14.5	F3	53	True	F	0	3/8	2.5	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
59	59	1	14.75	59/4	0.25	1/4	4	4	4	4	14.75	B-3	58	True	B	-1	7/16	2.75	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
60	60	1	15.0	15	0.25	1/4	4	4	4	4	15.0	B-2	46	True	B	-1	1/2	3.0	3	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
61	61	1	15.25	61/4	0.25	1/4	4	4	4	4	15.25	D3	50	True	D	0	9/16	3.25	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
62	62	1	15.5	31/2	0.25	1/4	4	4	4	4	15.5	F3	53	True	F	0	5/8	3.5	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
63	63	1	15.75	63/4	0.25	1/4	4	4	4	4	15.75	B-3	58	True	B	-1	11/16	3.75	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
64	64	1	16.0	16	0.25	1/4	4	4	4	4	16.0	A5	81	True	A	0	3/4	4.0	4	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
65	64	1	16.0	16	0.25	1/4	4	4	4	4	16.0	B-2	46	True	B	-1	3/4	4.0	4	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
66	65	1	16.25	65/4	0.25	1/4	4	4	4	4	16.25	B-5	82	True	B	-1	13/16	4.25	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
67	65	1	16.25	65/4	0.25	1/4	4	4	4	4	16.25	D3	50	True	D	0	13/16	4.25	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
68	66	1	16.5	33/2	0.25	1/4	4	4	4	4	16.5	C6	84	True	C	0	7/8	4.5	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
69	66	1	16.5	33/2	0.25	1/4	4	4	4	4	16.5	F3	53	True	F	0	7/8	4.5	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
70	67	1	16.75	67/4	0.25	1/4	4	4	4	4	16.75	B-5	82	True	B	-1	15/16	4.75	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
71	67	1	16.75	67/4	0.25	1/4	4	4	4	4	16.75	B-3	58	True	B	-1	15/16	4.75	0	P1-Staff2	2	4.0	4.0	4.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
72	68	2	17.0	17	0.5	1/2	5	4	4	5	17.0	A5	81	True	A	0	0	1.0	1	P1-Staff2	2	5.0	2.0	5.0	IV	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
73	68	1	17.0	17	0.25	1/4	5	4	4	5	17.0	B-2	46	True	B	-1	0	1.0	1	P1-Staff2	2	5.0	2.0	5.0	IV	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
74	69	1	17.25	69/4	0.25	1/4	5	4	4	5	17.25	E-3	51	True	E	-1	1/16	1.25	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
75	70	2	17.5	35/2	0.5	1/2	5	4	4	5	17.5	G5	79	True	G	0	1/8	1.5	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
76	70	1	17.5	35/2	0.25	1/4	5	4	4	5	17.5	G3	55	True	G	0	1/8	1.5	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
77	71	1	17.75	71/4	0.25	1/4	5	4	4	5	17.75	B-3	58	True	B	-1	3/16	1.75	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
78	72	2	18.0	18	0.5	1/2	5	4	4	5	18.0	F5	77	True	F	0	1/4	2.0	2	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
79	72	1	18.0	18	0.25	1/4	5	4	4	5	18.0	B-2	46	True	B	-1	1/4	2.0	2	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
80	73	1	18.25	73/4	0.25	1/4	5	4	4	5	18.25	E-3	51	True	E	-1	5/16	2.25	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
81	74	2	18.5	37/2	0.5	1/2	5	4	4	5	18.5	E-5	75	True	E	-1	3/8	2.5	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
82	74	1	18.5	37/2	0.25	1/4	5	4	4	5	18.5	G3	55	True	G	0	3/8	2.5	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
83	75	1	18.75	75/4	0.25	1/4	5	4	4	5	18.75	B-3	58	True	B	-1	7/16	2.75	0	P1-Staff2	2	5.0	2.0	5.0	IV	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	B-	B-	4	None
84	76	2	19.0	19	0.5	1/2	5	4	4	5	19.0	D5	74	True	D	0	1/2	3.0	3	P1-Staff2	2	5.0	2.0	6.0	V7	True	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
85	76	1	19.0	19	0.25	1/4	5	4	4	5	19.0	B-2	46	True	B	-1	1/2	3.0	3	P1-Staff2	2	5.0	2.0	6.0	V7	True	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
86	77	1	19.25	77/4	0.25	1/4	5	4	4	5	19.25	E-3	51	True	E	-1	9/16	3.25	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
87	78	2	19.5	39/2	0.5	1/2	5	4	4	5	19.5	C5	72	True	C	0	5/8	3.5	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
88	78	1	19.5	39/2	0.25	1/4	5	4	4	5	19.5	G3	55	True	G	0	5/8	3.5	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
89	79	1	19.75	79/4	0.25	1/4	5	4	4	5	19.75	A3	57	True	A	0	11/16	3.75	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
90	80	2	20.0	20	0.5	1/2	5	4	4	5	20.0	G5	79	True	G	0	3/4	4.0	4	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
91	80	1	20.0	20	0.25	1/4	5	4	4	5	20.0	B-2	46	True	B	-1	3/4	4.0	4	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
92	81	1	20.25	81/4	0.25	1/4	5	4	4	5	20.25	E-3	51	True	E	-1	13/16	4.25	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
93	82	2	20.5	41/2	0.5	1/2	5	4	4	5	20.5	F5	77	True	F	0	7/8	4.5	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
94	82	1	20.5	41/2	0.25	1/4	5	4	4	5	20.5	G3	55	True	G	0	7/8	4.5	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
95	83	1	20.75	83/4	0.25	1/4	5	4	4	5	20.75	A3	57	True	A	0	15/16	4.75	0	P1-Staff2	2	5.0	2.0	6.0	V7	False	('E-', 'F', 'A', 'C')	E-	F	3.0	dominant seventh chord	(0, 3, 5, 9)	B-	B-	5	None
96	84	4	21.0	21	1.0	1	6	4	4	6	21.0	E-5	75	True	E	-1	0	1.0	1	P1-Staff2	2	6.0	2.0	7.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
97	84	1	21.0	21	0.25	1/4	6	4	4	6	21.0	B-2	46	True	B	-1	0	1.0	1	P1-Staff2	2	6.0	2.0	7.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
98	85	1	21.25	85/4	0.25	1/4	6	4	4	6	21.25	D3	50	True	D	0	1/16	1.25	0	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
99	86	1	21.5	43/2	0.25	1/4	6	4	4	6	21.5	F3	53	True	F	0	1/8	1.5	0	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
100	87	1	21.75	87/4	0.25	1/4	6	4	4	6	21.75	B-3	58	True	B	-1	3/16	1.75	0	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
101	88	4	22.0	22	1.0	1	6	4	4	6	22.0	D5	74	True	D	0	1/4	2.0	2	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
102	88	1	22.0	22	0.25	1/4	6	4	4	6	22.0	B-2	46	True	B	-1	1/4	2.0	2	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
103	89	1	22.25	89/4	0.25	1/4	6	4	4	6	22.25	D3	50	True	D	0	5/16	2.25	0	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
104	90	1	22.5	45/2	0.25	1/4	6	4	4	6	22.5	F3	53	True	F	0	3/8	2.5	0	P1-Staff2	2	6.0	2.0	7.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None
