quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
32.0	16	3/8	0.5	32	iv	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
32.5	17	0	1.5	33	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
34.0	17	3/8	0.5	34	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
34.5	18	0	1.5	35	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
36.0	18	3/8	0.5	36	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
36.5	19	0	1.0	37	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
37.5	19	1/4	0.5	38	i54	i54	True	('D', 'G', 'A')	D	G	2	quartal trichord	(2, 7, 9)	g	g	g	g	1	None	i
38.0	19	3/8	0.5	39	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
38.5	20	0	2.0	40	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
40.5	21	0	1.5	41	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
42.0	21	3/8	0.5	42	I6	I	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	G	G	g	G	1	None	I
42.5	22	0	2.0	43	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
44.5	23	0	1.5	44	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
46.0	23	3/8	0.5	45	ii42	ii7	True	('G', 'A', 'C', 'E')	G	A	3	minor seventh chord	(0, 4, 7, 9)	G	G	g	G	2	None	ii7
46.5	24	0	0.5	46	IV64	IV	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	G	G	g	G	4	None	IV
47.0	24	1/8	0.5	47	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
47.5	24	1/4	0.5	48	V6	V	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	G	G	g	G	5	None	V
48.0	24	3/8	0.5	49	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
48.5	25	0	0.5	50	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	G	G	g	G	5	None	V
49.0	25	1/8	0.5	51	V43/V	V7/V	True	('E', 'G', 'A', 'C#')	E	A	2	dominant seventh chord	(1, 4, 7, 9)	G	G	g	D	5	5	V7
49.5	25	1/4	0.5	52	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	G	G	g	G	5	None	V
50.0	25	3/8	0.5	53	I64	I	True	('D', 'G', 'B')	D	G	2	major triad	(2, 7, 11)	G	G	g	G	1	None	I
50.5	26	0	0.5	54	I64	I	True	('D', 'G', 'B')	D	G	2	major triad	(2, 7, 11)	G	G	g	G	1	None	I
51.0	26	1/8	0.5	55	IV6	IV	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	G	G	g	G	4	None	IV
51.5	26	1/4	0.5	56	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
52.0	26	3/8	0.5	57	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	G	G	g	G	5	None	V
52.5	27	0	1.0	58	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	g	G	1	None	I
53.5	27	1/4	1.0	59	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	e	e	g	e	5	None	V7
54.5	28	0	2.0	60	VI	VI	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	e	e	g	e	6	None	VI
56.5	29	0	2.0	61	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	e	e	g	e	5	None	V7
58.5	30	0	2.0	62	VI	VI	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	e	e	g	e	6	None	VI
60.5	31	0	1.0	63	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	e	e	g	e	5	None	V7
61.5	31	1/4	1.0	64	VI	VI	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	e	e	g	e	6	None	VI
62.5	32	0	1.5	65	ii	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	e	e	g	e	2	None	ii
64.0	32	3/8	0.5	66	vii/V	vii/V	True	('A#', 'C#', 'E#')	A#	A#	0	minor triad	(1, 5, 10)	e	e	g	B	7	5	vii
64.5	33	0	2.0	67	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	e	e	g	e	5	None	V
66.5	34	0	2.0	68	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	e	e	g	e	5	None	V
68.5	35	0	2.0	69	v	v	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	e	e	g	e	5	None	v
70.5	36	0	2.0	70	v	v	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	e	e	g	e	5	None	v
72.5	37	0	2.0	71	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
74.5	38	0	2.0	72	Ger65	Ger7	True	('E-', 'G', 'B-', 'C#')	E-	C#	1	German augmented sixth chord	(1, 3, 7, 10)	g	g	g	g	#4	None	Ger7
76.5	39	0	1.0	73	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
77.5	39	1/4	1.0	74	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
78.5	40	0	1.5	75	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
80.0	40	3/8	0.5	76	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
80.5	41	0	1.5	77	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
82.0	41	3/8	0.5	78	VI	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	g	g	6	None	VI
82.5	42	0	1.5	79	VI	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	g	g	6	None	VI
84.0	42	3/8	0.5	80	iio43[no3]	iio7	True	('E-', 'G-', 'A')	E-	A	2	enharmonic equivalent to diminished triad	(3, 6, 9)	g	g	g	g	2	None	iio7
84.5	43	0	2.0	81	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
86.5	44	0	0.5	82	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
87.0	44	1/8	0.5	83	V42	V7	True	('C', 'D', 'F#', 'A')	C	D	3	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
87.5	44	1/4	0.25	84	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
87.75	44	5/16	0.25	85	V42	V7	True	('C', 'D', 'F#', 'A')	C	D	3	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
88.0	44	3/8	0.25	86	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
88.25	44	7/16	0.25	87	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	g	g	#7	None	viio
88.5	45	0	2.0	88	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
90.5	46	0	1.0	89	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
91.5	46	1/4	0.5	90	bII64	N	True	('E-', 'A-', 'C')	E-	A-	2	major triad	(0, 3, 8)	g	g	g	g	-2	None	N
92.0	46	3/8	0.5	91	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
92.5	47	0	2.0	92	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
94.5	48	0	1.0	93	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	g	f	4	None	iv
95.5	48	1/4	0.5	94	bII64	N	True	('D-', 'G-', 'B-')	D-	G-	2	major triad	(1, 6, 10)	f	f	g	f	-2	None	N
96.0	48	3/8	0.5	95	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	g	f	4	None	iv
96.5	49	0	2.0	96	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	g	f	5	None	V
98.5	50	0	1.0	97	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	g	f	1	None	i
99.5	50	1/4	1.0	98	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	g	f	5	None	V
100.5	51	0	1.0	99	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	g	f	1	None	i
101.5	51	1/4	0.5	100	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	g	f	5	None	V
102.0	51	3/8	0.5	101	iv	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
102.5	52	0	1.5	102	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
104.0	52	3/8	0.5	103	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
104.5	53	0	1.5	104	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
106.0	53	3/8	0.5	105	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
106.5	54	0	1.0	106	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
107.5	54	1/4	0.5	107	i54	i54	True	('D', 'G', 'A')	D	G	2	quartal trichord	(2, 7, 9)	g	g	g	g	1	None	i
108.0	54	3/8	0.5	108	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
108.5	55	0	2.0	109	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
110.5	56	0	2.0	110	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
112.5	57	0	2.0	111	viio7/V	viio7/V	True	('C#', 'E', 'G', 'B-')	C#	C#	0	diminished seventh chord	(1, 4, 7, 10)	g	g	g	D	7	5	viio7
114.5	58	0	2.0	112	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
116.5	59	0	2.0	113	V7	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	Ab	g	A-	5	None	V7
118.5	60	0	2.0	114	viio7	viio7	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	f	f	g	f	#7	None	viio7
120.5	61	0	2.0	115	iv64	iv	True	('F', 'B-', 'D-')	F	B-	2	minor triad	(1, 5, 10)	f	f	g	f	4	None	iv
122.5	62	0	2.0	116	viio65	viio7	True	('G', 'B-', 'D-', 'E')	G	E	1	diminished seventh chord	(1, 4, 7, 10)	f	f	g	f	#7	None	viio7
124.5	63	0	2.0	117	vii64/v	vii/v	True	('G#', 'C#', 'E')	G#	C#	2	minor triad	(1, 4, 8)	g	g	g	d	#7	5	vii
126.5	64	0	2.0	118	V7/V	V7/V	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	g	g	g	D	5	5	V7
128.5	65	0	1.0	119	V65	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
129.5	65	1/4	0.5	120	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
130.0	65	3/8	0.5	121	V43	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
130.5	66	0	0.5	122	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
131.0	66	1/8	0.5	123	bII6	N	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	g	g	g	g	-2	None	N
131.5	66	1/4	0.5	124	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
132.0	66	3/8	0.5	125	V7	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
132.5	67	0	2.0	126	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
134.5	68	0	2.0	127	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
136.5	69	0	2.0	128	V65/IV	V7/IV	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	g	g	g	C	5	4	V7
138.5	70	0	2.0	129	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV
140.5	71	0	2.0	130	It53	It53	True	('C#', 'E-', 'G')	C#	C#	0	incomplete dominant-seventh chord	(1, 3, 7)	g	g	g	g	#4	None	none
142.5	72	0	2.0	131	i64[no3]	i	True	('D', 'G')	D	G	2	Perfect Fourth	(2, 7)	g	g	g	g	1	None	i
144.5	73	0	2.0	132	V7	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	Ab	g	A-	5	None	V7
146.5	74	0	2.0	133	V65/vi	V7/vi	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	A-	Ab	g	f	5	6	V7
148.5	75	0	1.0	134	V65	V7	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
149.5	75	1/4	0.5	135	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
150.0	75	3/8	0.5	136	V43	V7	True	('A', 'C', 'D', 'F#')	A	D	2	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
150.5	76	0	0.5	137	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
151.0	76	1/8	0.5	138	bII6	N	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	g	g	g	g	-2	None	N
151.5	76	1/4	0.5	139	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
152.0	76	3/8	0.5	140	V7	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
152.5	77	0	1.0	141	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
153.5	77	1/4	1.0	142	V42/IV	V7/IV	True	('F', 'G', 'B', 'D')	F	G	3	dominant seventh chord	(2, 5, 7, 11)	g	g	g	C	5	4	V7
154.5	78	0	1.0	143	IV6	IV	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	g	g	g	g	4	None	IV
155.5	78	1/4	1.0	144	Ger65	Ger7	True	('E-', 'G', 'B-', 'C#')	E-	C#	1	German augmented sixth chord	(1, 3, 7, 10)	g	g	g	g	#4	None	Ger7
156.5	79	0	1.0	145	i64	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
157.5	79	1/4	1.0	146	VI	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	g	g	6	None	VI
158.5	80	0	1.0	147	iio6	iio	True	('C', 'E-', 'A')	C	A	1	diminished triad	(0, 3, 9)	g	g	g	g	2	None	iio
159.5	80	1/4	1.0	148	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
160.5	81	0	2.0	149	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
