quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
32.0	8	3/4	1.0	16	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
33.0	9	0	1.0	17	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
34.0	9	1/4	1.0	18	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
35.0	9	1/2	1.0	19	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
36.0	9	3/4	1.0	20	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
37.0	10	0	4.0	21	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
41.0	11	0	3.0	22	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
44.0	11	3/4	1.0	23	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
45.0	12	0	1.0	24	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
46.0	12	1/4	1.0	25	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
47.0	12	1/2	1.0	26	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
48.0	12	3/4	1.0	27	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	F	F	6	None	vi
49.0	13	0	4.0	28	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
53.0	14	0	3.0	29	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
56.0	14	3/4	1.0	30	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
57.0	15	0	4.0	31	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
61.0	16	0	2.0	32	ii6/V	ii/V	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	F	F	F	C	2	5	ii
63.0	16	1/2	2.0	33	V7/V	V7/V	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	F	F	F	C	5	5	V7
65.0	17	0	3.0	34	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
68.0	17	3/4	1.0	35	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
69.0	18	0	4.0	36	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
73.0	19	0	2.0	37	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
75.0	19	1/2	1.0	38	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
76.0	19	3/4	1.0	39	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
77.0	20	0	1.0	40	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
78.0	20	1/4	1.0	41	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
79.0	20	1/2	1.0	42	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
80.0	20	3/4	1.0	43	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
81.0	21	0	4.0	44	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
85.0	22	0	3.0	45	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
88.0	22	3/4	1.0	46	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
89.0	23	0	1.0	47	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
90.0	23	1/4	1.0	48	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
91.0	23	1/2	1.0	49	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
92.0	23	3/4	1.0	50	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	F	F	6	None	vi
93.0	24	0	2.0	51	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
95.0	24	1/2	2.0	52	V42	V7	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
97.0	25	0	2.0	53	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
99.0	25	1/2	1.0	54	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
100.0	25	3/4	1.0	55	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
101.0	26	0	4.0	56	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
105.0	27	0	2.0	57	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	F	F	6	None	vi
107.0	27	1/2	2.0	58	V65/V	V7/V	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	F	F	F	C	5	5	V7
109.0	28	0	3.0	59	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
112.0	28	3/4	1.0	60	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
113.0	29	0	4.0	61	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
117.0	30	0	4.0	62	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
121.0	31	0	1.0	63	I64	I	True	('C', 'F', 'A')	C	F	2	major triad	(0, 5, 9)	F	F	F	F	1	None	I
122.0	31	1/4	1.0	64	V42	V7	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
123.0	31	1/2	1.0	65	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
124.0	31	3/4	1.0	66	ii	ii	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	F	F	F	F	2	None	ii
125.0	32	0	2.0	67	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
127.0	32	1/2	2.0	68	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
129.0	33	0	3.0	69	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
132.0	33	3/4	1.0	70	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
133.0	34	0	1.0	71	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
134.0	34	1/4	1.0	72	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	F	f	5	None	V
135.0	34	1/2	1.0	73	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
136.0	34	3/4	1.0	74	VI	VI	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	f	f	F	f	6	None	VI
137.0	35	0	4.0	75	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	F	f	5	None	V7
141.0	36	0	3.0	76	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
144.0	36	3/4	1.0	77	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
145.0	37	0	4.0	78	V7/iv	V7/iv	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	f	f	F	b-	5	4	V7
149.0	38	0	2.0	79	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
151.0	38	1/2	2.0	80	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
153.0	39	0	3.0	81	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	f	f	F	f	1	None	I
156.0	39	3/4	1.0	82	V42/iv	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	f	F	b-	5	4	V7
157.0	40	0	2.0	83	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
159.0	40	1/2	1.0	84	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
160.0	40	3/4	1.0	85	V42/iv	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	f	F	b-	5	4	V7
161.0	41	0	1.0	86	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
162.0	41	1/4	1.0	87	V43/iv	V7/iv	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	f	f	F	b-	5	4	V7
163.0	41	1/2	1.0	88	iv	iv	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
164.0	41	3/4	1.0	89	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	F	f	5	None	V
165.0	42	0	1.0	90	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
166.0	42	1/4	1.0	91	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	f	f	F	f	5	None	V
167.0	42	1/2	1.0	92	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
168.0	42	3/4	1.0	93	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	F	f	4	None	iv
169.0	43	0	4.0	94	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	F	f	5	None	V7
173.0	44	0	3.0	95	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	F	f	1	None	i
176.0	44	3/4	1.0	96	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
177.0	45	0	4.0	97	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
181.0	46	0	2.0	98	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
183.0	46	1/2	2.0	99	V42	V7	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
185.0	47	0	4.0	100	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
189.0	48	0	4.0	101	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	F	F	6	None	vi
193.0	49	0	2.0	102	ii6	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	F	F	2	None	ii
195.0	49	1/2	2.0	103	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
197.0	50	0	3.0	104	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
200.0	50	3/4	1.0	105	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
201.0	51	0	2.0	106	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
203.0	51	1/2	1.0	107	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
204.0	51	3/4	1.0	108	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
205.0	52	0	2.0	109	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
207.0	52	1/2	1.0	110	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
208.0	52	3/4	1.0	111	V42	V7	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
209.0	53	0	1.0	112	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
210.0	53	1/4	1.0	113	ii65	ii7	True	('B-', 'D', 'F', 'G')	B-	G	1	minor seventh chord	(2, 5, 7, 10)	F	F	F	F	2	None	ii7
211.0	53	1/2	1.0	114	V43/IV	V7/IV	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	F	F	F	B-	5	4	V7
212.0	53	3/4	1.0	115	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
213.0	54	0	1.0	116	V65	V7	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
214.0	54	1/4	1.0	117	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
215.0	54	1/2	1.0	118	V43/V	V7/V	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	F	F	F	C	5	5	V7
216.0	54	3/4	1.0	119	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
217.0	55	0	3.0	120	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
220.0	55	3/4	1.0	121	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
221.0	56	0	1.0	122	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
222.0	56	1/4	1.0	123	viio	viio	True	('E', 'G', 'B-')	E	E	0	diminished triad	(4, 7, 10)	F	F	F	F	7	None	viio
223.0	56	1/2	1.0	124	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
224.0	56	3/4	1.0	125	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
225.0	57	0	4.0	126	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
229.0	58	0	3.0	127	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
232.0	58	3/4	1.0	128	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
233.0	59	0	1.0	129	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
234.0	59	1/4	1.0	130	ii43	ii7	True	('D', 'F', 'G', 'B-')	D	G	2	minor seventh chord	(2, 5, 7, 10)	F	F	F	F	2	None	ii7
235.0	59	1/2	2.0	131	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
237.0	60	0	2.0	132	ii6/V	ii/V	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	F	F	F	C	2	5	ii
239.0	60	1/2	2.0	133	V7/V	V7/V	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	F	F	F	C	5	5	V7
241.0	61	0	2.0	134	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	F	F	5	None	V
243.0	61	1/2	1.0	135	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
244.0	61	3/4	1.0	136	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
245.0	62	0	2.0	137	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
247.0	62	1/2	1.0	138	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
248.0	62	3/4	1.0	139	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
249.0	63	0	2.0	140	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
251.0	63	1/2	1.0	141	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	F	F	4	None	IV
252.0	63	3/4	1.0	142	V43	V7	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
253.0	64	0	1.0	143	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
254.0	64	1/4	1.0	144	V43	V7	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
255.0	64	1/2	1.0	145	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
256.0	64	3/4	1.0	146	ii6	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	F	F	2	None	ii
257.0	65	0	4.0	147	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
261.0	66	0	3.0	148	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
264.0	66	3/4	1.0	149	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
265.0	67	0	4.0	150	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
269.0	68	0	4.0	151	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
273.0	69	0	3.0	152	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
276.0	69	3/4	1.0	153	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
277.0	70	0	4.0	154	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
281.0	71	0	2.0	155	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
283.0	71	1/2	2.0	156	V7/V	V7/V	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	F	F	F	C	5	5	V7
285.0	72	0	3.0	157	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
288.0	72	3/4	1.0	158	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
289.0	73	0	4.0	159	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
293.0	74	0	3.0	160	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
296.0	74	3/4	1.0	161	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	F	F	5	None	V
297.0	75	0	1.0	162	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
298.0	75	1/4	1.0	163	V43	V7	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
299.0	75	1/2	1.0	164	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	F	F	1	None	I
300.0	75	3/4	1.0	165	ii6	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	F	F	2	None	ii
301.0	76	0	4.0	166	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
305.0	77	0	2.0	167	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
307.0	77	1/2	2.0	168	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
309.0	78	0	2.0	169	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
311.0	78	1/2	2.0	170	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	F	F	5	None	V7
313.0	79	0	4.0	171	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	F	F	1	None	I
