quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2
108.0	37	0	3.0	63	Ger43	Ger7	True	('F#', 'A', 'B#', 'D')	F#	B#	2	enharmonic to dominant seventh chord	(0, 2, 6, 9)	F#	F#	F#	F#	#4	None
111.0	38	0	3.0	64	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
114.0	39	0	3.0	65	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
117.0	40	0	3.0	66	viio6/bi	viio/bi	True	('C', 'E-', 'A')	C	A	1	diminished triad	(0, 3, 9)	B	B	F#	b-	#7	-1
120.0	41	0	3.0	67	IV	IV	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	B	B	F#	B	4	None
123.0	42	0	3.0	68	viio/bIV	viio/bIV	True	('D', 'F', 'A-')	D	D	0	diminished triad	(2, 5, 8)	B	B	F#	E-	7	-4
126.0	43	0	2.0	69	I6	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	F#	B	1	None
128.0	43	1/2	0.5	70	viio/v	viio/v	True	('E#', 'G#', 'B')	E#	E#	0	diminished triad	(5, 8, 11)	B	B	F#	f#	#7	5
128.5	43	5/8	0.5	71	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None
129.0	44	0	3.0	72	iv6	iv	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	B	B	F#	B	4	None
132.0	45	0	3.0	73	V7/V	V7/V	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	B	B	F#	F#	5	5
135.0	46	0	3.0	74	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
138.0	47	0	3.0	75	V65/IV	V7/IV	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	B	B	F#	E	5	4
141.0	48	0	1.5	76	V65/IV	V7/IV	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	B	B	F#	E	5	4
142.5	48	3/8	1.5	77	IV6	IV	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	B	B	F#	B	4	None
144.0	49	0	1.5	78	II43	II7	True	('G#', 'B', 'C#', 'E#')	G#	C#	2	dominant seventh chord	(1, 5, 8, 11)	B	B	F#	B	2	None
145.5	49	3/8	1.0	79	V6	V	True	('A#', 'C#', 'F#')	A#	F#	1	major triad	(1, 6, 10)	B	B	F#	B	5	None
146.5	49	5/8	0.5	80	V64/vi	V/vi	True	('A#', 'D#', 'F##')	A#	D#	2	major triad	(3, 7, 10)	B	B	F#	g#	5	6
147.0	50	0	0.5	81	V64/vi	V/vi	True	('A#', 'D#', 'F##')	A#	D#	2	major triad	(3, 7, 10)	B	B	F#	g#	5	6
147.5	50	1/8	1.0	82	IV64	IV	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	B	B	F#	B	4	None
148.5	50	3/8	1.5	83	V9/iv	V9/iv	True	('B', 'D#', 'F#', 'A', 'C')	B	B	0	flat-ninth pentachord	(0, 3, 6, 9, 11)	B	B	F#	e	5	4
150.0	51	0	2.0	84	V43	V7	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
152.0	51	1/2	1.0	85	viio42	viio7	True	('G', 'A#', 'C#', 'E')	G	A#	3	diminished seventh chord	(1, 4, 7, 10)	B	B	F#	B	7	None
153.0	52	0	0.5	86	viio7	viio7	True	('A#', 'C#', 'E', 'G')	A#	A#	0	diminished seventh chord	(1, 4, 7, 10)	B	B	F#	B	7	None
153.5	52	1/8	1.0	87	V6	V	True	('A#', 'C#', 'F#')	A#	F#	1	major triad	(1, 6, 10)	B	B	F#	B	5	None
154.5	52	3/8	1.0	88	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None
155.5	52	5/8	0.5	89	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None
156.0	53	0	1.5	90	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None
157.5	53	3/8	1.5	91	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
159.0	54	0	0.5	92	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
159.5	54	1/8	2.0	93	i64	i	True	('F#', 'B', 'D')	F#	B	2	minor triad	(2, 6, 11)	B	B	F#	B	1	None
161.5	54	5/8	0.5	94	viio6/V	viio/V	True	('G#', 'B', 'E#')	G#	E#	1	diminished triad	(5, 8, 11)	B	B	F#	F#	7	5
162.0	55	0	2.5	95	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None
164.5	55	5/8	0.5	96	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None
165.0	56	0	1.0	97	I	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	F#	B	1	None
166.0	56	1/4	2.0	98	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	F#	B-	5	None
168.0	57	0	1.0	99	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	F#	B-	1	None
169.0	57	1/4	1.0	100	i	i	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	B-	Bb	F#	B-	1	None
170.0	57	1/2	0.5	101	II	II	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	F#	F#	F#	F#	2	None
170.5	57	5/8	0.5	102	iv	iv	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	F#	F#	F#	F#	4	None
171.0	58	0	1.5	103	I64	I	True	('C#', 'F#', 'A#')	C#	F#	2	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
172.5	58	3/8	1.0	104	iio	iio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None
173.5	58	5/8	0.5	105	V7	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	F#	F#	5	None
174.0	59	0	3.0	106	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
177.0	60	0	3.0	107	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None
180.0	61	0	3.0	108	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
183.0	62	0	3.0	109	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None
186.0	63	0	3.0	110	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
189.0	64	0	3.0	111	viiø65/V	viiø7/V	True	('D#', 'F#', 'A#', 'B#')	D#	B#	1	half-diminished seventh chord	(0, 3, 6, 10)	F#	F#	F#	C#	7	5
192.0	65	0	0.75	112	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
192.75	65	3/16	0.25	113	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5
193.0	65	1/4	0.75	114	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
193.75	65	7/16	0.25	115	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5
194.0	65	1/2	0.75	116	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
194.75	65	11/16	0.25	117	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5
195.0	66	0	3.0	118	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None
