quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
30.0	8	1/2	2.0	12	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
32.0	9	0	2.0	13	i[no3][no5]	i	True	('D',)	D	D	0	note	(2,)	d	d	g	d	1	None	i
34.0	9	1/2	2.0	14	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III
36.0	10	0	1.0	15	VII6	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
37.0	10	1/4	1.0	16	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
38.0	10	1/2	0.5	17	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii
38.5	10	5/8	0.5	18	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
39.0	10	3/4	0.5	19	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii
39.5	10	7/8	0.5	20	viio6/IV	viio/IV	True	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	g	g	g	C	7	4	viio
40.0	11	0	1.0	21	IV[no5]	IV	True	('C', 'E')	C	C	0	Major Third	(0, 4)	g	g	g	g	4	None	IV
41.0	11	1/4	1.5	22	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III
42.5	11	5/8	0.5	23	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii
43.0	11	3/4	1.0	24	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
44.0	12	0	2.0	25	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	g	g	#7	None	viio
46.0	12	1/2	2.0	26	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
48.0	13	0	2.0	27	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	g	d	6	None	VI
50.0	13	1/2	1.0	28	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	g	d	5	None	v
51.0	13	3/4	1.0	29	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
52.0	14	0	3.0	30	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	g	d	7	None	VII
55.0	14	3/4	1.0	31	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	g	d	3	None	III
56.0	15	0	0.5	32	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	g	d	3	None	III
56.5	15	1/8	0.5	33	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	g	d	7	None	VII
57.0	15	1/4	1.0	34	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
58.0	15	1/2	2.0	35	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
60.0	16	0	4.0	36	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	g	d	1	None	I
64.0	17	0	4.0	37	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	g	d	1	None	I
68.0	18	0	4.0	38	i[no3][no5]	i	True	('G',)	G	G	0	note	(7,)	g	g	g	g	1	None	i
72.0	19	0	4.0	39	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	g	g	1	None	I
76.0	20	0	2.0	40	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	g	g	1	None	I
78.0	20	1/2	2.0	41	iv	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
80.0	21	0	4.0	42	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	g	g	1	None	I
84.0	22	0	4.0	43	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
88.0	23	0	2.0	44	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
90.0	23	1/2	2.0	45	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
92.0	24	0	4.0	46	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
96.0	25	0	4.0	47	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
100.0	26	0	2.0	48	vi6	vi	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	B-	Bb	g	B-	6	None	vi
102.0	26	1/2	2.0	49	IV	IV	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	B-	Bb	g	B-	4	None	IV
104.0	27	0	4.0	50	vi	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	Bb	g	B-	6	None	vi
108.0	28	0	2.0	51	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	g	B-	5	None	V
110.0	28	1/2	2.0	52	I6/4	I	True	('F', 'B-', 'D')	F	B-	2	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
112.0	29	0	4.0	53	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	g	B-	5	None	V
116.0	30	0	4.0	54	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
120.0	31	0	4.0	55	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
124.0	32	0	4.0	56	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
128.0	33	0	3.0	57	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
131.0	33	3/4	1.0	58	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
132.0	34	0	4.0	59	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
136.0	35	0	2.0	60	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
138.0	35	1/2	2.0	61	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	g	d	3	None	III
140.0	36	0	4.0	62	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	g	d	3	None	III
144.0	37	0	4.0	63	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	g	d	7	None	VII
148.0	38	0	1.0	64	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	g	d	7	None	VII
149.0	38	1/4	1.0	65	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
150.0	38	1/2	2.0	66	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
152.0	39	0	2.0	67	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
154.0	39	1/2	2.0	68	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
156.0	40	0	1.0	69	IV[no3]	IV	True	('B-', 'F')	B-	B-	0	Perfect Fifth	(5, 10)	F	F	g	F	4	None	IV
157.0	40	1/4	1.0	70	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	g	F	1	None	I
158.0	40	1/2	2.0	71	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	g	F	5	None	V
160.0	41	0	4.0	72	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I
164.0	42	0	2.0	73	i6	i	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
166.0	42	1/2	2.0	74	iv	iv	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	d	d	g	d	4	None	iv
168.0	43	0	2.0	75	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	g	d	6	None	VI
170.0	43	1/2	2.0	76	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
172.0	44	0	2.0	77	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
174.0	44	1/2	1.0	78	I[no3][no5]	I	True	('D',)	D	D	0	note	(2,)	d	d	g	d	1	None	I
175.0	44	3/4	1.0	79	v[no5]	v	True	('D', 'F')	D	D	0	Minor Third	(2, 5)	g	g	g	g	5	None	v
176.0	45	0	1.0	80	v[no5]	v	True	('D', 'F')	D	D	0	Minor Third	(2, 5)	g	g	g	g	5	None	v
177.0	45	1/4	1.0	81	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
178.0	45	1/2	2.0	82	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
180.0	46	0	2.0	83	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV
182.0	46	1/2	2.0	84	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
184.0	47	0	2.0	85	i6/4	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
186.0	47	1/2	2.0	86	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
188.0	48	0	2.0	87	i[no3]	i	True	('G', 'D')	G	G	0	Perfect Fifth	(2, 7)	g	g	g	g	1	None	i
190.0	48	1/2	2.0	88	vi	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	Bb	g	B-	6	None	vi
192.0	49	0	4.0	89	vi	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	Bb	g	B-	6	None	vi
196.0	50	0	2.0	90	vi	vi	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	B-	Bb	g	B-	6	None	vi
198.0	50	1/2	2.0	91	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
200.0	51	0	2.0	92	ii6	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	Bb	g	B-	2	None	ii
202.0	51	1/2	2.0	93	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	g	B-	5	None	V
204.0	52	0	4.0	94	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	g	B-	1	None	I
208.0	53	0	4.0	95	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	g	F	6	None	vi
212.0	54	0	2.0	96	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I
214.0	54	1/2	2.0	97	ii6	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	g	F	2	None	ii
216.0	55	0	2.0	98	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	g	F	5	None	V
218.0	55	1/2	2.0	99	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I
220.0	56	0	4.0	100	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I
224.0	57	0	2.0	101	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
226.0	57	1/2	2.0	102	iv7	iv7	True	('C', 'E-', 'G', 'B-')	C	C	0	minor seventh chord	(0, 3, 7, 10)	g	g	g	g	4	None	iv7
228.0	58	0	4.0	103	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
232.0	59	0	4.0	104	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
236.0	60	0	2.0	105	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
238.0	60	1/2	1.0	106	iio6	iio	True	('C', 'E-', 'A')	C	A	1	diminished triad	(0, 3, 9)	g	g	g	g	2	None	iio
239.0	60	3/4	1.0	107	iv7	iv7	True	('C', 'E-', 'G', 'B-')	C	C	0	minor seventh chord	(0, 3, 7, 10)	g	g	g	g	4	None	iv7
240.0	61	0	4.0	108	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
244.0	62	0	4.0	109	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
248.0	63	0	2.0	110	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
250.0	63	1/2	2.0	111	i6/4	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
252.0	64	0	4.0	112	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
256.0	65	0	4.0	113	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
260.0	66	0	4.0	114	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	g	d	6	None	VI
264.0	67	0	2.0	115	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
266.0	67	1/2	2.0	116	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	d	d	g	d	4	None	IV
268.0	68	0	1.0	117	V7	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	d	d	g	d	5	None	V7
269.0	68	1/4	1.0	118	i6/4	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	g	d	1	None	i
270.0	68	1/2	2.0	119	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	g	d	5	None	V
272.0	69	0	4.0	120	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	g	d	1	None	I
276.0	70	0	4.0	121	v	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	g	g	5	None	v
280.0	71	0	2.0	122	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III
282.0	71	1/2	1.0	123	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii
283.0	71	3/4	1.0	124	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
284.0	72	0	2.0	125	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	g	g	#7	None	viio
286.0	72	1/2	2.0	126	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
288.0	73	0	4.0	127	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
292.0	74	0	2.0	128	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III
294.0	74	1/2	1.0	129	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
295.0	74	3/4	1.0	130	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
296.0	75	0	4.0	131	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
300.0	76	0	4.0	132	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
304.0	77	0	2.0	133	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII
306.0	77	1/2	2.0	134	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv
308.0	78	0	2.0	135	V7	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	g	g	g	g	5	None	V7
310.0	78	1/2	2.0	136	i6/4	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
312.0	79	0	4.0	137	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
316.0	80	0	4.0	138	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	g	g	g	g	1	None	I
