quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2
66.5	34	0	2.0	55	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
68.5	35	0	0.5	56	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
69.0	35	1/8	0.5	57	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
69.5	35	1/4	0.5	58	I6	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	A	A	1	None
70.0	35	3/8	0.5	59	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
70.5	36	0	2.0	60	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
72.5	37	0	1.5	61	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
74.0	37	3/8	0.5	62	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
74.5	38	0	2.0	63	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
76.5	39	0	2.0	64	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
78.5	40	0	2.0	65	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
80.5	41	0	1.5	66	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
82.0	41	3/8	0.5	67	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
82.5	42	0	2.0	68	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
84.5	43	0	2.0	69	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
86.5	44	0	2.0	70	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
88.5	45	0	0.5	71	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
89.0	45	1/8	1.5	72	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
90.5	46	0	2.0	73	V65/V	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
92.5	47	0	2.0	74	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
94.5	48	0	2.0	75	V65/V	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
96.5	49	0	1.5	76	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
98.0	49	3/8	0.5	77	V6	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	A	5	None
98.5	50	0	1.0	78	ii65/V	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	A	A	E	2	5
99.5	50	1/4	1.0	79	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
100.5	51	0	1.5	80	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
102.0	51	3/8	0.5	81	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
102.5	52	0	1.0	82	ii65/V	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	A	A	E	2	5
103.5	52	1/4	1.0	83	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
104.5	53	0	1.5	84	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
106.0	53	3/8	0.5	85	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
106.5	54	0	1.0	86	ii6/V	ii/V	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	A	A	A	E	2	5
107.5	54	1/4	1.0	87	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
108.5	55	0	1.5	88	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
110.0	55	3/8	0.5	89	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
110.5	56	0	1.0	90	ii65/V	ii7/V	True	('A', 'C#', 'E', 'F#')	A	F#	1	minor seventh chord	(1, 4, 6, 9)	A	A	A	E	2	5
111.5	56	1/4	1.0	91	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
112.5	57	0	1.0	92	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
113.5	57	1/4	1.0	93	V65/V	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
114.5	58	0	1.0	94	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
115.5	58	1/4	1.0	95	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
116.5	59	0	2.0	96	V7/V	V7/V	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
118.5	60	0	1.5	97	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
120.0	60	3/8	0.5	98	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
120.5	61	0	2.0	99	V65/ii	V7/ii	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	A	A	A	b	5	2
122.5	62	0	1.0	100	ii	ii	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	A	A	A	A	2	None
123.5	62	1/4	1.0	101	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
124.5	63	0	1.0	102	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
125.5	63	1/4	0.5	103	viio6	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	A	A	A	A	7	None
126.0	63	3/8	0.5	104	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
126.5	64	0	1.5	105	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
128.0	64	3/8	0.5	106	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
128.5	65	0	2.0	107	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
130.5	66	0	2.0	108	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
132.5	67	0	2.0	109	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
134.5	68	0	2.0	110	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
136.5	69	0	1.0	111	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
137.5	69	1/4	1.0	112	V7	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
138.5	70	0	1.5	113	vi	vi	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	A	A	A	A	6	None
140.0	70	3/8	0.5	114	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
140.5	71	0	2.0	115	V7	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
142.5	72	0	1.5	116	vi	vi	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	A	A	A	A	6	None
144.0	72	3/8	0.5	117	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
144.5	73	0	2.0	118	V7	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
146.5	74	0	1.5	119	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
148.0	74	3/8	0.5	120	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
148.5	75	0	2.0	121	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
150.5	76	0	1.5	122	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
152.0	76	3/8	0.5	123	V42	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
152.5	77	0	0.5	124	I6	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	A	A	1	None
153.0	77	1/8	0.5	125	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
153.5	77	1/4	0.5	126	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
154.0	77	3/8	0.5	127	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
154.5	78	0	1.5	128	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
156.0	78	3/8	0.5	129	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
156.5	79	0	2.0	130	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
158.5	80	0	1.5	131	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
160.0	80	3/8	0.5	132	V42	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
160.5	81	0	0.5	133	I6	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	A	A	1	None
161.0	81	1/8	0.5	134	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
161.5	81	1/4	0.5	135	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
162.0	81	3/8	0.5	136	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
162.5	82	0	1.5	137	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
164.0	82	3/8	0.5	138	V64	V	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	A	A	A	A	5	None
164.5	83	0	2.0	139	V65/V	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
166.5	84	0	2.0	140	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
168.5	85	0	2.0	141	V65/V	V7/V	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
170.5	86	0	1.5	142	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
172.0	86	3/8	0.5	143	V6	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	A	5	None
172.5	87	0	1.0	144	IV/V	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	E	4	5
173.5	87	1/4	1.0	145	V/V	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	A	A	E	5	5
174.5	88	0	1.0	146	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
175.5	88	1/4	1.0	147	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
176.5	89	0	1.0	148	IV/V	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	E	4	5
177.5	89	1/4	1.0	149	V42/V	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
178.5	90	0	1.0	150	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
179.5	90	1/4	1.0	151	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
180.5	91	0	1.0	152	IV/V	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	E	4	5
181.5	91	1/4	1.0	153	V/V	V/V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	A	A	A	E	5	5
182.5	92	0	1.0	154	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
183.5	92	1/4	1.0	155	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
184.5	93	0	1.0	156	IV/V	IV/V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	E	4	5
185.5	93	1/4	1.0	157	V42/V	V7/V	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
186.5	94	0	1.0	158	I6/V	I/V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	A	A	A	E	1	5
187.5	94	1/4	1.0	159	viio/V	viio/V	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	A	A	A	E	7	5
188.5	95	0	1.0	160	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
189.5	95	1/4	1.0	161	V43/V	V7/V	True	('F#', 'A', 'B', 'D#')	F#	B	2	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
190.5	96	0	2.0	162	V43/V	V7/V	True	('F#', 'A', 'B', 'D#')	F#	B	2	dominant seventh chord	(3, 6, 9, 11)	A	A	A	E	5	5
192.5	97	0	1.0	163	I/V	I/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	E	1	5
193.5	97	1/4	1.0	164	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
194.5	98	0	2.0	165	V43/ii	V7/ii	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	A	A	A	b	5	2
196.5	99	0	1.0	166	ii	ii	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	A	A	A	A	2	None
197.5	99	1/4	1.0	167	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
198.5	100	0	2.0	168	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
200.5	101	0	2.0	169	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
202.5	102	0	2.0	170	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
204.5	103	0	2.0	171	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
206.5	104	0	2.0	172	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
208.5	105	0	2.0	173	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
210.5	106	0	1.0	174	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
211.5	106	1/4	0.5	175	ii6	ii	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	A	A	A	A	2	None
212.0	106	3/8	0.5	176	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
212.5	107	0	0.5	177	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
213.0	107	1/8	0.5	178	IV6	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	A	A	4	None
213.5	107	1/4	0.5	179	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
214.0	107	3/8	0.5	180	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
214.5	108	0	0.5	181	I6	I	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	A	A	A	A	1	None
215.0	108	1/8	0.5	182	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	A	A	A	A	4	None
215.5	108	1/4	1.0	183	V7	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
216.5	109	0	0.5	184	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
217.0	109	1/8	0.5	185	IV6	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	A	A	4	None
217.5	109	1/4	0.5	186	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
218.0	109	3/8	0.5	187	IV6	IV	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	A	A	A	A	4	None
218.5	110	0	2.0	188	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
220.5	111	0	1.5	189	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
222.0	111	3/8	0.5	190	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	A	A	A	A	5	None
222.5	112	0	2.0	191	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	A	A	A	A	1	None
224.5	113	0	2.0	192	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	A	A	A	A	5	None
