quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
27.0	10	0	3.0	13	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
30.0	11	0	3.0	14	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
33.0	12	0	3.0	15	viio6/V	viio/V	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	c	c	c	G	7	5	viio
36.0	13	0	1.0	16	i64	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
37.0	13	1/4	1.0	17	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
38.0	13	1/2	0.75	18	i6	i	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
38.75	13	11/16	0.25	19	V64	V	True	('D', 'G', 'B')	D	G	2	major triad	(2, 7, 11)	c	c	c	c	5	None	V
39.0	14	0	0.75	20	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
39.75	14	3/16	0.25	21	V42/IV	V7/IV	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	c	c	F	5	4	V7
40.0	14	1/4	1.0	22	IV65	IV7	True	('A', 'C', 'E-', 'F')	A	F	1	dominant seventh chord	(0, 3, 5, 9)	c	c	c	c	4	None	IV7
41.0	14	1/2	1.0	23	Ger65	Ger7	True	('A-', 'C', 'E-', 'F#')	A-	F#	1	German augmented sixth chord	(0, 3, 6, 8)	c	c	c	c	#4	None	Ger7
42.0	15	0	1.0	24	i64	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
43.0	15	1/4	2.0	25	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
45.0	16	0	1.0	26	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
46.0	16	1/4	2.0	27	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
48.0	17	0	1.0	28	V65/V	V7/V	True	('F#', 'A', 'C', 'D')	F#	D	1	dominant seventh chord	(0, 2, 6, 9)	c	c	c	G	5	5	V7
49.0	17	1/4	2.0	29	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
51.0	18	0	1.0	30	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
52.0	18	1/4	1.75	31	iio64	iio	True	('A-', 'D', 'F')	A-	D	2	diminished triad	(2, 5, 8)	c	c	c	c	2	None	iio
53.75	18	11/16	0.25	32	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
54.0	19	0	1.0	33	V/V	V/V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	c	c	c	G	5	5	V
55.0	19	1/4	2.0	34	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
57.0	20	0	0.75	35	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	c	E-	1	None	I
57.75	20	3/16	0.25	36	iv6	iv	True	('C-', 'E-', 'A-')	C-	A-	1	minor triad	(3, 8, 11)	E-	Eb	c	E-	4	None	iv
58.0	20	1/4	1.0	37	I64	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	Eb	c	E-	1	None	I
59.0	20	1/2	1.0	38	V	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	Eb	c	E-	5	None	V
60.0	21	0	3.0	39	viio65/v	viio7/v	True	('C', 'E-', 'G-', 'A')	C	A	1	diminished seventh chord	(0, 3, 6, 9)	E-	Eb	c	b-	#7	5	viio7
63.0	22	0	2.0	40	viio65/v	viio7/v	True	('C', 'E-', 'G-', 'A')	C	A	1	diminished seventh chord	(0, 3, 6, 9)	E-	Eb	c	b-	#7	5	viio7
65.0	22	1/2	1.0	41	I64	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	Eb	c	E-	1	None	I
66.0	23	0	3.0	42	V6/v	V/v	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	E-	Eb	c	b-	5	5	V
69.0	24	0	2.0	43	viio43	viio7	True	('A-', 'C-', 'D', 'F')	A-	D	2	diminished seventh chord	(2, 5, 8, 11)	E-	Eb	c	E-	7	None	viio7
71.0	24	1/2	1.0	44	It6	It	True	('A-', 'C', 'F#')	A-	F#	1	Italian augmented sixth chord	(0, 6, 8)	c	c	c	c	#4	None	It
72.0	25	0	3.0	45	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
75.0	26	0	3.0	46	i64	i	True	('G', 'C', 'E-')	G	C	2	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
78.0	27	0	2.0	47	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
80.0	27	1/2	1.0	48	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
81.0	28	0	3.0	49	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	c	c	c	c	5	None	V
84.0	29	0	4.0	50	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
88.0	30	0	4.0	51	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
92.0	31	0	2.0	52	V42/V	V7/V	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	A-	Ab	c	E-	5	5	V7
94.0	31	1/2	2.0	53	V7	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	Ab	c	A-	5	None	V7
96.0	32	0	3.0	54	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
99.0	32	3/4	1.0	55	I6	I	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
100.0	33	0	3.0	56	V	V	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	A-	Ab	c	A-	5	None	V
103.0	33	3/4	1.0	57	iv	iv	True	('E-', 'G-', 'B-')	E-	E-	0	minor triad	(3, 6, 10)	b-	bb	c	b-	4	None	iv
104.0	34	0	3.0	58	i	i	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	b-	bb	c	b-	1	None	i
107.0	34	3/4	1.0	59	i6	i	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	b-	bb	c	b-	1	None	i
108.0	35	0	3.0	60	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	b-	bb	c	b-	5	None	V
111.0	35	3/4	1.0	61	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
112.0	36	0	4.0	62	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
116.0	37	0	2.0	63	V42/V	V7/V	True	('A-', 'B-', 'D', 'F')	A-	B-	3	dominant seventh chord	(2, 5, 8, 10)	A-	Ab	c	E-	5	5	V7
118.0	37	1/2	2.0	64	V7	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	Ab	c	A-	5	None	V7
120.0	38	0	3.0	65	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
123.0	38	3/4	1.0	66	I6	I	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
124.0	39	0	3.0	67	V	V	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	A-	Ab	c	A-	5	None	V
127.0	39	3/4	1.0	68	I	I	True	('G-', 'B-', 'D-')	G-	G-	0	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
128.0	40	0	3.0	69	I	I	True	('G-', 'B-', 'D-')	G-	G-	0	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
131.0	40	3/4	1.0	70	I6	I	True	('B-', 'D-', 'G-')	B-	G-	1	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
132.0	41	0	4.0	71	V	V	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	G-	Gb	c	G-	5	None	V
136.0	42	0	4.0	72	V	V	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	G-	Gb	c	G-	5	None	V
140.0	43	0	4.0	73	V[no3no5]	V	True	('C#',)	C#	C#	0	note	(1,)	f#	f#	c	f#	5	None	V
144.0	44	0	1.0	74	V[no3no5]	V	True	('C#',)	C#	C#	0	note	(1,)	f#	f#	c	f#	5	None	V
145.0	44	1/4	1.0	75	V42[no3no5]	V7	True	('B', 'C#')	B	C#	3	Major Second	(1, 11)	f#	f#	c	f#	5	None	V7
146.0	44	1/2	1.0	76	i6[no1]	i	True	('A', 'C#')	A	F#	1	Major Third	(1, 9)	f#	f#	c	f#	1	None	i
147.0	44	3/4	1.0	77	V64[no3]	V	True	('G#', 'C#')	G#	C#	2	Perfect Fourth	(1, 8)	f#	f#	c	f#	5	None	V
148.0	45	0	4.0	78	i6	i	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	f#	f#	c	f#	1	None	i
152.0	46	0	1.0	79	V[no3no5]	V	True	('C#',)	C#	C#	0	note	(1,)	f#	f#	c	f#	5	None	V
153.0	46	1/4	1.0	80	V42[no3no5]	V7	True	('B', 'C#')	B	C#	3	Major Second	(1, 11)	f#	f#	c	f#	5	None	V7
154.0	46	1/2	1.0	81	i6[no1]	i	True	('A', 'C#')	A	F#	1	Major Third	(1, 9)	f#	f#	c	f#	1	None	i
155.0	46	3/4	1.0	82	V64[no3]	V	True	('G#', 'C#')	G#	C#	2	Perfect Fourth	(1, 8)	f#	f#	c	f#	5	None	V
156.0	47	0	4.0	83	i6	i	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	f#	f#	c	f#	1	None	i
160.0	48	0	4.0	84	i6	i	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	f#	f#	c	f#	1	None	i
164.0	49	0	2.0	85	i6	i	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	f#	f#	c	f#	1	None	i
166.0	49	1/2	1.0	86	VI+6	VI+	True	('A', 'C#', 'F')	A	F	1	augmented triad	(1, 5, 9)	a	a	c	a	6	None	VI+
167.0	49	3/4	1.0	87	VI6	VI	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	a	a	c	a	6	None	VI
168.0	50	0	4.0	88	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
172.0	51	0	4.0	89	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
176.0	52	0	4.0	90	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
180.0	53	0	4.0	91	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
184.0	54	0	3.0	92	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
187.0	54	3/4	1.0	93	V65/iv	V7/iv	True	('A', 'C', 'E-', 'F')	A	F	1	dominant seventh chord	(0, 3, 5, 9)	f	f	c	b-	5	4	V7
188.0	55	0	1.0	94	I6	I	True	('B-', 'D-', 'G-')	B-	G-	1	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
189.0	55	1/4	1.0	95	V42	V7	True	('C-', 'D-', 'F', 'A-')	C-	D-	3	dominant seventh chord	(1, 5, 8, 11)	G-	Gb	c	G-	5	None	V7
190.0	55	1/2	1.0	96	I6	I	True	('B-', 'D-', 'G-')	B-	G-	1	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
191.0	55	3/4	1.0	97	I64	I	True	('D-', 'G-', 'B-')	D-	G-	2	major triad	(1, 6, 10)	G-	Gb	c	G-	1	None	I
192.0	56	0	3.0	98	i64	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
195.0	56	3/4	1.0	99	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	c	f	5	None	V7
196.0	57	0	1.0	100	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
197.0	57	1/4	1.0	101	viio43/iv	viio7/iv	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	f	f	c	b-	#7	4	viio7
198.0	57	1/2	1.0	102	viø7	viø7	True	('D', 'F', 'A-', 'C')	D	D	0	half-diminished seventh chord	(0, 2, 5, 8)	f	f	c	f	#6	None	vi%7
199.0	57	3/4	1.0	103	iv6	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	c	f	4	None	iv
200.0	58	0	3.0	104	i64	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
203.0	58	3/4	1.0	105	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	c	f	5	None	V7
204.0	59	0	4.0	106	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
208.0	60	0	1.0	107	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
209.0	60	1/4	3.0	108	i6	i	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	f	f	c	f	1	None	i
212.0	61	0	1.5	109	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
213.5	61	3/8	1.5	110	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
215.0	62	0	1.5	111	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
216.5	62	3/8	1.5	112	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
218.0	63	0	1.5	113	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
219.5	63	3/8	1.5	114	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
221.0	64	0	1.5	115	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
222.5	64	3/8	1.5	116	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
224.0	65	0	1.5	117	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
225.5	65	3/8	1.5	118	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
227.0	66	0	1.5	119	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
228.5	66	3/8	1.5	120	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
230.0	67	0	1.5	121	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
231.5	67	3/8	1.5	122	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	a	a	c	a	5	None	V7
233.0	68	0	1.5	123	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
234.5	68	3/8	1.5	124	iv6	iv	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	a	a	c	a	4	None	iv
236.0	69	0	1.5	125	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
237.5	69	3/8	1.5	126	i64	i	True	('E', 'A', 'C')	E	A	2	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
239.0	70	0	1.5	127	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
240.5	70	3/8	1.5	128	i64	i	True	('E', 'A', 'C')	E	A	2	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
242.0	71	0	3.0	129	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
245.0	72	0	3.0	130	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
248.0	73	0	3.0	131	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	c	F	5	None	V
251.0	74	0	1.5	132	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	c	F	5	None	V
252.5	74	3/8	1.5	133	V+6	V+	True	('E', 'G#', 'C')	E	C	1	augmented triad	(0, 4, 8)	F	F	c	F	5	None	V+
254.0	75	0	3.0	134	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	c	F	1	None	I
257.0	76	0	3.0	135	V43/vi	V7/vi	True	('E', 'G', 'A', 'C#')	E	A	2	dominant seventh chord	(1, 4, 7, 9)	F	F	c	d	5	6	V7
260.0	77	0	3.0	136	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	c	F	6	None	vi
263.0	78	0	3.0	137	iiø42	iiø7	True	('C', 'D', 'F', 'A-')	C	D	3	half-diminished seventh chord	(0, 2, 5, 8)	c	c	c	c	2	None	ii%7
266.0	79	0	3.0	138	V65	V7	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
269.0	80	0	3.0	139	V65	V7	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
272.0	81	0	1.5	140	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	c	c	c	c	1	None	i
273.5	81	3/8	1.5	141	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
275.0	82	0	1.5	142	ii65	ii7	True	('D-', 'F', 'A-', 'B-')	D-	B-	1	minor seventh chord	(1, 5, 8, 10)	A-	Ab	c	A-	2	None	ii7
276.5	82	3/8	1.5	143	V7	V7	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	A-	Ab	c	A-	5	None	V7
278.0	83	0	3.0	144	I	I	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	A-	Ab	c	A-	1	None	I
281.0	84	0	3.0	145	V43	V7	True	('G', 'B-', 'C', 'E')	G	C	2	dominant seventh chord	(0, 4, 7, 10)	F	F	c	F	5	None	V7
284.0	85	0	1.5	146	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	c	F	1	None	I
285.5	85	3/8	1.5	147	I6	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	c	F	1	None	I
287.0	86	0	1.5	148	ii65	ii7	True	('B-', 'D', 'F', 'G')	B-	G	1	minor seventh chord	(2, 5, 7, 10)	F	F	c	F	2	None	ii7
288.5	86	3/8	1.5	149	V7	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	c	F	5	None	V7
290.0	87	0	3.0	150	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	c	F	1	None	I
293.0	88	0	1.5	151	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	c	F	1	None	I
294.5	88	3/8	1.5	152	i	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	F	F	c	F	1	None	i
296.0	89	0	1.5	153	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
297.5	89	3/8	1.5	154	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
299.0	90	0	1.5	155	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
300.5	90	3/8	1.5	156	viio42	viio7	True	('A-', 'B', 'D', 'F')	A-	B	3	diminished seventh chord	(2, 5, 8, 11)	c	c	c	c	#7	None	viio7
302.0	91	0	1.5	157	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	c	c	c	c	5	None	V7
303.5	91	3/8	1.5	158	V42/iv	V7/iv	True	('B-', 'C', 'E', 'G')	B-	C	3	dominant seventh chord	(0, 4, 7, 10)	c	c	c	f	5	4	V7
305.0	92	0	1.5	159	V7	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	d	d	c	d	5	None	V7
306.5	92	3/8	1.5	160	viio42	viio7	True	('B-', 'C#', 'E', 'G')	B-	C#	3	diminished seventh chord	(1, 4, 7, 10)	d	d	c	d	#7	None	viio7
308.0	93	0	1.5	161	V7	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	d	d	c	d	5	None	V7
309.5	93	3/8	1.5	162	viio42	viio7	True	('B-', 'C#', 'E', 'G')	B-	C#	3	diminished seventh chord	(1, 4, 7, 10)	d	d	c	d	#7	None	viio7
311.0	94	0	1.5	163	V7	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	d	d	c	d	5	None	V7
312.5	94	3/8	1.5	164	viio42	viio7	True	('B-', 'C#', 'E', 'G')	B-	C#	3	diminished seventh chord	(1, 4, 7, 10)	d	d	c	d	#7	None	viio7
314.0	95	0	1.5	165	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	c	d	6	None	VI
315.5	95	3/8	1.5	166	i64	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	c	d	1	None	i
317.0	96	0	1.5	167	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	a	a	c	a	5	None	V7
318.5	96	3/8	1.5	168	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
320.0	97	0	1.5	169	V65	V7	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	a	a	c	a	5	None	V7
321.5	97	3/8	1.5	170	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	c	a	1	None	i
323.0	98	0	3.0	171	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
326.0	99	0	3.0	172	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	c	a	5	None	V
329.0	100	0	3.0	173	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	c	F	5	None	V
332.0	101	0	1.5	174	V6	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	c	F	5	None	V
333.5	101	3/8	1.5	175	V+6	V+	True	('E', 'G#', 'C')	E	C	1	augmented triad	(0, 4, 8)	F	F	c	F	5	None	V+
335.0	102	0	3.0	176	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	c	F	1	None	I
338.0	103	0	3.0	177	V43/vi	V7/vi	True	('E', 'G', 'A', 'C#')	E	A	2	dominant seventh chord	(1, 4, 7, 9)	F	F	c	d	5	6	V7
341.0	104	0	3.0	178	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	c	F	6	None	vi
