quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
135.0	34	3/4	1.0	89	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
136.0	35	0	1.0	90	viio	viio	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	E	E	7	None	viio
137.0	35	1/4	1.0	91	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
138.0	35	1/2	1.0	92	I6	I	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	E	E	E	E	1	None	I
139.0	35	3/4	1.0	93	viio6	viio	True	('F#', 'A', 'D#')	F#	D#	1	diminished triad	(3, 6, 9)	E	E	E	E	7	None	viio
140.0	36	0	1.0	94	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
141.0	36	1/4	1.0	95	I6	I	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	E	E	E	E	1	None	I
142.0	36	1/2	1.0	96	V65	V7	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
143.0	36	3/4	1.0	97	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
144.0	37	0	1.0	98	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
145.0	37	1/4	1.0	99	I6	I	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	E	E	E	E	1	None	I
146.0	37	1/2	1.0	100	V65	V7	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
147.0	37	3/4	1.0	101	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
148.0	38	0	2.0	102	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
150.0	38	1/2	2.0	103	V7/IV	V7/IV	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	E	E	E	A	5	4	V7
152.0	39	0	2.0	104	IV64	IV	True	('E', 'A', 'C#')	E	A	2	major triad	(1, 4, 9)	E	E	E	E	4	None	IV
154.0	39	1/2	2.0	105	viio	viio	True	('D#', 'F#', 'A')	D#	D#	0	diminished triad	(3, 6, 9)	E	E	E	E	7	None	viio
156.0	40	0	4.0	106	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
160.0	41	0	1.0	107	I64	I	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	E	E	E	E	1	None	I
161.0	41	1/4	2.0	108	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
163.0	41	3/4	1.0	109	viio6/V	viio/V	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	E	E	E	B	7	5	viio
164.0	42	0	4.0	110	V6	V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	E	E	E	E	5	None	V
168.0	43	0	1.0	111	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
169.0	43	1/4	1.0	112	I+	I+	True	('E', 'G#', 'B#')	E	E	0	augmented triad	(0, 4, 8)	E	E	E	E	1	None	I+
170.0	43	1/2	1.0	113	vi	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	E	E	6	None	vi
171.0	43	3/4	1.0	114	vi6	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	E	E	6	None	vi
172.0	44	0	2.0	115	V/V	V/V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	E	E	E	B	5	5	V
174.0	44	1/2	1.0	116	viio7/ii	viio7/ii	True	('E#', 'G#', 'B', 'D')	E#	E#	0	diminished seventh chord	(2, 5, 8, 11)	E	E	E	f#	#7	2	viio7
175.0	44	3/4	1.0	117	viio/IV	viio/IV	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	E	E	E	A	7	4	viio
176.0	45	0	2.0	118	V/V	V/V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	E	E	E	B	5	5	V
178.0	45	1/2	1.0	119	viio7/ii	viio7/ii	True	('E#', 'G#', 'B', 'D')	E#	E#	0	diminished seventh chord	(2, 5, 8, 11)	E	E	E	f#	#7	2	viio7
179.0	45	3/4	1.0	120	viio/IV	viio/IV	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	E	E	E	A	7	4	viio
180.0	46	0	1.0	121	V/V	V/V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	E	E	E	B	5	5	V
181.0	46	1/4	3.0	122	V7/V	V7/V	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
184.0	47	0	4.0	123	V7/V	V7/V	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
188.0	48	0	2.0	124	V6	V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	E	E	E	E	5	None	V
190.0	48	1/2	2.0	125	V65	V7	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
192.0	49	0	2.0	126	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
194.0	49	1/2	2.0	127	viio2/iii	viio7/iii	True	('E', 'F##', 'A#', 'C#')	E	F##	3	diminished seventh chord	(1, 4, 7, 10)	E	E	E	g#	#7	3	viio7
196.0	50	0	4.0	128	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
200.0	51	0	2.0	129	V64	V	True	('F#', 'B', 'D#')	F#	B	2	major triad	(3, 6, 11)	E	E	E	E	5	None	V
202.0	51	1/2	2.0	130	V7/V	V7/V	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
204.0	52	0	1.0	131	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
205.0	52	1/4	1.0	132	V6	V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	E	E	E	E	5	None	V
206.0	52	1/2	2.0	133	V43/V	V7/V	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
208.0	53	0	1.0	134	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
209.0	53	1/4	1.0	135	V6	V	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	E	E	E	E	5	None	V
210.0	53	1/2	2.0	136	V43/V	V7/V	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
212.0	54	0	4.0	137	v	v	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	E	E	E	E	5	None	v
216.0	55	0	4.0	138	V2/ii	V7/ii	True	('B', 'C#', 'E#', 'G#')	B	C#	3	dominant seventh chord	(1, 5, 8, 11)	E	E	E	f#	5	2	V7
220.0	56	0	4.0	139	ii6	ii	True	('A', 'C#', 'F#')	A	F#	1	minor triad	(1, 6, 9)	E	E	E	E	2	None	ii
224.0	57	0	4.0	140	V7/vii	V7/vii	True	('A#', 'C##', 'E#', 'G#')	A#	A#	0	dominant seventh chord	(2, 5, 8, 10)	E	E	E	d#	5	7	V7
228.0	58	0	4.0	141	vi64	vi	True	('G#', 'C#', 'E')	G#	C#	2	minor triad	(1, 4, 8)	E	E	E	E	6	None	vi
232.0	59	0	3.0	142	V/vi	V/vi	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	E	E	E	c#	5	6	V
235.0	59	3/4	1.0	143	V2/vi	V7/vi	True	('F#', 'G#', 'B#', 'D#')	F#	G#	3	dominant seventh chord	(0, 3, 6, 8)	E	E	E	c#	5	6	V7
236.0	60	0	2.0	144	vi6	vi	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	E	E	E	E	6	None	vi
238.0	60	1/2	2.0	145	V65/ii	V7/ii	True	('E#', 'G#', 'B', 'C#')	E#	C#	1	dominant seventh chord	(1, 5, 8, 11)	E	E	E	f#	5	2	V7
240.0	61	0	2.0	146	ii	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	E	E	2	None	ii
242.0	61	1/2	2.0	147	V65	V7	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
244.0	62	0	2.0	148	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	E	E	1	None	I
246.0	62	1/2	2.0	149	V65/IV	V7/IV	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	E	E	E	A	5	4	V7
248.0	63	0	2.0	150	IV	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	E	E	4	None	IV
250.0	63	1/2	2.0	151	V65/V	V7/V	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	E	E	B	5	5	V7
252.0	64	0	2.0	152	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
254.0	64	1/2	2.0	153	V2	V7	True	('A', 'B', 'D#', 'F#')	A	B	3	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
256.0	65	0	2.0	154	I6	I	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	E	E	E	E	1	None	I
258.0	65	1/2	2.0	155	I+6	I+	True	('G#', 'B#', 'E')	G#	E	1	augmented triad	(0, 4, 8)	E	E	E	E	1	None	I+
260.0	66	0	1.0	156	IV	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	E	E	4	None	IV
261.0	66	1/4	1.0	157	IV+	IV+	True	('A', 'C#', 'E#')	A	A	0	augmented triad	(1, 5, 9)	E	E	E	E	4	None	IV+
262.0	66	1/2	1.0	158	ii	ii	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	E	E	E	E	2	None	ii
263.0	66	3/4	1.0	159	II+6	II+	True	('A#', 'C##', 'F#')	A#	F#	1	augmented triad	(2, 6, 10)	E	E	E	E	2	None	II+
264.0	67	0	1.0	160	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
265.0	67	1/4	1.0	161	V+	V+	True	('B', 'D#', 'F##')	B	B	0	augmented triad	(3, 7, 11)	E	E	E	E	5	None	V+
266.0	67	1/2	1.0	162	iii	iii	True	('G#', 'B', 'D#')	G#	G#	0	minor triad	(3, 8, 11)	E	E	E	E	3	None	iii
267.0	67	3/4	1.0	163	V6/vi	V/vi	True	('B#', 'D#', 'G#')	B#	G#	1	major triad	(0, 3, 8)	E	E	E	c#	5	6	V
268.0	68	0	1.0	164	vi	vi	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	E	E	E	E	6	None	vi
269.0	68	1/4	1.0	165	IV6	IV	True	('C#', 'E', 'A')	C#	A	1	major triad	(1, 4, 9)	E	E	E	E	4	None	IV
270.0	68	1/2	2.0	166	viio6/V	viio/V	True	('C#', 'E', 'A#')	C#	A#	1	diminished triad	(1, 4, 10)	E	E	E	B	7	5	viio
272.0	69	0	2.0	167	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
274.0	69	1/2	2.0	168	viio7/V	viio7/V	True	('A#', 'C#', 'E', 'G')	A#	A#	0	diminished seventh chord	(1, 4, 7, 10)	E	E	E	B	7	5	viio7
276.0	70	0	2.0	169	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
278.0	70	1/2	2.0	170	viio7/V	viio7/V	True	('A#', 'C#', 'E', 'G')	A#	A#	0	diminished seventh chord	(1, 4, 7, 10)	E	E	E	B	7	5	viio7
280.0	71	0	2.0	171	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	E	E	5	None	V
282.0	71	1/2	2.0	172	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
284.0	72	0	4.0	173	V7	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	E	E	5	None	V7
288.0	73	0	2.0	174	i	i	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	E	E	E	E	1	None	i
290.0	73	1/2	2.0	175	i2	i7	True	('D#', 'E', 'G', 'B')	D#	E	3	minor-augmented tetrachord	(3, 4, 7, 11)	E	E	E	E	1	None	i7
292.0	74	0	4.0	176	Ger7	Ger7	True	('A#', 'C', 'E', 'G')	A#	A#	0	enharmonic to dominant seventh chord	(0, 4, 7, 10)	E	E	E	E	#4	None	Ger7
