quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
111.0	28	3/4	1.0	49	V	V	True	('D#', 'F##', 'A#')	D#	D#	0	major triad	(3, 7, 10)	g#	g#	c#	g#	5	None	V
112.0	29	0	3.0	50	V	V	True	('D#', 'F##', 'A#')	D#	D#	0	major triad	(3, 7, 10)	g#	g#	c#	g#	5	None	V
115.0	29	3/4	1.0	51	iv6	iv	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	g#	g#	c#	g#	4	None	iv
116.0	30	0	3.0	52	iv6	iv	True	('E', 'G#', 'C#')	E	C#	1	minor triad	(1, 4, 8)	g#	g#	c#	g#	4	None	iv
119.0	30	3/4	1.0	53	V	V	True	('D#', 'F##', 'A#')	D#	D#	0	major triad	(3, 7, 10)	g#	g#	c#	g#	5	None	V
120.0	31	0	3.0	54	V	V	True	('D#', 'F##', 'A#')	D#	D#	0	major triad	(3, 7, 10)	g#	g#	c#	g#	5	None	V
123.0	31	3/4	1.0	55	I	I	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	G#	G#	c#	G#	1	None	I
124.0	32	0	4.0	56	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	c#	E	1	None	I
128.0	33	0	4.0	57	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	c#	E	1	None	I
132.0	34	0	4.0	58	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	c#	E	5	None	V
136.0	35	0	0.5	59	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	c#	E	1	None	I
136.5	35	1/8	0.5	60	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	c#	E	5	None	V
137.0	35	1/4	0.5	61	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	c#	E	1	None	I
137.5	35	3/8	0.5	62	V	V	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	E	E	c#	E	5	None	V
138.0	35	1/2	1.0	63	I	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	c#	E	1	None	I
139.0	35	3/4	1.0	64	V	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	c#	c#	5	None	V
140.0	36	0	2.0	65	i	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	c#	c#	1	None	i
142.0	36	1/2	2.0	66	V	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	c#	c#	5	None	V
144.0	37	0	2.0	67	i	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	c#	c#	1	None	i
146.0	37	1/2	2.0	68	VI	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	c#	c#	6	None	VI
148.0	38	0	2.0	69	iv	iv	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	c#	c#	c#	c#	4	None	iv
150.0	38	1/2	2.0	70	V	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	c#	c#	5	None	V
152.0	39	0	4.0	71	viio7	viio7	True	('A#', 'C#', 'E', 'G')	A#	A#	0	diminished seventh chord	(1, 4, 7, 10)	b	b	c#	b	#7	None	viio7
156.0	40	0	4.0	72	viio42	viio7	True	('A', 'B#', 'D#', 'F#')	A	B#	3	diminished seventh chord	(0, 3, 6, 9)	c#	c#	c#	c#	#7	None	viio7
160.0	41	0	4.0	73	i	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	c#	c#	1	None	i
164.0	42	0	3.0	74	iiø65	iiø7	True	('F#', 'A', 'C#', 'D#')	F#	D#	1	half-diminished seventh chord	(1, 3, 6, 9)	c#	c#	c#	c#	2	None	ii%7
167.0	42	3/4	1.0	75	V	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	c#	c#	5	None	V
168.0	43	0	4.0	76	i	i	True	('C#', 'E', 'G#')	C#	C#	0	minor triad	(1, 4, 8)	c#	c#	c#	c#	1	None	i
172.0	44	0	4.0	77	V7/iv	V7/iv	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	c#	c#	c#	f#	5	4	V7
176.0	45	0	4.0	78	V7/iv	V7/iv	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	c#	c#	c#	f#	5	4	V7
180.0	46	0	4.0	79	V7/iv	V7/iv	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	c#	c#	c#	f#	5	4	V7
184.0	47	0	4.0	80	V7/iv	V7/iv	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	c#	c#	c#	f#	5	4	V7
188.0	48	0	4.0	81	V7	V7	True	('A', 'C#', 'E', 'G')	A	A	0	dominant seventh chord	(1, 4, 7, 9)	D	D	c#	D	5	None	V7
192.0	49	0	4.0	82	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	c#	D	1	None	I
196.0	50	0	3.0	83	V7	V7	True	('G#', 'B#', 'D#', 'F#')	G#	G#	0	dominant seventh chord	(0, 3, 6, 8)	c#	c#	c#	c#	5	None	V7
199.0	50	3/4	1.0	84	VI	VI	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	c#	c#	c#	c#	6	None	VI
200.0	51	0	4.0	85	ii65	ii7	True	('F#', 'A#', 'C#', 'D#')	F#	D#	1	minor seventh chord	(1, 3, 6, 10)	c#	c#	c#	c#	2	None	ii7
204.0	52	0	3.0	86	ii65	ii7	True	('F#', 'A#', 'C#', 'D#')	F#	D#	1	minor seventh chord	(1, 3, 6, 10)	c#	c#	c#	c#	2	None	ii7
207.0	52	3/4	1.0	87	V	V	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	c#	c#	c#	c#	5	None	V
208.0	53	0	6.0	88	V42	V7	True	('G-', 'A-', 'C', 'E-')	G-	A-	3	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
214.0	54	0	3.0	89	I6	I	True	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
217.0	54	3/4	2.0	90	Ger65	Ger7	True	('B--', 'D-', 'F-', 'G')	B--	G	1	German augmented sixth chord	(1, 4, 7, 9)	D-	Db	c#	D-	#4	None	Ger7
219.0	54	5/4	1.0	91	viio43/ii	viio7/ii	True	('A-', 'C-', 'D', 'F')	A-	D	2	diminished seventh chord	(2, 5, 8, 11)	D-	Db	c#	e-	#7	2	viio7
220.0	55	0	3.0	92	II	II	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	D-	Db	c#	D-	2	None	II
223.0	55	3/4	3.0	93	V42	V7	True	('G-', 'A-', 'C', 'E-')	G-	A-	3	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
226.0	56	0	3.0	94	I6	I	True	('F', 'A-', 'D-')	F	D-	1	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
229.0	56	3/4	2.5	95	Ger65	Ger7	True	('B--', 'D-', 'F-', 'G')	B--	G	1	German augmented sixth chord	(1, 4, 7, 9)	D-	Db	c#	D-	#4	None	Ger7
231.5	56	11/8	0.5	96	II43	II7	True	('B-', 'D-', 'E-', 'G')	B-	E-	2	dominant seventh chord	(1, 3, 7, 10)	D-	Db	c#	D-	2	None	II7
232.0	57	0	3.0	97	I64	I	True	('A-', 'D-', 'F')	A-	D-	2	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
235.0	57	3/4	3.0	98	V	V	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	D-	Db	c#	D-	5	None	V
238.0	58	0	3.0	99	I64	I	True	('A-', 'D-', 'F')	A-	D-	2	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
241.0	58	3/4	3.0	100	V	V	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	D-	Db	c#	D-	5	None	V
244.0	59	0	6.0	101	V9	V9	True	('A-', 'C', 'E-', 'G-', 'B-')	A-	A-	0	dominant-ninth	(0, 3, 6, 8, 10)	D-	Db	c#	D-	5	None	V9
250.0	60	0	6.0	102	V9/IV	V9/IV	True	('D-', 'F', 'A-', 'C-', 'E-')	D-	D-	0	dominant-ninth	(1, 3, 5, 8, 11)	D-	Db	c#	G-	5	4	V9
256.0	61	0	1.0	103	V65/ii	V7/ii	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
257.0	61	1/4	1.0	104	ii	ii	True	('E-', 'G-', 'B-')	E-	E-	0	minor triad	(3, 6, 10)	D-	Db	c#	D-	2	None	ii
258.0	61	1/2	1.0	105	V43/ii	V7/ii	True	('F', 'A-', 'B-', 'D')	F	B-	2	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
259.0	61	3/4	1.0	106	ii6	ii	True	('G-', 'B-', 'E-')	G-	E-	1	minor triad	(3, 6, 10)	D-	Db	c#	D-	2	None	ii
260.0	61	1	1.0	107	I64	I	True	('A-', 'D-', 'F')	A-	D-	2	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
261.0	61	5/4	1.0	108	V	V	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	D-	Db	c#	D-	5	None	V
262.0	62	0	1.0	109	V65/ii	V7/ii	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
263.0	62	1/4	1.0	110	ii	ii	True	('E-', 'G-', 'B-')	E-	E-	0	minor triad	(3, 6, 10)	D-	Db	c#	D-	2	None	ii
264.0	62	1/2	1.0	111	V43/ii	V7/ii	True	('F', 'A-', 'B-', 'D')	F	B-	2	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
265.0	62	3/4	1.0	112	ii6	ii	True	('G-', 'B-', 'E-')	G-	E-	1	minor triad	(3, 6, 10)	D-	Db	c#	D-	2	None	ii
266.0	62	1	1.0	113	I64	I	True	('A-', 'D-', 'F')	A-	D-	2	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
267.0	62	5/4	1.0	114	V	V	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	D-	Db	c#	D-	5	None	V
268.0	63	0	1.0	115	V65/ii	V7/ii	True	('D', 'F', 'A-', 'B-')	D	B-	1	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
269.0	63	1/4	1.0	116	ii	ii	True	('E-', 'G-', 'B-')	E-	E-	0	minor triad	(3, 6, 10)	D-	Db	c#	D-	2	None	ii
270.0	63	1/2	1.0	117	V43/ii	V7/ii	True	('F', 'A-', 'B-', 'D')	F	B-	2	dominant seventh chord	(2, 5, 8, 10)	D-	Db	c#	e-	5	2	V7
271.0	63	3/4	1.0	118	V65/V	V7/V	True	('G', 'B-', 'D-', 'E-')	G	E-	1	dominant seventh chord	(1, 3, 7, 10)	D-	Db	c#	A-	5	5	V7
272.0	63	1	1.0	119	V	V	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	D-	Db	c#	D-	5	None	V
273.0	63	5/4	1.0	120	V43/V	V7/V	True	('B-', 'D-', 'E-', 'G')	B-	E-	2	dominant seventh chord	(1, 3, 7, 10)	D-	Db	c#	A-	5	5	V7
274.0	64	0	1.0	121	V65	V7	True	('C', 'E-', 'G-', 'A-')	C	A-	1	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
275.0	64	1/4	1.0	122	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
276.0	64	1/2	1.0	123	V43	V7	True	('E-', 'G-', 'A-', 'C')	E-	A-	2	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
277.0	64	3/4	1.0	124	viio7/iii	viio7/iii	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	D-	Db	c#	f	#7	3	viio7
278.0	64	1	1.0	125	iii	iii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	D-	Db	c#	D-	3	None	iii
279.0	64	5/4	1.0	126	V65	V7	True	('C', 'E-', 'G-', 'A-')	C	A-	1	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
280.0	65	0	1.0	127	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
281.0	65	1/4	1.0	128	V65/V	V7/V	True	('G', 'B-', 'D-', 'E-')	G	E-	1	dominant seventh chord	(1, 3, 7, 10)	D-	Db	c#	A-	5	5	V7
282.0	65	1/2	1.0	129	V7	V7	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
283.0	65	3/4	2.0	130	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
285.0	65	5/4	1.0	131	V7	V7	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
286.0	66	0	2.0	132	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
288.0	66	1/2	1.0	133	V7	V7	True	('A-', 'C', 'E-', 'G-')	A-	A-	0	dominant seventh chord	(0, 3, 6, 8)	D-	Db	c#	D-	5	None	V7
289.0	66	3/4	3.0	134	I	I	True	('D-', 'F', 'A-')	D-	D-	0	major triad	(1, 5, 8)	D-	Db	c#	D-	1	None	I
