quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2
61.0	16	1/4	1.0	42	V4/3/V	V7/V	True	('C', 'E-', 'F', 'A')	C	F	2	dominant seventh chord	(0, 3, 5, 9)	E-	Eb	Eb	B-	5	5
62.0	16	1/2	1.0	43	V2/IV	V7/IV	True	('D-', 'E-', 'G', 'B-')	D-	E-	3	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
63.0	16	3/4	0.5	44	IV6	IV	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	E-	Eb	Eb	E-	4	None
63.5	16	7/8	0.5	45	V4/3/IV	V7/IV	True	('B-', 'D-', 'E-', 'G')	B-	E-	2	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
64.0	17	0	1.0	46	IV6	IV	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	E-	Eb	Eb	E-	4	None
65.0	17	1/4	1.0	47	V2/IV	V7/IV	True	('D-', 'E-', 'G', 'B-')	D-	E-	3	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
66.0	17	1/2	2.0	48	V6/5/IV	V7/IV	True	('G', 'B-', 'D-', 'E-')	G	E-	1	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
68.0	18	0	2.0	49	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
70.0	18	1/2	1.5	50	ivo	ivo	True	('A-', 'C-', 'E--')	A-	A-	0	diminished triad	(2, 8, 11)	E-	Eb	Eb	E-	4	None
71.5	18	7/8	0.5	51	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
72.0	19	0	1.5	52	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
73.5	19	3/8	2.5	53	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
76.0	20	0	4.0	54	v	v	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	E-	Eb	Eb	E-	5	None
80.0	21	0	2.0	55	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
82.0	21	1/2	1.5	56	viio7	viio7	True	('D', 'F', 'A-', 'C-')	D	D	0	diminished seventh chord	(2, 5, 8, 11)	E-	Eb	Eb	E-	7	None
83.5	21	7/8	0.5	57	viio4/3/V	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	E-	Eb	Eb	B-	7	5
84.0	22	0	1.5	58	viio4/3/V	viio7/V	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	E-	Eb	Eb	B-	7	5
85.5	22	3/8	0.5	59	V7/IV	V7/IV	True	('E-', 'G', 'B-', 'D-')	E-	E-	0	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
86.0	22	1/2	1.5	60	viio7/IV	viio7/IV	True	('G', 'B-', 'D-', 'F-')	G	G	0	diminished seventh chord	(1, 4, 7, 10)	E-	Eb	Eb	A-	7	4
87.5	22	7/8	0.5	61	iv	iv	True	('A-', 'C-', 'E-')	A-	A-	0	minor triad	(3, 8, 11)	E-	Eb	Eb	E-	4	None
88.0	23	0	2.0	62	III6/4/vi	III/vi	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	Eb	Eb	c	3	6
90.0	23	1/2	2.0	63	viio4/3/ii	viio7/ii	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	E-	Eb	Eb	f	#7	2
92.0	24	0	1.5	64	viio4/3/ii	viio7/ii	True	('B-', 'D-', 'E', 'G')	B-	E	2	diminished seventh chord	(1, 4, 7, 10)	E-	Eb	Eb	f	#7	2
93.5	24	3/8	2.0	65	V7	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	Eb	Eb	E-	5	None
95.5	24	7/8	0.5	66	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
96.0	25	0	4.0	67	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
100.0	26	0	4.0	68	V6	V	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	E-	Eb	Eb	E-	5	None
104.0	27	0	2.0	69	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
106.0	27	1/2	2.0	70	V4/3	V7	True	('F', 'A-', 'B-', 'D')	F	B-	2	dominant seventh chord	(2, 5, 8, 10)	E-	Eb	Eb	E-	5	None
108.0	28	0	2.0	71	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
110.0	28	1/2	1.0	72	I6	I	True	('G', 'B-', 'E-')	G	E-	1	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
111.0	28	3/4	1.0	73	V6/5/IV	V7/IV	True	('G', 'B-', 'D-', 'E-')	G	E-	1	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
112.0	29	0	2.0	74	IV	IV	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	E-	Eb	Eb	E-	4	None
114.0	29	1/2	2.0	75	IV6	IV	True	('C', 'E-', 'A-')	C	A-	1	major triad	(0, 3, 8)	E-	Eb	Eb	E-	4	None
116.0	30	0	2.0	76	viio	viio	True	('D', 'F', 'A-')	D	D	0	diminished triad	(2, 5, 8)	E-	Eb	Eb	E-	7	None
118.0	30	1/2	2.0	77	V7	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	Eb	Eb	E-	5	None
120.0	31	0	4.0	78	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
124.0	32	0	2.0	79	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
126.0	32	1/2	1.0	80	I6	I	True	('G', 'B-', 'E-')	G	E-	1	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
127.0	32	3/4	1.0	81	V6/5/IV	V7/IV	True	('G', 'B-', 'D-', 'E-')	G	E-	1	dominant seventh chord	(1, 3, 7, 10)	E-	Eb	Eb	A-	5	4
128.0	33	0	2.0	82	IV	IV	True	('A-', 'C', 'E-')	A-	A-	0	major triad	(0, 3, 8)	E-	Eb	Eb	E-	4	None
130.0	33	1/2	2.0	83	ii7	ii7	True	('F', 'A-', 'C', 'E-')	F	F	0	minor seventh chord	(0, 3, 5, 8)	E-	Eb	Eb	E-	2	None
132.0	34	0	2.0	84	V	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	Eb	Eb	E-	5	None
134.0	34	1/2	2.0	85	V7	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	Eb	Eb	E-	5	None
136.0	35	0	4.0	86	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
140.0	36	0	2.0	87	V	V	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	E-	Eb	Eb	E-	5	None
142.0	36	1/2	1.0	88	ii	ii	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	E-	Eb	Eb	E-	2	None
143.0	36	3/4	1.0	89	ii6	ii	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	E-	Eb	Eb	E-	2	None
144.0	37	0	2.0	90	vi	vi	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	E-	Eb	Eb	E-	6	None
146.0	37	1/2	1.0	91	ii6/5	ii7	True	('A-', 'C', 'E-', 'F')	A-	F	1	minor seventh chord	(0, 3, 5, 8)	E-	Eb	Eb	E-	2	None
147.0	37	3/4	1.0	92	ii4/3	ii7	True	('C', 'E-', 'F', 'A-')	C	F	2	minor seventh chord	(0, 3, 5, 8)	E-	Eb	Eb	E-	2	None
148.0	38	0	2.0	93	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
150.0	38	1/2	2.0	94	V7	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	E-	Eb	Eb	E-	5	None
152.0	39	0	4.0	95	I	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
156.0	40	0	2.0	96	iv6/ii	iv/ii	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	E-	Eb	Eb	f	4	2
158.0	40	1/2	2.0	97	ii6/4	ii	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	E-	Eb	Eb	E-	2	None
160.0	41	0	2.0	98	vi	vi	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	E-	Eb	Eb	E-	6	None
162.0	41	1/2	2.0	99	ii6	ii	True	('A-', 'C', 'F')	A-	F	1	minor triad	(0, 5, 8)	E-	Eb	Eb	E-	2	None
164.0	42	0	2.0	100	I6	I	True	('G', 'B-', 'E-')	G	E-	1	major triad	(3, 7, 10)	E-	Eb	Eb	E-	1	None
166.0	42	1/2	2.0	101	iv6	iv	True	('G-', 'B-', 'E-')	G-	E-	1	minor triad	(3, 6, 10)	B-	Bb	Eb	B-	4	None
168.0	43	0	4.0	102	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
172.0	44	0	2.0	103	viio4/3	viio7	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	B-	Bb	Eb	B-	7	None
174.0	44	1/2	2.0	104	viio7/V	viio7/V	True	('E', 'G', 'B-', 'D-')	E	E	0	diminished seventh chord	(1, 4, 7, 10)	B-	Bb	Eb	F	7	5
176.0	45	0	4.0	105	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
180.0	46	0	4.0	106	viio4/3	viio7	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	B-	Bb	Eb	B-	7	None
184.0	47	0	4.0	107	viio/V	viio/V	True	('E', 'G', 'B-')	E	E	0	diminished triad	(4, 7, 10)	B-	Bb	Eb	F	7	5
188.0	48	0	3.5	108	V2	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
191.5	48	7/8	0.5	109	I6	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
192.0	49	0	1.0	110	ii	ii	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
193.0	49	1/4	1.0	111	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
194.0	49	1/2	1.0	112	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
195.0	49	3/4	1.0	113	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
196.0	50	0	2.0	114	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
198.0	50	1/2	1.5	115	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
199.5	50	7/8	0.5	116	V6/4/ii	V/ii	True	('D', 'G', 'B')	D	G	2	major triad	(2, 7, 11)	B-	Bb	Eb	c	5	2
200.0	51	0	1.0	117	ii6	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
201.0	51	1/4	1.0	118	V2	V7	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
202.0	51	1/2	1.0	119	I6	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
203.0	51	3/4	1.0	120	V6/5	V7	True	('A', 'C', 'E-', 'F')	A	F	1	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
204.0	52	0	4.0	121	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
208.0	53	0	4.0	122	I6	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
212.0	54	0	4.0	123	I6/4	I	True	('F', 'B-', 'D')	F	B-	2	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
216.0	55	0	4.0	124	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
220.0	56	0	4.0	125	I6	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
224.0	57	0	3.0	126	V6/5/V	V7/V	True	('E', 'G', 'B-', 'C')	E	C	1	dominant seventh chord	(0, 4, 7, 10)	B-	Bb	Eb	F	5	5
227.0	57	3/4	1.0	127	viio4/3	viio7	True	('E-', 'G-', 'A', 'C')	E-	A	2	diminished seventh chord	(0, 3, 6, 9)	B-	Bb	Eb	B-	7	None
228.0	58	0	3.0	128	I6	I	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
231.0	58	3/4	1.0	129	viio4/3/ii	viio7/ii	True	('F', 'A-', 'B', 'D')	F	B	2	diminished seventh chord	(2, 5, 8, 11)	B-	Bb	Eb	c	#7	2
232.0	59	0	4.0	130	V6/5/ii	V7/ii	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	B-	Bb	Eb	c	5	2
236.0	60	0	1.0	131	V6/5/ii	V7/ii	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	B-	Bb	Eb	c	5	2
237.0	60	1/4	3.0	132	ii	ii	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
240.0	61	0	2.0	133	V6	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
242.0	61	1/2	2.0	134	V6/5	V7	True	('A', 'C', 'E-', 'F')	A	F	1	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
244.0	62	0	3.0	135	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
247.0	62	3/4	1.0	136	V7/IV	V7/IV	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	B-	Bb	Eb	E-	5	4
248.0	63	0	2.0	137	V6/4/vi	V/vi	True	('A', 'D', 'F#')	A	D	2	major triad	(2, 6, 9)	B-	Bb	Eb	g	5	6
250.0	63	1/2	2.0	138	V7/ii	V7/ii	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	B-	Bb	Eb	c	5	2
252.0	64	0	1.0	139	ii	ii	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
253.0	64	1/4	2.0	140	ii6	ii	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
255.0	64	3/4	1.0	141	viio	viio	True	('A', 'C', 'E-')	A	A	0	diminished triad	(0, 3, 9)	B-	Bb	Eb	B-	7	None
256.0	65	0	2.0	142	I6/4	I	True	('F', 'B-', 'D')	F	B-	2	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
258.0	65	1/2	2.0	143	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
260.0	66	0	3.0	144	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
263.0	66	3/4	1.0	145	V7/IV	V7/IV	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	B-	Bb	Eb	E-	5	4
264.0	67	0	2.0	146	V6/4/vi	V/vi	True	('A', 'D', 'F#')	A	D	2	major triad	(2, 6, 9)	B-	Bb	Eb	g	5	6
266.0	67	1/2	2.0	147	V7/ii	V7/ii	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	B-	Bb	Eb	c	5	2
268.0	68	0	4.0	148	ii	ii	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
272.0	69	0	1.0	149	ii	ii	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	B-	Bb	Eb	B-	2	None
273.0	69	1/4	2.0	150	I6/4	I	True	('F', 'B-', 'D')	F	B-	2	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
275.0	69	3/4	1.0	151	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
276.0	70	0	2.5	152	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
278.5	70	5/8	0.5	153	V6	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
279.0	70	3/4	1.0	154	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
280.0	71	0	0.5	155	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
280.5	71	1/8	0.5	156	V6	V	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	B-	Bb	Eb	B-	5	None
281.0	71	1/4	1.5	157	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
282.5	71	5/8	1.5	158	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
284.0	72	0	0.5	159	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
284.5	72	1/8	2.0	160	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
286.5	72	5/8	1.5	161	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
288.0	73	0	0.5	162	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
288.5	73	1/8	2.0	163	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
290.5	73	5/8	1.0	164	V7	V7	True	('F', 'A', 'C', 'E-')	F	F	0	dominant seventh chord	(0, 3, 5, 9)	B-	Bb	Eb	B-	5	None
291.5	73	7/8	0.5	165	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
292.0	74	0	4.0	166	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	Eb	B-	1	None
