quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2
30.0	8	1/2	1.0	17	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	a	D	4	None
31.0	8	3/4	1.0	18	IV7	IV7	True	('G', 'B', 'D', 'F#')	G	G	0	major seventh chord	(2, 6, 7, 11)	D	D	a	D	4	None
32.0	9	0	2.0	19	bVII	bVII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	D	D	a	D	-7	None
34.0	9	1/2	2.0	20	i6	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	a	a	1	None
36.0	10	0	4.0	21	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
40.0	11	0	3.0	22	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
43.0	11	3/4	1.0	23	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
44.0	12	0	4.0	24	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
48.0	13	0	1.0	25	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
49.0	13	1/4	1.0	26	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None
50.0	13	1/2	2.0	27	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
52.0	14	0	1.0	28	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
53.0	14	1/4	2.0	29	III6	III	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	a	a	a	a	3	None
55.0	14	3/4	1.0	30	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
56.0	15	0	4.0	31	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
60.0	16	0	1.0	32	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
61.0	16	1/4	1.0	33	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None
62.0	16	1/2	2.0	34	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None
64.0	17	0	3.0	35	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None
67.0	17	3/4	1.0	36	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None
68.0	18	0	4.0	37	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None
72.0	19	0	1.0	38	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None
73.0	19	1/4	1.0	39	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	G	G	a	G	7	None
74.0	19	1/2	2.0	40	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None
76.0	20	0	4.0	41	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None
80.0	21	0	2.0	42	I6	I	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	G	G	a	G	1	None
82.0	21	1/2	1.0	43	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None
83.0	21	3/4	1.0	44	ii6/5	ii7	True	('C', 'E', 'G', 'A')	C	A	1	minor seventh chord	(0, 4, 7, 9)	G	G	a	G	2	None
84.0	22	0	4.0	45	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None
88.0	23	0	2.0	46	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None
90.0	23	1/2	2.0	47	IV6/4	IV	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	G	G	a	G	4	None
92.0	24	0	4.0	48	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None
96.0	25	0	2.0	49	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None
98.0	25	1/2	1.0	50	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	a	d	3	None
99.0	25	3/4	1.0	51	ii	ii	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	d	d	a	d	2	None
100.0	26	0	1.0	52	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
101.0	26	1/4	1.0	53	III6	III	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	d	d	a	d	3	None
102.0	26	1/2	1.0	54	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	a	d	4	None
103.0	26	3/4	1.0	55	iiø6/5	iiø7	True	('G', 'B-', 'D', 'E')	G	E	1	half-diminished seventh chord	(2, 4, 7, 10)	d	d	a	d	2	None
104.0	27	0	2.0	56	i6/4	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	a	d	1	None
106.0	27	1/2	2.0	57	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
108.0	28	0	2.0	58	I6	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	d	d	a	d	1	None
110.0	28	1/2	2.0	59	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	d	d	a	d	4	None
112.0	29	0	1.0	60	VII6	VII	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	d	d	a	d	7	None
113.0	29	1/4	1.0	61	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
114.0	29	1/2	1.0	62	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
115.0	29	3/4	1.0	63	vi6	vi	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	d	d	a	d	#6	None
116.0	30	0	4.0	64	V/V	V/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	d	d	a	A	5	5
120.0	31	0	1.0	65	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
121.0	31	1/4	1.0	66	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	a	d	7	None
122.0	31	1/2	1.0	67	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	a	d	3	None
123.0	31	3/4	1.0	68	ii	ii	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	d	d	a	d	2	None
124.0	32	0	1.0	69	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
125.0	32	1/4	1.0	70	III6	III	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	d	d	a	d	3	None
126.0	32	1/2	1.0	71	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	a	d	4	None
127.0	32	3/4	1.0	72	iiø6/5	iiø7	True	('G', 'B-', 'D', 'E')	G	E	1	half-diminished seventh chord	(2, 4, 7, 10)	d	d	a	d	2	None
128.0	33	0	2.0	73	i6/4	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	a	d	1	None
130.0	33	1/2	2.0	74	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
132.0	34	0	2.0	75	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	a	d	1	None
134.0	34	1/2	2.0	76	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	d	d	a	d	4	None
136.0	35	0	1.0	77	VII6	VII	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	d	d	a	d	7	None
137.0	35	1/4	1.0	78	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
138.0	35	1/2	1.0	79	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
139.0	35	3/4	1.0	80	vi6	vi	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	d	d	a	d	#6	None
140.0	36	0	4.0	81	V/V	V/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	d	d	a	A	5	5
144.0	37	0	4.0	82	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None
148.0	38	0	3.0	83	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
151.0	38	3/4	1.0	84	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
152.0	39	0	3.0	85	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
155.0	39	3/4	1.0	86	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	a	C	2	None
156.0	40	0	4.0	87	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	a	d	5	2
160.0	41	0	3.0	88	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
163.0	41	3/4	1.0	89	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
164.0	42	0	3.0	90	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
167.0	42	3/4	1.0	91	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	a	C	2	None
168.0	43	0	4.0	92	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	a	d	5	2
172.0	44	0	1.0	93	V/V	V/V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	C	C	a	G	5	5
173.0	44	1/4	1.0	94	V[no3]	V	True	('G', 'D')	G	G	0	Perfect Fifth	(2, 7)	C	C	a	C	5	None
174.0	44	1/2	2.0	95	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
176.0	45	0	4.0	96	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
180.0	46	0	2.0	97	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
182.0	46	1/2	2.0	98	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
184.0	47	0	2.0	99	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
186.0	47	1/2	1.0	100	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
187.0	47	3/4	1.0	101	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	a	C	6	None
188.0	48	0	2.0	102	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
190.0	48	1/2	2.0	103	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
192.0	49	0	3.0	104	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
195.0	49	3/4	1.0	105	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
196.0	50	0	3.0	106	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
199.0	50	3/4	1.0	107	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	a	C	2	None
200.0	51	0	4.0	108	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	a	d	5	2
204.0	52	0	3.0	109	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
207.0	52	3/4	1.0	110	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
208.0	53	0	3.0	111	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
211.0	53	3/4	1.0	112	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	a	C	2	None
212.0	54	0	4.0	113	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	a	d	5	2
216.0	55	0	1.0	114	V/V	V/V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	C	C	a	G	5	5
217.0	55	1/4	1.0	115	V[no3]	V	True	('G', 'D')	G	G	0	Perfect Fifth	(2, 7)	C	C	a	C	5	None
218.0	55	1/2	2.0	116	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
220.0	56	0	4.0	117	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
224.0	57	0	2.0	118	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
226.0	57	1/2	2.0	119	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
228.0	58	0	2.0	120	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
230.0	58	1/2	2.0	121	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	a	C	6	None
232.0	59	0	4.0	122	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
236.0	60	0	4.0	123	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
240.0	61	0	2.0	124	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
242.0	61	1/2	2.0	125	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
244.0	62	0	1.0	126	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
245.0	62	1/4	2.0	127	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
247.0	62	3/4	1.0	128	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None
248.0	63	0	4.0	129	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
252.0	64	0	1.0	130	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
253.0	64	1/4	1.0	131	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
254.0	64	1/2	2.0	132	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None
256.0	65	0	2.0	133	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None
258.0	65	1/2	2.0	134	v	v	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	a	a	a	a	5	None
260.0	66	0	4.0	135	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None
264.0	67	0	3.0	136	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None
267.0	67	3/4	1.0	137	v7	v7	True	('E', 'G', 'B', 'D')	E	E	0	minor seventh chord	(2, 4, 7, 11)	a	a	a	a	5	None
268.0	68	0	3.0	138	ii6	ii	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	a	a	a	a	2	None
271.0	68	3/4	1.0	139	VII6/4	VII	True	('D', 'G', 'B')	D	G	2	major triad	(2, 7, 11)	a	a	a	a	7	None
272.0	69	0	4.0	140	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	a	a	a	a	4	None
276.0	70	0	2.0	141	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	a	a	a	a	4	None
278.0	70	1/2	2.0	142	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None
280.0	71	0	2.0	143	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None
282.0	71	1/2	2.0	144	v6	v	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	a	a	a	a	5	None
284.0	72	0	4.0	145	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
288.0	73	0	4.0	146	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
292.0	74	0	2.0	147	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
294.0	74	1/2	2.0	148	ii6	ii	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	a	a	a	a	2	None
296.0	75	0	4.0	149	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
300.0	76	0	4.0	150	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
304.0	77	0	4.0	151	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
308.0	78	0	4.0	152	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
312.0	79	0	4.0	153	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
316.0	80	0	2.0	154	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None
318.0	80	1/2	2.0	155	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
320.0	81	0	1.0	156	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	a	d	1	None
321.0	81	1/4	2.0	157	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
323.0	81	3/4	1.0	158	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	a	d	6	None
324.0	82	0	4.0	159	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
328.0	83	0	1.0	160	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None
329.0	83	1/4	1.0	161	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	a	d	1	None
330.0	83	1/2	2.0	162	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
332.0	84	0	4.0	163	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None
336.0	85	0	2.0	164	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
338.0	85	1/2	1.0	165	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	a	C	6	None
339.0	85	3/4	1.0	166	V/vi	V/vi	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	C	C	a	a	5	6
340.0	86	0	1.0	167	V/vi	V/vi	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	C	C	a	a	5	6
341.0	86	1/4	1.0	168	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None
342.0	86	1/2	2.0	169	V/vi	V/vi	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	C	C	a	a	5	6
344.0	87	0	3.0	170	V/vi	V/vi	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	C	C	a	a	5	6
347.0	87	3/4	1.0	171	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	a	C	6	None
348.0	88	0	4.0	172	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
352.0	89	0	4.0	173	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
356.0	90	0	2.0	174	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	a	C	5	None
358.0	90	1/2	2.0	175	V6	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	C	C	a	C	5	None
360.0	91	0	4.0	176	iio6[no5]	iio	True	('D', 'B')	D	B	1	Major Sixth	(2, 11)	a	a	a	a	2	None
364.0	92	0	4.0	177	IV	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	a	a	a	a	4	None
368.0	93	0	4.0	178	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
372.0	94	0	2.0	179	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
374.0	94	1/2	2.0	180	iio6	iio	True	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	a	a	a	a	2	None
376.0	95	0	4.0	181	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
380.0	96	0	4.0	182	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
384.0	97	0	2.0	183	V6	V	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	a	a	a	a	5	None
386.0	97	1/2	2.0	184	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
388.0	98	0	2.0	185	iio6/5[no5]	iio7	True	('D', 'A-', 'B')	D	B	1	enharmonic equivalent to diminished triad	(2, 8, 11)	a	a	a	a	2	None
390.0	98	1/2	2.0	186	viio6	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	a	a	a	a	#7	None
392.0	99	0	4.0	187	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
396.0	100	0	4.0	188	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None
400.0	101	0	3.0	189	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None
403.0	101	3/4	1.0	190	i6	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	a	a	1	None
404.0	102	0	4.0	191	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None
408.0	103	0	4.0	192	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
412.0	104	0	4.0	193	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
416.0	105	0	4.0	194	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
420.0	106	0	4.0	195	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None
424.0	107	0	4.0	196	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None
