quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral
66.0	17	1/2	1.0	35	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
67.0	17	3/4	1.0	36	i6/4	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
68.0	18	0	1.0	37	i6/4	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	g	g	1	None	i
69.0	18	1/4	3.0	38	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V
72.0	19	0	4.0	39	i[no3]	i	True	('G', 'D')	G	G	0	Perfect Fifth	(2, 7)	g	g	g	g	1	None	i
76.0	20	0	4.0	40	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
80.0	21	0	2.0	41	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
82.0	21	1/2	1.0	42	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
83.0	21	3/4	1.0	43	V4/3	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	g	C	5	None	V7
84.0	22	0	1.0	44	I6	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	g	C	1	None	I
85.0	22	1/4	1.0	45	ii6	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
86.0	22	1/2	2.0	46	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
88.0	23	0	4.0	47	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
92.0	24	0	3.0	48	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
95.0	24	3/4	1.0	49	v6	v	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	C	C	g	C	5	None	v
96.0	25	0	2.0	50	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
98.0	25	1/2	2.0	51	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
100.0	26	0	2.0	52	IV6	IV	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
102.0	26	1/2	2.0	53	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	g	d	5	2	V
104.0	27	0	4.0	54	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
108.0	28	0	2.0	55	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	g	d	5	2	V
110.0	28	1/2	1.0	56	i	i	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	C	C	g	C	1	None	i
111.0	28	3/4	1.0	57	bVII	bVII	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	C	C	g	C	-7	None	bVII
112.0	29	0	2.0	58	i6/4/v	i/v	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	C	C	g	g	1	5	i
114.0	29	1/2	2.0	59	V/v	V/v	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	C	C	g	g	5	5	V
116.0	30	0	2.0	60	v	v	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	C	C	g	C	5	None	v
118.0	30	1/2	2.0	61	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
120.0	31	0	3.0	62	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
123.0	31	3/4	1.0	63	I6	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	g	C	1	None	I
124.0	32	0	2.0	64	viio6	viio	True	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	C	C	g	C	7	None	viio
126.0	32	1/2	2.0	65	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
128.0	33	0	4.0	66	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
132.0	34	0	2.0	67	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
134.0	34	1/2	2.0	68	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
136.0	35	0	4.0	69	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
140.0	36	0	4.0	70	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
144.0	37	0	4.0	71	V/ii	V/ii	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	C	C	g	d	5	2	V
148.0	38	0	1.0	72	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
149.0	38	1/4	0.5	73	ii6/5	ii7	True	('F', 'A', 'C', 'D')	F	D	1	minor seventh chord	(0, 2, 5, 9)	C	C	g	C	2	None	ii7
149.5	38	3/8	0.5	74	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
150.0	38	1/2	2.0	75	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
152.0	39	0	4.0	76	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
156.0	40	0	2.0	77	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
158.0	40	1/2	2.0	78	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
160.0	41	0	2.0	79	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV
162.0	41	1/2	2.0	80	bIII	NI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	C	C	g	C	-3	None	N
164.0	42	0	4.0	81	V/v	V/v	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	C	C	g	g	5	5	V
168.0	43	0	1.0	82	VI/v	VI/v	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	C	C	g	g	6	5	VI
169.0	43	1/4	1.0	83	v6	v	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	C	C	g	C	5	None	v
170.0	43	1/2	2.0	84	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	g	C	6	None	vi
172.0	44	0	4.0	85	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	g	C	6	None	vi
176.0	45	0	1.0	86	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	g	C	6	None	vi
177.0	45	1/4	2.0	87	viiø6/5	viiø7	True	('D', 'F', 'A', 'B')	D	B	1	half-diminished seventh chord	(2, 5, 9, 11)	C	C	g	C	7	None	vii%7
179.0	45	3/4	1.0	88	viio6/V	viio/V	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	C	C	g	G	7	5	viio
180.0	46	0	4.0	89	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
184.0	47	0	1.0	90	ii6	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii
185.0	47	1/4	1.0	91	I6	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	g	C	1	None	I
186.0	47	1/2	2.0	92	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V
188.0	48	0	4.0	93	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
192.0	49	0	1.0	94	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I
193.0	49	1/4	1.0	95	vi6	vi	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	C	C	g	C	6	None	vi
194.0	49	1/2	2.0	96	bVII7	bVII7	True	('B-', 'D', 'F', 'A-')	B-	B-	0	dominant seventh chord	(2, 5, 8, 10)	C	C	g	C	-7	None	bVII7
196.0	50	0	2.0	97	VI	VI	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	D	D	g	D	6	None	VI
198.0	50	1/2	2.0	98	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	g	D	5	None	V
200.0	51	0	2.0	99	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	g	D	5	None	V
202.0	51	1/2	1.0	100	ii6	ii	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	D	D	g	D	2	None	ii
203.0	51	3/4	1.0	101	I6	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	D	D	g	D	1	None	I
204.0	52	0	4.0	102	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	g	D	5	None	V
208.0	53	0	4.0	103	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	g	D	1	None	I
212.0	54	0	4.0	104	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	g	D	4	None	IV
216.0	55	0	4.0	105	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	g	D	4	None	IV
220.0	56	0	2.0	106	ii	ii	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	D	D	g	D	2	None	ii
222.0	56	1/2	2.0	107	bVII6	bVII	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	D	D	g	D	-7	None	bVII
224.0	57	0	2.0	108	bIII	NI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	D	D	g	D	-3	None	N
226.0	57	1/2	1.0	109	i6	i	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	D	D	g	D	1	None	i
227.0	57	3/4	1.0	110	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	g	D	4	None	IV
228.0	58	0	2.0	111	i6/4	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	D	D	g	D	1	None	i
230.0	58	1/2	2.0	112	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	g	D	5	None	V
232.0	59	0	4.0	113	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	g	D	1	None	I
