j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
1.25	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
1.375	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
1.5	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
1.625	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
1.75	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
1.875	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.0	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.125	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.25	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.375	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.5	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
2.625	0.5	1.0	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[False, False, False, False]	1.0	3.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None	False	['E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G', 'E-', 'B-', 'E-', 'G']	0.0	0.0	0.0	0.0
