j_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
294.5	0.5	74.0	['D#4']	[]	[True]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
294.625	0.5	74.0	['D#4']	[]	[False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
294.75	0.5	74.0	['D#4']	[]	[False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
294.875	0.5	74.0	['D#4']	[]	[False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.0	0.5	74.0	['E4', 'B4', 'G#5']	['P5', 'M3']	[True, True, True]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.125	0.5	74.0	['E4', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.25	0.5	74.0	['E4', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.375	0.5	74.0	['E4', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.5	0.5	74.0	['E3', 'B4', 'G#5']	['P5', 'M3']	[True, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.625	0.5	74.0	['E3', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.75	0.5	74.0	['E3', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
295.875	0.5	74.0	['E3', 'B4', 'G#5']	['P5', 'M3']	[False, False, False]	74.0	4.0	104.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None	False	['E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'E', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'D#', 'G#', 'B', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'E', 'E', 'E', 'D#', 'D#', 'D#', 'D#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#', 'E', 'B', 'G#']	0.19	0.0	0.04	0.38
296.0	0.5	75.0	['E3', 'C4', 'E4', 'A5']	['m6', 'P1', 'P4']	[True, True, True, True]	75.0	2.0	105.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.125	0.5	75.0	['E3', 'C4', 'E4', 'A5']	['m6', 'P1', 'P4']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.25	0.5	75.0	['E3', 'C4', 'E4', 'A5']	['m6', 'P1', 'P4']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.375	0.5	75.0	['E3', 'C4', 'E4', 'A5']	['m6', 'P1', 'P4']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.5	0.5	75.0	['E3', 'C4', 'E4', 'E5']	['m6', 'P1', 'P1']	[False, False, False, True]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.625	0.5	75.0	['E3', 'C4', 'E4', 'E5']	['m6', 'P1', 'P1']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.75	0.5	75.0	['E3', 'C4', 'E4', 'E5']	['m6', 'P1', 'P1']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
296.875	0.5	75.0	['E3', 'C4', 'E4', 'E5']	['m6', 'P1', 'P1']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.0	0.5	75.0	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, False, False, True]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.125	0.5	75.0	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.25	0.5	75.0	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.375	0.5	75.0	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.5	0.5	75.0	['E3', 'C4', 'E4', 'C6']	['m6', 'P1', 'm6']	[False, False, False, True]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.625	0.5	75.0	['E3', 'C4', 'E4', 'C6']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.75	0.5	75.0	['E3', 'C4', 'E4', 'C6']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
297.875	0.5	75.0	['E3', 'C4', 'E4', 'C6']	['m6', 'P1', 'm6']	[False, False, False, False]	75.0	2.0	105.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None	False	['E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'A', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'E', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C', 'E', 'C']	0.0	0.0	0.0	0.0
298.0	0.5	75.0	['E3', 'B3', 'D4', 'B5']	['P5', 'm7', 'P5']	[False, True, True, True]	75.0	2.0	106.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
298.125	0.5	75.0	['E3', 'B3', 'D4', 'B5']	['P5', 'm7', 'P5']	[False, False, False, False]	75.0	2.0	106.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
298.25	0.5	75.0	['E3', 'B3', 'D4', 'B5']	['P5', 'm7', 'P5']	[False, False, False, False]	75.0	2.0	106.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
298.375	0.5	75.0	['E3', 'B3', 'D4', 'B5']	['P5', 'm7', 'P5']	[False, False, False, False]	75.0	2.0	106.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
298.5	0.5	75.0	['E3', 'B3', 'D4', 'G#5']	['P5', 'm7', 'M3']	[False, False, False, True]	75.0	2.0	106.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
298.625	0.5	75.0	['E3', 'B3', 'D4', 'G#5']	['P5', 'm7', 'M3']	[False, False, False, False]	75.0	2.0	106.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	False	['E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'B', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'G#', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'E', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D', 'E', 'B', 'D', 'D']	0.0	0.0	0.0	0.0
